model,replicate,realization,temperature,lag,block_size,block_count,particle_window_count,predicted_msd,observed_msd,msd_relative_error,predicted_ngp,observed_ngp,ngp_absolute_error,surrogate_realizations,surrogate_base_seed,calibration_path_used_in_kernel,heldout_path_used_in_prediction,heldout_events_used_in_calibration,macro_fit_parameter_count,microdynamic_closure_claim_allowed,spatial_facilitation_claim_allowed,thermodynamic_claim_allowed,predicted_fs_k2,observed_fs_k2,absolute_error_fs_k2,predicted_fs_k4,observed_fs_k4,absolute_error_fs_k4,predicted_fs_k7p25,observed_fs_k7p25,absolute_error_fs_k7p25
radial_recoil_markov_surrogate,1.0,12.0,0.58,100.0,20.0,5.0,108141.0,0.6298786613565664,0.6244853324897498,0.008636438017389558,0.33994540883851165,0.2825033492140283,0.057442059624483344,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6741056154535643,0.6748742076596806,0.0007685922061163586,0.2542785595118925,0.25770578929215066,0.0034272297802581675,0.03469670057641318,0.03757140173250425,0.002874701156091071
radial_recoil_markov_surrogate,1.0,12.0,0.58,200.0,20.0,10.0,91756.0,1.2276147945402989,1.1970958003749623,0.025494195331549285,0.2557095070871829,0.17003137790337108,0.08567812918381179,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4732390676547061,0.4733264732392782,8.74055845720978e-05,0.08356859955014433,0.07641999280253814,0.007148606747606187,0.001566469958422364,0.0035374896626027496,0.0019710197041803855
radial_recoil_markov_surrogate,1.0,12.0,0.58,400.0,20.0,20.0,58986.0,2.425453566546096,2.302522122507715,0.05338990789130582,0.20931349896464813,0.08241548506967367,0.12689801389497446,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24375785747208858,0.2367746362454057,0.006983221226682879,0.0062039150089014915,0.005007075510426834,0.0011968394984746573,0.00110017709055198,-0.0015893870932790705,0.0026895641838310504
radial_recoil_markov_surrogate,1.0,12.0,0.58,600.0,20.0,30.0,26216.0,3.6226336498574567,3.5092386999443375,0.03231326210864993,0.19954223943186467,0.04880248109629837,0.1507397583355663,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12878784260726242,0.10971466137823888,0.019073181229023545,0.0021197519318563,0.003664696471714173,0.0015449445398578732,0.003986676392331449,-0.002099056579231919,0.006085732971563368
radial_recoil_markov_surrogate,1.0,13.0,0.58,20.0,20.0,1.0,121249.0,0.15951355474513945,0.16660841604263024,0.04258405107023777,0.5423319647728531,0.5385549106326213,0.0037770541402317725,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9017801485031738,0.8977103424506039,0.004069806052569902,0.6815930530134507,0.6706091522002315,0.010983900813219205,0.34456560514837203,0.3302563514537057,0.014309253694666346
radial_recoil_markov_surrogate,1.0,13.0,0.58,100.0,20.0,5.0,108141.0,0.6211499853603846,0.6244853324897498,0.005340953511378088,0.32608013953853576,0.2825033492140283,0.04357679032450745,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6768066070855652,0.6748742076596806,0.0019323994258845234,0.25475138933001984,0.25770578929215066,0.002954399962130816,0.03285798410694365,0.03757140173250425,0.004713417625560601
radial_recoil_markov_surrogate,1.0,13.0,0.58,200.0,20.0,10.0,91756.0,1.2085737343285068,1.1970958003749623,0.009588149879023344,0.25258632270005554,0.17003137790337108,0.08255494479668446,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47682191292682735,0.4733264732392782,0.0034954396875491733,0.08350684972965912,0.07641999280253814,0.00708685692712098,0.0020546960369751273,0.0035374896626027496,0.0014827936256276222
radial_recoil_markov_surrogate,1.0,13.0,0.58,400.0,20.0,20.0,58986.0,2.3661608106889527,2.302522122507715,0.02763868696815286,0.18922182154027123,0.08241548506967367,0.10680633647059756,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24589148946697742,0.2367746362454057,0.009116853221571714,0.010320238995283155,0.005007075510426834,0.005313163484856321,-0.0014088612753653763,-0.0015893870932790705,0.0001805258179136942
radial_recoil_markov_surrogate,1.0,13.0,0.58,600.0,20.0,30.0,26216.0,3.520945408039979,3.5092386999443375,0.003335968025152347,0.1445724071347365,0.04880248109629837,0.09576992603843815,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13260182397892278,0.10971466137823888,0.022887162600683908,0.0011153885662855587,0.003664696471714173,0.0025493079054286147,3.1219030494923834e-05,-0.002099056579231919,0.002130275609726843
radial_recoil_markov_surrogate,1.0,14.0,0.58,20.0,20.0,1.0,121249.0,0.1600620565995481,0.16660841604263024,0.039291889320927864,0.5566214267294074,0.5385549106326213,0.01806651609678611,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9015350666477722,0.8977103424506039,0.0038247241971682833,0.6813081763958709,0.6706091522002315,0.010699024195639395,0.34483577030463874,0.3302563514537057,0.014579418850933057
radial_recoil_markov_surrogate,1.0,14.0,0.58,100.0,20.0,5.0,108141.0,0.6235113187561871,0.6244853324897498,0.0015597063419878765,0.32048671221047953,0.2825033492140283,0.03798336299645122,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6760758192378259,0.6748742076596806,0.0012016115781452452,0.2549642647746225,0.25770578929215066,0.002741524517528182,0.031792072357417475,0.03757140173250425,0.005779329375086774
radial_recoil_markov_surrogate,1.0,14.0,0.58,200.0,20.0,10.0,91756.0,1.2162990957153277,1.1970958003749623,0.016041569383461463,0.23204549323153523,0.17003137790337108,0.06201411532816414,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47364475067608336,0.4733264732392782,0.00031827743680518106,0.08065869621180172,0.07641999280253814,0.004238703409263578,0.00034789352107121,0.0035374896626027496,0.0031895961415315394
radial_recoil_markov_surrogate,1.0,14.0,0.58,400.0,20.0,20.0,58986.0,2.397849968385157,2.302522122507715,0.041401489673253966,0.18154475747239274,0.08241548506967367,0.09912927240271907,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24180620829486882,0.2367746362454057,0.005031572049463112,0.0067966844278089765,0.005007075510426834,0.0017896089173821423,-0.003246542722299631,-0.0015893870932790705,0.0016571556290205605
radial_recoil_markov_surrogate,1.0,14.0,0.58,600.0,20.0,30.0,26216.0,3.5496224376853998,3.5092386999443375,0.011507834374932413,0.1501903460389713,0.04880248109629837,0.10138786494267293,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13214742815246452,0.10971466137823888,0.02243276677422565,0.005421705552263737,0.003664696471714173,0.001757009080549564,-0.004367438536538768,-0.002099056579231919,0.0022683819573068487
radial_recoil_markov_surrogate,1.0,15.0,0.58,20.0,20.0,1.0,121249.0,0.16181101665100706,0.16660841604263024,0.02879446012136433,0.5579483623571684,0.5385549106326213,0.019393451724547095,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90053737075982,0.8977103424506039,0.0028270283092161064,0.6787663803298305,0.6706091522002315,0.008157228129598959,0.3424486676619495,0.3302563514537057,0.012192316208243792
radial_recoil_markov_surrogate,1.0,15.0,0.58,100.0,20.0,5.0,108141.0,0.6301979340729978,0.6244853324897498,0.009147695367756059,0.337800154787256,0.2825033492140283,0.05529680557322769,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.674171961238408,0.6748742076596806,0.0007022464212727009,0.2539315330376017,0.25770578929215066,0.003774256254548969,0.032509458743353585,0.03757140173250425,0.005061942989150664
radial_recoil_markov_surrogate,1.0,15.0,0.58,200.0,20.0,10.0,91756.0,1.2254293433397325,1.1970958003749623,0.023668567675114494,0.24125702455738063,0.17003137790337108,0.07122564665400954,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47082953276552225,0.4733264732392782,0.0024969404737559264,0.07899391760482104,0.07641999280253814,0.002573924802282898,0.0027208745745725734,0.0035374896626027496,0.0008166150880301762
radial_recoil_markov_surrogate,1.0,15.0,0.58,400.0,20.0,20.0,58986.0,2.403010220589893,2.302522122507715,0.04364262002083841,0.17965057003331264,0.08241548506967367,0.09723508496363897,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23737071581227523,0.2367746362454057,0.0005960795668695229,0.010161435300571257,0.005007075510426834,0.005154359790144423,0.0013340647754252822,-0.0015893870932790705,0.002923451868704353
radial_recoil_markov_surrogate,1.0,15.0,0.58,600.0,20.0,30.0,26216.0,3.6091882648507854,3.5092386999443375,0.028481837074244343,0.16719094960259984,0.04880248109629837,0.11838846850630147,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12562978934228952,0.10971466137823888,0.015915127964050646,0.0036497765717321286,0.003664696471714173,1.4919899982044574e-05,-0.004046812284257453,-0.002099056579231919,0.0019477557050255338
radial_recoil_markov_surrogate,2.0,0.0,0.58,20.0,20.0,1.0,121249.0,0.16164073706287857,0.16893775764805471,0.04319354469222869,0.5754193606696931,0.5268513866039641,0.04856797406572899,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9007005130172495,0.8963572500530242,0.00434326296422527,0.6792943260447856,0.6669561225844329,0.012338203460352637,0.34289723610228906,0.3258010831779263,0.017096152924362784
radial_recoil_markov_surrogate,2.0,0.0,0.58,100.0,20.0,5.0,108141.0,0.6242693590790634,0.6429152367660607,0.029002077755674538,0.3399533331699063,0.2515771495978034,0.08837618357210286,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6763854159660421,0.6661168891936906,0.01026852677235146,0.25650960291531794,0.24525439631843157,0.011255206596886363,0.03241652101009442,0.03400429515488748,0.0015877741447930596
radial_recoil_markov_surrogate,2.0,0.0,0.58,200.0,20.0,10.0,91756.0,1.2120315266743114,1.239448946514999,0.02212065282541731,0.25822822883336327,0.13004647316350693,0.12818175566985635,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4753431598375768,0.45825187248330496,0.017091287354271845,0.08281356273832965,0.06963898340301387,0.01317457933531578,0.0016678748667120719,0.0013632909193586297,0.0003045839473534422
radial_recoil_markov_surrogate,2.0,0.0,0.58,400.0,20.0,20.0,58986.0,2.405428793858103,2.446386944815099,0.016742302784031438,0.21890183776510508,0.06244093818479679,0.1564608995803083,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24018789589960488,0.2134958630148948,0.026692032884710087,0.006215415151140499,-0.0008022615567074514,0.00701767670784795,0.000748153067855979,0.0005040949482152632,0.00024405811964071575
radial_recoil_markov_surrogate,2.0,0.0,0.58,600.0,20.0,30.0,26216.0,3.5893038038921037,3.687875142081927,0.02672849117505005,0.17340936703804344,0.05260664913915636,0.12080271789888708,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12476192444123517,0.09566220281545856,0.029099721625776606,-0.0031816859071564963,-0.0033646927489369453,0.00018300684178044905,-0.0013385695194663295,0.004720807730679563,0.006059377250145893
radial_recoil_markov_surrogate,2.0,1.0,0.58,20.0,20.0,1.0,121249.0,0.16108215686590127,0.16893775764805471,0.04649997070825862,0.5456559581182052,0.5268513866039641,0.018804571514241086,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900892871133498,0.8963572500530242,0.004535621080473784,0.6793562576991617,0.6669561225844329,0.012400135114728816,0.34224251181090004,0.3258010831779263,0.016441428632973765
radial_recoil_markov_surrogate,2.0,1.0,0.58,100.0,20.0,5.0,108141.0,0.624648296805595,0.6429152367660607,0.028412672333526512,0.33843810179816924,0.2515771495978034,0.08686095220036583,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6756809296804585,0.6661168891936906,0.009564040486767844,0.2546897067484099,0.24525439631843157,0.009435310429978333,0.03432371377714519,0.03400429515488748,0.00031941862225770556
radial_recoil_markov_surrogate,2.0,1.0,0.58,200.0,20.0,10.0,91756.0,1.2228486274746093,1.239448946514999,0.013393306022862261,0.26456415922440035,0.13004647316350693,0.13451768606089343,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47348207999298814,0.45825187248330496,0.01523020750968318,0.08226851682955004,0.06963898340301387,0.012629533426536166,0.0030420102309824397,0.0013632909193586297,0.00167871931162381
radial_recoil_markov_surrogate,2.0,1.0,0.58,400.0,20.0,20.0,58986.0,2.417523554052058,2.446386944815099,0.01179837507889514,0.1909189542665397,0.06244093818479679,0.12847801608174292,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2385951220439338,0.2134958630148948,0.025099259029039006,0.01317877244310241,-0.0008022615567074514,0.013981033999809862,-0.0014359204457879019,0.0005040949482152632,0.001940015394003165
radial_recoil_markov_surrogate,2.0,1.0,0.58,600.0,20.0,30.0,26216.0,3.6017986741014076,3.687875142081927,0.02334039647880448,0.16231898219570984,0.05260664913915636,0.10971233305655348,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12889963848925884,0.09566220281545856,0.033237435673800275,0.006392744299689103,-0.0033646927489369453,0.009757437048626048,-0.002799054130968757,0.004720807730679563,0.0075198618616483205
radial_recoil_markov_surrogate,2.0,2.0,0.58,20.0,20.0,1.0,121249.0,0.16096133661258333,0.16893775764805471,0.04721514684768424,0.5433823838326841,0.5268513866039641,0.01653099722871998,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9009628584969546,0.8963572500530242,0.00460560844393032,0.67938990844483,0.6669561225844329,0.012433785860397117,0.3417193290123661,0.3258010831779263,0.015918245834439848
radial_recoil_markov_surrogate,2.0,2.0,0.58,100.0,20.0,5.0,108141.0,0.6270142190694287,0.6429152367660607,0.024732681366545273,0.324077274698209,0.2515771495978034,0.0725001251004056,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6747567411759893,0.6661168891936906,0.008639851982298663,0.2541905796315385,0.24525439631843157,0.008936183313106943,0.03381482239919785,0.03400429515488748,0.00018947275568963196
radial_recoil_markov_surrogate,2.0,2.0,0.58,200.0,20.0,10.0,91756.0,1.221262040691291,1.239448946514999,0.014673380355717414,0.2461305145987307,0.13004647316350693,0.11608404143522377,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4734698576014669,0.45825187248330496,0.01521798511816197,0.07944750517262121,0.06963898340301387,0.009808521769607337,0.004840966638517969,0.0013632909193586297,0.0034776757191593392
radial_recoil_markov_surrogate,2.0,2.0,0.58,400.0,20.0,20.0,58986.0,2.403271763244253,2.446386944815099,0.0176240237310884,0.1829423999054418,0.06244093818479679,0.12050146172064502,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23764908481566988,0.2134958630148948,0.024153221800775088,0.010454357141684554,-0.0008022615567074514,0.011256618698392005,0.0016000037515400119,0.0005040949482152632,0.0010959088033247488
radial_recoil_markov_surrogate,2.0,2.0,0.58,600.0,20.0,30.0,26216.0,3.591510423045112,3.687875142081927,0.02613014685264381,0.1457262647453874,0.05260664913915636,0.09311961560623105,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12305830163492962,0.09566220281545856,0.027396098819471054,0.0036609621814345937,-0.0033646927489369453,0.0070256549303715395,-0.0019948352911526236,0.004720807730679563,0.006715643021832187
radial_recoil_markov_surrogate,2.0,3.0,0.58,20.0,20.0,1.0,121249.0,0.16115937440061454,0.16893775764805471,0.0460428938783759,0.5529832346524401,0.5268513866039641,0.026131848048476014,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9008905746265149,0.8963572500530242,0.004533324573490649,0.6793122013521443,0.6669561225844329,0.012356078767711387,0.3418952452370511,0.3258010831779263,0.01609416205912484
radial_recoil_markov_surrogate,2.0,3.0,0.58,100.0,20.0,5.0,108141.0,0.6218797135973917,0.6429152367660607,0.03271896817141884,0.3245722977191903,0.2515771495978034,0.07299514812138685,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6771106118936818,0.6661168891936906,0.010993722699991215,0.2578273700189375,0.24525439631843157,0.012572973700505946,0.03319943201929702,0.03400429515488748,0.0008048631355904584
radial_recoil_markov_surrogate,2.0,3.0,0.58,200.0,20.0,10.0,91756.0,1.2075166193096765,1.239448946514999,0.025763325948283455,0.2528621215048199,0.13004647316350693,0.12281564834131298,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4778756511692199,0.45825187248330496,0.019623778685914917,0.0816084335988784,0.06963898340301387,0.011969450195864526,0.0026382597534531267,0.0013632909193586297,0.001274968834094497
radial_recoil_markov_surrogate,2.0,3.0,0.58,400.0,20.0,20.0,58986.0,2.365054294435983,2.446386944815099,0.03324602861844628,0.19758027051364158,0.06244093818479679,0.13513933232884479,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24570669182103375,0.2134958630148948,0.03221082880613896,0.012840460112481479,-0.0008022615567074514,0.01364272166918893,-0.000898682333780298,0.0005040949482152632,0.0014027772819955613
radial_recoil_markov_surrogate,2.0,3.0,0.58,600.0,20.0,30.0,26216.0,3.5328668257758884,3.687875142081927,0.042031877526778616,0.1621307217555541,0.05260664913915636,0.10952407261639774,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12709308695324847,0.09566220281545856,0.03143088413778991,0.004749396708542648,-0.0033646927489369453,0.008114089457479594,0.0019722990099625306,0.004720807730679563,0.0027485087207170327
radial_recoil_markov_surrogate,2.0,4.0,0.58,20.0,20.0,1.0,121249.0,0.16036461588784134,0.16893775764805471,0.05074733960938238,0.5588123725024059,0.5268513866039641,0.03196098589844176,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9013439069319604,0.8963572500530242,0.00498665687893618,0.6804921185712302,0.6669561225844329,0.013535995986797222,0.3432728665710435,0.3258010831779263,0.017471783393117224
radial_recoil_markov_surrogate,2.0,4.0,0.58,100.0,20.0,5.0,108141.0,0.6229290364161769,0.6429152367660607,0.031086835724125406,0.3710981229140786,0.2515771495978034,0.1195209733162752,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6771516821382979,0.6661168891936906,0.011034792944607297,0.25607359168503147,0.24525439631843157,0.010819195366599893,0.033045047276723825,0.03400429515488748,0.0009592478781636563
radial_recoil_markov_surrogate,2.0,4.0,0.58,200.0,20.0,10.0,91756.0,1.2131317171046994,1.239448946514999,0.02123300801077499,0.3169465650143486,0.13004647316350693,0.18690009185084167,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4765488998355681,0.45825187248330496,0.01829702735226313,0.08259366409736138,0.06963898340301387,0.012954680694347506,0.004261057059127948,0.0013632909193586297,0.002897766139769318
radial_recoil_markov_surrogate,2.0,4.0,0.58,400.0,20.0,20.0,58986.0,2.41507444565962,2.446386944815099,0.0127994875143701,0.28367902219290553,0.06244093818479679,0.22123808400810874,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2420658857084125,0.2134958630148948,0.028570022693517716,0.014021614383468337,-0.0008022615567074514,0.014823875940175788,0.000766453365156554,0.0005040949482152632,0.0002623584169412908
radial_recoil_markov_surrogate,2.0,4.0,0.58,600.0,20.0,30.0,26216.0,3.6062425036452495,3.687875142081927,0.022135412748977568,0.26404117578139763,0.05260664913915636,0.21143452664224127,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12880908322237292,0.09566220281545856,0.03314688040691435,0.0004048295432164797,-0.0033646927489369453,0.003769522292153425,-0.005437656411286032,0.004720807730679563,0.010158464141965595
radial_recoil_markov_surrogate,2.0,5.0,0.58,20.0,20.0,1.0,121249.0,0.1609124082455636,0.16893775764805471,0.04750477048008528,0.5387923513944566,0.5268513866039641,0.011940964790492448,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9009775583998849,0.8963572500530242,0.004620308346860669,0.6793752508187505,0.6669561225844329,0.012419128234317567,0.34213318870692433,0.3258010831779263,0.016332105528998053
radial_recoil_markov_surrogate,2.0,5.0,0.58,100.0,20.0,5.0,108141.0,0.626192884793153,0.6429152367660607,0.026010197016053005,0.3707901087837242,0.2515771495978034,0.11921295918592079,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6755420055776985,0.6661168891936906,0.009425116384007892,0.25536939045936263,0.24525439631843157,0.01011499414093106,0.034378602286295766,0.03400429515488748,0.00037430713140828437
radial_recoil_markov_surrogate,2.0,5.0,0.58,200.0,20.0,10.0,91756.0,1.2249619615116945,1.239448946514999,0.01168824665512691,0.2724147784037496,0.13004647316350693,0.1423683052402427,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4709669292885072,0.45825187248330496,0.01271505680520224,0.07551753801254275,0.06963898340301387,0.00587855460952888,0.0017009686847866438,0.0013632909193586297,0.00033767776542801414
radial_recoil_markov_surrogate,2.0,5.0,0.58,400.0,20.0,20.0,58986.0,2.411169094828708,2.446386944815099,0.014395862462000086,0.1989326299694183,0.06244093818479679,0.1364916917846215,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23303515023774304,0.2134958630148948,0.019539287222848256,0.007506377759732576,-0.0008022615567074514,0.008308639316440028,0.0019559255696443246,0.0005040949482152632,0.0014518306214290613
radial_recoil_markov_surrogate,2.0,5.0,0.58,600.0,20.0,30.0,26216.0,3.6074631331575437,3.687875142081927,0.02180442824834583,0.1543201712102611,0.05260664913915636,0.10171352207110473,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11612411839369226,0.09566220281545856,0.020461915578233694,0.0012353033550371692,-0.0033646927489369453,0.004599996103974114,-0.0018477148764298908,0.004720807730679563,0.006568522607109454
radial_recoil_markov_surrogate,2.0,6.0,0.58,20.0,20.0,1.0,121249.0,0.1614869134298893,0.16893775764805471,0.044104079051928924,0.5393132821236581,0.5268513866039641,0.01246189551969401,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9006293120845912,0.8963572500530242,0.004272062031566937,0.6783799342017909,0.6669561225844329,0.011423811617357948,0.340101367049766,0.3258010831779263,0.014300283871839736
radial_recoil_markov_surrogate,2.0,6.0,0.58,100.0,20.0,5.0,108141.0,0.6246637302736667,0.6429152367660607,0.028388666885857505,0.31705085769708785,0.2515771495978034,0.06547370809928443,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6747314916148992,0.6661168891936906,0.008614602421208595,0.251387660300595,0.24525439631843157,0.006133263982163434,0.034664589098366484,0.03400429515488748,0.0006602939434790026
radial_recoil_markov_surrogate,2.0,6.0,0.58,200.0,20.0,10.0,91756.0,1.2113007261047366,1.239448946514999,0.022710270148203926,0.23009862494822064,0.13004647316350693,0.10005215178471372,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4728203038405058,0.45825187248330496,0.014568431357200817,0.07578842970039684,0.06963898340301387,0.006149446297382968,-0.0008717948360443719,0.0013632909193586297,0.002235085755403002
radial_recoil_markov_surrogate,2.0,6.0,0.58,400.0,20.0,20.0,58986.0,2.3800517637398944,2.446386944815099,0.0271155718909456,0.16694250913562714,0.06244093818479679,0.10450157095083035,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2383252056253764,0.2134958630148948,0.024829342610481614,0.009464545907760769,-0.0008022615567074514,0.01026680746446822,-0.003388974988848166,0.0005040949482152632,0.0038930699370634293
radial_recoil_markov_surrogate,2.0,6.0,0.58,600.0,20.0,30.0,26216.0,3.5620512443943873,3.687875142081927,0.03411826399754636,0.14772523052076925,0.05260664913915636,0.09511858138161289,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12400268996968483,0.09566220281545856,0.028340487154226268,0.00587569888735128,-0.0033646927489369453,0.009240391636288224,0.0012464793434845633,0.004720807730679563,0.003474328387195
radial_recoil_markov_surrogate,2.0,7.0,0.58,20.0,20.0,1.0,121249.0,0.16135932381151227,0.16893775764805471,0.04485932536366721,0.5614272295255831,0.5268513866039641,0.03457584292161897,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9008087239595932,0.8963572500530242,0.00445147390656897,0.6793356961125725,0.6669561225844329,0.012379573528139565,0.3425434979240475,0.3258010831779263,0.016742414746121204
radial_recoil_markov_surrogate,2.0,7.0,0.58,100.0,20.0,5.0,108141.0,0.6347764867862487,0.6429152367660607,0.012659133761941721,0.3304003980637613,0.2515771495978034,0.0788232484659579,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6720461807700913,0.6661168891936906,0.005929291576400653,0.25290569336819335,0.24525439631843157,0.007651297049761779,0.032833136445895035,0.03400429515488748,0.0011711587089924466
radial_recoil_markov_surrogate,2.0,7.0,0.58,200.0,20.0,10.0,91756.0,1.243093260062961,1.239448946514999,0.002940269188342892,0.2376609460174619,0.13004647316350693,0.10761447285395498,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4657530821333088,0.45825187248330496,0.007501209650003837,0.07785719055366677,0.06963898340301387,0.008218207150652898,0.003350137337610569,0.0013632909193586297,0.001986846418251939
radial_recoil_markov_surrogate,2.0,7.0,0.58,400.0,20.0,20.0,58986.0,2.4933303830219216,2.446386944815099,0.019188885186914195,0.20237630981082644,0.06244093818479679,0.13993537162602965,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22895009554793302,0.2134958630148948,0.015454232533038237,0.006823843059584568,-0.0008022615567074514,0.007626104616292019,0.00025531238698964817,0.0005040949482152632,0.00024878256122561504
radial_recoil_markov_surrogate,2.0,7.0,0.58,600.0,20.0,30.0,26216.0,3.7637229061976125,3.687875142081927,0.020566792853205618,0.1752388623036356,0.05260664913915636,0.12263221316447925,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11376271127851256,0.09566220281545856,0.018100508463054,0.00170405380323654,-0.0033646927489369453,0.005068746552173486,0.002981555625090538,0.004720807730679563,0.0017392521055890255
radial_recoil_markov_surrogate,2.0,8.0,0.58,20.0,20.0,1.0,121249.0,0.16204148191764323,0.16893775764805471,0.04082139970614729,0.5511041274531645,0.5268513866039641,0.02425274084920037,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9003585687870607,0.8963572500530242,0.004001318734036419,0.6778030138784199,0.6669561225844329,0.010846891293986971,0.3399859016215453,0.3258010831779263,0.014184818443619018
radial_recoil_markov_surrogate,2.0,8.0,0.58,100.0,20.0,5.0,108141.0,0.6302920593263176,0.6429152367660607,0.01963427947864349,0.31109670097623465,0.2515771495978034,0.059519551378431235,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6728525189326382,0.6661168891936906,0.0067356297389475905,0.25114605572149384,0.24525439631843157,0.0058916594030622715,0.03336130826094999,0.03400429515488748,0.0006429868939374916
radial_recoil_markov_surrogate,2.0,8.0,0.58,200.0,20.0,10.0,91756.0,1.2222505539562039,1.239448946514999,0.01387583781256374,0.2166250564769172,0.13004647316350693,0.08657858331341028,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47088445468446954,0.45825187248330496,0.012632582201164588,0.07941497434760583,0.06963898340301387,0.009775990944591958,0.0022234983044746564,0.0013632909193586297,0.0008602073851160267
