model,replicate,realization,temperature,lag,block_size,predicted_msd,observed_msd,msd_relative_error,predicted_ngp,observed_ngp,ngp_absolute_error,surrogate_base_seed,calibration_events_only,external_cage_channel_used,calibration_cage_residual_transfer,heldout_events_used_in_calibration,heldout_cage_residual_used_in_prediction,macro_fit_parameter_count,microdynamic_closure_claim_allowed,spatial_facilitation_claim_allowed,thermodynamic_claim_allowed,predicted_fs_k2,observed_fs_k2,absolute_error_fs_k2,predicted_fs_k4,observed_fs_k4,absolute_error_fs_k4,predicted_fs_k7p25,observed_fs_k7p25,absolute_error_fs_k7p25
state_schedule_without_anchor_geometry,2.0,1.0,0.58,100.0,20.0,0.6935843499190818,0.6429152367660607,0.07881149839890678,0.4494039802916363,0.2515771495978034,0.1978268306938329,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6576425454980966,0.6661168891936906,0.008474343695593967,0.27004328791388643,0.24525439631843157,0.02478889159545486,0.07061220524311168,0.03400429515488748,0.0366079100882242
state_schedule_without_anchor_geometry,2.0,1.0,0.58,200.0,20.0,1.2079228186800526,1.239448946514999,0.02543560017021229,0.3394865657678261,0.13004647316350693,0.20944009260431917,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49329964295671686,0.45825187248330496,0.0350477704734119,0.12778396888197494,0.06963898340301387,0.05814498547896106,0.023988131642431156,0.0013632909193586297,0.022624840723072526
state_schedule_without_anchor_geometry,2.0,1.0,0.58,400.0,20.0,2.2407261783709895,2.446386944815099,0.08406714517504654,0.25257712461464266,0.06244093818479679,0.19013618642984587,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28321676246585326,0.2134958630148948,0.06972089945095847,0.03454353182181103,-0.0008022615567074514,0.03534579337851848,0.005176363261267226,0.0005040949482152632,0.004672268313051963
state_schedule_without_anchor_geometry,2.0,1.0,0.58,600.0,20.0,3.288893917198272,3.687875142081927,0.1081872920075101,0.2314209418142117,0.05260664913915636,0.17881429267505533,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17024113591523599,0.09566220281545856,0.07457893309977742,0.018771571193383605,-0.0033646927489369453,0.02213626394232055,0.0037003533961642862,0.004720807730679563,0.001020454334515277
anchor_aware_semi_markov,2.0,2.0,0.58,20.0,20.0,0.22001437245849592,0.16893775764805471,0.30233984114343637,0.7568248149230186,0.5268513866039641,0.22997342831905443,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8701781360758336,0.8963572500530242,0.026179113977190638,0.6151350014331753,0.6669561225844329,0.05182112115125759,0.29271710692499625,0.3258010831779263,0.033083976252930025
anchor_aware_semi_markov,2.0,2.0,0.58,100.0,20.0,0.6730968517041224,0.6429152367660607,0.04694493645830944,0.43728030265323814,0.2515771495978034,0.18570315305543472,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6641112566645395,0.6661168891936906,0.0020056325291510912,0.2750993454263453,0.24525439631843157,0.029844949107913715,0.0718147136527936,0.03400429515488748,0.03781041849790612
anchor_aware_semi_markov,2.0,2.0,0.58,200.0,20.0,1.1812026265149465,1.239448946514999,0.04699372262474033,0.3337546606939148,0.13004647316350693,0.20370818753040787,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49752805397528715,0.45825187248330496,0.0392761814919822,0.12759269139759233,0.06963898340301387,0.057953707994578454,0.02429641684102696,0.0013632909193586297,0.02293312592166833
anchor_aware_semi_markov,2.0,2.0,0.58,400.0,20.0,2.198243253604979,2.446386944815099,0.1014327237708812,0.26186203061963065,0.06244093818479679,0.19942109243483386,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28780710273260823,0.2134958630148948,0.07431123971771345,0.03432179137925077,-0.0008022615567074514,0.03512405293595822,0.004713859317607119,0.0005040949482152632,0.004209764369391856
anchor_aware_semi_markov,2.0,2.0,0.58,600.0,20.0,3.2303715650679377,3.687875142081927,0.12405614598863934,0.22735843572151837,0.05260664913915636,0.174751786582362,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17211769084194614,0.09566220281545856,0.07645548802648758,0.013248190576265813,-0.0033646927489369453,0.01661288332520276,0.002950700425551551,0.004720807730679563,0.0017701073051280122
state_schedule_without_anchor_geometry,2.0,2.0,0.58,20.0,20.0,0.22369499548437788,0.16893775764805471,0.3241266996712364,0.8042344735982507,0.5268513866039641,0.2773830869942866,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8686078179679343,0.8963572500530242,0.027749432085089953,0.6129416389022924,0.6669561225844329,0.05401448368214057,0.2924319196147174,0.3258010831779263,0.0333691635632089
state_schedule_without_anchor_geometry,2.0,2.0,0.58,100.0,20.0,0.6975010266963013,0.6429152367660607,0.08490355619010304,0.46720921936125115,0.2515771495978034,0.21563206976344773,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6567880740453984,0.6661168891936906,0.009328815148292202,0.2688771048170507,0.24525439631843157,0.02362270849861911,0.07183624308196809,0.03400429515488748,0.03783194792708061
state_schedule_without_anchor_geometry,2.0,2.0,0.58,200.0,20.0,1.214657005369955,1.239448946514999,0.020002389944944743,0.35410733541148565,0.13004647316350693,0.22406086224797872,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49156920979744595,0.45825187248330496,0.03331733731414099,0.1237616030093205,0.06963898340301387,0.05412261960630663,0.024940981608768266,0.0013632909193586297,0.023577690689409635
state_schedule_without_anchor_geometry,2.0,2.0,0.58,400.0,20.0,2.2311894774349423,2.446386944815099,0.0879654250265881,0.265573209055159,0.06244093818479679,0.20313227087036223,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287799346577185,0.2134958630148948,0.07430348356229019,0.0290292396654163,-0.0008022615567074514,0.029831501222123753,0.005299491789274895,0.0005040949482152632,0.004795396841059632
state_schedule_without_anchor_geometry,2.0,2.0,0.58,600.0,20.0,3.2595054905857537,3.687875142081927,0.1161562241107611,0.2323343300344305,0.05260664913915636,0.17972768089527413,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17436505777135078,0.09566220281545856,0.07870285495589222,0.012363153670387672,-0.0033646927489369453,0.015727846419324617,0.0016153675902602404,0.004720807730679563,0.003105440140419323
anchor_aware_semi_markov,2.0,3.0,0.58,20.0,20.0,0.22031768788833456,0.16893775764805471,0.3041352682525762,0.7478728326810673,0.5268513866039641,0.22102144607710317,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8699406992707727,0.8963572500530242,0.02641655078225158,0.6145172679802677,0.6669561225844329,0.0524388546041652,0.29248055253592653,0.3258010831779263,0.033320530641999746
anchor_aware_semi_markov,2.0,3.0,0.58,100.0,20.0,0.6764904011412408,0.6429152367660607,0.05222331414023906,0.4229056664021891,0.2515771495978034,0.17132851680438566,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6625558310299747,0.6661168891936906,0.00356105816371588,0.27237560015164475,0.24525439631843157,0.027121203833213176,0.07115542125782823,0.03400429515488748,0.037151126102940746
anchor_aware_semi_markov,2.0,3.0,0.58,200.0,20.0,1.1917187962222053,1.239448946514999,0.038509170084817246,0.3176478141140231,0.13004647316350693,0.18760134095051617,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4934527676091414,0.45825187248330496,0.03520089512583646,0.1227601490716778,0.06963898340301387,0.05312116566866393,0.025373765427591986,0.0013632909193586297,0.024010474508233355
anchor_aware_semi_markov,2.0,3.0,0.58,400.0,20.0,2.2556006903106494,2.446386944815099,0.07798694924725802,0.2299698730038635,0.06244093818479679,0.16752893481906672,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27575396315083395,0.2134958630148948,0.06225810013593916,0.0297793199866516,-0.0008022615567074514,0.030581581543359052,0.00516429674535737,0.0005040949482152632,0.004660201797142107
anchor_aware_semi_markov,2.0,3.0,0.58,600.0,20.0,3.320178531516762,3.687875142081927,0.09970419181751045,0.18206676344547557,0.05260664913915636,0.1294601143063192,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16079765191202783,0.09566220281545856,0.06513544909656926,0.008232034497871955,-0.0033646927489369453,0.0115967272468089,0.001475404672824562,0.004720807730679563,0.003245403057855001
state_schedule_without_anchor_geometry,2.0,3.0,0.58,20.0,20.0,0.22348382620781096,0.16893775764805471,0.32287671695862796,0.776170684421656,0.5268513866039641,0.2493192978176919,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8685366212418147,0.8963572500530242,0.027820628811209502,0.6124659673101627,0.6669561225844329,0.05449015527427026,0.2916352441115656,0.3258010831779263,0.03416583906636067
state_schedule_without_anchor_geometry,2.0,3.0,0.58,100.0,20.0,0.698341271118503,0.6429152367660607,0.08621048496414829,0.45046994408526975,0.2515771495978034,0.19889279448746633,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6558109549503622,0.6661168891936906,0.010305934243328374,0.2675942713278328,0.24525439631843157,0.02233987500940124,0.07001413340608459,0.03400429515488748,0.03600983825119711
state_schedule_without_anchor_geometry,2.0,3.0,0.58,200.0,20.0,1.2156577461265106,1.239448946514999,0.019194982137330396,0.3543879291396774,0.13004647316350693,0.2243414559761705,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49126515460273174,0.45825187248330496,0.03301328211942678,0.12538670125687584,0.06963898340301387,0.05574771785386197,0.025054447700996605,0.0013632909193586297,0.023691156781637975
state_schedule_without_anchor_geometry,2.0,3.0,0.58,400.0,20.0,2.2363112618000995,2.446386944815099,0.08587181331237737,0.25307879109413944,0.06244093818479679,0.19063785290934265,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2856454673324386,0.2134958630148948,0.07214960431754383,0.034513497257689006,-0.0008022615567074514,0.035315758814396456,0.005937880351971172,0.0005040949482152632,0.005433785403755909
state_schedule_without_anchor_geometry,2.0,3.0,0.58,600.0,20.0,3.268897459360742,3.687875142081927,0.11360950861385688,0.2266935887419541,0.05260664913915636,0.17408693960279775,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1763216458321901,0.09566220281545856,0.08065944301673153,0.01492411186699456,-0.0033646927489369453,0.018288804615931506,0.0041499650235754665,0.004720807730679563,0.0005708427071040969
anchor_aware_semi_markov,2.0,4.0,0.58,20.0,20.0,0.21972287712735272,0.16893775764805471,0.300614381215464,0.7495144138025955,0.5268513866039641,0.2226630271986314,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.870230363665153,0.8963572500530242,0.026126886387871195,0.6151190409861473,0.6669561225844329,0.051837081598285595,0.29338158877158615,0.3258010831779263,0.03241949440634012
anchor_aware_semi_markov,2.0,4.0,0.58,100.0,20.0,0.6731916358676601,0.6429152367660607,0.04709236516759696,0.4338353917343085,0.2515771495978034,0.1822582421365051,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6637424905967481,0.6661168891936906,0.0023743985969425507,0.27080032874308146,0.24525439631843157,0.025545932424649892,0.0700893859845375,0.03400429515488748,0.036085090829650016
anchor_aware_semi_markov,2.0,4.0,0.58,200.0,20.0,1.1837445368952375,1.239448946514999,0.04494288350995612,0.3496698344549707,0.13004647316350693,0.21962336129146376,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49652938166204125,0.45825187248330496,0.03827750917873629,0.12130043516668888,0.06963898340301387,0.05166145176367501,0.022421347961463584,0.0013632909193586297,0.021058057042104953
anchor_aware_semi_markov,2.0,4.0,0.58,400.0,20.0,2.2147352810282386,2.446386944815099,0.09469134238057708,0.24582574436571036,0.06244093818479679,0.18338480618091357,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2826812981279753,0.2134958630148948,0.06918543511308053,0.032741020616097266,-0.0008022615567074514,0.033543282172804716,0.004199779696865997,0.0005040949482152632,0.0036956847486507337
anchor_aware_semi_markov,2.0,4.0,0.58,600.0,20.0,3.2246963925390553,3.687875142081927,0.12559501927209826,0.2208703632038953,0.05260664913915636,0.16826371406473895,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17614485414865236,0.09566220281545856,0.0804826513331938,0.015295642178222367,-0.0033646927489369453,0.018660334927159312,0.0024645330904805164,0.004720807730679563,0.002256274640199047
state_schedule_without_anchor_geometry,2.0,4.0,0.58,20.0,20.0,0.22276051506592523,0.16893775764805471,0.31859519249686374,0.7776848037571407,0.5268513866039641,0.25083341715317653,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8689189472839102,0.8963572500530242,0.027438302769114076,0.6134683992956618,0.6669561225844329,0.05348772328877116,0.29317895062225663,0.3258010831779263,0.03262213255566965
state_schedule_without_anchor_geometry,2.0,4.0,0.58,100.0,20.0,0.6902712012184676,0.6429152367660607,0.07365817722817258,0.43954169492688466,0.2515771495978034,0.18796454532908125,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6580346093908391,0.6661168891936906,0.008082279802851478,0.26732400557554675,0.24525439631843157,0.02206960925711518,0.07038577251413548,0.03400429515488748,0.036381477359248
state_schedule_without_anchor_geometry,2.0,4.0,0.58,200.0,20.0,1.191043083726608,1.239448946514999,0.0390543417899506,0.34341940022984674,0.13004647316350693,0.2133729270663398,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49573366059162166,0.45825187248330496,0.037481788108316705,0.12239248027472954,0.06963898340301387,0.05275349687171567,0.023959700731163006,0.0013632909193586297,0.022596409811804375
state_schedule_without_anchor_geometry,2.0,4.0,0.58,400.0,20.0,2.1760953141751878,2.446386944815099,0.11048605013723212,0.27526714561705456,0.06244093818479679,0.21282620743225777,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2956911321919709,0.2134958630148948,0.08219526917707612,0.03966495939041102,-0.0008022615567074514,0.04046722094711847,0.005273102246368932,0.0005040949482152632,0.004769007298153669
state_schedule_without_anchor_geometry,2.0,4.0,0.58,600.0,20.0,3.1168692943850984,3.687875142081927,0.15483329171889404,0.2294851436876999,0.05260664913915636,0.17687849454854354,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18659019052929166,0.09566220281545856,0.09092798771383309,0.017755984894244802,-0.0033646927489369453,0.02112067764318175,0.004191983084455777,0.004720807730679563,0.0005288246462237861
anchor_aware_semi_markov,2.0,5.0,0.58,20.0,20.0,0.21994575762266466,0.16893775764805471,0.30193368661181164,0.7298929776585841,0.5268513866039641,0.20304159105461994,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8700256128018656,0.8963572500530242,0.026331637251158613,0.6144380028600487,0.6669561225844329,0.05251811972438425,0.29241371932585714,0.3258010831779263,0.03338736385206914
anchor_aware_semi_markov,2.0,5.0,0.58,100.0,20.0,0.6769634465111241,0.6429152367660607,0.052959096002032746,0.40613302805256746,0.2515771495978034,0.15455587845476404,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6616083900748315,0.6661168891936906,0.004508499118859088,0.2712074974471981,0.24525439631843157,0.025953101128766504,0.07111918525801426,0.03400429515488748,0.03711489010312678
anchor_aware_semi_markov,2.0,5.0,0.58,200.0,20.0,1.1948299797302857,1.239448946514999,0.03599903562802642,0.3078709263632524,0.13004647316350693,0.1778244531997455,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4923227612031819,0.45825187248330496,0.03407088871987696,0.12382725272350979,0.06963898340301387,0.05418826932049592,0.024209021587860202,0.0013632909193586297,0.02284573066850157
anchor_aware_semi_markov,2.0,5.0,0.58,400.0,20.0,2.2458208039711023,2.446386944815099,0.08198463504274289,0.26256450079353977,0.06244093818479679,0.20012356260874298,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28195575879387563,0.2134958630148948,0.06845989577898084,0.03185455630666208,-0.0008022615567074514,0.032656817863369526,0.005377489845143501,0.0005040949482152632,0.004873394896928238
anchor_aware_semi_markov,2.0,5.0,0.58,600.0,20.0,3.317215652770824,3.687875142081927,0.10050760262503178,0.2537714620977718,0.05260664913915636,0.20116481295861544,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17088027028223254,0.09566220281545856,0.07521806746677398,0.016149217517472603,-0.0033646927489369453,0.01951391026640955,0.0020304372216190633,0.004720807730679563,0.0026903705090605
state_schedule_without_anchor_geometry,2.0,5.0,0.58,20.0,20.0,0.22306884390072365,0.16893775764805471,0.3204202956537363,0.759603559778159,0.5268513866039641,0.23275217317419483,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8686140839081324,0.8963572500530242,0.027743166144891807,0.6124193884012811,0.6669561225844329,0.05453673418315186,0.29180077521649056,0.3258010831779263,0.034000307961435716
state_schedule_without_anchor_geometry,2.0,5.0,0.58,100.0,20.0,0.6970691649461229,0.6429152367660607,0.08423183194796091,0.43860844478881744,0.2515771495978034,0.18703129519101402,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6556141813372978,0.6661168891936906,0.010502707856392846,0.2670208591619956,0.24525439631843157,0.02176646284356401,0.07012642522981338,0.03400429515488748,0.0361221300749259
state_schedule_without_anchor_geometry,2.0,5.0,0.58,200.0,20.0,1.2128321204366048,1.239448946514999,0.02147472564580699,0.3384543314871007,0.13004647316350693,0.20840785832359376,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4904018931401968,0.45825187248330496,0.03215002065689182,0.12322689661799614,0.06963898340301387,0.05358791321498227,0.023711039732695418,0.0013632909193586297,0.022347748813336787
state_schedule_without_anchor_geometry,2.0,5.0,0.58,400.0,20.0,2.252805619060488,2.446386944815099,0.07912947956368444,0.27421179720895905,0.06244093818479679,0.21177085902416226,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28537444376161675,0.2134958630148948,0.07187858074672196,0.03513823220141689,-0.0008022615567074514,0.03594049375812434,0.004826227490333938,0.0005040949482152632,0.004322132542118675
state_schedule_without_anchor_geometry,2.0,5.0,0.58,600.0,20.0,3.2913764516546635,3.687875142081927,0.10751413080742944,0.2441268708295039,0.05260664913915636,0.19152022169034755,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17470911877129086,0.09566220281545856,0.0790469159558323,0.01463002782812405,-0.0033646927489369453,0.017994720577060995,0.001374887788124665,0.004720807730679563,0.0033459199425548984
anchor_aware_semi_markov,2.0,6.0,0.58,20.0,20.0,0.22006987583794535,0.16893775764805471,0.30266838450888733,0.7587358785550011,0.5268513866039641,0.231884491951037,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8701456500663058,0.8963572500530242,0.026211599986718404,0.6150460909264791,0.6669561225844329,0.051910031657953826,0.29269412458610355,0.3258010831779263,0.03310695859182272
anchor_aware_semi_markov,2.0,6.0,0.58,100.0,20.0,0.6733693911098362,0.6429152367660607,0.04736884833677846,0.4308360696460456,0.2515771495978034,0.17925892004824218,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6635988465955811,0.6661168891936906,0.0025180425981095045,0.272237346094565,0.24525439631843157,0.02698294977613344,0.07161919028221794,0.03400429515488748,0.03761489512733046
anchor_aware_semi_markov,2.0,6.0,0.58,200.0,20.0,1.1858951792456733,1.239448946514999,0.04320772341604273,0.3395150183161082,0.13004647316350693,0.20946854515260127,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49468581726242283,0.45825187248330496,0.03643394477911788,0.12325232477611231,0.06963898340301387,0.053613341373098436,0.02385747235598898,0.0013632909193586297,0.02249418143663035
anchor_aware_semi_markov,2.0,6.0,0.58,400.0,20.0,2.2361318790767912,2.446386944815099,0.08594513888488686,0.2619064842169525,0.06244093818479679,0.19946554603215572,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2824737324208458,0.2134958630148948,0.06897786940595099,0.03381057575466925,-0.0008022615567074514,0.0346128373113767,0.00557774730069397,0.0005040949482152632,0.0050736523524787065
anchor_aware_semi_markov,2.0,6.0,0.58,600.0,20.0,3.2868575604966184,3.687875142081927,0.10873946815859958,0.21485367816846335,0.05260664913915636,0.162247029029307,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16187466083776358,0.09566220281545856,0.06621245802230502,0.010781968544416399,-0.0033646927489369453,0.014146661293353343,0.004217243147312862,0.004720807730679563,0.000503564583366701
state_schedule_without_anchor_geometry,2.0,6.0,0.58,20.0,20.0,0.22358930608301067,0.16893775764805471,0.3235010881866365,0.7950704388719378,0.5268513866039641,0.2682190522679737,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868655869330553,0.8963572500530242,0.02770138072247119,0.6133579377213721,0.6669561225844329,0.05359818486306078,0.29249115408680315,0.3258010831779263,0.033309929091123125
state_schedule_without_anchor_geometry,2.0,6.0,0.58,100.0,20.0,0.6975850222950591,0.6429152367660607,0.0850342042039538,0.4551944978861622,0.2515771495978034,0.20361734828835876,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6564552748459991,0.6661168891936906,0.009661614347691527,0.2693037151314297,0.24525439631843157,0.024049318812998127,0.07092307725012884,0.03400429515488748,0.036918782095241354
state_schedule_without_anchor_geometry,2.0,6.0,0.58,200.0,20.0,1.2117913190092255,1.239448946514999,0.022314454809566175,0.3514242844000959,0.13004647316350693,0.22137781123658895,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49172329129707293,0.45825187248330496,0.03347141881376797,0.12414608212386732,0.06963898340301387,0.05450709872085345,0.022811464313281585,0.0013632909193586297,0.021448173393922954
state_schedule_without_anchor_geometry,2.0,6.0,0.58,400.0,20.0,2.238692761684272,2.446386944815099,0.08489833694175664,0.26365386246789346,0.06244093818479679,0.20121292428309667,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28804057707475844,0.2134958630148948,0.07454471405986365,0.03633350885045653,-0.0008022615567074514,0.03713577040716398,0.005543451641786838,0.0005040949482152632,0.005039356693571574
state_schedule_without_anchor_geometry,2.0,6.0,0.58,600.0,20.0,3.282455319555211,3.687875142081927,0.1099331747706197,0.23536960666768936,0.05260664913915636,0.182762957528533,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1730003350869885,0.09566220281545856,0.07733813227152994,0.013646240444112051,-0.0033646927489369453,0.017010933193048996,0.003917748089096696,0.004720807730679563,0.0008030596415828676
anchor_aware_semi_markov,2.0,7.0,0.58,20.0,20.0,0.2197619632615453,0.16893775764805471,0.30084574532693753,0.7587027173520977,0.5268513866039641,0.23185133074813358,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8703084970045648,0.8963572500530242,0.02604875304845944,0.6152707945849257,0.6669561225844329,0.0516853279995072,0.2927878038258444,0.3258010831779263,0.03301327935208187
anchor_aware_semi_markov,2.0,7.0,0.58,100.0,20.0,0.6739062609126577,0.6429152367660607,0.048203903678633475,0.4453013227219498,0.2515771495978034,0.19372417312414636,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.663992122357552,0.6661168891936906,0.002124766836138603,0.2725823076120817,0.24525439631843157,0.027327911293650115,0.07029976889693229,0.03400429515488748,0.03629547374204481
anchor_aware_semi_markov,2.0,7.0,0.58,200.0,20.0,1.189750329221094,1.239448946514999,0.04009734925641284,0.3495408363905754,0.13004647316350693,0.2194943632270685,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49615572814577064,0.45825187248330496,0.03790385566246568,0.12360880777135648,0.06963898340301387,0.053969824368342606,0.022114145184370996,0.0013632909193586297,0.020750854265012365
anchor_aware_semi_markov,2.0,7.0,0.58,400.0,20.0,2.2397315827786692,2.446386944815099,0.08447370211585603,0.28617124757364687,0.06244093818479679,0.22373030938885008,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28353574923056385,0.2134958630148948,0.07003988621566906,0.03035900356472045,-0.0008022615567074514,0.031161265121427903,0.004862342625750512,0.0005040949482152632,0.004358247677535248
anchor_aware_semi_markov,2.0,7.0,0.58,600.0,20.0,3.311576010305822,3.687875142081927,0.10203684161705973,0.25530263339977877,0.05260664913915636,0.2026959842606224,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16937308434561332,0.09566220281545856,0.07371088153015476,0.011658787201742233,-0.0033646927489369453,0.015023479950679177,0.002233088577531848,0.004720807730679563,0.002487719153147715
state_schedule_without_anchor_geometry,2.0,7.0,0.58,20.0,20.0,0.2234254976344276,0.16893775764805471,0.32253145031015684,0.7895896115946042,0.5268513866039641,0.26273822499064003,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8686574770983516,0.8963572500530242,0.02769977295467263,0.6129171653801783,0.6669561225844329,0.05403895720425467,0.29242612240287696,0.3258010831779263,0.03337496077504931
state_schedule_without_anchor_geometry,2.0,7.0,0.58,100.0,20.0,0.7003841816010816,0.6429152367660607,0.08938805856289322,0.44430281715830855,0.2515771495978034,0.19272566756050513,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6553940244835912,0.6661168891936906,0.010722864710099422,0.267438954816884,0.24525439631843157,0.02218455849845244,0.07034305708816353,0.03400429515488748,0.03633876193327605
state_schedule_without_anchor_geometry,2.0,7.0,0.58,200.0,20.0,1.2260613809162608,1.239448946514999,0.010801223911949265,0.35871334884131145,0.13004647316350693,0.22866687567780453,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48899050405011274,0.45825187248330496,0.030738631566807784,0.12345818762561873,0.06963898340301387,0.05381920422260486,0.02391236532308026,0.0013632909193586297,0.022549074403721628
state_schedule_without_anchor_geometry,2.0,7.0,0.58,400.0,20.0,2.281651294954342,2.446386944815099,0.06733834572241304,0.28471618223656114,0.06244093818479679,0.22227524405176435,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2843603428049894,0.2134958630148948,0.07086447979009461,0.037735774294546665,-0.0008022615567074514,0.038538035851254114,0.004954267740063498,0.0005040949482152632,0.004450172791848235
state_schedule_without_anchor_geometry,2.0,7.0,0.58,600.0,20.0,3.3679628779657853,3.687875142081927,0.08674704315925963,0.27119700001813984,0.05260664913915636,0.21859035087898349,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17748672263415394,0.09566220281545856,0.08182451981869537,0.015260298569307607,-0.0033646927489369453,0.018624991318244553,0.0009973325499230575,0.004720807730679563,0.0037234751807565056
