record_type,persistence_exchange_ratio,persistence_mean,exchange_mean,diffusion_coefficient,tau_alpha,stokes_einstein_product,late_time,late_ngp,time,ngp,alpha_decay
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,0.3536013363595556,0.1494173746946247,0.8850771650211595
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,0.36749751581201645,0.14935543602042062,0.8808410535421202
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,0.38193980124179916,0.149399816836285,0.8764599512423199
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,0.3969496540685326,0.14954756513728085,0.871929766443089
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,0.41254937912420836,0.1497955218110311,0.8672463619026421
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,0.4287621577984437,0.15014028875115648,0.8624055607116976
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,0.4456120824863214,0.1505781971977398,0.8574031528636783
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,0.4631241923899957,0.15110527686972142,0.8522349025429126
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,0.481324510727264,0.15171722654636652,0.8468965561754392
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,0.5002400834023989,0.15240938684357302,0.8413838512880466
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,0.5198990191967058,0.1531767160108847,0.8356925262219967
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,0.5403305315385298,0.15401376964084765,0.8298183307484754
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,0.5615649819147807,0.15491468522737736,0.8237570376331113
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,0.5836339249884877,0.15587317252723842,0.8175044551968819
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,0.6065701554894299,0.15688251066175862,0.8110564409203159
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,0.6304077569475227,0.1579355528381605,0.8044089161370573
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,0.6551821523413748,0.15902473946619272,0.7975578818615026
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,0.6809301567372843,0.16014212029265748,0.7904994357933098
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,0.7076900319968953,0.16127938597303976,0.7832297905390135
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,0.7355015436348115,0.16242790924796432,0.7757452930877028
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,0.7644060199106549,0.16357879559849453,0.7680424455736414
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,0.7944464132433845,0.16472294292812106,0.7601179273537362
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,0.8256673640391364,0.16585110947431672,0.7519686184218152
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,0.8581152670274361,0.16695398880584694,0.7435916241746526
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,0.8918383402043552,0.1680222904332996,0.7349843015364884
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,0.9268866964850643,0.16904682427052511,0.7261442864393195
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,0.9633124181722635,0.17001858695457894,0.7170695226454098
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,1.0011696343511465,0.1709288478799257,0.7077582918861551
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,1.0405146013259077,0.17176923274375952,0.6982092452775734
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,1.0814057862173243,0.1725318024423316,0.6884214359571539
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,1.1239039538456412,0.17320912530527943,0.6783943528695281
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,1.1680722570278672,0.1737943409006461,0.6681279556093404
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,1.2139763304236624,0.17428121397455934,0.6576227102087265
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,1.2616843880692743,0.1746641774866613,0.6468796257339344
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,1.3112673247444653,0.17493836414042657,0.6359002915307922
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,1.3627988213230546,0.17509962625849387,0.624686914931994
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,1.4163554542636347,0.17514454428849469,0.613242359210524
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,1.472016809403158,0.1750704246179863,0.6015701815330975
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,1.5298656002225033,0.1748752877056194,0.5896746706353594
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,1.5899877907597617,0.174557847783351,0.5775608839069251
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,1.652472723353887,0.1741174855423187,0.5652346835394335
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,1.717413251408545,0.17355421528149323,0.5527027713548637
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,1.784905877373453,0.1728686479791639,0.5399727218948622
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,1.855050896148247,0.1720619516544553,0.5270530133151777
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,1.9279525441219758,0.17113581023562854,0.51395305559303
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,2.0037191540696973,0.1700923819625746,0.500683215520031
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,2.0824633161363595,0.16893425814187654,0.4872548379198195
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,2.16430204514719,0.16766442286204705,0.47368026249875744
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,2.24935695449321,0.16628621407925537,0.4599728357107901
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,2.337754436850275,0.16480328631156654,0.44614691699495923
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,2.4296258520002016,0.1632195750397828,0.4322178787272537
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,2.525107722033072,0.1615392628086119,0.4182020992187484
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,2.6243419342207943,0.15976674695264254,0.40411694809065607
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,2.727475951863386,0.15790660883406624,0.3899807633654554
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,2.834663033421316,0.15596358446784822,0.3758128196331091
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,2.9460624602595247,0.1539425364186287,0.3616332866840782
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,3.061839773341555,0.15184842687536432,0.34746317804785437
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,3.1821670192255245,0.14968629183842216,0.33332428893851995
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,3.307223005727498,0.14746121638433993,0.31923912318874703
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,3.437193567632172,0.14517831100183806,0.3052308088518642
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,3.5722718428457383,0.1428426890163019,0.2913230022690895
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,3.7126585594012456,0.14045944513743236,0.27753978053645323
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,3.8585623337430164,0.13803363517569367,0.26390552246356797
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,4.010199980733346,0.13557025697790617,0.25044477829411305
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,4.16779683584212,0.13307423263165818,0.2371821286549496
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,4.331587089998199,0.13055039198320956,0.22414203341580372
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,4.50181413760011,0.12800345750536393,0.21134867137241017
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,4.678730938203215,0.1254380305414554,0.19882577190997464
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,4.862600392420835,0.12285857894005667,0.1865964400570768
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,5.053695732597879,0.12026942608302121,0.17468297659802878
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,5.252300928837591,0.11767474129759645,0.16310669516862203
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,5.458711110984748,0.1150785316320181,0.15188773850963694
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,5.673233007192327,0.11248463496350514,0.14104489628703368
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,5.896185399723461,0.10989671439810365,0.13059542709919103
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,6.127899598665918,0.10731825391349864,0.12055488747109865
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,6.368719934263106,0.10475255518876382,0.1109369707737319
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,6.619004268593205,0.10220273555906802,0.10175335909449354
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,6.87912452735673,0.09967172702857902,0.0930135911122862
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,7.149467252562859,0.09716227627115573,0.08472494898966534
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,7.430434176935799,0.09467694554584195,0.07689236717682287
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,7.72244282089467,0.09221811445259567,0.06951836582146073
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,8.02592711299418,0.08978798245302232,0.06260301119050958
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,8.341338034747967,0.08738857208105424,0.05614390513219804
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,8.669144290792845,0.0850217327694333,0.05013620514116315
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,9.00983300538989,0.08268914521942343,0.04457267603955794
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,9.363910446297218,0.0803923262433202,0.039443773661634665
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,9.73190277709034,0.07813263401193955,0.03473776024023895
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,10.114356839047945,0.07591127364228555,0.03044085045729921
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,10.511840963764934,0.07372930306392902,0.026537386356889174
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,10.924945817700419,0.07158763910620607,0.02301003855250222
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,11.354285279915588,0.06948706375209876,0.01984003041646217
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,11.80049735430577,0.06742823050852663,0.017007381247580475
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,12.264245117682375,0.06541167084670105,0.014491163802840016
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,12.746217705113395,0.06343780067012467,0.012269771079140956
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,13.247131333986898,0.06150692677171144,0.010321186869042433
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,13.767730368319208,0.05961925324532194,0.008623254413366595
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,14.308788424889217,0.05777488782072039,0.0071539374515248505
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,14.871109522842788,0.055973848094537815,0.005891568138618013
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,15.455529278475419,0.054216067633249064,0.004815076659673433
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,16.062916146968647,0.052501401927422954,0.0039041979195526995
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,16.69417271292556,0.05082963417957139,0.0031396514061985494
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,17.350237031622864,0.04920048091079682,0.0025032911895650047
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,18.03208402297302,0.04761359737411236,0.0019782239946096914
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,18.74072692026764,0.04606858276478378,0.0015488943326344333
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,19.477218775854958,0.0445649852203169,0.0012011367443156519
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,20.242654025989037,0.04310230660478993,0.0009221962506447388
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,21.038170117175948,0.041680007074115316,0.0007007190757683621
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,21.864949196433717,0.04029750942051178,0.000526716553015348
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,22.72421986797786,0.03895420319598529,0.0003915058135114582
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,23.617259018942775,0.03764944861596452,0.0002876313563921658
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,24.54539371685227,0.03638258024542051,0.0002087718929035522
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,25.51000318165886,0.03515291047083297,0.0001496369385871196
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,26.512520835281972,0.03395973276225604,0.00010585750628896754
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,27.554436431691254,0.03280232473049283,7.387494821531416e-05
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,28.637298270699855,0.03167995098502475,5.0831538467274284e-05
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,29.76271549875759,0.03059186579886371,3.446581706131367e-05
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,30.93236050016313,0.029537315586916187,2.3015075584875584e-05
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,32.147971382248144,0.028515541204775417,1.5126697568215016e-05
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,33.411354558226954,0.02752578007510069,9.779415107942405e-06
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,34.72438743154961,0.02656726814891077,6.2149434223520165e-06
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,36.0890211857471,0.02563924170921887,3.879935082713946e-06
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,37.50728368391498,0.024740939024476532,2.3777744903964338e-06
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,38.981282482143655,0.023871601859282936,1.4294197747219558e-06
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,40.513207961373496,0.023030476849758133,8.422934073265304e-07
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,42.10533658232885,0.022216816750881774,4.861162941880104e-07
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,43.760034268367434,0.02142988156296854,2.7455880201397296e-07
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,45.479759921272546,0.02066893954429135,1.516283093866868e-07
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,47.26706907521252,0.019933268116681113,8.180724497276068e-08
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,49.1246176942967,0.019222154670728745,4.307958987459582e-08
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,51.05516611937206,0.018534897276996865,2.212105252614226e-08
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,53.06158316992465,0.017870805309418796,1.1065328156795512e-08
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,55.146850407181816,0.017229199986822836,5.386417828576686e-09
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,57.31406656475023,0.01660941483827464,2.5488741138528162e-09
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,59.56645215337311,0.016010796097681662,1.1711875818882252e-09
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,61.90735424665025,0.015432703032852465,5.219542000528381e-10
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,64.34025145483206,0.014874508213953818,2.2534328347238037e-10
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,66.86875909407826,0.014335597726060028,9.412847967105857e-11
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,69.49663455886387,0.013815371330243405,3.7992536758357234e-11
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,72.22778290551511,0.013313242577414605,1.4797584878653924e-11
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,75.06626265517252,0.012828638878885915,5.553798939014022e-12
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,78.01629182480535,0.012361001537401736,2.0056898863639127e-12
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,81.08225419523788,0.011909785742158363,6.959121698933136e-13
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,84.26870582550359,0.01147446053112024,2.316215478725731e-13
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,87.58038182320712,0.011054508723732991,7.382906847006501e-14
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,91.02220338095373,0.010649426826934922,2.24989285794543e-14
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,94.59928508930442,0.010258724917177331,6.543580122501077e-15
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,98.31694253712236,0.009881926500982463,1.8129721527617255e-15
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,102.18070021060548,0.00951856835639344,4.775959378011259e-16
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,106.19629970274316,0.009168200357505272,1.193886398677257e-16
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,110.36970824539671,0.008830385284108608,2.826204278786211e-17
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,114.70712757668056,0.008504698618328976,6.321969158640953e-18
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,119.21500315682543,0.00819072833000263,1.3333465582318043e-18
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,123.9000337462134,0.007888074652397494,2.645276987812396e-19
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,128.76918135982015,0.007596349849761313,4.9248478709867455e-20
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,133.8296816128595,0.007315177978060708,8.582684257524828e-21
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,139.08905447299745,0.007044194640164056,1.3964794883616184e-21
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,144.5551154351214,0.006783046736615571,2.1157056351390025e-22
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,150.23598713526425,0.006531392213050862,2.976235383676142e-23
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,156.14011142094375,0.006288899805211942,3.876188527161573e-24
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,162.2762618958569,0.00605524878243383,4.659642311769893e-25
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,168.65355695756568,0.005830128690395236,5.153984776865538e-26
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,175.2814733475507,0.005613239093850713,5.228241091537707e-27
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,182.16986023377166,0.005404289319992187,4.8474487184662515e-28
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,189.32895384665338,0.0052029982030235,4.093371544431749e-29
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,196.76939269025678,0.005009093830470974,3.1366372880038586e-30
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,204.50223335122996,0.004822313291697921,2.172725227269644e-31
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,212.53896692903518,0.004642402429039095,1.3551261078016134e-32
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,220.89153611187115,0.0044691155919234365,7.578763153195247e-34
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,229.57235292365817,0.004302215394309649,3.7844225345036003e-35
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,238.59431716846194,0.004141472475718341,1.6797682755879417e-36
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,247.97083559976963,0.003986665266106991,6.596861950646535e-38
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,257.71584184309194,0.003837579754799982,2.281258394915779e-39
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,267.8438171015111,0.0036940092636538377,6.911770677071872e-41
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,278.36981167493127,0.003555754224609394,1.825262285926103e-42
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,289.3094673250136,0.003422621961755797,4.1786600343805343e-44
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,300.67904051903673,0.003294426478007087,8.246831259304305e-46
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,312.49542658720907,0.0031709882464703272,1.3948972154390747e-47
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,324.7761848293483,0.0030521340065637354,2.009877093792918e-49
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,337.53956460822224,0.002937696564925531,2.4515044458841317e-51
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,350.8045324683316,0.002827514601137356,2.5147100863914307e-53
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,364.59080032044113,0.00272143247827134,2.1546643151843283e-55
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,378.9188547337234,0.002619300058256553,1.531214461187572e-57
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,393.80998737906623,0.002520972522048284,8.959105829601827e-60
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,409.28632666876393,0.002426310194573016,4.282995583385087e-62
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,425.37087063961656,0.002335178374412155,1.6597267120927293e-64
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,442.08752112830956,0.002247447168179039,5.1706805201384683e-67
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,459.4611192898447,0.002162991329536237,1.2839742554392682e-69
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,477.5174825118088,0.0020816901027934155,2.5187865547130914e-72
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,496.28344277934536,0.002003427071020171,3.8674942579449446e-75
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,515.7868865478227,0.001928090008603297,4.603519254102875e-78
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,536.056796182458,0.0018555707381734774,4.205586979410191e-81
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,557.1232930264866,0.0017857649918226772,2.9182551469504913e-84
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,579.0176821618533,0.001718572276530497,1.521549244754052e-87
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,601.7724989289687,0.001653895743714984,5.894358405255802e-91
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,625.4215572746358,0.001591642062821463,1.67689082525772e-94
curve,1.0,1.0,1.0,0.35,2.8964617096967666,1.0137615983938684,nan,nan,650.0,0.0015317212988611882,3.4611582818814944e-98
curve,12.0,12.0,1.0,0.35,14.22077659852199,4.977271809482696,nan,nan,0.03,0.06411017895929036,0.9991295152228815
curve,12.0,12.0,1.0,0.35,14.22077659852199,4.977271809482696,nan,nan,0.03117897004537877,0.06213353344429825,0.9990950068174166
