record,held_clone_index,relative_position_variance,relative_velocity_variance,fdt_velocity_variance,fdt_velocity_variance_relative_error,harmonic_acceleration_stiffness,observed_variance_ratio_stiffness,position_variance_isotropy_error,velocity_variance_isotropy_error,maximum_normalized_position_velocity_covariance,radial_log_density_quadratic_coefficient,conditional_radial_force_correlation,conditional_radial_force_normalized_rmse,temperature_naive_force_normalized_rmse,held_radial_bin_count,mean_force_residual_lag_correlation,maximum_markov_ou_correlation_error,fit_uses_held_clone,thermodynamic_claim_allowed
held_clone,1.0,0.0009009432079439408,0.2189138219954617,0.21942046345092772,0.0023089982014340427,243.5452773451406,242.98293173778288,0.1156502378261477,0.018962422234640286,0.004178769093302947,-0.4976088266120556,0.99421345273895,0.046725905197175434,1.6330694751384605,88.0,0.9411380388786011,1.080787408186906,0.0,0.0
held_clone,2.0,0.0009096813083395799,0.2195233287421813,0.21993020719254616,0.001850034406636225,241.76621546064266,241.31893964367822,0.11533699830616917,0.01774325766818985,0.005563213448443851,-0.49835426024167445,0.9926775370253511,0.04895070264859733,1.5828366559509328,87.0,0.9394649337325737,1.0623458573520541,0.0,0.0
held_clone,3.0,0.0009040452121782083,0.2184143084846396,0.2195183212413874,0.0050292510916836175,242.81785720924236,241.59666523579253,0.11405782680328358,0.01917473759169297,0.004550027297972416,-0.49861001837849284,0.990563388371208,0.05293769669643515,1.6078489051237217,90.0,0.9408233123566572,1.0565205664870245,0.0,0.0
held_clone,4.0,0.0008973175997672619,0.22063771837144616,0.2193535890017179,0.005854152537792423,244.45479399781286,245.88586965047065,0.11457456609602334,0.018856889875159544,0.00729098699989644,-0.49779574376421626,0.9934757008668836,0.06961112697067308,1.7716978656614368,90.0,0.9422708959537833,1.0933996438611602,0.0,0.0
