time,wave_number,self_intermediate_scattering,normalized_alpha_decay,debye_waller_plateau,long_time_alpha_rate
0.0,0.6,1.0,1.0,0.835270211411272,0.0241402053493431
0.1501251042535446,0.6,0.9658490865493677,0.9999970858526933,0.835270211411272,0.0241402053493431
0.3002502085070892,0.6,0.9391262649961972,0.9999775342604484,0.835270211411272,0.0241402053493431
0.4503753127606338,0.6,0.9180696889497407,0.9999269105934446,0.835270211411272,0.0241402053493431
0.6005004170141784,0.6,0.9013744192347671,0.9998329418932285,0.835270211411272,0.0241402053493431
0.7506255212677231,0.6,0.8880595767155745,0.9996852772502341,0.835270211411272,0.0241402053493431
0.9007506255212676,0.6,0.8773786290195391,0.9994752734199149,0.835270211411272,0.0241402053493431
1.0508757297748124,0.6,0.8687574498978864,0.9991958027363912,0.835270211411272,0.0241402053493431
1.201000834028357,0.6,0.8617506752279385,0.9988410808058668,0.835270211411272,0.0241402053493431
1.3511259382819014,0.6,0.8560103742269964,0.9984065118110866,0.835270211411272,0.0241402053493431
1.5012510425354462,0.6,0.8512631784999016,0.9978885495473184,0.835270211411272,0.0241402053493431
1.6513761467889907,0.6,0.8472933306147563,0.9972845725512985,0.835270211411272,0.0241402053493431
1.8015012510425352,0.6,0.8439299495805255,0.9965927718865119,0.835270211411272,0.0241402053493431
1.95162635529608,0.6,0.8410373500527274,0.995812050318442,0.835270211411272,0.0241402053493431
2.1017514595496247,0.6,0.8385076065864782,0.9949419317579272,0.835270211411272,0.0241402053493431
2.2518765638031693,0.6,0.8362547912306264,0.9939824799742003,0.835270211411272,0.0241402053493431
2.402001668056714,0.6,0.8342104738226299,0.9929342256853704,0.835270211411272,0.0241402053493431
2.5521267723102583,0.6,0.8323201855990557,0.9917981012260453,0.835270211411272,0.0241402053493431
2.702251876563803,0.6,0.8305406248026375,0.9905753820719398,0.835270211411272,0.0241402053493431
2.852376980817348,0.6,0.8288374385845615,0.9892676345716327,0.835270211411272,0.0241402053493431
3.0025020850708923,0.6,0.8271834557083652,0.9878766692977068,0.835270211411272,0.0241402053493431
3.152627189324437,0.6,0.8255572740348858,0.986404499484612,0.835270211411272,0.0241402053493431
3.3027522935779814,0.6,0.8239421286540207,0.9848533040697678,0.835270211411272,0.0241402053493431
3.452877397831526,0.6,0.8223249829769568,0.9832253948985251,0.835270211411272,0.0241402053493431
3.6030025020850704,0.6,0.8206957975981186,0.9815231876933119,0.835270211411272,0.0241402053493431
3.7531276063386154,0.6,0.819046941321546,0.9797491764231774,0.835270211411272,0.0241402053493431
3.90325271059216,0.6,0.8173727161625304,0.9779059107424841,0.835270211411272,0.0241402053493431
4.053377814845705,0.6,0.815668973915865,0.9759959761970713,0.835270211411272,0.0241402053493431
4.2035029190992494,0.6,0.8139328064165728,0.9740219769231491,0.835270211411272,0.0241402053493431
4.353628023352794,0.6,0.8121622951954433,0.9719865205887682,0.835270211411272,0.0241402053493431
4.5037531276063385,0.6,0.8103563090655096,0.9698922053501677,0.835270211411272,0.0241402053493431
4.653878231859883,0.6,0.8085143404296147,0.9677416086158409,0.835270211411272,0.0241402053493431
4.804003336113428,0.6,0.8066363728977977,0.9655372774299631,0.835270211411272,0.0241402053493431
4.954128440366972,0.6,0.8047227742422697,0.9632817203040287,0.835270211411272,0.0241402053493431
5.104253544620517,0.6,0.8027742098716283,0.9609774003413093,0.835270211411272,0.0241402053493431
5.254378648874061,0.6,0.8007915729329067,0.9586267295131677,0.835270211411272,0.0241402053493431
5.404503753127606,0.6,0.7987759278958388,0.9562320639594757,0.835270211411272,0.0241402053493431
5.55462885738115,0.6,0.7967284650745018,0.9537957001974672,0.835270211411272,0.0241402053493431
5.704753961634696,0.6,0.7946504640260138,0.9513198721344148,0.835270211411272,0.0241402053493431
5.85487906588824,0.6,0.7925432641570602,0.9488067487896229,0.835270211411272,0.0241402053493431
6.005004170141785,0.6,0.7904082411849769,0.9462584326404613,0.835270211411272,0.0241402053493431
6.155129274395329,0.6,0.7882467883555482,0.9436769585155895,0.835270211411272,0.0241402053493431
6.305254378648874,0.6,0.7860603015263181,0.9410642929662087,0.835270211411272,0.0241402053493431
6.455379482902418,0.6,0.7838501673914816,0.9384223340531779,0.835270211411272,0.0241402053493431
6.605504587155963,0.6,0.7816177542599064,0.9357529114942097,0.835270211411272,0.0241402053493431
6.755629691409507,0.6,0.779364404907642,0.9330577871211603,0.835270211411272,0.0241402053493431
6.905754795663052,0.6,0.7770914311153122,0.9303386556026958,0.835270211411272,0.0241402053493431
7.055879899916596,0.6,0.7748001095730469,0.927597145392402,0.835270211411272,0.0241402053493431
7.206005004170141,0.6,0.7724916788942748,0.9248348198667427,0.835270211411272,0.0241402053493431
7.356130108423686,0.6,0.7701673375273734,0.9220531786211988,0.835270211411272,0.0241402053493431
7.506255212677231,0.6,0.7678282423929332,0.9192536588964785,0.835270211411272,0.0241402053493431
7.656380316930775,0.6,0.7654755081059416,0.9164376371098969,0.835270211411272,0.0241402053493431
7.80650542118432,0.6,0.7631102066678795,0.9136064304699301,0.835270211411272,0.0241402053493431
7.956630525437864,0.6,0.7607333675346747,0.9107612986545583,0.835270211411272,0.0241402053493431
8.10675562969141,0.6,0.758345977983538,0.9079034455363701,0.835270211411272,0.0241402053493431
8.256880733944953,0.6,0.7559489837156755,0.9050340209395171,0.835270211411272,0.0241402053493431
