record,model,held_clone_count,state_mode_count,split_mode_count,fit_parameters_from_macro_observables,thermodynamic_claim_allowed,heldout_linear_velocity_r_squared,heldout_linear_velocity_r_squared_standard_error,maximum_heldout_linear_velocity_r_squared,minimum_heldout_linear_velocity_r_squared,maximum_held_residual_state_correlation,maximum_held_residual_state_correlation_standard_error,maximum_maximum_held_residual_state_correlation,minimum_maximum_held_residual_state_correlation,maximum_held_residual_lag_correlation,maximum_held_residual_lag_correlation_standard_error,maximum_maximum_held_residual_lag_correlation,minimum_maximum_held_residual_lag_correlation,terminal_diffusion_relative_error,terminal_diffusion_relative_error_standard_error,maximum_terminal_diffusion_relative_error,minimum_terminal_diffusion_relative_error,multi_k_fs_max_relative_error,multi_k_fs_max_relative_error_standard_error,maximum_multi_k_fs_max_relative_error,minimum_multi_k_fs_max_relative_error,ngp_max_absolute_error,ngp_max_absolute_error_standard_error,maximum_ngp_max_absolute_error,minimum_ngp_max_absolute_error,event_rate_relative_error,event_rate_relative_error_standard_error,maximum_event_rate_relative_error,minimum_event_rate_relative_error,spectral_radius,spectral_radius_standard_error,maximum_spectral_radius,minimum_spectral_radius,stationary_covariance_relative_error,stationary_covariance_relative_error_standard_error,maximum_stationary_covariance_relative_error,minimum_stationary_covariance_relative_error,maximum_force_cache_absolute_error,maximum_force_cache_absolute_error_standard_error,maximum_maximum_force_cache_absolute_error,minimum_maximum_force_cache_absolute_error,force_cache_relative_rms_error,force_cache_relative_rms_error_standard_error,maximum_force_cache_relative_rms_error,minimum_force_cache_relative_rms_error,force_cache_correlation,force_cache_correlation_standard_error,maximum_force_cache_correlation,minimum_force_cache_correlation,maximum_noise_reconstruction_relative_error,maximum_noise_reconstruction_relative_error_standard_error,maximum_maximum_noise_reconstruction_relative_error,minimum_maximum_noise_reconstruction_relative_error,minimum_joint_noise_covariance_eigenvalue,minimum_joint_noise_covariance_eigenvalue_standard_error,maximum_minimum_joint_noise_covariance_eigenvalue,minimum_minimum_joint_noise_covariance_eigenvalue,maximum_directional_step_relative_error,maximum_directional_step_relative_error_standard_error,maximum_maximum_directional_step_relative_error,minimum_maximum_directional_step_relative_error,geometric_to_projected_force_rms_ratio,geometric_to_projected_force_rms_ratio_standard_error,maximum_geometric_to_projected_force_rms_ratio,minimum_geometric_to_projected_force_rms_ratio,maximum_relative_drift_residual_lag_correlation,maximum_maximum_relative_drift_residual_lag_correlation,maximum_center_velocity_residual_lag_correlation,maximum_maximum_center_velocity_residual_lag_correlation,maximum_relative_velocity_residual_lag_correlation,maximum_maximum_relative_velocity_residual_lag_correlation,maximum_relative_position_residual_lag_correlation,maximum_maximum_relative_position_residual_lag_correlation,maximum_center_drift_residual_lag_correlation,maximum_maximum_center_drift_residual_lag_correlation,integrity_gate_pass,numerical_gate_pass,residual_memory_gate_pass,macro_event_gate_pass,every_fold_lag_improves,baseline_maximum_residual_lag_correlation,primary_maximum_residual_lag_correlation,primary_to_baseline_lag_ratio,decomposed_cage_drift_bath_allowed,autonomous_single_particle_gle_allowed,complete_event_clock_closure_allowed,kramers_escape_claim_allowed
aggregate_model,raw_hankel_16,4.0,17.0,0.0,0.0,0.0,0.9782648728255623,0.00011228909555836628,0.978599844547131,0.9781205937875167,0.2456402832934522,0.01142883050958374,0.2709995196857439,0.21651448346992377,0.8562456293077567,0.0006156931832195842,0.8572946298744828,0.8545126182388575,2.9839898802091342,0.09151529209295012,3.255067436766751,2.8534838682950365,0.8194146456205182,0.008863558246529209,0.8440300932331178,0.8060396770439238,0.2519431795407031,0.0354527974457136,0.3492607096316297,0.1897220952110925,0.4839932527535665,0.0976849195308644,0.7522589081399151,0.2886270334220644,0.9904896158195632,4.946667410357959e-05,0.9906045351791992,0.9903640217226398,5.835527702512764e-15,6.553446802386664e-16,7.537182137594277e-15,4.371111730943393e-15,0.026422040505587274,0.01661540894196162,0.07063581163679711,0.0008043169415117291,6.962822471769034e-06,1.6849515808613142e-06,1.1742456759668066e-05,4.576035639303544e-06,0.9999999999715016,1.3847077402574616e-11,0.999999999989533,0.9999999999310536,3.1872525228201207e-16,4.796207660344873e-18,3.3152604510520896e-16,3.0968728405468126e-16,0.06661370894939692,0.0005374333646099719,0.06795218149776103,0.06534420081079942,1.8501547974404339e-09,1.6378469477128736e-10,2.2247980583118712e-09,1.4407844232035817e-09,0.16663156115706884,0.0001546840190332803,0.16707720830149042,0.16638272364030746,0.8562456293077567,0.8572946298744828,,,,,,,,,,,,,,,,,,,,
aggregate_model,split_cage_drift_8,4.0,19.0,8.0,0.0,0.0,0.9667193384396546,0.00022413094504430357,0.9673334103559337,0.9662577139582639,0.2741950289309091,0.0036852412277905196,0.2795192499927276,0.26330808824381974,0.9141385032136342,0.00042498321595640806,0.9151555244434727,0.9132106775048578,20.330453823844472,0.27446359784550595,21.13573105582004,19.904567107306562,1.0080183346744485,0.00624574269065931,1.0201598163319636,0.9906962504893307,0.24947829875451846,0.03512564572110902,0.3492861315577507,0.19949814672203292,16.02074360831497,0.6125122172486263,17.479592023537105,14.596840203274985,0.9944527143257267,2.1900980157068953e-05,0.9945048975271986,0.9944017226311412,3.918710712902711e-13,4.7270364061733845e-14,4.709955362310048e-13,2.724815479932854e-13,0.026422040505587274,0.01661540894196162,0.07063581163679711,0.0008043169415117291,6.962822471769034e-06,1.6849515808613142e-06,1.1742456759668066e-05,4.576035639303544e-06,0.9999999999715016,1.3847077402574616e-11,0.999999999989533,0.9999999999310536,3.1872525228201207e-16,4.796207660344873e-18,3.3152604510520896e-16,3.0968728405468126e-16,0.06661370894939692,0.0005374333646099719,0.06795218149776103,0.06534420081079942,1.8501547974404339e-09,1.6378469477128736e-10,2.2247980583118712e-09,1.4407844232035817e-09,0.16663156115706884,0.0001546840190332803,0.16707720830149042,0.16638272364030746,0.9141385032136342,0.9151555244434727,0.5131167323253749,0.5150680458305876,0.6105790640965505,0.6121744735947645,0.5687118301834452,0.5702339228798549,0.9050366062264776,0.9068461281161024,,,,,,,,,,,,
aggregate_model,split_cage_drift_16,4.0,35.0,16.0,0.0,0.0,0.9786338335615093,0.00011708609509005287,0.9789831103284924,0.9784858269516434,0.643666773154113,0.011272430310874045,0.669518277485182,0.6164457309314071,0.848268855065238,0.0016706628134941803,0.8509713639723405,0.8438318715524514,3.142426616729344,0.09008717426585608,3.352591253148768,2.9374614090704037,0.8336030248293781,0.008319565951239704,0.8503643556454196,0.8124706734233377,0.25158296649736167,0.03112075426124621,0.3418623322665193,0.20029673414680915,0.5643283379255591,0.027678501938715124,0.6331951618175875,0.5061082519964506,0.9910242408515068,3.291882195162911e-05,0.9910902854171426,0.9909441923978985,1.4146770829905582e-13,6.078476351439204e-14,2.846390383209166e-13,3.6874951480546747e-14,0.026422040505587274,0.01661540894196162,0.07063581163679711,0.0008043169415117291,6.962822471769034e-06,1.6849515808613142e-06,1.1742456759668066e-05,4.576035639303544e-06,0.9999999999715016,1.3847077402574616e-11,0.999999999989533,0.9999999999310536,3.1872525228201207e-16,4.796207660344873e-18,3.3152604510520896e-16,3.0968728405468126e-16,0.06661370894939692,0.0005374333646099719,0.06795218149776103,0.06534420081079942,1.8501547974404339e-09,1.6378469477128736e-10,2.2247980583118712e-09,1.4407844232035817e-09,0.16663156115706884,0.0001546840190332803,0.16707720830149042,0.16638272364030746,0.8434233574298167,0.8465457972017376,0.329826981416263,0.3358477911369256,0.38437667318215013,0.3893242041245436,0.3170771254084598,0.32209413908398216,0.848268855065238,0.8509713639723405,,,,,,,,,,,,
verdict,split_cage_drift_8,4.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.8572946298744828,0.9151555244434727,1.067492426235612,0.0,0.0,0.0,0.0
