temperature_label,temperature,inverse_temperature_shift,scaled_time,alpha_shape,reference_alpha_shape,log_shape_residual,shape_control,reference_control,tau_alpha_over_delay,rms_log_shape_residual,max_abs_log_shape_residual
T=0.78,0.78,0.28205128205128194,0.4038980630618602,0.17951943487336017,0.24994361452600497,-0.3309518761855672,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.4113751713834111,0.18684760802484507,0.25830708828449556,-0.32385578751689104,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.41899069866252875,0.19443527770012972,0.2668907778408063,-0.31674015773670683,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.426747207361463,0.20228953300476346,0.2756982581027616,-0.3096069970518509,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.43464730737970037,0.2104175561122793,0.2847331085769987,-0.3024583614008629,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.4426936569321385,0.21882661919731408,0.29399891417174356,-0.2952963509394566,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.4508889634435197,0.22752408122824683,0.30349926620751644,-0.2881231083871163,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.45923598445942065,0.23651738462930183,0.3132377636396194,-0.2809408172335248,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.46773752857410794,0.24581405182323374,0.323218014495324,-0.27375169980394665,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.47639645637557027,0.2554216816668785,0.3334436375276809,-0.266558015183179,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.4852156814080449,0.26534794579300985,0.34391826408685283,-0.25936205699824777,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.494198171152363,0.2756005848731156,0.35464554020881206,-0.252166151060506,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.5033469480244437,0.28618740481683813,0.3656291289201742,-0.24497265286843928,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.5126650903922728,0.29711627292494613,0.37687271275683804,-0.23778394497303756,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.5221557336117073,0.30839511401379294,0.38837999649301014,-0.23060243420824678,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.5318220710814556,0.32003190653025426,0.4001547100760924,-0.2234305487896563,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.5416673553175886,0.3320346786771352,0.41220061176182954,-0.2162707352852532,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.5516948990479416,0.34441150456995884,0.42452149144304185,-0.20912545546276762,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.5619080763267759,0.3571705004469165,0.437121174164235,-0.20199718301880787,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.5723103236700766,0.37031982095453,0.45000352381338526,-0.1948884001957426,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.5829051412118672,0.3838676555322712,0.4631724469812395,-0.1878015942929515,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.5936960938819289,0.3978222249199631,0.4766318969775786,-0.1807392540798255,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.6046868126053235,0.41219177781227295,0.49038587799306255,-0.17370386611859134,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.6158809955241232,0.42698458768496644,0.5044384493945215,-0.16669791100574693,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.6272824092417554,0.4422089498178193,0.5187937301408704,-0.1597238595415943,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.638894890090384,0.45787317853918735,0.5334559033062468,-0.15278416883803092,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.6507223454217543,0.47398560471719436,0.548429220696472,-0.14588127837540388,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.662768754921933,0.49055457352229426,0.5637180075445407,-0.1390176060198841,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.675038171950387,0.5075884424856313,0.5793266672705525,-0.1321955440133672,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.6875347249038525,0.5250955798771054,0.5952596862913255,-0.12541745494849998,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.7002626186054534,0.5430843634263967,0.6115216388648559,-0.1186856677418957,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
T=0.78,0.78,0.28205128205128194,0.7132261357195328,0.5615631794093491,0.6281171919548334,-0.11200247361909083,0.48820626092025815,0.2071908709673636,3.487635796017913,0.313104077654953,0.6494054866534991
