protocol,held_clone_index,basis,memory_order,lag_frames,correlation_component,observed,predicted,thermodynamic_claim_allowed
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,582.0,up,-0.007679058817607011,2.2387652327482263e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,582.0,pu,0.004908730258718309,-2.171977990262673e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,582.0,pp,0.026721971989154734,-1.9941397831701004e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,583.0,uu,0.11521310128906179,2.398883561620612e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,583.0,up,-0.0028373039394095387,2.202466679304793e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,583.0,pu,0.0001921037083243228,-2.1367623017208098e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,583.0,pp,0.027477694607785038,-1.9618075023726448e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,584.0,uu,0.11516789908550958,2.3599889057754417e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,584.0,up,0.0020315919206068517,2.166756657835936e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,584.0,pu,-0.004419557410951812,-2.1021175879621343e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,584.0,pp,0.02655688371430614,-1.9299994457501605e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,585.0,uu,0.114319333729214,2.3217248742247426e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,585.0,up,0.0066361892509971005,2.131625626093581e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,585.0,pu,-0.008674605343521255,-2.0680345914046833e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,585.0,pp,0.023981377512888216,-1.8987071135661152e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,586.0,uu,0.11275119326375102,2.2840812422480023e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,586.0,up,0.010704623424212707,2.0970641965466348e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,586.0,pu,-0.012245289874788338,-2.034504204568017e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,586.0,pp,0.019977146559403035,-1.8679221439370147e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,587.0,uu,0.11059812755009896,2.247047950904633e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,587.0,up,0.013962762175502295,2.063063133871659e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,587.0,pu,-0.014956230042727073,-2.001517467638714e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,587.0,pp,0.014759061387243165,-1.837636310604564e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,588.0,uu,0.10802544473618877,2.21061510434605e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,588.0,up,0.01625441734716262,2.0296133524841286e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,588.0,pu,-0.016627906616665356,-1.9690655660752556e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,588.0,pp,0.008591270910321141,-1.8078415207378232e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,589.0,uu,0.10521561015700234,2.1747729671713574e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,589.0,up,0.017479681071582563,1.996705914109764e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,589.0,pu,-0.01714973001269977,-1.9371398282517802e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,589.0,pp,0.00187106213758894,-1.7785298127654187e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,590.0,uu,0.10236760501070755,2.139511961825912e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,590.0,up,0.017512196678017622,1.9643320253953586e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,590.0,pu,-0.016452282514662138,-1.9057317231401586e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,590.0,pp,-0.004798095961513871,-1.7496933542384492e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,591.0,uu,0.09969213266685814,2.1048226660420856e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,591.0,up,0.01640599869634292,1.9324830355585328e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,591.0,pu,-0.014633315160008799,-1.874832858029844e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,591.0,pp,-0.011055097400894404,-1.721324439725052e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,592.0,uu,0.09737427212430799,2.070695810321523e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,592.0,up,0.014281086042907594,1.901150434075813e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,592.0,pu,-0.01185130669592394,-1.8444349762849098e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,592.0,pp,-0.01629291843362974,-1.6934154887377498e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,593.0,uu,0.09556984628455603,2.0371222754582306e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,593.0,up,0.011279433047924467,1.870325848408451e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,593.0,pu,-0.008327541178618992,-1.8145299551377063e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,593.0,pp,-0.020158241748458663,-1.66595904369466e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,594.0,uu,0.09439434264516325,2.0040930901018245e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,594.0,up,0.007677321927724746,1.8400010417653157e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,594.0,pu,-0.004379126895439555,-1.7851098035184972e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,594.0,pp,-0.022298140637229895,-1.6389477679154076e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,595.0,uu,0.09390570327775419,1.9715994283602764e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,595.0,up,0.003830299166321015,1.8101679109022518e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,595.0,pu,-0.00033960542533914665,-1.7561666599204704e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,595.0,pp,-0.02238416848521693,-1.6123744436522367e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,596.0,uu,0.09408855482904116,1.9396326074415297e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,596.0,up,0.0001304993516146107,1.7808184839572342e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,596.0,pu,0.0033876482931218975,-1.7276927902994963e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,596.0,pp,-0.02030718072027004,-1.5862319701564004e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,597.0,uu,0.09486721147802839,1.9081840853333395e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,597.0,up,-0.003092908425923372,1.751944918320692e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,597.0,pu,0.0064655496458090635,-1.699680586007995e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,597.0,pp,-0.016150363944352524,-1.5605133617794534e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,598.0,uu,0.09610736775810477,1.8772454585207187e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,598.0,up,-0.005437501521621716,1.7235394985403569e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,598.0,pu,0.008596066630212623,-1.6721225617623085e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,598.0,pp,-0.010236226609906529,-1.5352117461086794e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,599.0,uu,0.09762556577172306,1.8468084597403918e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,599.0,up,-0.0066435894750886265,1.695594634260032e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,599.0,pu,0.009508782547286815,-1.6450113536429727e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,599.0,pp,-0.0030876023861091373,-1.510320362135543e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,600.0,uu,0.09919467713611597,1.8168649557716506e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,600.0,up,-0.0065933113677280305,1.668102858191677e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,600.0,pu,0.009087513530636228,-1.6183397171273146e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,600.0,pp,0.004382143801939811,-1.4858325584558378e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,601.0,uu,0.10058507752988403,1.7874069452630115e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,601.0,up,-0.005247202321364285,1.641056824120253e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,601.0,pu,0.007383364666234648,-1.5921005251538219e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,601.0,pp,0.011523501639218019,-1.4617417915000843e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,602.0,uu,0.10157759640063983,1.758426556594118e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,602.0,up,-0.0027194471218371014,1.614449304940774e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,602.0,pu,0.00449954719544891,-1.5662867662177576e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,602.0,pp,0.01770826790322304,-1.4380416237927455e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,603.0,uu,0.10199242811397392,1.72991604577231e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,603.0,up,0.0007126637381727658,1.5882731907270559e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,603.0,pu,0.0006695045498068652,-1.5408915424975272e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,603.0,pp,0.022436324574674794,-1.4147257222389505e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,604.0,uu,0.10169484889100883,1.701867794363284e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,604.0,up,0.0048437641439058815,1.5625214868316676e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,604.0,pu,-0.0037683715849971323,-1.515908068011301e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,604.0,pp,0.025278361901146233,-1.3917878564375935e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,605.0,uu,0.10060686599689166,1.6742743074553362e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,605.0,up,0.009302344411789246,1.5371873120166067e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,605.0,pu,-0.008464918820954882,-1.4913296668034502e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,605.0,pp,0.025975679544824694,-1.369221897019944e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,606.0,uu,0.09870952905462882,1.647128211656585e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,606.0,up,0.013730658385203846,1.512263896614234e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,606.0,pu,-0.013061578995452723,-1.4671497711603365e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,606.0,pp,0.02466483160246527,-1.3470218140131524e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,607.0,uu,0.0960475874952643,1.6204222531246962e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,607.0,up,0.017757789407243933,1.4877445807180168e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,607.0,pu,-0.017216909081437727,-1.4433619198550207e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,607.0,pp,0.021274886385479336,-1.3251816752283007e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,608.0,uu,0.09271884496237558,1.59414929562855e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,608.0,up,0.021073010403250644,1.46362281240263e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,608.0,pu,-0.020650789704751014,-1.4199597564204505e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,608.0,pp,0.016221752841138054,-1.3036956446728696e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,609.0,uu,0.08886997827809881,1.568302318641334e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,609.0,up,0.023383561543208434,1.4398921459729647e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,609.0,pu,-0.023076214616480944,-1.3969370274507027e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,609.0,pp,0.009763163328873656,-1.282557980987637e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,610.0,uu,0.08470400480235409,1.5428744154645638e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,610.0,up,0.02445633193868946,1.4165462402415974e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,610.0,pu,-0.024239085138202526,-1.3742875809298255e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,610.0,pp,0.0024325115021717647,-1.2617630359081492e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,611.0,uu,0.08045490161767024,1.5178587913825251e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,611.0,up,0.024188609619690077,1.3935788568342642e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,611.0,pu,-0.024025753384667607,-1.3520053645878698e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,611.0,pp,-0.005203897680466375,-1.2413052527508937e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,612.0,uu,0.07637304423931789,1.4932487618466315e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,612.0,up,0.022555340273583455,1.3709838585228838e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,612.0,pu,-0.02240246693631171,-1.330084424283638e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,612.0,pp,-0.012702546774832332,-1.2211791649242998e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,613.0,uu,0.07270889797496718,1.4690377506892262e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,613.0,up,0.019653504372578966,1.3487552075856864e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,613.0,pu,-0.01943089908116188,-1.308518902413732e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,613.0,pp,-0.019485691784311622,-1.201379394464577e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,614.0,uu,0.06968762188078013,1.4452192883663406e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,614.0,up,0.01562672174903249,1.326886964193972e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,614.0,pu,-0.015297599133741327,-1.2873030363474474e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,614.0,pp,-0.025135396032390053,-1.1819006505963028e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,615.0,uu,0.06749512728962664,1.4217870102289413e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,615.0,up,0.010758407196256746,1.3053732848250653e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,615.0,pu,-0.010264246100601882,-1.2664311568870775e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,615.0,pp,-0.028961706365502212,-1.1627377283174979e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,616.0,uu,0.06626860316970681,1.3987346548222024e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,616.0,up,0.005327297228247849,1.2842084207010157e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,616.0,pu,-0.004664084594761419,-1.2458976867531924e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,616.0,pp,-0.030701111318159093,-1.1438855070088129e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,617.0,uu,0.06607185213743733,1.3760560622123535e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,617.0,up,-0.0001676047299794149,1.2633867162525979e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,617.0,pu,0.0010777711274341515,-1.2256971390944718e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,617.0,pp,-0.030074374070421232,-1.1253389490663167e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,618.0,uu,0.06688701000209266,1.3537451723406493e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,618.0,up,-0.005353448920655468,1.2429026076081998e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,618.0,pu,0.006504607963957621,-1.2058241160216739e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,618.0,pp,-0.027035476044655938,-1.1070930985572869e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,619.0,uu,0.06863009260830252,1.3317960234040274e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,619.0,up,-0.009839250534498753,1.2227506211071686e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,619.0,pu,0.011204596309187166,-1.1862733071653328e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,619.0,pp,-0.021751426107169347,-1.0891430798983306e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,620.0,uu,0.07114607162768304,1.3102027502620184e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,620.0,up,-0.01325758780301862,1.202925371837216e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,620.0,pu,0.014806303791272131,-1.1670394882568065e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,620.0,pp,-0.014560947116369773,-1.0714840965551729e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,621.0,uu,0.07420629503827499,1.2889595828694849e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,621.0,up,-0.015245870917338164,1.1834215621954986e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,621.0,pu,0.016936820913266225,-1.1481175197322752e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,621.0,pp,-0.005989902870734013,-1.0541114297634457e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,622.0,uu,0.07752711141970134,1.268060844734777e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,622.0,up,-0.015607882562469835,1.164233980472982e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,622.0,pu,0.017448915497575258,-1.1295023453593405e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,622.0,pp,0.003132643726627179,-1.0370204372698827e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,623.0,uu,0.08081116538213974,1.2475009514028769e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,623.0,up,-0.014281081292705937,1.1453574994617219e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,623.0,pu,0.016331356012217975,-1.1111889908858543e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,623.0,pp,0.012104717672365355,-1.0202065520933862e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,624.0,uu,0.08376060869241685,1.2272744089631526e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,624.0,up,-0.01140608489390394,1.1267870750847105e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,624.0,pu,0.013623574648931333,-1.0931725627106316e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,624.0,pp,0.019975271919569184,-1.0036652813055338e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,625.0,uu,0.08610167715854114,1.2073758125812944e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,625.0,up,-0.007284761444474893,1.108517745047921e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,625.0,pu,0.009533650759593417,-1.0754482465757088e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,625.0,pp,0.025772951669371914,-9.873922048301753e-08,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,626.0,uu,0.08761810833639272,1.1877998450550645e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,626.0,up,-0.0022536209999248955,1.0905446275142114e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,626.0,pu,0.004545471604874703,-1.0580113062798034e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,626.0,pp,0.028951043140577313,-9.713829742618592e-08,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,627.0,uu,0.08818187030676113,1.168541275393463e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,627.0,up,0.0030893721939986496,1.0728629197987402e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,627.0,pu,-0.0008549975525158428,-1.0408570824126446e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,627.0,pp,0.028875539287587026,-9.556333117028936e-08,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,628.0,uu,0.08776238626029884,1.14959495741893e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,628.0,up,0.00820205580048149,1.0554678970855544e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,628.0,pu,-0.006051633944813398,-1.0239809911098469e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,628.0,pp,0.0257360531987802,-9.401390086188941e-08,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,629.0,uu,0.0864411176967841,1.1309558283922138e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,629.0,up,0.012466169077843096,1.0383549111650091e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,629.0,pu,-0.01052784550480438,-1.007378522827995e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,629.0,pp,0.019708095703531527,-9.248959247127061e-08,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,630.0,uu,0.08439684058835575,1.112618907659536e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,630.0,up,0.015403507165554555,1.0215193891916861e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,630.0,pu,-0.013829862063901634,-9.910452411396124e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,630.0,pp,0.011395239272801349,-9.098999868165709e-08,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,631.0,uu,0.08187490859939314,1.0945792953216892e-05,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,631.0,up,0.016709837865954837,1.0049568324624743e-06,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,631.0,pu,-0.015572061136790903,-9.749767815476974e-07,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,631.0,pp,0.0017998707251469293,-8.951471878024134e-08,0.0
discovery_leave_one_clone_out_memory_scan,1.0,relative_phase_generator,40.0,632.0,uu,0.07918252131788482,1.0768321709247132e-05,0.0
