replicate,temperature,block_size,calibration_horizon,scoring_horizon,fast_clock_weight,fast_clock_time,slow_clock_time,time_scale_ratio,calibration_bic_gain_two_over_one,second_clock_calibration_selected,predicted_mean_count,heldout_mean_count,heldout_mean_relative_error,predicted_fano_factor,heldout_fano_factor,heldout_fano_relative_error,heldout_count_tv_distance,identity_rmse,late_identity_signed_error,late_identity_absolute_error,empirical_split_half_pair_tv_distance,pair_tv_tolerance,pair_tv_distance,pair_distribution_pass,positive_poisson_emissions,finite_exchange_recovery,static_rate_disorder,thermodynamic_claim_allowed,maximum_mean_relative_error,maximum_fano_relative_error,maximum_count_tv_distance,maximum_identity_rmse,maximum_late_identity_absolute_error,conditional_shape_distribution_pass,full_hybrid_transfer_pass,primary_failure
1.0,0.45,20.0,300.0,600.0,0.5633324162460887,51.56694784839762,581.7679977530839,11.281800106987749,47.84969264401249,1.0,0.10001026968887315,0.10343484894720781,0.03310856344057245,1.3508897454080666,1.4412966206240645,0.06272607173452804,0.00402135411123774,0.01739253599280447,0.013094667257593527,0.013094667257593527,0.0026336655747187746,0.03,0.010237591629590214,1.0,1.0,1.0,0.0,0.0,0.1,0.2,0.03,0.05,0.05,1.0,1.0,none
1.0,0.45,50.0,300.0,600.0,0.6303201490639031,81.55757665425767,1075.1683597932654,13.182936569476121,22.6192234696979,1.0,0.24986022860936358,0.2585871223680195,0.0337483695194839,1.7865903874547902,1.9660910069467,0.09129822518779063,0.007909499661400615,0.020721659048437247,0.0019764821251897907,0.0019764821251897907,0.004947244800769331,0.03,0.013558488093442298,1.0,1.0,1.0,0.0,0.0,0.1,0.2,0.03,0.05,0.05,1.0,1.0,none
2.0,0.45,20.0,300.0,600.0,0.567017884731123,51.56694784839762,531.830022079872,10.313389569679526,49.00920297630046,1.0,0.10049965596231022,0.0924943545926152,0.08654908080556711,1.3550295389725118,1.4435856707452228,0.061344562756012744,0.009840010141202279,0.025792421054581797,0.01857770723151058,0.01857770723151058,0.011010168228605613,0.03,0.019646635430001273,1.0,1.0,1.0,0.0,0.0,0.1,0.2,0.03,0.05,0.05,1.0,1.0,none
2.0,0.45,50.0,300.0,600.0,0.6271611520414776,81.55757665425767,850.4664540996165,10.427804368255691,20.00513957924268,1.0,0.2507532021430631,0.231235886481538,0.08440435417918324,1.799767312031799,1.9776429141941376,0.08994323539688176,0.019909204097035484,0.036211458117137024,0.020406694643710976,0.020406694643710976,0.01947765725611317,0.03,0.029739957345618732,1.0,1.0,1.0,0.0,0.0,0.1,0.2,0.03,0.05,0.05,1.0,1.0,none
3.0,0.45,20.0,300.0,600.0,0.5033567095011284,43.09406590367125,444.44588980600514,10.313389569679526,54.691132363504224,1.0,0.09855770859878532,0.11218553555080867,0.12147579351574533,1.3550192479816094,1.4280938742938187,0.051169343715828264,0.0074098876233878175,0.008851351464658467,0.0030272964219221835,0.0030272964219221835,0.018936901098443183,0.03,0.009704307422729413,1.0,1.0,1.0,0.0,0.0,0.1,0.2,0.03,0.05,0.05,1.0,0.0,mean_count_drift
3.0,0.45,50.0,300.0,600.0,0.5731912693322501,75.42660329622115,727.4073129993852,9.643909193983658,26.18957522776416,1.0,0.2463725471038935,0.28046383887702164,0.12155325231812353,1.8023633834869124,1.9304862416382766,0.0663681798854131,0.014090763333883866,0.011967967284483672,-0.015079624791440135,0.015079624791440135,0.034775586194566985,0.05216337929185048,0.02743746232268982,1.0,1.0,1.0,0.0,0.0,0.1,0.2,0.03,0.05,0.05,1.0,0.0,mean_count_drift
