model,replicate,lag,realization_count,predicted_msd,observed_msd,predicted_msd_mc_se,predicted_ngp,observed_ngp,predicted_ngp_mc_se,microdynamic_closure_claim_allowed,spatial_facilitation_claim_allowed,thermodynamic_claim_allowed,msd_relative_error,ngp_absolute_error,predicted_fs_k2,observed_fs_k2,absolute_error_fs_k2,predicted_fs_k2_mc_se,predicted_fs_k4,observed_fs_k4,absolute_error_fs_k4,predicted_fs_k4_mc_se,predicted_fs_k7p25,observed_fs_k7p25,absolute_error_fs_k7p25,predicted_fs_k7p25_mc_se,temperature,calibration_time,block_size,radial_bin_count,required_realizations_per_replicate,surrogate_base_seed,calibration_events_only,external_cage_channel_used,calibration_cage_residual_transfer,heldout_events_used_in_calibration,heldout_cage_residual_used_in_prediction,macro_fit_parameter_count,calibration_residual_source,heldout_target_source,debye_waller_source
anchor_aware_semi_markov,3.0,20.0,16.0,0.22717161518736378,0.17092970264885723,0.00017914589020181197,0.7374693149073629,0.5122257578577492,0.002076232295816573,0.0,0.0,0.0,0.329035338311241,0.22524355704961374,0.8662869018000959,0.8951448081875134,0.028857906387417476,9.22036657471875e-05,0.6061982776449014,0.6632518336417978,0.05705355599689643,0.00019954434379960013,0.2841957859869554,0.3201497833263796,0.035953997339424226,0.00018299841569270148,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
anchor_aware_semi_markov,3.0,100.0,16.0,0.7028646349407164,0.6490628751575198,0.0010699090815467257,0.3889688574125823,0.23437116016865156,0.0026071961431452448,0.0,0.0,0.0,0.08289144525503711,0.15459769724393074,0.6507533958189422,0.6619462153179251,0.011192819498982876,0.0003504858324247238,0.2543152079681613,0.23653364403034716,0.01778156393781416,0.0003588458719687492,0.06251333610940048,0.030106976491711682,0.0324063596176888,0.00025025957903816135,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
anchor_aware_semi_markov,3.0,200.0,16.0,1.2345909289036006,1.2379225427306952,0.002352921458772663,0.29421991463530744,0.13217344675646325,0.004803074785757791,0.0,0.0,0.0,0.0026912942547645535,0.1620464678788442,0.47861844126041064,0.4559535285015441,0.022664912758866562,0.0006251521927006122,0.10751720237561004,0.06618843322415519,0.04132876915145485,0.0004188880547477408,0.018260681033915163,0.0027120523878897368,0.015548628646025426,0.0002657359075500109,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
anchor_aware_semi_markov,3.0,400.0,16.0,2.3218111791262173,2.3995390168923434,0.00622147590312579,0.2304328480137245,0.08466089025698564,0.007247987086439323,0.0,0.0,0.0,0.0323928209622496,0.14577195775673885,0.2646145390939836,0.2209161290659797,0.04369841002800387,0.0010895255362789486,0.025256875477249148,0.006469244519058826,0.018787630958190322,0.00044185602765254526,0.0026153982107344374,0.0010259201452419485,0.0015894780654924889,0.00015649167904765107,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
anchor_aware_semi_markov,3.0,600.0,16.0,3.4073106853654163,3.4956415235298746,0.01089060576924488,0.20501737559962974,0.04958589058535989,0.00765387128553623,0.0,0.0,0.0,0.02526884909962457,0.15543148501426984,0.1541788973959768,0.10778931415413767,0.046389583241839116,0.0013904782861029784,0.008284379075141162,0.0028419058664708344,0.005442473208670327,0.0007914193812058947,0.0008386516909687859,0.0006545515779087175,0.00018410011306006844,0.0003283241852224109,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
anchor_aware_semi_markov,4.0,20.0,16.0,0.2192334706415092,0.16256532270096183,0.0001958523605437576,0.7529823661940591,0.5555990680179845,0.0018094257889534214,0.0,0.0,0.0,0.3485869372325374,0.19738329817607458,0.8705315122243057,0.9001075441842998,0.029576031959994142,9.946695664973402e-05,0.6158543557268188,0.6774505577711958,0.06159620204437699,0.00019172790245653408,0.29413397446350587,0.3392101016963562,0.045076127232850316,0.00017354889715176378,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
anchor_aware_semi_markov,4.0,100.0,16.0,0.6800733671804524,0.6061875301316144,0.001243050711846977,0.4005129460426571,0.3029036268488876,0.0033823528167084005,0.0,0.0,0.0,0.12188610516748177,0.09760931919376947,0.6597553001372427,0.6829333146637871,0.023178014526544444,0.00038234292703149896,0.26484633621804266,0.2707881818713311,0.0059418456532884245,0.0003899775272499175,0.06634299195235487,0.04724884333668998,0.019094148615664885,0.00021044201321792112,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
anchor_aware_semi_markov,4.0,200.0,16.0,1.1980714702724988,1.1822063890931207,0.0033529740251361587,0.3045398242687012,0.19788664853935933,0.004648465779810531,0.0,0.0,0.0,0.013419891252278271,0.10665317572934185,0.48960054778804374,0.47982890295348035,0.009771644834563387,0.0007810068871667362,0.11470499594019407,0.08817574106473175,0.026529254875462316,0.0005614944074968633,0.0198585626595416,0.00246429959643711,0.01739426306310449,0.00021443882575373165,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
anchor_aware_semi_markov,4.0,400.0,16.0,2.2562376855531934,2.3617796249648366,0.009100948839432734,0.23878149344504332,0.12555946277382724,0.006301971834390737,0.0,0.0,0.0,0.04468746291822834,0.11322203067121608,0.275108442850192,0.23670465183516248,0.0384037910150295,0.0012386618281336262,0.025295948879321486,0.010364557165827444,0.014931391713494042,0.0006505634694476954,0.0034787546901852437,0.0004242822672751919,0.003054472422910052,0.00025684628701985165,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
anchor_aware_semi_markov,4.0,600.0,16.0,3.3195367219707768,3.5538212136910325,0.01402180834868746,0.21318626123424417,0.07065457221193294,0.007107288349685397,0.0,0.0,0.0,0.06592467027257276,0.14253168902231123,0.16137617931374035,0.11523062554941144,0.04614555376432891,0.0011336496290770633,0.007424017891201475,0.006394974288393562,0.0010290436028079133,0.0007404286335258842,0.0011513945600842895,0.0015659289135938244,0.00041453435350953484,0.00035306418637874343,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
anchor_aware_semi_markov,5.0,20.0,16.0,0.22606568763689056,0.16319413863499047,0.00015342352925228566,0.7263584943614912,0.5392127580820278,0.0024241274259846407,0.0,0.0,0.0,0.38525617113321853,0.1871457362794634,0.8667951203704891,0.8996730890832872,0.032877968712798133,7.248499298036237e-05,0.6072073314434541,0.6760951455733458,0.06888781412989176,0.00012575554874077118,0.2862738596183543,0.3389222005621746,0.052648340943820315,8.205703986163516e-05,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
anchor_aware_semi_markov,5.0,100.0,16.0,0.7071809655724648,0.6160653824346297,0.0007628320191293156,0.3833259441977135,0.29163863009125746,0.002265522652726849,0.0,0.0,0.0,0.14789920962245162,0.09168731410645603,0.6489493371713899,0.6788948376156073,0.0299455004442174,0.0002720222854973754,0.25233933373468104,0.2648503728038883,0.012511039069207253,0.00023430640801376876,0.06173081544633926,0.04062371140805077,0.021107104038288492,0.0001208370191212062,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
anchor_aware_semi_markov,5.0,200.0,16.0,1.2561631748937778,1.2006078376220666,0.001811973533081808,0.2894777878610878,0.1929264563771651,0.0039919118894949255,0.0,0.0,0.0,0.04627267583205574,0.0965513314839227,0.4730853032277212,0.4751171482031416,0.002031844975420416,0.000509912806099922,0.10533117618381156,0.08306004158159243,0.022271134602219134,0.0004876307719393831,0.01779134846213457,0.004620013829607807,0.013171334632526762,0.00021233056305891747,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
anchor_aware_semi_markov,5.0,400.0,16.0,2.380830436463743,2.3594776603705245,0.006297872606994796,0.22485135803413153,0.12612791319837036,0.004949706982603142,0.0,0.0,0.0,0.009049789473262182,0.09872344483576118,0.2574245424214343,0.23493487479618216,0.022489667625252147,0.0009776121671104929,0.02419529130437769,0.005639791099919599,0.018555500204458092,0.001124953329541522,0.0026700089327652754,-0.0013844117239013418,0.004054420656666617,0.00021758181404650835,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
anchor_aware_semi_markov,5.0,600.0,16.0,3.5082679414288167,3.49696192740812,0.012848986266698628,0.20267836363252623,0.10299190151785775,0.005071328626517617,0.0,0.0,0.0,0.0032330961146826986,0.09968646211466847,0.14825532273912667,0.12123461318060241,0.02702070955852426,0.0010326313777219694,0.009896221622968404,-0.0014092889854046425,0.011305510608373048,0.0009420891933043608,0.0011611555245646943,0.00849801781638048,0.007336862291815786,0.00038155217015535466,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
state_schedule_without_anchor_geometry,1.0,20.0,16.0,0.23095510987607842,0.16660841604263024,0.00016811789773561067,0.7877699274082771,0.5385549106326213,0.0022801920369014406,0.0,0.0,0.0,0.38621514664051393,0.24921501677565583,0.8647865777753242,0.8977103424506039,0.03292376467527969,7.819110846507371e-05,0.6052941048030185,0.6706091522002315,0.06531504739721306,0.00014842263000795368,0.28685854591279975,0.3302563514537057,0.04339780554090594,0.00012597224310582426,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
state_schedule_without_anchor_geometry,1.0,100.0,16.0,0.7357637761530867,0.6244853324897498,0.0010750739040263054,0.4188991948817544,0.2825033492140283,0.0019781410355322443,0.0,0.0,0.0,0.17819224547625945,0.1363958456677261,0.6408818557856368,0.6748742076596806,0.033992351874043814,0.0003656429940291626,0.2485287322269289,0.25770578929215066,0.009177057065221761,0.00032782961195899993,0.06222060809714202,0.03757140173250425,0.02464920636463777,0.00018217211653755305,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
state_schedule_without_anchor_geometry,1.0,200.0,16.0,1.2836863715263662,1.1970958003749623,0.0026852241713860403,0.32467836584444787,0.17003137790337108,0.002863972363779721,0.0,0.0,0.0,0.0723338692895601,0.15464698794107679,0.4706021559642249,0.4733264732392782,0.0027243172750532896,0.000680068342643789,0.10763369666445435,0.07641999280253814,0.031213703861916214,0.000518291652416891,0.019131494628263256,0.0035374896626027496,0.015594004965660506,0.00024077144294821525,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
state_schedule_without_anchor_geometry,1.0,400.0,16.0,2.378391743602299,2.302522122507715,0.0076437712800345205,0.2684647927370106,0.08241548506967367,0.005206445871791604,0.0,0.0,0.0,0.03295065891134774,0.18604930766733696,0.26637530309755975,0.2367746362454057,0.02960066685215404,0.0011460801104579434,0.02824574845480984,0.005007075510426834,0.023238672944383004,0.0006624653822159662,0.003912647420850856,-0.0015893870932790705,0.005502034514129926,0.00021992967279985695,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
state_schedule_without_anchor_geometry,1.0,600.0,16.0,3.4578202579914743,3.5092386999443375,0.014248588789859245,0.2512277006457575,0.04880248109629837,0.007671826330987568,0.0,0.0,0.0,0.014652306767755308,0.20242521954945913,0.16156832655103487,0.10971466137823888,0.05185366517279599,0.0010607592157235314,0.012582414378857435,0.003664696471714173,0.008917717907143262,0.0005482874564858877,0.002157254691370184,-0.002099056579231919,0.004256311270602104,0.0002914107460326964,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
state_schedule_without_anchor_geometry,2.0,20.0,16.0,0.22353201020018437,0.16893775764805471,0.00012694056153112208,0.7835694426395559,0.5268513866039641,0.0027840366966369887,0.0,0.0,0.0,0.32316193438452623,0.2567180560355917,0.8685543454227964,0.8963572500530242,0.02780290463022783,6.172740175344984e-05,0.6127119275764843,0.6669561225844329,0.05424419500794864,0.000129214540581898,0.29223761641950435,0.3258010831779263,0.03356346675842192,9.953305833504335e-05,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
state_schedule_without_anchor_geometry,2.0,100.0,16.0,0.6967362532634112,0.6429152367660607,0.0008144428135755929,0.4509345596601933,0.2515771495978034,0.0025430070302325694,0.0,0.0,0.0,0.08371401612454621,0.19935741006238988,0.6564220334383541,0.6661168891936906,0.009694855755336462,0.00024600107524654373,0.26821872883036724,0.24525439631843157,0.022964332511935664,0.0002450544121796599,0.07057753787397197,0.03400429515488748,0.03657324271908449,0.00012237380886569052,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
state_schedule_without_anchor_geometry,2.0,200.0,16.0,1.2114815109615127,1.239448946514999,0.0022944561713805784,0.34768689410860265,0.13004647316350693,0.002512906163900711,0.0,0.0,0.0,0.02256441108939844,0.21764042094509573,0.4916851834684786,0.45825187248330496,0.03343331098517366,0.0004928685954832397,0.12410232812762532,0.06963898340301387,0.05446334472461145,0.0003512741478077316,0.023832471917888738,0.0013632909193586297,0.022469180998530108,0.0001642279648784641,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
state_schedule_without_anchor_geometry,2.0,400.0,16.0,2.233128177531859,2.446386944815099,0.007148719303050785,0.27174170032339606,0.06244093818479679,0.0035932851743771077,0.0,0.0,0.0,0.08717295018894,0.20930076213859927,0.2874174153055534,0.2134958630148948,0.07392155229065864,0.0010441023467246196,0.03466504610900972,-0.0008022615567074514,0.03546730766571717,0.0006792249610074821,0.004935656525280326,0.0005040949482152632,0.004431561577065063,0.00013187876826859654,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
