model,replicate,realization,temperature,lag,block_size,predicted_msd,observed_msd,msd_relative_error,predicted_ngp,observed_ngp,ngp_absolute_error,surrogate_base_seed,calibration_events_only,external_cage_channel_used,calibration_cage_residual_transfer,heldout_events_used_in_calibration,heldout_cage_residual_used_in_prediction,macro_fit_parameter_count,microdynamic_closure_claim_allowed,spatial_facilitation_claim_allowed,thermodynamic_claim_allowed,predicted_fs_k2,observed_fs_k2,absolute_error_fs_k2,predicted_fs_k4,observed_fs_k4,absolute_error_fs_k4,predicted_fs_k7p25,observed_fs_k7p25,absolute_error_fs_k7p25
state_schedule_without_anchor_geometry,1.0,0.0,0.45,500.0,20.0,0.22271491923495165,0.12726889615088294,0.7499556134352985,2.370374130156443,2.240207131422164,0.13016699873427884,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8765581780377872,0.9252086699236458,0.04865049188585857,0.6533754029677579,0.7741688168233672,0.12079341385560938,0.37278584630128275,0.533395281820343,0.16060943551906026
state_schedule_without_anchor_geometry,1.0,0.0,0.45,1000.0,20.0,0.39080895745570665,0.21371648432894896,0.8286327265901483,2.620413978716997,2.035011317785304,0.5854026609316927,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8042478182118005,0.8825336715723144,0.07828585336051397,0.5208663246375307,0.6840225543370759,0.16315622969954524,0.2568294654961739,0.43196745142274323,0.17513798592656932
state_schedule_without_anchor_geometry,1.0,0.0,0.45,2000.0,20.0,0.7344364476793411,0.38494087781746295,0.9079201248863138,3.2398687703481635,1.5320813966552245,1.707787373692939,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6879650442916255,0.8061233874084176,0.11815834311679208,0.3664733321923643,0.5436221107653332,0.1771487785729689,0.1633871868136338,0.29754222992878293,0.13415504311514914
state_schedule_without_anchor_geometry,1.0,0.0,0.45,3000.0,20.0,1.0776511270917002,0.5507382500974113,0.9567392076019627,3.570569767148908,1.3301724324025965,2.2403973347463113,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6002930632679278,0.7425593344166428,0.14226627114871504,0.2842607630683613,0.44897180267658227,0.16471103960822098,0.12496198610375635,0.22221602781950803,0.09725404171575168
anchor_aware_semi_markov,1.0,1.0,0.45,20.0,20.0,0.044839256543616396,0.039439034265083064,0.13692582435555134,0.8269585127031258,0.6894572448102572,0.13750126789286865,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9708910458116675,0.9742726065504118,0.0033815607387442936,0.8917521562987485,0.9031194881740169,0.011367331875268394,0.7034962803132946,0.7273620752980499,0.023865794984755273
anchor_aware_semi_markov,1.0,1.0,0.45,100.0,20.0,0.07575675574711324,0.0570676716703697,0.3274898647467892,1.553386042286152,1.6297339342658397,0.07634789197968761,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9524352289609332,0.9637263303218477,0.01129110136091449,0.8354692598746531,0.8712844740845151,0.035815214209862,0.6018699178293039,0.6701586799370863,0.06828876210778245
anchor_aware_semi_markov,1.0,1.0,0.45,200.0,20.0,0.10928877660104902,0.07543971565197483,0.4486901979486466,1.9356475225357155,2.0528096750212144,0.11716215248549888,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9336928886260613,0.9531991465279716,0.019506257901910296,0.7841448528073774,0.8424536039827798,0.05830875117540235,0.5244039628163655,0.6251232912663965,0.10071932845003106
anchor_aware_semi_markov,1.0,1.0,0.45,500.0,20.0,0.20512755124574933,0.12726889615088294,0.611764990894252,2.414346094747714,2.240207131422164,0.17413896332555012,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8849066393128998,0.9252086699236458,0.040302030610746,0.66812620933797,0.7741688168233672,0.10604260748539729,0.3835040612220778,0.533395281820343,0.1498912205982652
anchor_aware_semi_markov,1.0,1.0,0.45,1000.0,20.0,0.36142146219377147,0.21371648432894896,0.691125807766318,2.572744945573229,2.035011317785304,0.537733627787925,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8157590859613846,0.8825336715723144,0.06677458561092986,0.5361648994968904,0.6840225543370759,0.14785765484018554,0.2636057239676439,0.43196745142274323,0.1683617274550993
anchor_aware_semi_markov,1.0,1.0,0.45,2000.0,20.0,0.6709389945946284,0.38494087781746295,0.7429663443350496,3.0269753591734787,1.5320813966552245,1.4948939625182542,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7039340644835441,0.8061233874084176,0.10218932292487348,0.379750014044506,0.5436221107653332,0.1638720967208272,0.16514284322902445,0.29754222992878293,0.13239938669975848
anchor_aware_semi_markov,1.0,1.0,0.45,3000.0,20.0,0.97659342407041,0.5507382500974113,0.7732442297183391,2.4583194907215953,1.3301724324025965,1.1281470583189988,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6164044553182194,0.7425593344166428,0.12615487909842338,0.2949489864022955,0.44897180267658227,0.15402281627428677,0.12574842414807633,0.22221602781950803,0.0964676036714317
state_schedule_without_anchor_geometry,1.0,1.0,0.45,20.0,20.0,0.04572325770984719,0.039439034265083064,0.15934019587106873,0.9453131467143752,0.6894572448102572,0.255855901904118,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9703829889340712,0.9742726065504118,0.003889617616340657,0.8903590251866881,0.9031194881740169,0.012760462987328802,0.7016216115420427,0.7273620752980499,0.025740463756007137
state_schedule_without_anchor_geometry,1.0,1.0,0.45,100.0,20.0,0.08056500772021069,0.0570676716703697,0.41174513278839675,1.8032075320892478,1.6297339342658397,0.1734735978234081,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9498660862175831,0.9637263303218477,0.013860244104264674,0.829202302323549,0.8712844740845151,0.04208217176096618,0.5949133554012592,0.6701586799370863,0.07524532453582711
state_schedule_without_anchor_geometry,1.0,1.0,0.45,200.0,20.0,0.11778817631090481,0.07543971565197483,0.5613549877931097,2.2306668344105782,2.0528096750212144,0.17785715938936386,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9294702280144106,0.9531991465279716,0.02372891851356096,0.7748316113882499,0.8424536039827798,0.06762199259452994,0.5154164498387901,0.6251232912663965,0.10970684142760645
state_schedule_without_anchor_geometry,1.0,1.0,0.45,500.0,20.0,0.22220636994163853,0.12726889615088294,0.7459597487056302,2.932235490549215,2.240207131422164,0.6920283591270509,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8780358607249763,0.9252086699236458,0.04717280919866951,0.6558990674739767,0.7741688168233672,0.1182697493493905,0.37467966078444415,0.533395281820343,0.15871562103589887
state_schedule_without_anchor_geometry,1.0,1.0,0.45,1000.0,20.0,0.39013134835232166,0.21371648432894896,0.82546212837676,3.331323935201662,2.035011317785304,1.296312617416358,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806537089248663,0.8825336715723144,0.07599658232365147,0.5240187262624604,0.6840225543370759,0.16000382807461555,0.2575871461321087,0.43196745142274323,0.17438030529063453
state_schedule_without_anchor_geometry,1.0,1.0,0.45,2000.0,20.0,0.7253132051471791,0.38494087781746295,0.8842197515097865,2.877546466201878,1.5320813966552245,1.3454650695466537,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6921765101989972,0.8061233874084176,0.11394687720942043,0.3702830532198251,0.5436221107653332,0.1733390575455081,0.16287906093888577,0.29754222992878293,0.13466316898989716
state_schedule_without_anchor_geometry,1.0,1.0,0.45,3000.0,20.0,1.0609981510932165,0.5507382500974113,0.9265016564684829,2.5524023172924806,1.3301724324025965,1.222229884889884,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6035871024209829,0.7425593344166428,0.1389722319956599,0.2854172463649694,0.44897180267658227,0.16355455631161286,0.12645234416950554,0.22221602781950803,0.09576368365000248
anchor_aware_semi_markov,1.0,2.0,0.45,20.0,20.0,0.04471338514344,0.039439034265083064,0.13373428068512627,0.8166276995223076,0.6894572448102572,0.12717045471205046,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709676154731282,0.9742726065504118,0.003304991077283659,0.8919759998108319,0.9031194881740169,0.011143488363185017,0.7038549318906445,0.7273620752980499,0.02350714340740534
anchor_aware_semi_markov,1.0,2.0,0.45,100.0,20.0,0.07513125504794993,0.0570676716703697,0.31652918103822136,1.547474270938591,1.6297339342658397,0.08225966332724877,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9527732434341877,0.9637263303218477,0.010953086887660057,0.836175763754598,0.8712844740845151,0.03510871032991714,0.6026672923687687,0.6701586799370863,0.06749138756831763
anchor_aware_semi_markov,1.0,2.0,0.45,200.0,20.0,0.10795830904063662,0.07543971565197483,0.4310540291360514,1.910721537724681,2.0528096750212144,0.14208813729653347,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9342935328976857,0.9531991465279716,0.018905613630285867,0.7851416868020715,0.8424536039827798,0.05731191718070827,0.5251100252435905,0.6251232912663965,0.10001326602280602
anchor_aware_semi_markov,1.0,2.0,0.45,500.0,20.0,0.20230885026439197,0.12726889615088294,0.5896173879322866,2.372420513249978,2.240207131422164,0.13221338182781395,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8860253157055531,0.9252086699236458,0.039183354218092714,0.6702502387102172,0.7741688168233672,0.10391857811315008,0.385712838663419,0.533395281820343,0.14768244315692403
anchor_aware_semi_markov,1.0,2.0,0.45,1000.0,20.0,0.3578298917794309,0.21371648432894896,0.6743205041154661,3.0413451716774063,2.035011317785304,1.006333853892102,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8177077379205582,0.8825336715723144,0.06482593365175626,0.5396433241480482,0.6840225543370759,0.14437923018902776,0.26643688174497127,0.43196745142274323,0.16553056967777197
anchor_aware_semi_markov,1.0,2.0,0.45,2000.0,20.0,0.6651498490452344,0.38494087781746295,0.7279272931898004,2.660339961522017,1.5320813966552245,1.1282585648667927,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7089577214294734,0.8061233874084176,0.09716566597894416,0.38549546452573946,0.5436221107653332,0.15812664623959372,0.1691773937393019,0.29754222992878293,0.12836483618948102
anchor_aware_semi_markov,1.0,2.0,0.45,3000.0,20.0,0.9810008073613555,0.5507382500974113,0.7812469120999712,2.7790041009533866,1.3301724324025965,1.44883166855079,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6244872641815326,0.7425593344166428,0.11807207023511024,0.2974672723940427,0.44897180267658227,0.15150453028253957,0.124982477842754,0.22221602781950803,0.09723354997675403
state_schedule_without_anchor_geometry,1.0,2.0,0.45,20.0,20.0,0.045592804387746405,0.039439034265083064,0.15603247486492133,0.9636839189078528,0.6894572448102572,0.2742266740975956,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9704670327850917,0.9742726065504118,0.0038055737653200916,0.8906430201851234,0.9031194881740169,0.012476467988893458,0.7021132042238711,0.7273620752980499,0.025248871074178725
state_schedule_without_anchor_geometry,1.0,2.0,0.45,100.0,20.0,0.08028041139608519,0.0570676716703697,0.4067581354956147,1.8446873650651865,1.6297339342658397,0.2149534307993468,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9500650434823367,0.9637263303218477,0.013661286839511066,0.8299187863070769,0.8712844740845151,0.04136568777743821,0.5960303163637575,0.6701586799370863,0.07412836357332886
state_schedule_without_anchor_geometry,1.0,2.0,0.45,200.0,20.0,0.11726031920074749,0.07543971565197483,0.5543579159511043,2.0797623540225247,2.0528096750212144,0.026952679001310376,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9296180742297967,0.9531991465279716,0.023581072298174854,0.775504752677012,0.8424536039827798,0.06694885130576778,0.516451447198212,0.6251232912663965,0.10867184406818453
state_schedule_without_anchor_geometry,1.0,2.0,0.45,500.0,20.0,0.21969127261186233,0.12726889615088294,0.7261976748145011,2.220157238501253,2.240207131422164,0.020049892920911194,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8783292996285935,0.9252086699236458,0.04687937029505229,0.6570901055152447,0.7741688168233672,0.11707871130812253,0.3760951138696929,0.533395281820343,0.1573001679506501
state_schedule_without_anchor_geometry,1.0,2.0,0.45,1000.0,20.0,0.3820228599382719,0.21371648432894896,0.7875217306600855,2.0960901426192455,2.035011317785304,0.061078824833941336,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8078382035349316,0.8825336715723144,0.0746954680373828,0.5257956041752715,0.6840225543370759,0.15822695016180444,0.25909607115094024,0.43196745142274323,0.172871380271803
state_schedule_without_anchor_geometry,1.0,2.0,0.45,2000.0,20.0,0.7095434284856617,0.38494087781746295,0.8432530016261968,2.37640934746059,1.5320813966552245,0.8443279508053654,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6953294170672499,0.8061233874084176,0.11079397034116767,0.3704342891335696,0.5436221107653332,0.17318782163176355,0.16125031611227336,0.29754222992878293,0.13629191381650957
state_schedule_without_anchor_geometry,1.0,2.0,0.45,3000.0,20.0,1.0284841810050867,0.5507382500974113,0.8674645910705758,2.200937016352648,1.3301724324025965,0.8707645839500513,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6090358867396329,0.7425593344166428,0.13352344767700985,0.28440797979813526,0.44897180267658227,0.164563822878447,0.12358023482731485,0.22221602781950803,0.09863579299219317
anchor_aware_semi_markov,1.0,3.0,0.45,20.0,20.0,0.04483442190570995,0.039439034265083064,0.1368032392568912,0.8479317236506461,0.6894572448102572,0.1584744788403889,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709020557798561,0.9742726065504118,0.0033705507705557025,0.8918144277341251,0.9031194881740169,0.011305060439891768,0.7036215682121238,0.7273620752980499,0.02374050708592601
anchor_aware_semi_markov,1.0,3.0,0.45,100.0,20.0,0.0759212586538223,0.0570676716703697,0.33037245837456575,1.6878071343346015,1.6297339342658397,0.05807320006876182,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9524007433428291,0.9637263303218477,0.011325586979018643,0.8353493833411424,0.8712844740845151,0.035935090743372755,0.6017547724274029,0.6701586799370863,0.06840390750968339
anchor_aware_semi_markov,1.0,3.0,0.45,200.0,20.0,0.10979101639358219,0.07543971565197483,0.45534769643194073,2.238559330556785,2.0528096750212144,0.18574965553557066,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9335627057382203,0.9531991465279716,0.01963644078975124,0.783566857330564,0.8424536039827798,0.05888674665221583,0.5235365092734499,0.6251232912663965,0.10158678199294668
anchor_aware_semi_markov,1.0,3.0,0.45,500.0,20.0,0.20641228776204526,0.12726889615088294,0.6218596531027842,2.6930896294394726,2.240207131422164,0.4528824980173085,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884504562186078,0.9252086699236458,0.04070410773756783,0.6670407424608239,0.7741688168233672,0.10712807436254335,0.38312852169778816,0.533395281820343,0.15026676012255485
anchor_aware_semi_markov,1.0,3.0,0.45,1000.0,20.0,0.3648635013722087,0.21371648432894896,0.7072314403722675,2.68443685775486,2.035011317785304,0.6494255399695557,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8152124726121109,0.8825336715723144,0.0673211989602035,0.5344796756651224,0.6840225543370759,0.14954287867195348,0.26399209276997637,0.43196745142274323,0.16797535865276686
anchor_aware_semi_markov,1.0,3.0,0.45,2000.0,20.0,0.678521290259664,0.38494087781746295,0.7626636435879264,2.3258503202039176,1.5320813966552245,0.7937689235486931,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7033443012211832,0.8061233874084176,0.10277908618723441,0.37557323141477333,0.5436221107653332,0.16804887935055984,0.1667518161297307,0.29754222992878293,0.13079041379905224
anchor_aware_semi_markov,1.0,3.0,0.45,3000.0,20.0,1.0030214513895777,0.5507382500974113,0.8212307774376835,2.824843139645136,1.3301724324025965,1.4946707072425394,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6165036820242471,0.7425593344166428,0.1260556523923957,0.2927028439374265,0.44897180267658227,0.15626895873915575,0.12727953227122754,0.22221602781950803,0.09493649554828049
state_schedule_without_anchor_geometry,1.0,3.0,0.45,20.0,20.0,0.045676673415423044,0.039439034265083064,0.15815902358091982,0.969794581639331,0.6894572448102572,0.2803373368290738,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9704225389944747,0.9742726065504118,0.0038500675559370867,0.8905345947991005,0.9031194881740169,0.012584893374916417,0.70194313872966,0.7273620752980499,0.025418936568389894
state_schedule_without_anchor_geometry,1.0,3.0,0.45,100.0,20.0,0.08047741595979614,0.0570676716703697,0.4102102574754438,1.8722042332227673,1.6297339342658397,0.24247029895692762,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499756009381871,0.9637263303218477,0.01375072938366062,0.829677455350076,0.8712844740845151,0.04160701873443917,0.5956932138598766,0.6701586799370863,0.07446546607720972
state_schedule_without_anchor_geometry,1.0,3.0,0.45,200.0,20.0,0.11786236130267531,0.07543971565197483,0.562338355653518,2.273593948167492,2.0528096750212144,0.2207842731462777,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9294754147247254,0.9531991465279716,0.023723731803246162,0.7752228524804143,0.8424536039827798,0.06723075150236546,0.5160609519006573,0.6251232912663965,0.10906233936573928
state_schedule_without_anchor_geometry,1.0,3.0,0.45,500.0,20.0,0.22168221220646173,0.12726889615088294,0.7418412425267491,2.5960893451901508,2.240207131422164,0.3558822137679867,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8778202214429545,0.9252086699236458,0.04738844848069135,0.6562234171224269,0.7741688168233672,0.11794539970094031,0.37583037638594896,0.533395281820343,0.15756490543439405
state_schedule_without_anchor_geometry,1.0,3.0,0.45,1000.0,20.0,0.38395875700860227,0.21371648432894896,0.7965799793787509,2.259707952291075,2.035011317785304,0.22469663450577082,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8064894263787254,0.8825336715723144,0.07604424519358899,0.524756467139825,0.6840225543370759,0.15926608719725088,0.2591051798018388,0.43196745142274323,0.17286227162090445
state_schedule_without_anchor_geometry,1.0,3.0,0.45,2000.0,20.0,0.6977493472230225,0.38494087781746295,0.8126143193186455,1.9155722371443824,1.5320813966552245,0.38349084048915794,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6949968909366484,0.8061233874084176,0.1111264964717692,0.37210014527988644,0.5436221107653332,0.17152196548544674,0.16552667466579193,0.29754222992878293,0.132015555262991
state_schedule_without_anchor_geometry,1.0,3.0,0.45,3000.0,20.0,1.0157344823972392,0.5507382500974113,0.8443143947557341,1.867042930988183,1.3301724324025965,0.5368704985855866,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6078120538887747,0.7425593344166428,0.1347472805278681,0.2872715199293306,0.44897180267658227,0.16170028274725168,0.12487188768133817,0.22221602781950803,0.09734414013816986
anchor_aware_semi_markov,1.0,4.0,0.45,20.0,20.0,0.044653605592716895,0.039439034265083064,0.13221853488056867,0.803164308489305,0.6894572448102572,0.11370706367904782,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709990653118922,0.9742726065504118,0.0032735412385196394,0.8920333494902373,0.9031194881740169,0.011086138683779612,0.7037824204836233,0.7273620752980499,0.023579654814426587
anchor_aware_semi_markov,1.0,4.0,0.45,100.0,20.0,0.07506785562791422,0.0570676716703697,0.31541822945775566,1.4926376517180784,1.6297339342658397,0.1370962825477613,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9527905182233924,0.9637263303218477,0.010935812098455289,0.8362286944957597,0.8712844740845151,0.0350557795887555,0.602738084197315,0.6701586799370863,0.06742059573977133
anchor_aware_semi_markov,1.0,4.0,0.45,200.0,20.0,0.10805554976681002,0.07543971565197483,0.43234301498830474,1.7654267222515378,2.0528096750212144,0.2873829527696765,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9341387884692314,0.9531991465279716,0.01906035805874018,0.784987387608258,0.8424536039827798,0.05746621637452176,0.5254120786435165,0.6251232912663965,0.09971121262288007
anchor_aware_semi_markov,1.0,4.0,0.45,500.0,20.0,0.20382313185944653,0.12726889615088294,0.6015156729088398,2.1495678664053868,2.240207131422164,0.09063926501677733,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8850247204463877,0.9252086699236458,0.04018394947725812,0.6686213120338742,0.7741688168233672,0.10554750478949304,0.3845047585431087,0.533395281820343,0.1488905232772343
anchor_aware_semi_markov,1.0,4.0,0.45,1000.0,20.0,0.3620274717578219,0.21371648432894896,0.693961384843834,2.3204695065137595,2.035011317785304,0.2854581887284553,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8149819986153352,0.8825336715723144,0.06755167295697928,0.535543676955461,0.6840225543370759,0.14847887738161492,0.26391033827427995,0.43196745142274323,0.16805711314846328
anchor_aware_semi_markov,1.0,4.0,0.45,2000.0,20.0,0.67876866321338,0.38494087781746295,0.7633062694247006,1.9235283903677414,1.5320813966552245,0.3914469937125169,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7017847130460235,0.8061233874084176,0.10433867436239408,0.3771848011563929,0.5436221107653332,0.16643730960894026,0.16438259703321376,0.29754222992878293,0.13315963289556917
anchor_aware_semi_markov,1.0,4.0,0.45,3000.0,20.0,0.9931957272076163,0.5507382500974113,0.8033897718779217,2.0379421515103258,1.3301724324025965,0.7077697191077292,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6149068610934909,0.7425593344166428,0.12765247332315188,0.29160224333692253,0.44897180267658227,0.15736955933965974,0.12653251612540575,0.22221602781950803,0.09568351169410227
state_schedule_without_anchor_geometry,1.0,4.0,0.45,20.0,20.0,0.04555104929016986,0.039439034265083064,0.15497374971217281,0.9458231331663369,0.6894572448102572,0.25636588835607976,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9704859700638093,0.9742726065504118,0.0037866364866024904,0.890657383064858,0.9031194881740169,0.012462105109158905,0.701981091390822,0.7273620752980499,0.025380983907227872
