distance_low,distance_high,distance_midpoint,pair_count,count_window,window_count,retained_event_count,count_covariance,all_pair_covariance_null,covariance_excess_over_all_pairs,normalized_covariance_excess,temperature,block_index,spatial_block,threshold,half_window,uncertainty_scope,independent_replicate_count,spatial_model_claim_allowed,thermodynamic_claim_allowed
2.5,3.5,3.0,179615.0,100.0,10.0,507.0,0.0001273491769916438,-4.645845536327073e-06,0.00013199502252797088,0.00867259158814775,0.45,2.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
3.5,5.0,4.25,544283.0,100.0,10.0,507.0,2.7592080372359626e-05,-4.645845536327073e-06,3.22379259086867e-05,0.002118158394917959,0.45,2.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
5.0,7.5,6.25,1956326.0,100.0,10.0,507.0,-1.1318199803529813e-05,-4.645845536327073e-06,-6.67235426720274e-06,-0.00043839989101575246,0.45,2.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
7.5,13.1,10.3,2589273.0,100.0,10.0,507.0,-3.381727355508849e-05,-4.645845536327073e-06,-2.917142801876142e-05,-0.0019166774352885672,0.45,2.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
0.0,1.1,0.55,8189.0,100.0,10.0,574.0,0.001279207934797578,-5.2521972643991004e-06,0.001284460132061977,0.07465101321525194,0.45,3.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
1.1,1.4,1.25,10542.0,100.0,10.0,574.0,0.0007566114354088966,-5.2521972643991004e-06,0.0007618636326732957,0.044278440950606165,0.45,3.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
1.4,1.8,1.6,15376.0,100.0,10.0,574.0,0.0004487599146529792,-5.2521972643991004e-06,0.0004540121119173783,0.026386544292519385,0.45,3.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
1.8,2.5,2.15,64200.0,100.0,10.0,574.0,0.00018676313615757656,-5.2521972643991004e-06,0.00019201533342197565,0.011159660650427467,0.45,3.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
2.5,3.5,3.0,179570.0,100.0,10.0,574.0,3.1048118954522066e-05,-5.2521972643991004e-06,3.630031621892117e-05,0.002109723235571592,0.45,3.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
3.5,5.0,4.25,544440.0,100.0,10.0,574.0,9.800167729419215e-06,-5.2521972643991004e-06,1.5052364993818316e-05,0.000874822246347548,0.45,3.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
5.0,7.5,6.25,1956582.0,100.0,10.0,574.0,-3.062086891574272e-05,-5.2521972643991004e-06,-2.5368671651343617e-05,-0.0014743914547644841,0.45,3.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
7.5,13.1,10.3,2588827.0,100.0,10.0,574.0,-6.38628468675935e-06,-5.2521972643991004e-06,-1.1340874223602492e-06,-6.59115631856614e-05,0.45,3.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
0.0,1.1,0.55,8184.0,100.0,10.0,587.0,0.0017649982065349333,-5.517293335991463e-06,0.0017705154998709247,0.09795571195398113,0.45,4.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
1.1,1.4,1.25,10488.0,100.0,10.0,587.0,0.00146278109721209,-5.517293335991463e-06,0.0014682983905480813,0.08123521890517615,0.45,4.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
1.4,1.8,1.6,15444.0,100.0,10.0,587.0,0.0008493710796676663,-5.517293335991463e-06,0.0008548883730036577,0.04729763688872469,0.45,4.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
1.8,2.5,2.15,64165.0,100.0,10.0,587.0,0.0004802278443926149,-5.517293335991463e-06,0.0004857451377286064,0.02687438251619886,0.45,4.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
2.5,3.5,3.0,179640.0,100.0,10.0,587.0,0.00018297431243693245,-5.517293335991463e-06,0.0001884916057729239,0.010428504829346008,0.45,4.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
3.5,5.0,4.25,544194.0,100.0,10.0,587.0,2.5105343374825485e-05,-5.517293335991463e-06,3.062263671081695e-05,0.0016942309633182408,0.45,4.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
5.0,7.5,6.25,1956795.0,100.0,10.0,587.0,-1.6043274828246368e-05,-5.517293335991463e-06,-1.0525981492254905e-05,-0.0005823614710876163,0.45,4.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
7.5,13.1,10.3,2588816.0,100.0,10.0,587.0,-4.576281269123093e-05,-5.517293335991463e-06,-4.024551935523946e-05,-0.0022266275001193788,0.45,4.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
0.0,1.1,0.55,8196.0,100.0,10.0,618.0,0.0011759868364875534,-5.665398757076568e-06,0.00118165223524463,0.06366713464918689,0.45,5.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
1.1,1.4,1.25,10459.0,100.0,10.0,618.0,0.0007861101848655379,-5.665398757076568e-06,0.0007917755836226145,0.04266067561240085,0.45,5.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
1.4,1.8,1.6,15376.0,100.0,10.0,618.0,0.00048496672257268683,-5.665398757076568e-06,0.0004906321213297634,0.02643513920612304,0.45,5.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
1.8,2.5,2.15,64213.0,100.0,10.0,618.0,0.00019637049504145075,-5.665398757076568e-06,0.0002020358937985273,0.010885644752981578,0.45,5.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
2.5,3.5,3.0,179390.0,100.0,10.0,618.0,4.320608030906458e-05,-5.665398757076568e-06,4.887147906614115e-05,0.0026331833896669024,0.45,5.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
3.5,5.0,4.25,543960.0,100.0,10.0,618.0,-5.565692897009566e-07,-5.665398757076568e-06,5.108829467375611e-06,0.00027526248747102765,0.45,5.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
5.0,7.5,6.25,1957455.0,100.0,10.0,618.0,-1.6534296688271818e-05,-5.665398757076568e-06,-1.0868897931195251e-05,-0.0005856135734642928,0.45,5.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
7.5,13.1,10.3,2588677.0,100.0,10.0,618.0,-1.6772990705421418e-05,-5.665398757076568e-06,-1.1107591948344851e-05,-0.0005984743489755182,0.45,5.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
0.0,1.1,0.55,8233.0,100.0,10.0,705.0,0.0018899686574094896,-6.579338789882526e-06,0.001896547996199372,0.08799088681251063,0.45,6.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
1.1,1.4,1.25,10403.0,100.0,10.0,705.0,0.001421564049643485,-6.579338789882526e-06,0.0014281433884333675,0.06625912104281154,0.45,6.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
1.4,1.8,1.6,15505.0,100.0,10.0,705.0,0.0008194597306815255,-6.579338789882526e-06,0.000826039069471408,0.03832431892587309,0.45,6.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
1.8,2.5,2.15,64053.0,100.0,10.0,705.0,0.000507116497893913,-6.579338789882526e-06,0.0005136958366837955,0.02383306529140439,0.45,6.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
2.5,3.5,3.0,179558.0,100.0,10.0,705.0,0.00020173655627402098,-6.579338789882526e-06,0.00020831589506390351,0.009664875542589681,0.45,6.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
3.5,5.0,4.25,544604.0,100.0,10.0,705.0,2.989094181958069e-05,-6.579338789882526e-06,3.647028060946322e-05,0.0016920491016091492,0.45,6.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
5.0,7.5,6.25,1956282.0,100.0,10.0,705.0,-1.4304042324828638e-05,-6.579338789882526e-06,-7.724703534946113e-06,-0.00035838983024197155,0.45,6.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
7.5,13.1,10.3,2589088.0,100.0,10.0,705.0,-5.2285664039550064e-05,-6.579338789882526e-06,-4.570632524966754e-05,-0.002120558034765661,0.45,6.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
0.0,1.1,0.55,8312.0,100.0,10.0,805.0,0.0022837340799982796,-7.324936947427632e-06,0.0022910590169457072,0.09547474186992634,0.45,7.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
1.1,1.4,1.25,10391.0,100.0,10.0,805.0,0.001623675266232884,-7.324936947427632e-06,0.0016310002031803116,0.06796827241754455,0.45,7.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
1.4,1.8,1.6,15361.0,100.0,10.0,805.0,0.0008774321159061449,-7.324936947427632e-06,0.0008847570528535724,0.03687026419398143,0.45,7.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
1.8,2.5,2.15,64109.0,100.0,10.0,805.0,0.0005101808597336799,-7.324936947427632e-06,0.0005175057966811075,0.021565892449242913,0.45,7.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
2.5,3.5,3.0,179664.0,100.0,10.0,805.0,0.00020346002573097205,-7.324936947427632e-06,0.0002107849626783997,0.00878399017787466,0.45,7.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
3.5,5.0,4.25,543762.0,100.0,10.0,805.0,2.72251822012173e-05,-7.324936947427632e-06,3.455011914864493e-05,0.0014397986620570081,0.45,7.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
5.0,7.5,6.25,1956673.0,100.0,10.0,805.0,-4.477124279114611e-05,-7.324936947427632e-06,-3.744630584371848e-05,-0.0015604907416036501,0.45,7.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
7.5,13.1,10.3,2589454.0,100.0,10.0,805.0,-3.28692693423751e-05,-7.324936947427632e-06,-2.5544332394947465e-05,-0.001064502714076091,0.45,7.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
0.0,1.1,0.55,8111.0,100.0,10.0,559.0,0.0014621001611140876,-4.881381126186279e-06,0.001466981542240274,0.09173562809164687,0.45,8.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
1.1,1.4,1.25,10632.0,100.0,10.0,559.0,0.0007729982054544483,-4.881381126186279e-06,0.0007778795865806345,0.04864360620766237,0.45,8.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
1.4,1.8,1.6,15379.0,100.0,10.0,559.0,0.0005746478072015152,-4.881381126186279e-06,0.0005795291883277015,0.036240042943891694,0.45,8.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
1.8,2.5,2.15,64081.0,100.0,10.0,559.0,0.0002670695466405883,-4.881381126186279e-06,0.00027195092776677456,0.017006068890746164,0.45,8.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
2.5,3.5,3.0,179579.0,100.0,10.0,559.0,8.0667709019732e-05,-4.881381126186279e-06,8.554909014591828e-05,0.005349692065804696,0.45,8.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
3.5,5.0,4.25,544436.0,100.0,10.0,559.0,1.520848878643863e-05,-4.881381126186279e-06,2.008986991262491e-05,0.0012562917675839923,0.45,8.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
5.0,7.5,6.25,1957089.0,100.0,10.0,559.0,-1.4391252381693469e-05,-4.881381126186279e-06,-9.50987125550719e-06,-0.0005946864275895318,0.45,8.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
7.5,13.1,10.3,2588419.0,100.0,10.0,559.0,-2.581978943359105e-05,-4.881381126186279e-06,-2.0938408307404768e-05,-0.0013093539230124337,0.45,8.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
0.0,1.1,0.55,8221.0,100.0,10.0,679.0,0.0020291089139462338,-6.186472671007279e-06,0.002035295386617241,0.10042467995551556,0.45,9.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
1.1,1.4,1.25,10469.0,100.0,10.0,679.0,0.001257928327713847,-6.186472671007279e-06,0.001264114800384854,0.062373415225331796,0.45,9.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
1.4,1.8,1.6,15526.0,100.0,10.0,679.0,0.0006414810773131313,-6.186472671007279e-06,0.0006476675499841386,0.031956936989295005,0.45,9.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
1.8,2.5,2.15,64049.0,100.0,10.0,679.0,0.0002970602853623949,-6.186472671007279e-06,0.0003032467580334022,0.014962672653460485,0.45,9.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
2.5,3.5,3.0,179558.0,100.0,10.0,679.0,8.118392583879366e-05,-6.186472671007279e-06,8.737039850980095e-05,0.004310993070404224,0.45,9.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
3.5,5.0,4.25,544150.0,100.0,10.0,679.0,-4.4767166092145385e-06,-6.186472671007279e-06,1.7097560617927406e-06,8.436205694590363e-05,0.45,9.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
5.0,7.5,6.25,1957052.0,100.0,10.0,679.0,-2.2227276247453206e-05,-6.186472671007279e-06,-1.6040803576445926e-05,-0.0007914785126454065,0.45,9.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
7.5,13.1,10.3,2588701.0,100.0,10.0,679.0,-2.344232812156005e-05,-6.186472671007279e-06,-1.725585545055277e-05,-0.0008514310858143234,0.45,9.0,1000.0,0.2,5.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
