integer_squared,wave_number,wavevector_count,s4,s4_wavevector_standard_deviation,s4_wavevector_min,s4_wavevector_max,overlap_mean,origin_count,particle_count,temperature,lag,overlap_radius,particle_selection,ensemble_correction_available,independent_replicate_count,xi4_claim_allowed,thermodynamic_claim_allowed
0.0,0.0,1.0,12.07662855527692,0.0,12.07662855527692,12.07662855527692,0.5189109519675926,270.0,4096.0,0.45,1375.0,0.3,all_particles,0.0,1.0,0.0,0.0
1.0,0.41730503688538984,6.0,18.482066614075077,11.393529231019972,6.721261481072385,33.90088411571177,0.5189109519675926,270.0,4096.0,0.45,1375.0,0.3,all_particles,0.0,1.0,0.0,0.0
2.0,0.5901584428099229,12.0,5.992739956017566,2.581315409200756,3.1109992175400727,11.341363628888727,0.5189109519675926,270.0,4096.0,0.45,1375.0,0.3,all_particles,0.0,1.0,0.0,0.0
3.0,0.7227935261398996,8.0,2.6646388803066943,0.2734551853655726,2.228717147375793,2.9810857863909996,0.5189109519675926,270.0,4096.0,0.45,1375.0,0.3,all_particles,0.0,1.0,0.0,0.0
4.0,0.8346100737707797,6.0,2.6694483229548633,0.3339635209643318,2.2016073987192812,2.9594143220059186,0.5189109519675926,270.0,4096.0,0.45,1375.0,0.3,all_particles,0.0,1.0,0.0,0.0
5.0,0.9331224298287889,24.0,1.5412970735208946,0.4082590872488565,1.0246730605235244,2.350646036849958,0.5189109519675926,270.0,4096.0,0.45,1375.0,0.3,all_particles,0.0,1.0,0.0,0.0
6.0,1.0221844074625182,24.0,1.2064807519510392,0.40582110761902296,0.6782623827958567,1.9721803275621672,0.5189109519675926,270.0,4096.0,0.45,1375.0,0.3,all_particles,0.0,1.0,0.0,0.0
