model,replicate,temperature,lag,block_size,block_count,particle_window_count,predicted_msd,observed_msd,msd_relative_error,predicted_msd_mc_se,predicted_ngp,observed_ngp,ngp_absolute_error,predicted_ngp_mc_se,shuffle_realizations,shuffle_base_seed,heldout_path_used_in_prediction,macro_fit_parameter_count,calibration_path_distribution_used,microdynamic_closure_claim_allowed,spatial_facilitation_claim_allowed,thermodynamic_claim_allowed,predicted_fs_k2,observed_fs_k2,absolute_error_fs_k2,predicted_fs_k2_mc_se,predicted_fs_k4,observed_fs_k4,absolute_error_fs_k4,predicted_fs_k4_mc_se,predicted_fs_k7p25,observed_fs_k7p25,absolute_error_fs_k7p25,predicted_fs_k7p25_mc_se
contiguous_empirical_path,3.0,0.45,3000.0,20.0,150.0,330977.0,0.494273545705494,0.6472318283567606,0.23632688620954923,0.0,1.1389500569200095,0.8235015742528151,0.3154484826671944,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7570576873041711,0.6922019467726407,0.06485574053153043,0.0,0.4577082380592704,0.3580006787434651,0.09970755931580533,0.0,0.21533217636404162,0.1294193663865033,0.08591280997753831,0.0
direction_randomized_path,3.0,0.45,20.0,20.0,1.0,819250.0,0.03870148104682488,0.04088453535015432,0.053395600185565106,0.0,0.6583261924242401,0.6717795454013664,0.013453352977126354,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9747333568919972,0.9733464399062582,0.0013869169857390062,0.0,0.9046400438297689,0.8998300405768516,0.004810003252917361,0.0,0.7303265568559275,0.719625334776794,0.010701222079133488,0.0
direction_randomized_path,3.0,0.45,100.0,20.0,5.0,806142.0,0.19341069847247497,0.06145764487131366,2.1470567880929736,0.0,0.34832941839880993,1.5290982774510748,1.180768859052265,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8813949402367074,0.9610112315857834,0.079616291349076,0.0,0.6189267520521389,0.862271216767361,0.2433444647152221,0.0,0.24119675418315287,0.6509038936949388,0.40970713951178594,0.0
direction_randomized_path,3.0,0.45,200.0,20.0,10.0,789757.0,0.38665364746773256,0.08291711479064671,3.663134365492276,0.0,0.24686846989367583,1.8615152201432474,1.6146467502495716,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7785505105721601,0.9487120659775828,0.17016155540542277,0.0,0.3921508551509724,0.8285185258267364,0.43636767067576393,0.0,0.06616324121566558,0.5978656138385857,0.5317023726229202,0.0
direction_randomized_path,3.0,0.45,500.0,20.0,25.0,740602.0,0.9633468106063333,0.1442378852338565,5.678875033729418,0.0,0.1584665058723871,1.8875616697620217,1.7290951638896346,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5413693149930185,0.9154651401493429,0.37409582515632434,0.0,0.10740079420950802,0.746495797190644,0.639095002981136,0.0,0.0018742852083935202,0.4861965894302254,0.4843223042218319,0.0
direction_randomized_path,3.0,0.45,1000.0,20.0,50.0,658677.0,1.9245299939666332,0.24403309580251992,6.88634831532863,0.0,0.11233140713107814,1.5499016636258744,1.4375702564947963,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29985553618086946,0.8653976751912258,0.5655421390103563,0.0,0.014158580652826214,0.6394261790931611,0.6252675984403349,0.0,8.597910022195924e-06,0.3638800632295381,0.36387146531951586,0.0
direction_randomized_path,3.0,0.45,2000.0,20.0,100.0,494827.0,3.8742746890141753,0.45236003499621646,7.564582167490945,0.0,0.07663840436916591,1.073065313621913,0.9964269092527471,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0933968544772343,0.7710587368632903,0.677661882386056,0.0,0.0003018314514874389,0.47164946591635304,0.4713476344648656,0.0,4.670869997848092e-10,0.21085493819329598,0.21085493772620897,0.0
direction_randomized_path,3.0,0.45,3000.0,20.0,150.0,330977.0,5.811604328852493,0.6472318283567606,7.979169555995751,0.0,0.05894099331923419,0.8235015742528151,0.7645605809335809,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02994158462413214,0.6922019467726407,0.6622603621485086,0.0,7.895399298416283e-06,0.3580006787434651,0.3579927833441667,0.0,2.2210957621465535e-14,0.1294193663865033,0.1294193663864811,0.0
within_particle_time_shuffle,3.0,0.45,20.0,20.0,1.0,819250.0,0.038701481046824894,0.04088453535015432,0.05339560018556477,0.0,0.6583261924242398,0.6717795454013664,0.013453352977126576,9.890652812036248e-18,64.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9747312076233645,0.9733464399062582,0.0013847677171062722,1.3987495347505254e-17,0.9046248687513618,0.8998300405768516,0.004794828174510268,1.4835979218054374e-17,0.7303169093988158,0.719625334776794,0.010691574622021749,1.6214336945035602e-17
within_particle_time_shuffle,3.0,0.45,100.0,20.0,5.0,806142.0,0.19062730991395788,0.06145764487131366,2.101767246582796,3.257774432594831e-05,0.17816700173655933,1.5290982774510748,1.3509312757145155,0.00035633872485559394,64.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8818619196585776,0.9610112315857834,0.07914931192720576,1.847389863893216e-05,0.6133391408996645,0.862271216767361,0.2489320758676965,5.1204550511064536e-05,0.22143172952196535,0.6509038936949388,0.4294721641729735,8.796499564116892e-05
within_particle_time_shuffle,3.0,0.45,200.0,20.0,10.0,789757.0,0.3741873562346797,0.08291711479064671,3.5127879470896533,0.00010381565564352654,0.11870947951260319,1.8615152201432474,1.7428057406306443,0.00039113378897199575,64.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7819544410200701,0.9487120659775828,0.16675762495751278,5.145495114693078e-05,0.38743346274333124,0.8285185258267364,0.4410850630834051,0.00010483495193963125,0.056673527865696904,0.5978656138385857,0.5411920859728888,0.00010046736876169719
within_particle_time_shuffle,3.0,0.45,500.0,20.0,25.0,740602.0,0.8825075975381822,0.1442378852338565,5.118417474766429,0.00043686766801572554,0.08356636858937438,1.8875616697620217,1.8039953011726473,0.0005278517750889657,64.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5628133403636992,0.9154651401493429,0.35265179978564365,0.00016959419535485826,0.11450078912600638,0.746495797190644,0.6319950080646376,0.0001830410229522043,0.0018580146624123297,0.4861965894302254,0.4843385747678131,0.00010430568232516758
within_particle_time_shuffle,3.0,0.45,1000.0,20.0,50.0,658677.0,1.5870332050478269,0.24403309580251992,5.5033523417336365,0.0011233856322276524,0.07370505959014775,1.5499016636258744,1.4761966040357266,0.0007535735773621595,64.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3605893623271728,0.8653976751912258,0.504808312864053,0.00029511736050263476,0.023984344001638222,0.6394261790931611,0.615441835091523,0.0002074008853369827,-0.00023410025720132897,0.3638800632295381,0.3641141634867394,0.00011910187353351811
within_particle_time_shuffle,3.0,0.45,2000.0,20.0,100.0,494827.0,2.461461320543314,0.45236003499621646,4.44137662506791,0.0026840386533095047,0.07611480990993005,1.073065313621913,0.996950503711983,0.0009760984039435257,64.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21239387805193558,0.7710587368632903,0.5586648588113547,0.000426717030152686,0.004386970200925855,0.47164946591635304,0.46726249571542716,0.00023676565244835278,-6.783022017609337e-05,0.21085493819329598,0.21092276841347207,0.0001231126376359907
within_particle_time_shuffle,3.0,0.45,3000.0,20.0,150.0,330977.0,2.618791448838894,0.6472318283567606,3.046141326961118,0.003154259807842506,0.0905092259977307,0.8235015742528151,0.7329923482550844,0.0011866277906625062,64.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1969092879862513,0.6922019467726407,0.4952926587863894,0.0004532006851900295,0.003605604166215426,0.3580006787434651,0.35439507457724967,0.0002815881517109349,0.0001251767588220756,0.1294193663865033,0.12929418962768124,0.00017101441798062273
