replicate,temperature,lag,block_size,block_count,calibration_jump_count,raw_calibration_jump_msd,raw_calibration_jump_fourth_moment,calibration_green_kubo_factor,event_correlation_lag_count,correlated_jump_kernel_maximum_count,correlated_jump_kernel_minimum_samples,count_tail_probability,predicted_event_msd,predicted_event_fourth_moment,predicted_mean_count,predicted_count_variance,heldout_events_used_in_prediction,macro_fit_parameter_count,jump_direction_correlation_included,thermodynamic_claim_allowed,predicted_fs_k2,observed_fs_k2,absolute_error_fs_k2,predicted_event_fs_k2,predicted_fs_k4,observed_fs_k4,absolute_error_fs_k4,predicted_event_fs_k4,predicted_fs_k7p25,observed_fs_k7p25,absolute_error_fs_k7p25,predicted_event_fs_k7p25,predicted_msd,observed_msd,msd_relative_error,predicted_ngp,observed_ngp,ngp_absolute_error
3.0,0.58,20.0,20.0,1.0,35587.0,0.33353090708205124,0.23325995853559836,1.0317019974699746,8.0,17.0,500.0,1.1102230246251565e-16,0.0990879139830558,0.09492013283467735,0.2957582857049302,0.323675624126665,0.0,0.0,1.0,0.0,0.8704861318488698,0.8951448081875134,0.024658676338643604,0.9447090097643015,0.6229258755656188,0.6632518336417978,0.040325958076179,0.8543175740253149,0.30066509299039335,0.3201497833263796,0.019484690335986266,0.779243688657885,0.2234326326209048,0.17092970264885723,0.3071609507208053,1.043396847893153,0.5122257578577492,0.5311710900354039
3.0,0.58,100.0,20.0,5.0,35587.0,0.33353090708205124,0.23325995853559836,1.0317019974699746,8.0,17.0,500.0,5.042188888637611e-12,0.49598204907773896,0.8747140547388743,1.4787914285246508,1.844465328200628,0.0,0.0,1.0,0.0,0.6680001101503343,0.6619462153179251,0.006053894832409257,0.7576377348679612,0.29750997008137897,0.23653364403034716,0.060976326051031815,0.4791171578354755,0.08189644642839733,0.030106976491711682,0.05178946993668565,0.3212655544760071,0.6886814157418915,0.6490628751575198,0.06103960355883342,0.6127455187757436,0.23437116016865156,0.378374358607092
3.0,0.58,200.0,20.0,10.0,35587.0,0.33353090708205124,0.23325995853559836,1.0317019974699746,8.0,17.0,500.0,1.0559417917832548e-07,0.9784820086172943,2.5303815853823033,2.9575828570493017,3.867737155241171,0.0,0.0,1.0,0.0,0.5123684856032504,0.4559535285015441,0.05641495710170635,0.5801410026102497,0.1519192741901932,0.06618843322415519,0.085730840966038,0.24152084135059093,0.03025591275082855,0.0027120523878897368,0.027543860362938814,0.11424688585558457,1.1700456286322505,1.2379225427306952,0.05483130951692439,0.42185328341313033,0.13217344675646325,0.2896798366566671
3.0,0.58,400.0,20.0,20.0,35587.0,0.33353090708205124,0.23325995853559836,1.0317019974699746,8.0,17.0,500.0,0.0003414669253937186,1.858012057735641,7.298200984797422,5.915165714098601,7.943407141074026,0.0,0.0,1.0,0.0,0.3114913265034444,0.2209161290659797,0.0905751974374647,0.35010227012277023,0.0409271963816522,0.006469244519058826,0.03445795186259337,0.06389088532038202,0.0040538939344995336,0.0010259201452419485,0.0030279737892575853,0.015127706623721296,2.0368200146988076,2.3995390168923434,0.1511619522083434,0.2261999720988359,0.08466089025698564,0.14153908184185027
3.0,0.58,600.0,20.0,30.0,35587.0,0.33353090708205124,0.23325995853559836,1.0317019974699746,8.0,17.0,500.0,0.012322229695224118,2.5414283361360845,12.42130742027394,8.872748571147904,12.020356868105907,0.0,0.0,1.0,0.0,0.19813934518927334,0.10778931415413767,0.09035003103513567,0.22112912617509886,0.012057913126004429,0.0028419058664708344,0.009216007259533594,0.01833023318141416,0.0007114503737849613,0.0006545515779087175,5.689879587624381e-05,0.002463334957526567,2.709190497260644,3.4956415235298746,0.2249804566559438,0.13677156285966952,0.04958589058535989,0.08718567227430962
4.0,0.58,20.0,20.0,1.0,34685.0,0.323865617042664,0.22318435655576133,1.0992456137255078,8.0,17.0,500.0,1.1102230246251565e-16,0.0946434244070473,0.09013047501319692,0.2899195191767822,0.31937399238135183,0.0,0.0,1.0,0.0,0.874904907934176,0.9001075441842998,0.025202636250123867,0.9471789123177469,0.633379687829693,0.6774505577711958,0.04407086994150278,0.86037914750742,0.3121068447662133,0.3392101016963562,0.02710325693014287,0.7858319697174763,0.21529254321088748,0.16256532270096183,0.3243448211087252,1.0803269199035506,0.5555990680179845,0.524727851885566
4.0,0.58,100.0,20.0,5.0,34685.0,0.323865617042664,0.22318435655576133,1.0992456137255078,8.0,17.0,500.0,7.280398506281927e-12,0.4768589536762036,0.8391433541720321,1.449597595883911,1.869250531250029,0.0,0.0,1.0,0.0,0.6781071886601937,0.6829333146637871,0.004826126003593445,0.7670406865068463,0.3122622405207852,0.2707881818713311,0.04147405864945414,0.4978026237577949,0.0888902540894911,0.04724884333668998,0.04164141075280112,0.3378081472497357,0.6653711047783649,0.6061875301316144,0.09763245151859312,0.6492763728258839,0.3029036268488876,0.3463727459769963
4.0,0.58,200.0,20.0,10.0,34685.0,0.323865617042664,0.22318435655576133,1.0992456137255078,8.0,17.0,500.0,1.4367621725686064e-07,0.9436141191861075,2.4202070112939373,2.899195191767822,3.9860164392159767,0.0,0.0,1.0,0.0,0.5260811215280541,0.47982890295348035,0.046252218574573734,0.5940553079953607,0.1670807535422021,0.08817574106473175,0.07890501247747034,0.2629885193036837,0.03486448524839029,0.00246429959643711,0.03240018565195318,0.12769744947320458,1.1310296432199345,1.1822063890931207,0.043289180590915466,0.4518422500476946,0.19788664853935933,0.2539556015083353
4.0,0.58,400.0,20.0,20.0,34685.0,0.323865617042664,0.22318435655576133,1.0992456137255078,8.0,17.0,500.0,0.0003997005049060087,1.797578482650485,6.954884904661161,5.798390383535644,8.281698693000465,0.0,0.0,1.0,0.0,0.3269298934433314,0.23670465183516248,0.09022524160816892,0.3662814485876532,0.05035689821741429,0.010364557165827444,0.03999234105158685,0.07759301318793521,0.00528854916680153,0.0004242822672751919,0.004864266899526338,0.018954235625941947,1.9717021994360455,2.3617796249648366,0.16516249924655813,0.245286007542997,0.12555946277382724,0.11972654476916977
4.0,0.58,600.0,20.0,30.0,34685.0,0.323865617042664,0.22318435655576133,1.0992456137255078,8.0,17.0,500.0,0.012779623596369083,2.468217857231827,11.881321127791479,8.697585575303467,12.581742111296222,0.0,0.0,1.0,0.0,0.21231176885143452,0.11523062554941144,0.09708114330202308,0.23641217088152977,0.014999886509311956,0.006394974288393562,0.008604912220918394,0.022617822141231744,0.0005952137707011624,0.0015659289135938244,0.0009707151428926619,0.0020021910016192815,2.6323134246285567,3.5538212136910325,0.25930054824153326,0.15093187338036484,0.07065457221193294,0.0802773011684319
5.0,0.58,20.0,20.0,1.0,35467.0,0.3227297814800958,0.2191159032619674,1.0723694230967218,8.0,17.0,500.0,3.3306690738754696e-16,0.09912516242641053,0.09271965450388123,0.30489391252367476,0.3293288181069258,0.0,0.0,1.0,0.0,0.8718441340457831,0.8996730890832872,0.027828955037504155,0.9444768564147703,0.6258461576051876,0.6760951455733458,0.05024898796815824,0.8525096488046937,0.3049889767604035,0.3389222005621746,0.033933223801771106,0.7744401424766609,0.2206949242450711,0.16319413863499047,0.35234589974270003,1.036855506240793,0.5392127580820278,0.4976427481587651
5.0,0.58,100.0,20.0,5.0,35467.0,0.3227297814800958,0.2191159032619674,1.0723694230967218,8.0,17.0,500.0,3.525846281604572e-12,0.5000517041025159,0.8820543549773749,1.5244695626183733,1.876352532206321,0.0,0.0,1.0,0.0,0.6692297134826352,0.6788948376156073,0.009665124132972158,0.7555954658428105,0.29930710720926496,0.2648503728038883,0.034456734405376666,0.47386778344344,0.08365672853536495,0.04062371140805077,0.04303301712731418,0.31343817336695423,0.6857857201536187,0.6160653824346297,0.11317035448974755,0.6177068943669961,0.29163863009125746,0.32606826427573865
5.0,0.58,200.0,20.0,10.0,35467.0,0.3227297814800958,0.2191159032619674,1.0723694230967218,8.0,17.0,500.0,9.432717384960654e-08,0.9922623688721429,2.603636694497297,3.0489391252367475,3.9653398298459024,0.0,0.0,1.0,0.0,0.5114625579361679,0.4751171482031416,0.0363454097330263,0.5761680250116584,0.15257946749825643,0.08306004158159243,0.069519425916664,0.23824227291879632,0.030856938314067293,0.004620013829607807,0.026236924484459488,0.11108903853437234,1.1758317378093697,1.2006078376220666,0.020636296912544427,0.42905869977038025,0.1929264563771651,0.23613224339321515
5.0,0.58,400.0,20.0,20.0,35467.0,0.3227297814800958,0.2191159032619674,1.0723694230967218,8.0,17.0,500.0,0.0003921018429856593,1.9154220827472954,7.867783644834831,6.097878250473493,8.199829456617913,0.0,0.0,1.0,0.0,0.3066513754885773,0.23493487479618216,0.07171650069239513,0.34280765979304634,0.04131706035905177,0.005639791099919599,0.03567726925913217,0.06318360867154393,0.0039430002906178365,-0.0013844117239013418,0.0053274120145191785,0.013864143961590721,2.0858614213932136,2.3594776603705245,0.11596475083147983,0.24420337489516908,0.12612791319837036,0.11807546169679872
5.0,0.58,600.0,20.0,30.0,35467.0,0.3227297814800958,0.2191159032619674,1.0723694230967218,8.0,17.0,500.0,0.01499133188838686,2.6966183342679697,14.41732805034156,9.146817375710242,12.438564777285237,0.0,0.0,1.0,0.0,0.18689899980033656,0.12123461318060241,0.06566438661973414,0.20768567975505903,0.010117468776360198,-0.0014092889854046425,0.01152675776176484,0.015164864695999028,0.0002476909838952157,0.00849801781638048,0.008250326832485265,0.0008246971804453814,2.857207016384169,3.49696192740812,0.18294591828688422,0.1697669524903238,0.10299190151785775,0.06677505097246605
