block_index,lag,origin_count,particle_count,msd,ngp_3d,overlap_mean,overlap_chi4,fs_k2,fs_k4,fs_k7p25,replicate,temperature,representation,calibration_debye_waller_factor,analysis_window,window_dw_event_count,window_phop_event_count,oracle_uses_heldout_events,prediction_claim_allowed,thermodynamic_claim_allowed
0.0,10.0,93.0,3277.0,0.10481823024698589,0.5299050583414979,0.6274588940185917,3.7117934790643097,0.9336698645723158,0.769892911944429,0.46336522493285437,1.0,0.58,observed_trajectory,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,20.0,92.0,3277.0,0.1602644603064867,0.5666759472214526,0.4842711387668997,4.336660738503391,0.9014981372587111,0.6815321650597077,0.34472195947864825,1.0,0.58,observed_trajectory,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,50.0,88.0,3277.0,0.3230627392302211,0.4440946399222516,0.26118331622603824,4.487780118822143,0.8142389495457866,0.48352411167427445,0.1579540755163,1.0,0.58,observed_trajectory,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,100.0,82.0,3277.0,0.5967888136705312,0.28836296622735125,0.11828189078350959,1.3113477980124668,0.6866821823305804,0.2751440033044673,0.04637888341122062,1.0,0.58,observed_trajectory,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,200.0,69.0,3277.0,1.140470751995056,0.1633783752000042,0.04221340657105076,0.237745434067627,0.4897692746987646,0.09132514151356913,0.004777437759328581,1.0,0.58,observed_trajectory,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,400.0,44.0,3277.0,2.211473703448528,0.09323776142713158,0.013170305434571528,0.013537092987185922,0.2505384807537277,0.011984173289818812,0.0026960036884486754,1.0,0.58,observed_trajectory,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,600.0,19.0,3277.0,3.2897284691646846,0.059849198878223486,0.006311934856977659,0.003535089269034494,0.12269608080314327,2.6795137388587337e-05,0.0009662039210995162,1.0,0.58,observed_trajectory,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,10.0,93.0,3277.0,0.046526111442730916,8.421736924773974,0.8931654640849717,1.5451915731745798,0.9730571258985095,0.9245819770743338,0.8808292338207564,1.0,0.58,oracle_debye_waller_event_path,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,20.0,92.0,3277.0,0.09186184049797279,4.106639207828064,0.8022581629539213,3.3429900094200686,0.9473234501338719,0.856109931567075,0.7805538041259209,1.0,0.58,oracle_debye_waller_event_path,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,50.0,88.0,3277.0,0.22868546637679263,1.6255984946292146,0.5942658196243792,7.4314966319224665,0.87389198130606,0.6818784616847957,0.555450428604023,1.0,0.58,oracle_debye_waller_event_path,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,100.0,82.0,3277.0,0.4693892852915692,0.7536543819594479,0.3622066583802854,6.676629445723142,0.7574547843502092,0.45632933714543783,0.3159963647146838,1.0,0.58,oracle_debye_waller_event_path,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,200.0,69.0,3277.0,0.9740953136084283,0.32509809671328505,0.13628141681371705,1.7042745781143036,0.5588337467204709,0.19334663583984973,0.1008352583693546,1.0,0.58,oracle_debye_waller_event_path,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,400.0,44.0,3277.0,2.016143739418809,0.1521695260004825,0.02691624823147558,0.051316053283970174,0.29565598555831313,0.033225226289223676,0.015133912650886235,1.0,0.58,oracle_debye_waller_event_path,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,600.0,19.0,3277.0,3.0703086030647633,0.08526660379352946,0.010214734272360792,0.0047979834268387835,0.1485926995969307,0.004280976177779381,0.011306058119699293,1.0,0.58,oracle_debye_waller_event_path,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,10.0,93.0,3277.0,0.01951469449674535,8.886041715771292,0.9186575710146636,0.6558743564011887,0.9877923352388827,0.9593264472959987,0.9181840987200582,1.0,0.58,oracle_phop_event_path,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,20.0,92.0,3277.0,0.039526042121636074,4.700562545683403,0.8474313728091707,1.738158251097614,0.975529802042305,0.9204529381747641,0.8458505842970717,1.0,0.58,oracle_phop_event_path,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,50.0,88.0,3277.0,0.10151960112412481,2.1118414164433448,0.6751706105917274,4.415193697558996,0.938898393463838,0.8135359408549967,0.6685347083865488,1.0,0.58,oracle_phop_event_path,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,100.0,82.0,3277.0,0.20910858858412612,1.110787725383402,0.4694954486926621,4.456308157535158,0.8788486485289498,0.6595632251267656,0.4537519315350007,1.0,0.58,oracle_phop_event_path,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,200.0,69.0,3277.0,0.4283907297822601,0.5832336525952293,0.24038423266242986,1.9301026670197021,0.7685199492636533,0.43328265157041335,0.2136146615722977,1.0,0.58,oracle_phop_event_path,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,400.0,44.0,3277.0,0.8828645497710018,0.32714404345663417,0.08099148334119345,0.21931531308872,0.5844504539231062,0.1861500006002366,0.05002220711057847,1.0,0.58,oracle_phop_event_path,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,600.0,19.0,3277.0,1.3346466235725984,0.2173994355297859,0.034579124038353434,0.00465935247511194,0.44231920932581675,0.07652467533322796,0.012788550432866546,1.0,0.58,oracle_phop_event_path,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,10.0,93.0,3277.0,0.09508084945283209,0.4839027399767817,0.6492431774406832,3.084518018049964,0.939451855424797,0.7862129876321937,0.4826637407648409,1.0,0.58,debye_waller_residual_path,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,20.0,92.0,3277.0,0.1222847457716724,0.3394562164429429,0.5394780485863262,3.0372306151656754,0.9227270291240589,0.7333691092907311,0.39293006647721057,1.0,0.58,debye_waller_residual_path,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,50.0,88.0,3277.0,0.1666206258977663,0.24803205023602715,0.41443809470968457,3.0283132564303674,0.896214897947675,0.6559407297789542,0.2861623173375232,1.0,0.58,debye_waller_residual_path,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,100.0,82.0,3277.0,0.19089117395474994,0.32680267124348283,0.3831880735652032,1.6003668421063142,0.8827542642664389,0.6240276846805486,0.25939350375082604,1.0,0.58,debye_waller_residual_path,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,200.0,69.0,3277.0,0.1893147530402272,0.44231466537953823,0.3914458699853613,2.436048744897784,0.8843717518592311,0.6317265135864913,0.2682184437645593,1.0,0.58,debye_waller_residual_path,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,400.0,44.0,3277.0,0.17719098632997912,0.33953519741428506,0.3988334674175382,2.218221885820784,0.8906037170668235,0.6435986628691186,0.27345302584441944,1.0,0.58,debye_waller_residual_path,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,600.0,19.0,3277.0,0.16374365947372463,0.3347927229520864,0.4283442815155068,4.78843141614053,0.8982580332188365,0.6635784002466228,0.29690470825997684,1.0,0.58,debye_waller_residual_path,0.055629000067710876,calibration,34616.0,20719.0,0.0,0.0,0.0
0.0,10.0,93.0,3277.0,0.10476783097200718,0.5189854309733697,0.6273538937068719,3.81535229456906,0.9336706320712254,0.7696577681913697,0.4630977401866878,2.0,0.58,observed_trajectory,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,20.0,92.0,3277.0,0.1602086559528375,0.5505149016681548,0.48426450491568374,6.743938678986784,0.9013986429894976,0.6806500281180671,0.3441538099923427,2.0,0.58,observed_trajectory,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,50.0,88.0,3277.0,0.3189522805018721,0.4727215864363419,0.2678204843676312,5.8949291187389194,0.8165295460428438,0.48860648712025145,0.16320487732344127,2.0,0.58,observed_trajectory,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,100.0,82.0,3277.0,0.579249072814844,0.34021827493541323,0.13058493416792577,2.1444121295340395,0.696005203281252,0.29229259988476336,0.05573349826491853,2.0,0.58,observed_trajectory,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,200.0,69.0,3277.0,1.0881500050315005,0.2094232320708156,0.04906396359342453,0.34134144932151084,0.5106382912067257,0.10962834545870638,0.008889625026731941,2.0,0.58,observed_trajectory,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,400.0,44.0,3277.0,2.076733614051929,0.09897885554026331,0.016083169195772188,0.012200454204989952,0.27574763608151764,0.013517327340595704,-0.002613828769340871,2.0,0.58,observed_trajectory,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,600.0,19.0,3277.0,3.2842835701190753,0.05332456645831951,0.007179223615951689,0.006725291780114403,0.12862053500736947,-0.0047245244469481295,-0.0009516032163663188,2.0,0.58,observed_trajectory,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,10.0,93.0,3277.0,0.046081783687589195,8.129840900717864,0.8924960870977584,1.3431874855717183,0.9731409837920842,0.9241616042669755,0.879452851930606,2.0,0.58,oracle_debye_waller_event_path,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,20.0,92.0,3277.0,0.0911147292484555,4.032068175982913,0.8011038728423401,2.801666596482444,0.9475067428582299,0.8555245558141689,0.7779217267675856,2.0,0.58,oracle_debye_waller_event_path,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,50.0,88.0,3277.0,0.2251482629815428,1.6581800560234328,0.5954240297389519,6.686625510381648,0.8756138545692458,0.6844650513195939,0.5538438977818108,2.0,0.58,oracle_debye_waller_event_path,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,100.0,82.0,3277.0,0.4553688715789761,0.8261369061909132,0.37232894452838333,7.657929175583724,0.7651417268803754,0.47109375389435015,0.3220170603033061,2.0,0.58,oracle_debye_waller_event_path,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,200.0,69.0,3277.0,0.9253832551505845,0.3959929084071392,0.15570975574159823,3.744823625124722,0.5803589780323974,0.21964526426788603,0.11331591321232709,2.0,0.58,oracle_debye_waller_event_path,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,400.0,44.0,3277.0,1.8831919063651659,0.15964115044960647,0.03340083779510084,0.06576767200397461,0.32417429895430994,0.040740927277781475,0.00758357698401218,2.0,0.58,oracle_debye_waller_event_path,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,600.0,19.0,3277.0,3.0561713744576147,0.0825161602038269,0.010889292196007259,0.010505521146714658,0.15654798382611607,-0.0008128177326549766,0.008016569278685295,2.0,0.58,oracle_debye_waller_event_path,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,10.0,93.0,3277.0,0.01976891529421782,8.655536252255938,0.9173910047545454,0.9845129832567899,0.9876251340281444,0.9587104713047492,0.9168627290657273,2.0,0.58,oracle_phop_event_path,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,20.0,92.0,3277.0,0.04028585663777262,4.644524163459811,0.8452422019078953,2.499148090921834,0.9750727184676011,0.9190640956993769,0.8433153627069162,2.0,0.58,oracle_phop_event_path,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,50.0,88.0,3277.0,0.10251229861935014,2.1121476849924954,0.6729824950758732,6.9458428011913735,0.9383705798444846,0.8123658241063515,0.6665647214182856,2.0,0.58,oracle_phop_event_path,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,100.0,82.0,3277.0,0.20795185888215303,1.1660877024354055,0.4732540917108896,10.494065228839732,0.879832091296246,0.6632167713450191,0.4595867932054831,2.0,0.58,oracle_phop_event_path,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,200.0,69.0,3277.0,0.413357134832908,0.6566011026549821,0.2554917231649662,6.631165884288841,0.7769251852050486,0.4515704258110807,0.22862634890577002,2.0,0.58,oracle_phop_event_path,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,400.0,44.0,3277.0,0.8113216628586178,0.3423729609492805,0.09310760950980664,0.3885374082321817,0.6097087118868079,0.21307077423673382,0.060886261001698416,2.0,0.58,oracle_phop_event_path,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,600.0,19.0,3277.0,1.2942701539615908,0.23055589794980547,0.042641697316223116,0.027908777452521013,0.45537965405851216,0.08627775067893663,0.019556079284977365,2.0,0.58,oracle_phop_event_path,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,10.0,93.0,3277.0,0.09479944775459108,0.45032349535730654,0.648586925492435,2.8896566331036135,0.9395622615781508,0.7862134460695841,0.48251635431672724,2.0,0.58,debye_waller_residual_path,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,20.0,92.0,3277.0,0.12191118399066077,0.33326188877603546,0.5405394647808839,4.320291854842106,0.9229317975024559,0.7338068688319226,0.39358620018289636,2.0,0.58,debye_waller_residual_path,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,50.0,88.0,3277.0,0.16336276387301166,0.25539413847308867,0.42146364468610426,2.367361928996739,0.8981449278053355,0.6613897791386089,0.29302599355936937,2.0,0.58,debye_waller_residual_path,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,100.0,82.0,3277.0,0.18613968487823196,0.3327698013586695,0.3901880810080606,1.8001025026698985,0.8854939279062611,0.631239384080243,0.26617096355777625,2.0,0.58,debye_waller_residual_path,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,200.0,69.0,3277.0,0.18719980488895327,0.4805254438847517,0.39692985365724226,1.201971157553197,0.8858012310752978,0.636035220237138,0.2736962855507033,2.0,0.58,debye_waller_residual_path,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,400.0,44.0,3277.0,0.17698433328755286,0.48259008749005416,0.4021139068438428,1.9494321807135626,0.8914251853452683,0.6472056997148207,0.27705302398915166,2.0,0.58,debye_waller_residual_path,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,600.0,19.0,3277.0,0.16831122934050746,0.459881355178662,0.4243772384883478,3.5321797096695926,0.8962358133290753,0.6601917163382482,0.2962817901485883,2.0,0.58,debye_waller_residual_path,0.055856186896562576,calibration,34996.0,20980.0,0.0,0.0,0.0
0.0,10.0,93.0,3277.0,0.10653070202532301,0.5088008266790154,0.6203582479385485,3.878341755762571,0.9326042186249981,0.7664697346827106,0.4579403824902445,3.0,0.58,observed_trajectory,0.05592551454901695,calibration,35587.0,21446.0,0.0,0.0,0.0
0.0,20.0,92.0,3277.0,0.16323903065150788,0.530882024429284,0.4743236788685302,5.748866152245156,0.8996063687852575,0.6754834289904771,0.336553710983314,3.0,0.58,observed_trajectory,0.05592551454901695,calibration,35587.0,21446.0,0.0,0.0,0.0
0.0,50.0,88.0,3277.0,0.3292442568176087,0.4169194683000168,0.2524343218575748,3.373198374848998,0.8107050590259012,0.4755355571657167,0.15201630498195676,3.0,0.58,observed_trajectory,0.05592551454901695,calibration,35587.0,21446.0,0.0,0.0,0.0
0.0,100.0,82.0,3277.0,0.6009022786374408,0.2740159660135273,0.11316120484976591,0.8804513711831077,0.6842573143865278,0.270011985616733,0.04136592345962178,3.0,0.58,observed_trajectory,0.05592551454901695,calibration,35587.0,21446.0,0.0,0.0,0.0
0.0,200.0,69.0,3277.0,1.1301563521046354,0.14726617629416605,0.04051956322723594,0.12437028888403044,0.4909231807821752,0.08967597582020052,0.003619829219474535,3.0,0.58,observed_trajectory,0.05592551454901695,calibration,35587.0,21446.0,0.0,0.0,0.0
0.0,400.0,44.0,3277.0,2.184248558808537,0.08276531577560897,0.013732072017088802,0.008599883485449551,0.25406277001173094,0.007798620850465406,0.0005502279014320315,3.0,0.58,observed_trajectory,0.05592551454901695,calibration,35587.0,21446.0,0.0,0.0,0.0
0.0,600.0,19.0,3277.0,3.219108995928137,0.03877623058771795,0.0074040762571671755,0.005552000554523807,0.12800085173951714,0.003695919582983778,0.0028487368503701638,3.0,0.58,observed_trajectory,0.05592551454901695,calibration,35587.0,21446.0,0.0,0.0,0.0
0.0,10.0,93.0,3277.0,0.048005315495095235,7.967373483446654,0.8898054541099417,1.3904237245946267,0.9721045188224948,0.9216706966141057,0.8769146332414416,3.0,0.58,oracle_debye_waller_event_path,0.05592551454901695,calibration,35587.0,21446.0,0.0,0.0,0.0
0.0,20.0,92.0,3277.0,0.09461297863534439,3.9120823332686747,0.7966625094532382,2.8596494485539083,0.9456182063601496,0.851163532044701,0.7742351504504794,3.0,0.58,oracle_debye_waller_event_path,0.05592551454901695,calibration,35587.0,21446.0,0.0,0.0,0.0
