inverse_intercept,inverse_slope,amplitude,correlation_length,inverse_space_r_squared,fit_shell_count,fit_wave_number_min,fit_wave_number_max,fit_valid,block_index,temperature,lag,block_size,raw_q0_susceptibility,minimum_q_s4,minimum_q_to_raw_q0_ratio,minimum_q_wavevector_min,all_minimum_q_directions_exceed_raw_q0,xi4_identifiable,uncertainty_scope,independent_replicate_count,xi4_claim_allowed,thermodynamic_claim_allowed
-0.16252266985498676,1.0425573196801783,nan,nan,0.9861782820572331,6.0,0.41730503688538984,1.0221844074625182,False,0.0,0.45,1375.0,2000.0,1.0199560546875,27.267179265753395,26.733680476172744,7.735441154250978,1.0,0.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
-0.06029697237849087,0.9831768572325035,nan,nan,0.6215483816487393,6.0,0.41730503688538984,1.0221844074625182,False,1.0,0.45,1375.0,2000.0,1.1212274169921874,30.164915247239843,26.90347630649316,11.701960861215246,1.0,0.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
-0.11214325115618766,0.9039695891975172,nan,nan,0.836644854948978,6.0,0.41730503688538984,1.0221844074625182,False,2.0,0.45,1375.0,2000.0,2.3402124023437496,22.193424284616327,9.483508532126981,0.7357518232587188,0.0,0.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
-0.18242935674772812,1.0393996359346844,nan,nan,0.8994240545842714,6.0,0.41730503688538984,1.0221844074625182,False,3.0,0.45,1375.0,2000.0,2.9549627685546875,24.646820758326953,8.340822774691691,6.642930869350077,1.0,0.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
-0.07596417908627588,0.8224816702124695,nan,nan,0.9064792742775326,6.0,0.41730503688538984,1.0221844074625182,False,4.0,0.45,1375.0,2000.0,2.88016357421875,33.801453406852495,11.73594920421185,1.4351058521319682,0.0,0.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
