lag,independent_replicate_count,predicted_msd,observed_msd,ensemble_msd_relative_error,predicted_ngp,observed_ngp,ensemble_ngp_absolute_error,predicted_fs_k2,observed_fs_k2,ensemble_absolute_error_fs_k2,predicted_fs_k4,observed_fs_k4,ensemble_absolute_error_fs_k4,predicted_fs_k7p25,observed_fs_k7p25,ensemble_absolute_error_fs_k7p25
20.0,5.0,0.1600786748150508,0.16644706753509889,0.03826076850951532,0.5504046345457505,0.5344887762388694,0.015915858306881137,0.9014870612768571,0.8977986067917458,0.0036884544851112366,0.6808863012153067,0.6708725623542008,0.010013738861105903,0.3436574401697743,0.33086790404330846,0.012789536126465828
100.0,5.0,0.5899006176114974,0.6277432713959149,0.060283647007902896,0.12237139523130644,0.27259878318412567,0.15022738795281923,0.6810615741428583,0.6729530928901382,0.008108481252720123,0.23661138440888277,0.2550264768632297,0.018415092454346943,0.016636850421084627,0.03791104562476884,0.02127419520368421
200.0,5.0,1.12493179695301,1.2114563032671688,0.07142189617637174,0.06409484640228062,0.16461288054797313,0.1005180341456925,0.48070896603286106,0.4684955850761498,0.012213380956711262,0.06400626595431794,0.07669663841520627,0.012690372460888333,0.0004018408200561742,0.0029394292791792066,0.0025375884591230325
400.0,5.0,2.1948640687537155,2.3739410739101037,0.07543447776546175,0.03299723334530711,0.09624093789673074,0.06324370455142364,0.23954263894049538,0.22856523099152498,0.010977407948970397,0.004696665096796728,0.00533568134770505,0.000639016250908322,2.3829397693408294e-07,-0.00020390029128960173,0.0002041385852665358
600.0,5.0,3.2647964105663845,3.5487077013310584,0.08000413521186422,0.022224230590819172,0.06492829891012106,0.04270406831930189,0.11937000229120835,0.10992628341556979,0.009443718875638565,0.00034481102291894597,0.001625518978447396,0.00128070795552845,1.4217598861267896e-10,0.002668049891866133,0.0026680497496901446
