block_index,lag,origin_count,particle_count,msd,ngp_3d,overlap_mean,overlap_chi4,fs_k5,fs_k7p25,fs_k9,temperature,block_size,origin_stride,overlap_radius
7.0,4.0,174.0,3277.0,0.12068411195129876,0.3210128959545553,0.5464417623351888,2.391532838381247,0.6264467362004562,0.3978761826447271,0.2605444670836295,0.7,699.0,4.0,0.3
7.0,8.0,173.0,3277.0,0.19145112034190018,0.32722839634983636,0.3830057450685369,2.841042955358502,0.49184515852947264,0.2595010561811861,0.14715587007665584,0.7,699.0,4.0,0.3
7.0,16.0,171.0,3277.0,0.329905719495151,0.27093826021392675,0.21995049672803715,2.1407783748071454,0.31271754694485887,0.11998938584667945,0.054041279084636025,0.7,699.0,4.0,0.3
7.0,32.0,167.0,3277.0,0.6071472958882581,0.18373081028210136,0.09758633480673684,0.5654099149957491,0.1304258452487767,0.02862463914224148,0.008440780668517204,0.7,699.0,4.0,0.3
7.0,64.0,159.0,3277.0,1.1643789272985055,0.10853165379959706,0.035465403047349256,0.06555177902300631,0.02598039288808031,0.002833023045119686,0.0005901117837507214,0.7,699.0,4.0,0.3
7.0,128.0,143.0,3277.0,2.2824020324196366,0.05385912452408892,0.011664258841555149,0.013211041057165026,0.0007877729348294742,-0.0007144163414865061,-0.0006394408051624379,0.7,699.0,4.0,0.3
7.0,256.0,111.0,3277.0,4.600230772847142,0.03489131845687199,0.0038515781573456283,0.003645688096693877,0.0003460305975264289,-0.0004022432191765002,0.0008852905271897815,0.7,699.0,4.0,0.3
7.0,512.0,47.0,3277.0,9.310034217693383,0.004754925943328603,0.0014478733143313486,0.0009540132724713571,-0.002103203737885752,0.0008464533186657858,-0.0018656100380302553,0.7,699.0,4.0,0.3
8.0,1.0,175.0,3277.0,0.06169854282871539,0.16140755250443917,0.7859278957234405,0.753259888026007,0.7772533306824931,0.5950337308936875,0.45628229840995205,0.7,699.0,4.0,0.3
8.0,2.0,175.0,3277.0,0.0837763797655764,0.24344561466551173,0.6785648894895157,1.4843461852241662,0.7149515610045195,0.5070378490466794,0.3636854919322858,0.7,699.0,4.0,0.3
8.0,4.0,174.0,3277.0,0.12037965226347398,0.3048407019824988,0.5462856762037047,2.4719719764213384,0.6262956816246993,0.39705583097068436,0.2595476079887717,0.7,699.0,4.0,0.3
8.0,8.0,173.0,3277.0,0.1915132057603484,0.31871406391905377,0.38054508476489673,3.1605243588750525,0.49071656692750587,0.25769278157854303,0.14517640975671028,0.7,699.0,4.0,0.3
8.0,16.0,171.0,3277.0,0.3319755271621363,0.25765246631547156,0.2139223044897362,1.9729318579301576,0.3085615466468263,0.1160926523488367,0.05085505358693886,0.7,699.0,4.0,0.3
8.0,32.0,167.0,3277.0,0.6126705834547557,0.17260568196366632,0.09312775121103535,0.5812725067626902,0.12606922382329336,0.027052496709068174,0.0077845845905420395,0.7,699.0,4.0,0.3
8.0,64.0,159.0,3277.0,1.1678455755508192,0.10792302530179732,0.03476488504787513,0.11631495738283144,0.02273010932989314,0.0028692206650531883,-0.00021523257903680487,0.7,699.0,4.0,0.3
8.0,128.0,143.0,3277.0,2.269044436724039,0.0675346634458085,0.011984353760368409,0.01991921580236835,0.0010344733673728862,-0.0005351518426479259,-0.0004914425794631284,0.7,699.0,4.0,0.3
8.0,256.0,111.0,3277.0,4.550014276444232,0.035923600392363086,0.0040330229527666215,0.004461372357190054,0.0007647035578773598,-0.0006450543063434075,0.0003677134212807493,0.7,699.0,4.0,0.3
8.0,512.0,47.0,3277.0,8.90915457048315,0.015489688594048978,0.0013050337945318435,0.001541395901279381,-0.002133202357320332,-0.0009876400086637736,0.000536965100219146,0.7,699.0,4.0,0.3
9.0,1.0,175.0,3277.0,0.0621924388279826,0.17099586738686212,0.7835877762762108,0.8463388091397684,0.7759385376189437,0.5933269904317093,0.45466017403992076,0.7,699.0,4.0,0.3
9.0,2.0,175.0,3277.0,0.08473296657412441,0.2416350302323067,0.6742996643271284,1.7687258904049872,0.7123014128229189,0.5032069596967917,0.3594908883126464,0.7,699.0,4.0,0.3
9.0,4.0,174.0,3277.0,0.12192149562550612,0.3142680336590633,0.5422502358829739,2.6808540755735866,0.6234272806118397,0.3942508719327029,0.25727935651513484,0.7,699.0,4.0,0.3
9.0,8.0,173.0,3277.0,0.1958671278354725,0.31535854889712667,0.37259865131120556,3.115952653402596,0.4833637914117596,0.2508468702763958,0.1398928995408993,0.7,699.0,4.0,0.3
9.0,16.0,171.0,3277.0,0.3409231652844281,0.2521745380024385,0.20587400757003893,1.5257553484920081,0.29830539925286476,0.1090550453237954,0.04611761868892983,0.7,699.0,4.0,0.3
9.0,32.0,167.0,3277.0,0.6308029342878311,0.16536987742060383,0.08840786538001202,0.3292448431050277,0.1162747709609396,0.023098437482405403,0.006383940070558272,0.7,699.0,4.0,0.3
9.0,64.0,159.0,3277.0,1.2158072082011835,0.09443306355497061,0.03160199829956453,0.06924031680674551,0.018456393055790218,0.000866017512640019,-0.0007639831952291647,0.7,699.0,4.0,0.3
9.0,128.0,143.0,3277.0,2.3992518665723357,0.058787571147911555,0.011408182906504543,0.01469843036942401,0.0007628568855768185,0.00041424166558358036,-0.0005430397342716227,0.7,699.0,4.0,0.3
9.0,256.0,111.0,3277.0,4.726474578658466,0.031030433776175537,0.0037636049232021153,0.003856160096623933,0.00021761804337457836,-0.0011118369931935577,0.0008584159229355944,0.7,699.0,4.0,0.3
9.0,512.0,47.0,3277.0,9.331549926054905,0.014037390773971481,0.0014024243762133244,0.001333076756349348,0.0026654470504059676,-0.0008848503619146967,-0.0011251539101345186,0.7,699.0,4.0,0.3
