replicate,temperature,threshold,calibration_time,heldout_time,halo_radius,halo_radius_source,event_rate,mean_self_jump_squared,integrated_neighbor_excess,integrated_neighbor_excess_over_self_jump_squared,median_event_duration,cluster_time_window,cluster_count,mean_cluster_size,nontrivial_event_fraction,response_lag,isolated_event_count,mean_response_amplitude,observed_diffusion,uncorrelated_event_diffusion,correlated_event_diffusion,cooperative_cluster_diffusion,cooperative_cluster_coverage,macro_fit_parameter_count,thermodynamic_claim_allowed
1.0,0.45,0.15,5000.0,5000.0,5.0,calibration_ci,0.00029655172413793103,0.21306700048015112,1.3194658937458212,6.192727596354087,2.0,2.0,1890.0,2.570899470899471,0.7853467791726693,81.0,3968.0,0.836584962270799,2.946573173782478e-05,1.0530897724881033e-05,1.4302046606888704e-05,2.0620254477252648e-05,0.6998045954101555,0.0,0.0
2.0,0.45,0.15,5000.0,5000.0,5.0,calibration_ci,0.000298504729935917,0.21238063100392257,1.3355299122321604,6.288379057539827,2.0,2.0,1908.0,2.5634171907756813,0.7861378041300348,81.0,4071.0,0.8461327581675386,2.2619579491826396e-05,1.0566103816907592e-05,1.3774081086938778e-05,2.150817447992203e-05,0.9508653548441972,0.0,0.0
3.0,0.45,0.15,5000.0,5000.0,5.0,calibration_ci,0.0002794018919743668,0.2115467468163656,1.3023478587432697,6.156312391198247,2.0,2.0,1817.0,2.519537699504678,0.7872433377020533,77.0,3865.0,0.8467307051150238,3.361234848853201e-05,9.851093550252485e-06,1.2850824204792808e-05,2.0060580239245812e-05,0.5968217378827355,0.0,0.0
