model,temperature,segment_length,tau_L,replicate,lag,block_size,block_count,realization_count,particle_window_count,predicted_msd,observed_msd,msd_relative_error,predicted_msd_mc_se,predicted_ngp,observed_ngp,ngp_absolute_error,predicted_ngp_mc_se,heldout_path_used_in_prediction,macro_fit_parameter_count,microdynamic_closure_claim_allowed,spatial_facilitation_claim_allowed,thermodynamic_claim_allowed,predicted_fs_k2,observed_fs_k2,absolute_error_fs_k2,predicted_fs_k2_mc_se,predicted_fs_k4,observed_fs_k4,absolute_error_fs_k4,predicted_fs_k4_mc_se,predicted_fs_k7p25,observed_fs_k7p25,absolute_error_fs_k7p25,predicted_fs_k7p25_mc_se,segment_splice_base_seed,source_ensemble_directory,source_heldout_factorization,source_stationarity_control
cross_particle_segment_splice,0.58,4.0,80.0,1.0,20.0,20.0,1.0,64.0,121249.0,0.16064023419704043,0.16660841604263024,0.035821610860658604,2.5859730762992427e-18,0.5601949369127204,0.5385549106326213,0.02164002628009909,4.254130629626282e-17,0.0,0.0,0.0,0.0,0.0,0.9012457399471581,0.8977103424506039,0.0035353974965541823,1.9153166812067975e-17,0.6807857830017356,0.6706091522002315,0.010176630801504105,5.2453107553144695e-18,0.34426177591605134,0.3302563514537057,0.01400542446234565,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
cross_particle_segment_splice,0.58,4.0,80.0,1.0,100.0,20.0,5.0,64.0,108141.0,0.6478579620722902,0.6244853324897498,0.037427027291988546,0.0006578746552967363,0.21562849863222555,0.2825033492140283,0.06687485058180276,0.0007570843862334285,0.0,0.0,0.0,0.0,0.0,0.6619322460258659,0.6748742076596806,0.01294196163381478,0.0002845137567899269,0.23252170304939185,0.25770578929215066,0.025184086242758807,0.0003910065973532119,0.025109661470035002,0.03757140173250425,0.012461740262469247,0.0001790731114213473,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
cross_particle_segment_splice,0.58,4.0,80.0,1.0,200.0,20.0,10.0,64.0,91756.0,1.2535068687281419,1.1970958003749623,0.047123269779670185,0.002104178988363405,0.11933156170855008,0.17003137790337108,0.050699816194821,0.0010293938506573605,0.0,0.0,0.0,0.0,0.0,0.4512359877364527,0.4733264732392782,0.022090485502825496,0.0005922551116482869,0.061318506174589726,0.07641999280253814,0.015101486627948413,0.0003482450080122223,0.000986258425177999,0.0035374896626027496,0.0025512312374247506,0.00019803227354375853,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
cross_particle_segment_splice,0.58,4.0,80.0,1.0,400.0,20.0,20.0,64.0,58986.0,2.4658677589816254,2.302522122507715,0.07094204866792242,0.006506420857006163,0.06391196000780305,0.08241548506967367,0.018503525061870613,0.0015444970997007183,0.0,0.0,0.0,0.0,0.0,0.20986314040847276,0.2367746362454057,0.026911495836932947,0.0008683714449537911,0.004313090338122792,0.005007075510426834,0.000693985172304042,0.00039313370123505753,0.000203547151624151,-0.0015893870932790705,0.0017929342449032216,0.0002290487423543559,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
cross_particle_segment_splice,0.58,4.0,80.0,1.0,600.0,20.0,30.0,64.0,26216.0,3.68425722615218,3.5092386999443375,0.04987364530392835,0.00924538925513607,0.043047595821001705,0.04880248109629837,0.005754885275296662,0.0017912661908140641,0.0,0.0,0.0,0.0,0.0,0.09811686417304058,0.10971466137823888,0.011597797205198296,0.000679014436169739,-0.0007633310487731377,0.003664696471714173,0.0044280275204873105,0.0005297979983961723,-0.0001668561092873596,-0.002099056579231919,0.0019322004699445596,0.00034369945071567956,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
cross_particle_segment_splice,0.58,8.0,160.0,1.0,20.0,20.0,1.0,64.0,121249.0,0.16064023419704043,0.16660841604263024,0.035821610860658604,2.472663203009062e-18,0.5601949369127203,0.5385549106326213,0.02164002628009898,4.282778297617693e-17,0.0,0.0,0.0,0.0,0.0,0.9012457399471581,0.8977103424506039,0.0035353974965541823,1.6401792154598883e-17,0.6807857830017356,0.6706091522002315,0.010176630801504105,3.028381576564048e-18,0.34426177591605134,0.3302563514537057,0.01400542446234565,8.742184592190784e-19,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
cross_particle_segment_splice,0.58,8.0,160.0,1.0,100.0,20.0,5.0,64.0,108141.0,0.6160367331898395,0.6244853324897498,0.013528899495888425,0.000505050443186873,0.25388967031868165,0.2825033492140283,0.02861367889534666,0.0005540681826579681,0.0,0.0,0.0,0.0,0.0,0.6769599643612884,0.6748742076596806,0.0020857567016077105,0.00020441733677041573,0.25781705397533505,0.25770578929215066,0.00011126468318439775,0.0002325086113802867,0.03882695683886981,0.03757140173250425,0.0012555551063655607,0.00011909990380903486,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
cross_particle_segment_splice,0.58,8.0,160.0,1.0,200.0,20.0,10.0,64.0,91756.0,1.184259723784662,1.1970958003749623,0.010722681164097136,0.0019931998091800864,0.1409401560582446,0.17003137790337108,0.029091221845126497,0.000980000564128749,0.0,0.0,0.0,0.0,0.0,0.47381766913584356,0.4733264732392782,0.0004911958965653773,0.0006128599034369886,0.07723611368912103,0.07641999280253814,0.0008161208865828939,0.0004513260282294218,0.0029237031780298037,0.0035374896626027496,0.0006137864845729459,0.00019013690184109964,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
cross_particle_segment_splice,0.58,8.0,160.0,1.0,400.0,20.0,20.0,64.0,58986.0,2.3130110257703516,2.302522122507715,0.0045553973879794984,0.007022559465213958,0.07307086950116445,0.08241548506967367,0.009344615568509212,0.001389079323245674,0.0,0.0,0.0,0.0,0.0,0.23347761768602393,0.2367746362454057,0.003297018559381776,0.0010844137524226834,0.007716840680067897,0.005007075510426834,0.0027097651696410627,0.0003001312905494288,0.00013145680611854473,-0.0015893870932790705,0.0017208438993976153,0.00020979119954473092,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
cross_particle_segment_splice,0.58,8.0,160.0,1.0,600.0,20.0,30.0,64.0,26216.0,3.4559449875608843,3.5092386999443375,0.01518668775204679,0.0082520494606671,0.04794719168653297,0.04880248109629837,0.0008552894097653974,0.0016673664353192823,0.0,0.0,0.0,0.0,0.0,0.11423189081101935,0.10971466137823888,0.004517229432780476,0.0007238358711316196,0.0008610648873994224,0.003664696471714173,0.0028036315843147507,0.0005020308293136894,5.494281972807989e-06,-0.002099056579231919,0.002104550861204727,0.0003854995247331079,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
cross_particle_segment_splice,0.58,16.0,320.0,1.0,20.0,20.0,1.0,64.0,121249.0,0.16064023419704043,0.16660841604263024,0.035821610860658604,2.658831643516426e-18,0.5601949369127204,0.5385549106326213,0.02164002628009909,4.210793703685043e-17,0.0,0.0,0.0,0.0,0.0,0.9012457399471581,0.8977103424506039,0.0035353974965541823,2.0835030487176337e-17,0.6807857830017356,0.6706091522002315,0.010176630801504105,4.945326406018124e-18,0.34426177591605134,0.3302563514537057,0.01400542446234565,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
cross_particle_segment_splice,0.58,16.0,320.0,1.0,100.0,20.0,5.0,64.0,108141.0,0.6027134629609849,0.6244853324897498,0.03486370038822684,0.00038942747916386605,0.26964470837111437,0.2825033492140283,0.012858640842913938,0.0004398436726003941,0.0,0.0,0.0,0.0,0.0,0.683324069829176,0.6748742076596806,0.008449862169495392,0.00016311985221323028,0.26843289434007156,0.25770578929215066,0.010727105047920904,0.00019828152623353873,0.043775610796631545,0.03757140173250425,0.006204209064127296,8.673181088492821e-05,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
cross_particle_segment_splice,0.58,16.0,320.0,1.0,200.0,20.0,10.0,64.0,91756.0,1.156687814050795,1.1970958003749623,0.03375501468763853,0.0017142610294204608,0.1525636883786306,0.17003137790337108,0.017467689524740482,0.0006753916177642599,0.0,0.0,0.0,0.0,0.0,0.48363192487100476,0.4733264732392782,0.010305451631726581,0.0005380831651729067,0.08651853628919806,0.07641999280253814,0.010098543486659922,0.0003484985183255073,0.0046628418335499305,0.0035374896626027496,0.001125352170947181,0.00012937138431155538,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
cross_particle_segment_splice,0.58,16.0,320.0,1.0,400.0,20.0,20.0,64.0,58986.0,2.264341780380102,2.302522122507715,0.016581965382391317,0.00658919546416075,0.07529866509623481,0.08241548506967367,0.007116819973438854,0.0014594274490898858,0.0,0.0,0.0,0.0,0.0,0.2414234742851325,0.2367746362454057,0.004648838039726794,0.0011015232852095026,0.008300564643927585,0.005007075510426834,0.0032934891335007505,0.0003686396245798955,-0.00033679731315113134,-0.0015893870932790705,0.0012525897801279392,0.00020986765038816352,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
cross_particle_segment_splice,0.58,16.0,320.0,1.0,600.0,20.0,30.0,64.0,26216.0,3.3650448894533396,3.5092386999443375,0.04108976983904944,0.008409276132754967,0.046878709204515194,0.04880248109629837,0.0019237718917831728,0.0018647999236127899,0.0,0.0,0.0,0.0,0.0,0.1197891335095842,0.10971466137823888,0.010074472131345324,0.0008530340500647617,0.0008740254254757831,0.003664696471714173,0.00279067104623839,0.0005048027201716847,0.00036408935456841006,-0.002099056579231919,0.002463145933800329,0.00037289107939000605,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
cross_particle_segment_splice,0.58,32.0,640.0,1.0,20.0,20.0,1.0,64.0,121249.0,0.16064023419704043,0.16660841604263024,0.035821610860658604,2.7988647025184406e-18,0.5601949369127204,0.5385549106326213,0.02164002628009909,4.464509649287256e-17,0.0,0.0,0.0,0.0,0.0,0.9012457399471581,0.8977103424506039,0.0035353974965541823,1.7830627930804394e-17,0.6807857830017356,0.6706091522002315,0.010176630801504105,4.282778297617693e-18,0.34426177591605134,0.3302563514537057,0.01400542446234565,1.236331601504531e-18,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
cross_particle_segment_splice,0.58,32.0,640.0,1.0,100.0,20.0,5.0,64.0,108141.0,0.5931127950972038,0.6244853324897498,0.05023742874387027,6.531808528129083e-05,0.27967048784278875,0.2825033492140283,0.002832861371239559,0.0002543508482498496,0.0,0.0,0.0,0.0,0.0,0.6877610848280414,0.6748742076596806,0.012886877168360789,2.9799160982411043e-05,0.2750928124887782,0.25770578929215066,0.01738702319662755,6.0456509641631006e-05,0.0464393554994444,0.03757140173250425,0.008867953766940148,6.128828521751001e-05,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
cross_particle_segment_splice,0.58,32.0,640.0,1.0,200.0,20.0,10.0,64.0,91756.0,1.1241119504382133,1.1970958003749623,0.0609674262610298,0.00015725983105170473,0.16521998461470433,0.17003137790337108,0.004811393288666754,0.0003028054242839581,0.0,0.0,0.0,0.0,0.0,0.49482647751947173,0.4733264732392782,0.021500004280193552,5.878494739825025e-05,0.09440356865223012,0.07641999280253814,0.017983575849691985,9.986745885644771e-05,0.0037710275977852247,0.0035374896626027496,0.0002335379351824751,6.816067272186211e-05,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
cross_particle_segment_splice,0.58,32.0,640.0,1.0,400.0,20.0,20.0,64.0,58986.0,2.136217151887159,2.302522122507715,0.07222730630680341,0.00043563044731900405,0.09385379791711511,0.08241548506967367,0.011438312847441442,0.0003211674233627565,0.0,0.0,0.0,0.0,0.0,0.26294998371338896,0.2367746362454057,0.02617534746798325,0.00011464491232040081,0.012300035901135065,0.005007075510426834,0.007292960390708231,0.00014290215636059372,0.004203002905697615,-0.0015893870932790705,0.0057923899989766854,0.00014034508401171637,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
