model,replicate,realization,temperature,lag,block_size,block_count,particle_window_count,predicted_msd,observed_msd,msd_relative_error,predicted_ngp,observed_ngp,ngp_absolute_error,surrogate_realizations,surrogate_base_seed,calibration_path_used_in_kernel,heldout_path_used_in_prediction,heldout_events_used_in_calibration,macro_fit_parameter_count,microdynamic_closure_claim_allowed,spatial_facilitation_claim_allowed,thermodynamic_claim_allowed,predicted_fs_k2,observed_fs_k2,absolute_error_fs_k2,predicted_fs_k4,observed_fs_k4,absolute_error_fs_k4,predicted_fs_k7p25,observed_fs_k7p25,absolute_error_fs_k7p25
radial_recoil_markov_surrogate,1.0,5.0,0.45,100.0,20.0,5.0,806142.0,0.09619346851987122,0.0570676716703697,0.6856035248029255,0.47994725678888295,1.6297339342658397,1.1497866774769567,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9387683155791302,0.9637263303218477,0.024958014742717527,0.7838459026725575,0.8712844740845151,0.08743857141195766,0.47604934287303646,0.6701586799370863,0.19410933706404987
radial_recoil_markov_surrogate,1.0,5.0,0.45,200.0,20.0,10.0,789757.0,0.1754204083270203,0.07543971565197483,1.3253057996173427,0.3182087938822371,2.0528096750212144,1.7346008811389773,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8914667857046263,0.9531991465279716,0.06173236082334521,0.6441412490768655,0.8424536039827798,0.19831235490591426,0.26559530499695366,0.6251232912663965,0.3595279862694429
radial_recoil_markov_surrogate,1.0,5.0,0.45,500.0,20.0,25.0,740602.0,0.4139733212473045,0.12726889615088294,2.2527454371610225,0.19141457901307168,2.240207131422164,2.0487925524090924,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764037077107532,0.9252086699236458,0.16117159281611382,0.3631048747738957,0.7741688168233672,0.41106394204947155,0.05196187401915875,0.533395281820343,0.48143340780118427
radial_recoil_markov_surrogate,1.0,5.0,0.45,1000.0,20.0,50.0,658677.0,0.8142071736050984,0.21371648432894896,2.809753731265221,0.14509913638441718,2.035011317785304,1.889912181400887,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5928706457246474,0.8825336715723144,0.289663025847667,0.1490294358150077,0.6840225543370759,0.5349931185220682,0.0062235270361820265,0.43196745142274323,0.4257439243865612
radial_recoil_markov_surrogate,1.0,5.0,0.45,2000.0,20.0,100.0,494827.0,1.6042636705938431,0.38494087781746295,3.167558612350276,0.13579826891028657,1.5320813966552245,1.396283127744938,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36659394002479695,0.8061233874084176,0.43952944738362065,0.03377622768375322,0.5436221107653332,0.50984588308158,-0.0013836440793817155,0.29754222992878293,0.29892587400816467
radial_recoil_markov_surrogate,1.0,5.0,0.45,3000.0,20.0,150.0,330977.0,2.403735675992406,0.5507382500974113,3.3645700576766684,0.12777177925536543,1.3301724324025965,1.202400653147231,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2279018942398588,0.7425593344166428,0.514657440176784,0.002567076423030204,0.44897180267658227,0.44640472625355204,0.0017291324263230279,0.22221602781950803,0.220486895393185
radial_recoil_markov_surrogate,1.0,6.0,0.45,20.0,20.0,1.0,819250.0,0.03941581466199323,0.039439034265083064,0.0005887467460223839,0.6799894342940858,0.6894572448102572,0.009467810516171404,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9742853568344993,0.9742726065504118,1.275028408753709e-05,0.9031309691375897,0.9031194881740169,1.1480963572840786e-05,0.7272436140700792,0.7273620752980499,0.0001184612279706565
radial_recoil_markov_surrogate,1.0,6.0,0.45,100.0,20.0,5.0,806142.0,0.0959753865882016,0.0570676716703697,0.6817820629264135,0.48121972966826276,1.6297339342658397,1.148514204597577,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9388943263632263,0.9637263303218477,0.024832003958621396,0.7840641479455247,0.8712844740845151,0.08722032613899044,0.4761565106569371,0.6701586799370863,0.19400216928014924
radial_recoil_markov_surrogate,1.0,6.0,0.45,200.0,20.0,10.0,789757.0,0.1748181984217717,0.07543971565197483,1.3173231355783273,0.3307980098372072,2.0528096750212144,1.7220116651840072,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8918525213576204,0.9531991465279716,0.061346625170351166,0.644960737375278,0.8424536039827798,0.19749286660750176,0.26701735448149594,0.6251232912663965,0.3581059367849006
radial_recoil_markov_surrogate,1.0,6.0,0.45,500.0,20.0,25.0,740602.0,0.4135402869398707,0.12726889615088294,2.249342922324087,0.21157790098974383,2.240207131422164,2.0286292304324203,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7644980332328764,0.9252086699236458,0.16071063669076946,0.36402522133200826,0.7741688168233672,0.410143595491359,0.05328295501463795,0.533395281820343,0.48011232680570504
radial_recoil_markov_surrogate,1.0,6.0,0.45,1000.0,20.0,50.0,658677.0,0.8124947419425502,0.21371648432894896,2.8017410986977094,0.16480780641126658,2.035011317785304,1.8702035113740376,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5934982792599343,0.8825336715723144,0.2890353923123802,0.14820226065136538,0.6840225543370759,0.5358202936857106,0.005159101443761959,0.43196745142274323,0.42680834997898126
