temperature,model,segment_length,lag,independent_replicate_count,predicted_msd,observed_msd,ensemble_msd_relative_error,ensemble_msd_mc_relative_se,predicted_ngp,observed_ngp,ensemble_ngp_absolute_error,ensemble_ngp_mc_se,heldout_path_used_in_prediction,macro_fit_parameter_count,microdynamic_closure_claim_allowed,spatial_facilitation_claim_allowed,thermodynamic_claim_allowed,predicted_fs_k2,observed_fs_k2,ensemble_absolute_error_fs_k2,ensemble_fs_k2_mc_se,predicted_fs_k4,observed_fs_k4,ensemble_absolute_error_fs_k4,ensemble_fs_k4_mc_se,predicted_fs_k7p25,observed_fs_k7p25,ensemble_absolute_error_fs_k7p25,ensemble_fs_k7p25_mc_se,segment_splice_base_seed,source_ensemble_directory,source_heldout_factorization,source_stationarity_control
0.45,cross_particle_segment_splice,25.0,200.0,3.0,0.08739091022556607,0.07520056123369138,0.16210449485865208,0.0003742169255633071,1.4615060544559022,2.006542528897479,0.545036474441577,0.0008239302448284796,0.0,0.0,0.0,0.0,0.0,0.9455485895015497,0.9533016497076988,0.007753060206149076,1.62878848223565e-05,0.8155575849846856,0.8424183294324846,0.026860744447799068,4.560747515500299e-05,0.5665543884778473,0.623679630548327,0.05712524207047964,6.599791865366618e-05,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,25.0,500.0,3.0,0.16292575313105237,0.1262955126161884,0.2900359621341664,0.001043676796504832,1.1581860005887648,2.164410449673618,1.0062244490848533,0.0015957627669311474,0.0,0.0,0.0,0.0,0.0,0.9025345627699403,0.9255414798411173,0.02300691707117708,7.176877998725654e-05,0.6975052550634534,0.7737458591055776,0.07624060404212418,0.00017508011735282061,0.3815962028660307,0.5291930232489127,0.14759682038288202,0.00020608892269063133,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,25.0,1000.0,3.0,0.28705318897971405,0.2096882357573943,0.3689522826250953,0.0018454213151753425,0.7842178529049635,1.9242521838872673,1.1400343309823038,0.0019141530032426078,0.0,0.0,0.0,0.0,0.0,0.8363119252135806,0.8837103017827217,0.04739837656914114,0.00019546137080101334,0.5411687030461082,0.6839386458670308,0.1427699428209226,0.0003975208601606737,0.20323023456894082,0.4252107551608982,0.22198052059195736,0.00033412568219304636,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,25.0,2000.0,3.0,0.5350843672055486,0.3804918087436149,0.4062966794801677,0.0029642605104103375,0.46143207297226346,1.444557669873739,0.9831255969014756,0.002098589840069778,0.0,0.0,0.0,0.0,0.0,0.7181959731365816,0.8061750197934496,0.08797904665686807,0.0004893157460773874,0.32567551752459617,0.5420765220261176,0.2164010045015214,0.0007008562946485404,0.05753060419305561,0.2894792740466868,0.23194866985363116,0.00029731550060119687,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,25.0,3000.0,3.0,0.7836188668646482,0.5428630069869955,0.44349284585423976,0.0031674718913465676,0.32504273010448603,1.188746539691488,0.863703809587002,0.002100928068217471,0.0,0.0,0.0,0.0,0.0,0.6165614467924457,0.7409790220423944,0.12441757524994868,0.000647501047010724,0.19593610643783835,0.44362214992805216,0.2476860434902138,0.0006793903517441371,0.016520835833955954,0.2129683136864647,0.19644747785250877,0.00024936786827297014,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,50.0,20.0,3.0,0.03920546825791093,0.03949186469853002,0.007252036408140317,1.5975766990671562e-18,0.6597200437066787,0.6751140847848851,0.01539404107820641,9.178137375329994e-18,0.0,0.0,0.0,0.0,0.0,0.9744123101212961,0.9742347768868321,0.00017753323446401126,1.0651283562145147e-17,0.9035299285874977,0.9029575283359126,0.0005724002515851145,1.055517979079711e-17,0.7279802454344745,0.7268548226920929,0.0011254227423815877,4.662498449168418e-18,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,50.0,100.0,3.0,0.058987202431393104,0.057100198209926144,0.033047244679072385,0.00012525054252052615,1.476970708465073,1.591737265317109,0.11476655685203596,0.00039839289078867217,0.0,0.0,0.0,0.0,0.0,0.9624579035546552,0.9636844599785942,0.0012265564239389848,4.194660016168041e-06,0.8664938831141381,0.87093838803019,0.004444504916051861,1.2058596773874438e-05,0.6586595927134676,0.6685948251395887,0.009935232426121043,1.869351672346847e-05,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,50.0,200.0,3.0,0.08037725554179793,0.07520056123369138,0.06883850629810562,0.0003596618267366739,1.7184244215520978,2.006542528897479,0.28811810734538135,0.0008253669917081004,0.0,0.0,0.0,0.0,0.0,0.9499632713457397,0.9533016497076988,0.00333837836195916,1.5391408593499735e-05,0.830601053211784,0.8424183294324846,0.011817276220700612,4.152529519176331e-05,0.5985924145511485,0.623679630548327,0.025087215997178447,5.8584324093556524e-05,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,50.0,500.0,3.0,0.1415585010942195,0.1262955126161884,0.12085139180213988,0.0011210908436511296,1.625415669453244,2.164410449673618,0.5389947802203741,0.0018376308913520614,0.0,0.0,0.0,0.0,0.0,0.9157872649876172,0.9255414798411173,0.009754214853500143,7.64031225097071e-05,0.7407358677288082,0.7737458591055776,0.03300999137676941,0.00018096194984696998,0.46560271635213263,0.5291930232489127,0.06359030689678008,0.00020633771124648975,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,50.0,1000.0,3.0,0.24631914628072715,0.2096882357573943,0.17469225391220422,0.0021472379045412815,1.1828962736248014,1.9242521838872673,0.7413559102624658,0.0029110781919685948,0.0,0.0,0.0,0.0,0.0,0.8603183825616415,0.8837103017827217,0.023391919221080193,0.0002276512451070568,0.6085083962666654,0.6839386458670308,0.07543024960036537,0.00047353109538470704,0.29461702333857825,0.4252107551608982,0.13059373182231993,0.00046389703740019823,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,50.0,2000.0,3.0,0.45106184183955994,0.3804918087436149,0.18547057117725485,0.0033918668847169216,0.7445763702976022,1.444557669873739,0.6999812995761369,0.003299932289730491,0.0,0.0,0.0,0.0,0.0,0.7618956423707527,0.8061750197934496,0.04427937742269694,0.000560637055573141,0.4176376343941011,0.5420765220261176,0.12443888763201644,0.0008704998225085511,0.12677126885799098,0.2894792740466868,0.1627080051886958,0.0005235918760125509,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,50.0,3000.0,3.0,0.6554136686203601,0.5428630069869955,0.20732792653904442,0.003624864351839957,0.5375212234397853,1.188746539691488,0.6512253162517028,0.003200989387937264,0.0,0.0,0.0,0.0,0.0,0.6749266369006742,0.7409790220423944,0.06605238514172018,0.0007535645846875913,0.2869550636031029,0.44362214992805216,0.15666708632494925,0.0009069422612583219,0.054621859412451464,0.2129683136864647,0.15834645427401325,0.0003755959297136711,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,125.0,20.0,3.0,0.03920546825791093,0.03949186469853002,0.007252036408140317,0.0,0.6597200437066787,0.6751140847848851,0.01539404107820641,8.324224743232072e-18,0.0,0.0,0.0,0.0,0.0,0.9744123101212961,0.9742347768868321,0.00017753323446401126,8.877132573827254e-18,0.9035299285874975,0.9029575283359126,0.0005724002515848925,7.884138742293681e-18,0.7279802454344745,0.7268548226920929,0.0011254227423815877,4.322251743101087e-18,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,125.0,100.0,3.0,0.05724877339644472,0.057100198209926144,0.0026020082447411053,1.36705236448774e-05,1.5514969120801112,1.591737265317109,0.040240353236997706,0.00010888018922836146,0.0,0.0,0.0,0.0,0.0,0.96356008695146,0.9636844599785942,0.00012437302713419474,4.6794871654827755e-07,0.8703181544897903,0.87093838803019,0.0006202335403996395,1.476586816710957e-06,0.6671829686594112,0.6685948251395887,0.001411856480177498,3.076105261288002e-06,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,125.0,200.0,3.0,0.07622166950954974,0.07520056123369138,0.013578466159118063,2.453474164756754e-05,1.9040066425260704,2.006542528897479,0.10253588637140876,0.00025698348281295033,0.0,0.0,0.0,0.0,0.0,0.9525790260235389,0.9533016497076988,0.0007226236841598732,1.0485365074570323e-06,0.8394972057505902,0.8424183294324846,0.0029211236818944553,3.1107741294488783e-06,0.6175783574734469,0.623679630548327,0.006101273074880065,5.935966091293878e-06,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,125.0,500.0,3.0,0.12860428050185807,0.1262955126161884,0.01828068026997931,6.211907710739151e-05,1.9927539704840769,2.164410449673618,0.1716564791895412,0.000620051067032964,0.0,0.0,0.0,0.0,0.0,0.9237922629408989,0.9255414798411173,0.0017492169002184532,4.032682608788506e-06,0.7667499980572138,0.7737458591055776,0.006995861048363805,1.0480150448508797e-05,0.5157217143310828,0.5291930232489127,0.013471308917829883,1.6483678752956534e-05,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,125.0,1000.0,3.0,0.21436372456636535,0.2096882357573943,0.02229733486040919,0.00013305030249111637,1.6403848509745487,1.9242521838872673,0.2838673329127186,0.0010125873593358973,0.0,0.0,0.0,0.0,0.0,0.8794474119475821,0.8837103017827217,0.0042628898351395605,1.3410621051973067e-05,0.6662364038214109,0.6839386458670308,0.017702242045619876,3.047825499961778e-05,0.3941064238197797,0.4252107551608982,0.031104331341118452,4.069353777171552e-05,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,125.0,2000.0,3.0,0.39064363494490045,0.3804918087436149,0.02668080092133107,0.0003181856580750385,1.099927988347523,1.444557669873739,0.344629681526216,0.001818654600120338,0.0,0.0,0.0,0.0,0.0,0.79536930259418,0.8061750197934496,0.010805717199269593,5.148298566085626e-05,0.5024007436799002,0.5420765220261176,0.03967577834621738,0.00010619764261390764,0.23000933392312364,0.2894792740466868,0.05946994012356313,0.00011523080176129937,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,125.0,3000.0,3.0,0.5646666462712974,0.5428630069869955,0.040164164814465275,0.0005885712055562299,0.8086768078563177,1.188746539691488,0.38006973183517034,0.002814988140991752,0.0,0.0,0.0,0.0,0.0,0.7200439199997742,0.7409790220423944,0.02093510204262017,0.0001233763781314241,0.37839579711544274,0.44362214992805216,0.06522635281260941,0.00021920932810269892,0.12977526507042644,0.2129683136864647,0.08319304861603827,0.00019169410830549715,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,250.0,20.0,3.0,0.03920546825791093,0.03949186469853002,0.007252036408140317,0.0,0.6597200437066787,0.6751140847848851,0.01539404107820641,8.15937228604473e-18,0.0,0.0,0.0,0.0,0.0,0.9744123101212961,0.9742347768868321,0.00017753323446401126,1.1450445017525648e-17,0.9035299285874977,0.9029575283359126,0.0005724002515851145,1.049062151062894e-17,0.7279802454344745,0.7268548226920929,0.0011254227423815877,4.0796861430223655e-18,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,250.0,100.0,3.0,0.05659083603557417,0.057100198209926144,0.008920497481975986,6.9002376075017925e-18,1.5834630856789647,1.591737265317109,0.008274179638144252,3.345972096577677e-17,0.0,0.0,0.0,0.0,0.0,0.9639790450942994,0.9636844599785942,0.00029458511570523704,8.722735881576529e-18,0.8717759715060289,0.87093838803019,0.0008375834758389544,9.343192031537556e-18,0.6703659111265887,0.6685948251395887,0.0017710859870000428,8.60512057757304e-18,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,250.0,200.0,3.0,0.07456257264659492,0.07520056123369138,0.00848382746923737,8.162944033715504e-18,1.9774077100899046,2.006542528897479,0.029134818807574625,2.7877686084730916e-17,0.0,0.0,0.0,0.0,0.0,0.9536192897269083,0.9533016497076988,0.0003176400192095308,1.0360298171660328e-17,0.84301118438221,0.8424183294324846,0.0005928549497253854,5.467264051532961e-18,0.6248390513022124,0.623679630548327,0.0011594207538854207,6.4637011576974534e-18,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,250.0,500.0,3.0,0.12314552419478653,0.1262955126161884,0.024941412059307888,6.104636622270801e-18,2.168692265831296,2.164410449673618,0.004281816157678087,3.9904558931373634e-17,0.0,0.0,0.0,0.0,0.0,0.927130957074164,0.9255414798411173,0.0015894772330466989,6.670591737588326e-18,0.7773852591431126,0.7737458591055776,0.0036394000375350455,8.485875267136518e-18,0.5352663746026366,0.5291930232489127,0.006073351353723888,7.042147889139423e-18,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,250.0,1000.0,3.0,0.20237292520341896,0.2096882357573943,0.034886604522911924,7.579981349037157e-18,1.9298632018762543,1.9242521838872673,0.005611017988986999,4.348889036983259e-17,0.0,0.0,0.0,0.0,0.0,0.8870705019371866,0.8837103017827217,0.0033602001544649207,5.680551689629412e-18,0.6908064139717117,0.6839386458670308,0.006867768104680927,5.147258917834988e-18,0.4354964972145918,0.4252107551608982,0.010285742053693647,1.796348170554683e-18,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,250.0,2000.0,3.0,0.3592617968842775,0.3804918087436149,0.05579623889785945,1.0776705160064848e-17,1.465612402438132,1.444557669873739,0.021054732564393053,3.145027148335375e-17,0.0,0.0,0.0,0.0,0.0,0.8154322453708641,0.8061750197934496,0.009257225577414485,5.857191187226456e-18,0.5604949613013561,0.5420765220261176,0.018418439275238563,2.1013596537810074e-18,0.3098950352459085,0.2894792740466868,0.020415761199221727,2.180683970394132e-18,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,250.0,3000.0,3.0,0.5147625510421755,0.5428630069869955,0.051763438626594716,7.201860789331018e-18,1.218394261960986,1.188746539691488,0.029647722269497967,3.4734831139097735e-17,0.0,0.0,0.0,0.0,0.0,0.7525360043214185,0.7409790220423944,0.01155698227902413,4.625929269271485e-18,0.46489998059700427,0.44362214992805216,0.021277830668952114,3.708994804513593e-18,0.22896151323625427,0.2129683136864647,0.01599319954978956,1.7423553802956823e-18,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,within_particle_segment_shuffle,1.0,20.0,3.0,0.03920546825791093,0.03949186469853002,0.007252036408140317,7.144580196767771e-18,0.6597200437066787,0.6751140847848851,0.01539404107820641,1.339200721531719e-17,0.0,0.0,0.0,0.0,0.0,0.9744123101212961,0.9742347768868321,0.00017753323446401126,1.0746527933541842e-17,0.9035299285874975,0.9029575283359126,0.0005724002515848925,7.905650757017506e-18,0.7279802454344745,0.7268548226920929,0.0011254227423815877,4.400136418241023e-18,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,within_particle_segment_shuffle,1.0,100.0,3.0,0.1931466995866098,0.057100198209926144,2.3825924539966605,0.0014489319981188676,0.18345735331296356,1.591737265317109,1.4082799120041454,0.0003070079478025575,0.0,0.0,0.0,0.0,0.0,0.8804662019516222,0.9636844599785942,0.08321825802697203,4.837856018466004e-05,0.6100808045626335,0.87093838803019,0.2608575834675565,0.0001338228757144183,0.21924326400466168,0.6685948251395887,0.449351561134927,0.00016381987699072865,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,within_particle_segment_shuffle,1.0,200.0,3.0,0.3793324641402649,0.07520056123369138,4.0442770361973865,0.0035041872757270234,0.12424009671476215,2.006542528897479,1.882302432182717,0.0003190514669624219,0.0,0.0,0.0,0.0,0.0,0.7795219040213514,0.9533016497076988,0.17377974568634746,0.00013529172061643748,0.38388283857365857,0.8424183294324846,0.45853549085882606,0.0002633701335378759,0.056292462819318156,0.623679630548327,0.5673871677290088,0.00013958165439465796,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,within_particle_segment_shuffle,1.0,500.0,3.0,0.8954102878410085,0.1262955126161884,6.089802870210892,0.008117153284473592,0.08949681606808783,2.164410449673618,2.0749136336055303,0.00039293201242189725,0.0,0.0,0.0,0.0,0.0,0.5589291753118127,0.9255414798411173,0.3666123045293046,0.0003731777090714753,0.11332732645678541,0.7737458591055776,0.6604185326487921,0.0002991605026000168,0.002051925201854623,0.5291930232489127,0.5271410980470581,6.354728970772292e-05,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,within_particle_segment_shuffle,1.0,1000.0,3.0,1.613335924651872,0.2096882357573943,6.69397443220646,0.01312105273812526,0.07998918722261963,1.9242521838872673,1.8442629966646475,0.0005056951439144903,0.0,0.0,0.0,0.0,0.0,0.35629469561065247,0.8837103017827217,0.5274156061720692,0.0006280141627260783,0.024002649939121618,0.6839386458670308,0.6599359959279092,0.0001856581305552819,-2.8894265921375223e-05,0.4252107551608982,0.4252396494268196,6.533911340609196e-05,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,within_particle_segment_shuffle,1.0,2000.0,3.0,2.5020192013270206,0.3804918087436149,5.575750499304297,0.015511512802438097,0.08271523544759499,1.444557669873739,1.361842434426144,0.0007502203879745893,0.0,0.0,0.0,0.0,0.0,0.20960652481491307,0.8061750197934496,0.5965684949785366,0.000782787049879924,0.004487968095080629,0.5420765220261176,0.5375885539310369,0.00016147508417622638,-5.848580240146731e-05,0.2894792740466868,0.28953775984908825,7.598355862255133e-05,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
