replicate,temperature,block_size,window,block_lag,first_count,second_count,frequency,probability,pair_observation_count
1.0,0.58,100.0,heldout,1.0,7.0,2.0,12.0,0.0006103143118706134,19662.0
1.0,0.58,100.0,heldout,1.0,7.0,3.0,3.0,0.00015257857796765334,19662.0
1.0,0.58,100.0,heldout,1.0,7.0,5.0,3.0,0.00015257857796765334,19662.0
1.0,0.58,100.0,heldout,1.0,7.0,6.0,1.0,5.085952598921778e-05,19662.0
1.0,0.58,100.0,heldout,1.0,7.0,7.0,1.0,5.085952598921778e-05,19662.0
1.0,0.58,100.0,heldout,1.0,8.0,0.0,3.0,0.00015257857796765334,19662.0
1.0,0.58,100.0,heldout,1.0,8.0,1.0,5.0,0.0002542976299460889,19662.0
1.0,0.58,100.0,heldout,1.0,8.0,2.0,3.0,0.00015257857796765334,19662.0
1.0,0.58,100.0,heldout,1.0,8.0,4.0,2.0,0.00010171905197843556,19662.0
1.0,0.58,100.0,heldout,1.0,9.0,0.0,1.0,5.085952598921778e-05,19662.0
1.0,0.58,100.0,heldout,1.0,9.0,1.0,1.0,5.085952598921778e-05,19662.0
1.0,0.58,100.0,heldout,1.0,9.0,2.0,1.0,5.085952598921778e-05,19662.0
1.0,0.58,100.0,heldout,1.0,10.0,1.0,1.0,5.085952598921778e-05,19662.0
2.0,0.58,20.0,calibration,1.0,0.0,0.0,69677.0,0.5906231987251213,117972.0
2.0,0.58,20.0,calibration,1.0,0.0,1.0,16769.0,0.14214389855219883,117972.0
2.0,0.58,20.0,calibration,1.0,0.0,2.0,2836.0,0.02403960261757027,117972.0
2.0,0.58,20.0,calibration,1.0,0.0,3.0,332.0,0.002814227104736717,117972.0
2.0,0.58,20.0,calibration,1.0,0.0,4.0,35.0,0.00029668056827043707,117972.0
2.0,0.58,20.0,calibration,1.0,0.0,5.0,3.0,2.542976299460889e-05,117972.0
2.0,0.58,20.0,calibration,1.0,1.0,0.0,16371.0,0.1387702166615807,117972.0
2.0,0.58,20.0,calibration,1.0,1.0,1.0,5902.0,0.05002882039806056,117972.0
2.0,0.58,20.0,calibration,1.0,1.0,2.0,1168.0,0.009900654392567728,117972.0
2.0,0.58,20.0,calibration,1.0,1.0,3.0,141.0,0.0011951988607466178,117972.0
2.0,0.58,20.0,calibration,1.0,1.0,4.0,13.0,0.00011019563964330519,117972.0
2.0,0.58,20.0,calibration,1.0,2.0,0.0,2797.0,0.023709015698640354,117972.0
2.0,0.58,20.0,calibration,1.0,2.0,1.0,1096.0,0.009290340080697115,117972.0
2.0,0.58,20.0,calibration,1.0,2.0,2.0,241.0,0.002042857627233581,117972.0
2.0,0.58,20.0,calibration,1.0,2.0,3.0,35.0,0.00029668056827043707,117972.0
2.0,0.58,20.0,calibration,1.0,2.0,4.0,1.0,8.47658766486963e-06,117972.0
2.0,0.58,20.0,calibration,1.0,3.0,0.0,327.0,0.002771844166412369,117972.0
2.0,0.58,20.0,calibration,1.0,3.0,1.0,140.0,0.0011867222730817483,117972.0
2.0,0.58,20.0,calibration,1.0,3.0,2.0,35.0,0.00029668056827043707,117972.0
2.0,0.58,20.0,calibration,1.0,3.0,3.0,5.0,4.238293832434815e-05,117972.0
2.0,0.58,20.0,calibration,1.0,4.0,0.0,31.0,0.0002627742176109585,117972.0
2.0,0.58,20.0,calibration,1.0,4.0,1.0,15.0,0.00012714881497304445,117972.0
2.0,0.58,20.0,calibration,1.0,5.0,0.0,1.0,8.47658766486963e-06,117972.0
2.0,0.58,20.0,calibration,1.0,5.0,1.0,1.0,8.47658766486963e-06,117972.0
2.0,0.58,20.0,heldout,1.0,0.0,0.0,66864.0,0.566778557623843,117972.0
2.0,0.58,20.0,heldout,1.0,0.0,1.0,17428.0,0.1477299698233479,117972.0
2.0,0.58,20.0,heldout,1.0,0.0,2.0,3042.0,0.025785779676533414,117972.0
2.0,0.58,20.0,heldout,1.0,0.0,3.0,369.0,0.0031278608483368935,117972.0
2.0,0.58,20.0,heldout,1.0,0.0,4.0,41.0,0.00034754009425965485,117972.0
2.0,0.58,20.0,heldout,1.0,1.0,0.0,17107.0,0.14500898518292477,117972.0
2.0,0.58,20.0,heldout,1.0,1.0,1.0,6411.0,0.0543434035194792,117972.0
2.0,0.58,20.0,heldout,1.0,1.0,2.0,1313.0,0.011129759603973824,117972.0
2.0,0.58,20.0,heldout,1.0,1.0,3.0,151.0,0.001279964737395314,117972.0
2.0,0.58,20.0,heldout,1.0,1.0,4.0,20.0,0.0001695317532973926,117972.0
2.0,0.58,20.0,heldout,1.0,1.0,5.0,1.0,8.47658766486963e-06,117972.0
2.0,0.58,20.0,heldout,1.0,2.0,0.0,3083.0,0.02613331977079307,117972.0
2.0,0.58,20.0,heldout,1.0,2.0,1.0,1222.0,0.010358390126470688,117972.0
2.0,0.58,20.0,heldout,1.0,2.0,2.0,255.0,0.0021615298545417556,117972.0
2.0,0.58,20.0,heldout,1.0,2.0,3.0,39.0,0.00033058691892991557,117972.0
2.0,0.58,20.0,heldout,1.0,2.0,4.0,4.0,3.390635065947852e-05,117972.0
2.0,0.58,20.0,heldout,1.0,3.0,0.0,351.0,0.00297528227036924,117972.0
2.0,0.58,20.0,heldout,1.0,3.0,1.0,161.0,0.0013647306140440105,117972.0
2.0,0.58,20.0,heldout,1.0,3.0,2.0,40.0,0.0003390635065947852,117972.0
2.0,0.58,20.0,heldout,1.0,3.0,3.0,5.0,4.238293832434815e-05,117972.0
2.0,0.58,20.0,heldout,1.0,4.0,0.0,41.0,0.00034754009425965485,117972.0
2.0,0.58,20.0,heldout,1.0,4.0,1.0,19.0,0.00016105516563252298,117972.0
2.0,0.58,20.0,heldout,1.0,4.0,2.0,4.0,3.390635065947852e-05,117972.0
2.0,0.58,20.0,heldout,1.0,5.0,0.0,1.0,8.47658766486963e-06,117972.0
2.0,0.58,50.0,calibration,1.0,0.0,0.0,13511.0,0.2944984524172806,45878.0
2.0,0.58,50.0,calibration,1.0,0.0,1.0,6928.0,0.15100919830855747,45878.0
2.0,0.58,50.0,calibration,1.0,0.0,2.0,2700.0,0.05885173721609486,45878.0
2.0,0.58,50.0,calibration,1.0,0.0,3.0,837.0,0.01824403853698941,45878.0
2.0,0.58,50.0,calibration,1.0,0.0,4.0,201.0,0.004381184881642617,45878.0
2.0,0.58,50.0,calibration,1.0,0.0,5.0,40.0,0.0008718775883865905,45878.0
2.0,0.58,50.0,calibration,1.0,0.0,6.0,6.0,0.00013078163825798857,45878.0
2.0,0.58,50.0,calibration,1.0,1.0,0.0,6831.0,0.14889489515672,45878.0
2.0,0.58,50.0,calibration,1.0,1.0,1.0,4266.0,0.09298574480142988,45878.0
2.0,0.58,50.0,calibration,1.0,1.0,2.0,1856.0,0.040455120101137804,45878.0
2.0,0.58,50.0,calibration,1.0,1.0,3.0,583.0,0.012707615850734558,45878.0
2.0,0.58,50.0,calibration,1.0,1.0,4.0,145.0,0.0031605562579013905,45878.0
2.0,0.58,50.0,calibration,1.0,1.0,5.0,30.0,0.0006539081912899429,45878.0
2.0,0.58,50.0,calibration,1.0,1.0,6.0,1.0,2.1796939709664764e-05,45878.0
2.0,0.58,50.0,calibration,1.0,1.0,7.0,1.0,2.1796939709664764e-05,45878.0
2.0,0.58,50.0,calibration,1.0,2.0,0.0,2630.0,0.057325951436418325,45878.0
2.0,0.58,50.0,calibration,1.0,2.0,1.0,1853.0,0.040389729282008804,45878.0
2.0,0.58,50.0,calibration,1.0,2.0,2.0,807.0,0.017590130345699465,45878.0
2.0,0.58,50.0,calibration,1.0,2.0,3.0,267.0,0.005819782902480492,45878.0
2.0,0.58,50.0,calibration,1.0,2.0,4.0,69.0,0.0015039888399668686,45878.0
2.0,0.58,50.0,calibration,1.0,2.0,5.0,16.0,0.0003487510353546362,45878.0
2.0,0.58,50.0,calibration,1.0,2.0,6.0,2.0,4.359387941932953e-05,45878.0
2.0,0.58,50.0,calibration,1.0,3.0,0.0,792.0,0.017263176250054493,45878.0
2.0,0.58,50.0,calibration,1.0,3.0,1.0,580.0,0.012642225031605562,45878.0
2.0,0.58,50.0,calibration,1.0,3.0,2.0,255.0,0.005558219625964514,45878.0
2.0,0.58,50.0,calibration,1.0,3.0,3.0,90.0,0.0019617245738698286,45878.0
2.0,0.58,50.0,calibration,1.0,3.0,4.0,27.0,0.0005885173721609486,45878.0
2.0,0.58,50.0,calibration,1.0,3.0,5.0,9.0,0.00019617245738698288,45878.0
2.0,0.58,50.0,calibration,1.0,4.0,0.0,220.0,0.0047953267361262476,45878.0
2.0,0.58,50.0,calibration,1.0,4.0,1.0,132.0,0.0028771960416757486,45878.0
2.0,0.58,50.0,calibration,1.0,4.0,2.0,59.0,0.001286019442870221,45878.0
2.0,0.58,50.0,calibration,1.0,4.0,3.0,24.0,0.0005231265530319543,45878.0
2.0,0.58,50.0,calibration,1.0,4.0,4.0,5.0,0.00010898469854832381,45878.0
2.0,0.58,50.0,calibration,1.0,4.0,5.0,1.0,2.1796939709664764e-05,45878.0
2.0,0.58,50.0,calibration,1.0,4.0,6.0,1.0,2.1796939709664764e-05,45878.0
2.0,0.58,50.0,calibration,1.0,5.0,0.0,43.0,0.0009372684075155849,45878.0
2.0,0.58,50.0,calibration,1.0,5.0,1.0,23.0,0.0005013296133222896,45878.0
2.0,0.58,50.0,calibration,1.0,5.0,2.0,23.0,0.0005013296133222896,45878.0
2.0,0.58,50.0,calibration,1.0,5.0,3.0,2.0,4.359387941932953e-05,45878.0
2.0,0.58,50.0,calibration,1.0,6.0,0.0,2.0,4.359387941932953e-05,45878.0
2.0,0.58,50.0,calibration,1.0,6.0,1.0,7.0,0.00015257857796765334,45878.0
2.0,0.58,50.0,calibration,1.0,6.0,2.0,2.0,4.359387941932953e-05,45878.0
2.0,0.58,50.0,calibration,1.0,7.0,0.0,1.0,2.1796939709664764e-05,45878.0
2.0,0.58,50.0,heldout,1.0,0.0,0.0,12039.0,0.2624133571646541,45878.0
2.0,0.58,50.0,heldout,1.0,0.0,1.0,6927.0,0.1509874013688478,45878.0
2.0,0.58,50.0,heldout,1.0,0.0,2.0,2807.0,0.06118400976502899,45878.0
2.0,0.58,50.0,heldout,1.0,0.0,3.0,906.0,0.019748027376956277,45878.0
2.0,0.58,50.0,heldout,1.0,0.0,4.0,203.0,0.004424778761061947,45878.0
2.0,0.58,50.0,heldout,1.0,0.0,5.0,48.0,0.0010462531060639086,45878.0
2.0,0.58,50.0,heldout,1.0,0.0,6.0,6.0,0.00013078163825798857,45878.0
2.0,0.58,50.0,heldout,1.0,1.0,0.0,6872.0,0.14978856968481624,45878.0
2.0,0.58,50.0,heldout,1.0,1.0,1.0,4398.0,0.09586294084310563,45878.0
2.0,0.58,50.0,heldout,1.0,1.0,2.0,2055.0,0.04479271110336109,45878.0
2.0,0.58,50.0,heldout,1.0,1.0,3.0,648.0,0.014124416931862767,45878.0
2.0,0.58,50.0,heldout,1.0,1.0,4.0,179.0,0.0039016522080299928,45878.0
2.0,0.58,50.0,heldout,1.0,1.0,5.0,46.0,0.0010026592266445791,45878.0
2.0,0.58,50.0,heldout,1.0,1.0,6.0,7.0,0.00015257857796765334,45878.0
2.0,0.58,50.0,heldout,1.0,2.0,0.0,2827.0,0.06161994855922229,45878.0
2.0,0.58,50.0,heldout,1.0,2.0,1.0,2045.0,0.044574741706264444,45878.0
2.0,0.58,50.0,heldout,1.0,2.0,2.0,877.0,0.019115916125375998,45878.0
2.0,0.58,50.0,heldout,1.0,2.0,3.0,286.0,0.0062339247569641225,45878.0
2.0,0.58,50.0,heldout,1.0,2.0,4.0,85.0,0.001852739875321505,45878.0
2.0,0.58,50.0,heldout,1.0,2.0,5.0,16.0,0.0003487510353546362,45878.0
2.0,0.58,50.0,heldout,1.0,2.0,6.0,2.0,4.359387941932953e-05,45878.0
2.0,0.58,50.0,heldout,1.0,2.0,7.0,1.0,2.1796939709664764e-05,45878.0
2.0,0.58,50.0,heldout,1.0,3.0,0.0,874.0,0.019050525306247002,45878.0
2.0,0.58,50.0,heldout,1.0,3.0,1.0,666.0,0.014516761846636732,45878.0
2.0,0.58,50.0,heldout,1.0,3.0,2.0,307.0,0.0066916604908670825,45878.0
2.0,0.58,50.0,heldout,1.0,3.0,3.0,101.0,0.0022014909106761412,45878.0
2.0,0.58,50.0,heldout,1.0,3.0,4.0,20.0,0.00043593879419329525,45878.0
2.0,0.58,50.0,heldout,1.0,3.0,5.0,4.0,8.718775883865905e-05,45878.0
2.0,0.58,50.0,heldout,1.0,3.0,6.0,1.0,2.1796939709664764e-05,45878.0
2.0,0.58,50.0,heldout,1.0,4.0,0.0,224.0,0.004882514494964907,45878.0
2.0,0.58,50.0,heldout,1.0,4.0,1.0,153.0,0.0033349317755787086,45878.0
2.0,0.58,50.0,heldout,1.0,4.0,2.0,76.0,0.001656567417934522,45878.0
2.0,0.58,50.0,heldout,1.0,4.0,3.0,28.0,0.0006103143118706134,45878.0
2.0,0.58,50.0,heldout,1.0,4.0,4.0,11.0,0.0002397663368063124,45878.0
2.0,0.58,50.0,heldout,1.0,4.0,5.0,1.0,2.1796939709664764e-05,45878.0
2.0,0.58,50.0,heldout,1.0,5.0,0.0,47.0,0.001024456166354244,45878.0
2.0,0.58,50.0,heldout,1.0,5.0,1.0,28.0,0.0006103143118706134,45878.0
2.0,0.58,50.0,heldout,1.0,5.0,2.0,28.0,0.0006103143118706134,45878.0
2.0,0.58,50.0,heldout,1.0,5.0,3.0,6.0,0.00013078163825798857,45878.0
2.0,0.58,50.0,heldout,1.0,5.0,4.0,5.0,0.00010898469854832381,45878.0
2.0,0.58,50.0,heldout,1.0,5.0,5.0,1.0,2.1796939709664764e-05,45878.0
2.0,0.58,50.0,heldout,1.0,6.0,0.0,6.0,0.00013078163825798857,45878.0
2.0,0.58,50.0,heldout,1.0,6.0,1.0,3.0,6.539081912899428e-05,45878.0
2.0,0.58,50.0,heldout,1.0,6.0,2.0,5.0,0.00010898469854832381,45878.0
2.0,0.58,50.0,heldout,1.0,6.0,3.0,1.0,2.1796939709664764e-05,45878.0
2.0,0.58,50.0,heldout,1.0,6.0,5.0,1.0,2.1796939709664764e-05,45878.0
2.0,0.58,50.0,heldout,1.0,7.0,0.0,1.0,2.1796939709664764e-05,45878.0
2.0,0.58,100.0,calibration,1.0,0.0,0.0,1944.0,0.09887091852303936,19662.0
2.0,0.58,100.0,calibration,1.0,0.0,1.0,1794.0,0.0912419896246567,19662.0
2.0,0.58,100.0,calibration,1.0,0.0,2.0,1199.0,0.06098057166107212,19662.0
2.0,0.58,100.0,calibration,1.0,0.0,3.0,650.0,0.03305869189299156,19662.0
2.0,0.58,100.0,calibration,1.0,0.0,4.0,268.0,0.013630352965110365,19662.0
2.0,0.58,100.0,calibration,1.0,0.0,5.0,118.0,0.006001424066727698,19662.0
2.0,0.58,100.0,calibration,1.0,0.0,6.0,31.0,0.0015766453056657512,19662.0
2.0,0.58,100.0,calibration,1.0,0.0,7.0,15.0,0.0007628928898382667,19662.0
2.0,0.58,100.0,calibration,1.0,0.0,8.0,1.0,5.085952598921778e-05,19662.0
2.0,0.58,100.0,calibration,1.0,1.0,0.0,1693.0,0.08610517749974571,19662.0
2.0,0.58,100.0,calibration,1.0,1.0,1.0,1807.0,0.09190316346251654,19662.0
2.0,0.58,100.0,calibration,1.0,1.0,2.0,1216.0,0.06184518360288882,19662.0
2.0,0.58,100.0,calibration,1.0,1.0,3.0,693.0,0.03524565151052792,19662.0
2.0,0.58,100.0,calibration,1.0,1.0,4.0,312.0,0.015868172108635947,19662.0
2.0,0.58,100.0,calibration,1.0,1.0,5.0,116.0,0.0058997050147492625,19662.0
2.0,0.58,100.0,calibration,1.0,1.0,6.0,35.0,0.0017800834096226223,19662.0
2.0,0.58,100.0,calibration,1.0,1.0,7.0,8.0,0.00040687620791374224,19662.0
2.0,0.58,100.0,calibration,1.0,1.0,8.0,2.0,0.00010171905197843556,19662.0
2.0,0.58,100.0,calibration,1.0,2.0,0.0,1084.0,0.05513172617231207,19662.0
2.0,0.58,100.0,calibration,1.0,2.0,1.0,1255.0,0.06382870511646832,19662.0
2.0,0.58,100.0,calibration,1.0,2.0,2.0,875.0,0.04450208524056556,19662.0
2.0,0.58,100.0,calibration,1.0,2.0,3.0,465.0,0.023649679584986268,19662.0
2.0,0.58,100.0,calibration,1.0,2.0,4.0,233.0,0.011850269555487743,19662.0
2.0,0.58,100.0,calibration,1.0,2.0,5.0,89.0,0.004526497813040382,19662.0
2.0,0.58,100.0,calibration,1.0,2.0,6.0,27.0,0.00137320720170888,19662.0
2.0,0.58,100.0,calibration,1.0,2.0,7.0,9.0,0.00045773573390296,19662.0
2.0,0.58,100.0,calibration,1.0,2.0,8.0,1.0,5.085952598921778e-05,19662.0
2.0,0.58,100.0,calibration,1.0,3.0,0.0,627.0,0.03188892279523955,19662.0
2.0,0.58,100.0,calibration,1.0,3.0,1.0,664.0,0.033770725256840606,19662.0
2.0,0.58,100.0,calibration,1.0,3.0,2.0,453.0,0.023039365273115654,19662.0
2.0,0.58,100.0,calibration,1.0,3.0,3.0,275.0,0.01398636964703489,19662.0
2.0,0.58,100.0,calibration,1.0,3.0,4.0,134.0,0.0068151764825551825,19662.0
2.0,0.58,100.0,calibration,1.0,3.0,5.0,45.0,0.0022886786695148,19662.0
2.0,0.58,100.0,calibration,1.0,3.0,6.0,15.0,0.0007628928898382667,19662.0
2.0,0.58,100.0,calibration,1.0,3.0,7.0,4.0,0.00020343810395687112,19662.0
2.0,0.58,100.0,calibration,1.0,3.0,8.0,1.0,5.085952598921778e-05,19662.0
2.0,0.58,100.0,calibration,1.0,4.0,0.0,265.0,0.013477774387142712,19662.0
2.0,0.58,100.0,calibration,1.0,4.0,1.0,274.0,0.013935510121045672,19662.0
2.0,0.58,100.0,calibration,1.0,4.0,2.0,222.0,0.011290814769606347,19662.0
2.0,0.58,100.0,calibration,1.0,4.0,3.0,126.0,0.00640830027464144,19662.0
2.0,0.58,100.0,calibration,1.0,4.0,4.0,56.0,0.0028481334553961957,19662.0
2.0,0.58,100.0,calibration,1.0,4.0,5.0,20.0,0.0010171905197843556,19662.0
2.0,0.58,100.0,calibration,1.0,4.0,6.0,3.0,0.00015257857796765334,19662.0
2.0,0.58,100.0,calibration,1.0,4.0,7.0,1.0,5.085952598921778e-05,19662.0
2.0,0.58,100.0,calibration,1.0,4.0,8.0,2.0,0.00010171905197843556,19662.0
2.0,0.58,100.0,calibration,1.0,5.0,0.0,102.0,0.0051876716509002135,19662.0
2.0,0.58,100.0,calibration,1.0,5.0,1.0,107.0,0.0054419692808463024,19662.0
2.0,0.58,100.0,calibration,1.0,5.0,2.0,85.0,0.004323059709083511,19662.0
2.0,0.58,100.0,calibration,1.0,5.0,3.0,44.0,0.0022378191435255823,19662.0
2.0,0.58,100.0,calibration,1.0,5.0,4.0,22.0,0.0011189095717627912,19662.0
2.0,0.58,100.0,calibration,1.0,5.0,5.0,11.0,0.0005594547858813956,19662.0
2.0,0.58,100.0,calibration,1.0,5.0,6.0,3.0,0.00015257857796765334,19662.0
2.0,0.58,100.0,calibration,1.0,5.0,7.0,2.0,0.00010171905197843556,19662.0
2.0,0.58,100.0,calibration,1.0,6.0,0.0,28.0,0.0014240667276980978,19662.0
2.0,0.58,100.0,calibration,1.0,6.0,1.0,33.0,0.0016783643576441867,19662.0
2.0,0.58,100.0,calibration,1.0,6.0,2.0,32.0,0.001627504831654969,19662.0
2.0,0.58,100.0,calibration,1.0,6.0,3.0,19.0,0.0009663309937951378,19662.0
2.0,0.58,100.0,calibration,1.0,6.0,4.0,3.0,0.00015257857796765334,19662.0
2.0,0.58,100.0,calibration,1.0,7.0,0.0,6.0,0.0003051571559353067,19662.0
2.0,0.58,100.0,calibration,1.0,7.0,1.0,9.0,0.00045773573390296,19662.0
2.0,0.58,100.0,calibration,1.0,7.0,2.0,9.0,0.00045773573390296,19662.0
2.0,0.58,100.0,calibration,1.0,7.0,3.0,6.0,0.0003051571559353067,19662.0
2.0,0.58,100.0,calibration,1.0,7.0,4.0,3.0,0.00015257857796765334,19662.0
2.0,0.58,100.0,calibration,1.0,7.0,5.0,4.0,0.00020343810395687112,19662.0
2.0,0.58,100.0,calibration,1.0,7.0,6.0,1.0,5.085952598921778e-05,19662.0
2.0,0.58,100.0,calibration,1.0,8.0,0.0,1.0,5.085952598921778e-05,19662.0
2.0,0.58,100.0,calibration,1.0,8.0,1.0,1.0,5.085952598921778e-05,19662.0
2.0,0.58,100.0,calibration,1.0,8.0,2.0,3.0,0.00015257857796765334,19662.0
2.0,0.58,100.0,calibration,1.0,8.0,3.0,1.0,5.085952598921778e-05,19662.0
2.0,0.58,100.0,heldout,1.0,0.0,0.0,1348.0,0.06855864103346557,19662.0
2.0,0.58,100.0,heldout,1.0,0.0,1.0,1550.0,0.07883226528328756,19662.0
2.0,0.58,100.0,heldout,1.0,0.0,2.0,1144.0,0.05818329773166514,19662.0
2.0,0.58,100.0,heldout,1.0,0.0,3.0,595.0,0.03026141796358458,19662.0
2.0,0.58,100.0,heldout,1.0,0.0,4.0,306.0,0.01556301495270064,19662.0
2.0,0.58,100.0,heldout,1.0,0.0,5.0,100.0,0.005085952598921778,19662.0
2.0,0.58,100.0,heldout,1.0,0.0,6.0,41.0,0.002085240565557929,19662.0
2.0,0.58,100.0,heldout,1.0,0.0,7.0,15.0,0.0007628928898382667,19662.0
2.0,0.58,100.0,heldout,1.0,0.0,8.0,2.0,0.00010171905197843556,19662.0
2.0,0.58,100.0,heldout,1.0,0.0,9.0,1.0,5.085952598921778e-05,19662.0
2.0,0.58,100.0,heldout,1.0,1.0,0.0,1516.0,0.07710304139965415,19662.0
2.0,0.58,100.0,heldout,1.0,1.0,1.0,1784.0,0.09073339436476452,19662.0
2.0,0.58,100.0,heldout,1.0,1.0,2.0,1323.0,0.06728715288373513,19662.0
2.0,0.58,100.0,heldout,1.0,1.0,3.0,827.0,0.042060827993083104,19662.0
2.0,0.58,100.0,heldout,1.0,1.0,4.0,328.0,0.016681924524463432,19662.0
2.0,0.58,100.0,heldout,1.0,1.0,5.0,140.0,0.007120333638490489,19662.0
2.0,0.58,100.0,heldout,1.0,1.0,6.0,46.0,0.002339538195504018,19662.0
2.0,0.58,100.0,heldout,1.0,1.0,7.0,11.0,0.0005594547858813956,19662.0
2.0,0.58,100.0,heldout,1.0,1.0,8.0,3.0,0.00015257857796765334,19662.0
2.0,0.58,100.0,heldout,1.0,2.0,0.0,1075.0,0.05467399043840911,19662.0
2.0,0.58,100.0,heldout,1.0,2.0,1.0,1297.0,0.06596480520801547,19662.0
2.0,0.58,100.0,heldout,1.0,2.0,2.0,973.0,0.0494863187875089,19662.0
2.0,0.58,100.0,heldout,1.0,2.0,3.0,591.0,0.030057979859627708,19662.0
2.0,0.58,100.0,heldout,1.0,2.0,4.0,267.0,0.013579493439121147,19662.0
2.0,0.58,100.0,heldout,1.0,2.0,5.0,106.0,0.005391109754857085,19662.0
2.0,0.58,100.0,heldout,1.0,2.0,6.0,40.0,0.002034381039568711,19662.0
2.0,0.58,100.0,heldout,1.0,2.0,7.0,14.0,0.0007120333638490489,19662.0
2.0,0.58,100.0,heldout,1.0,2.0,8.0,3.0,0.00015257857796765334,19662.0
2.0,0.58,100.0,heldout,1.0,2.0,9.0,1.0,5.085952598921778e-05,19662.0
2.0,0.58,100.0,heldout,1.0,3.0,0.0,571.0,0.029040789339843352,19662.0
2.0,0.58,100.0,heldout,1.0,3.0,1.0,758.0,0.03855152069982708,19662.0
2.0,0.58,100.0,heldout,1.0,3.0,2.0,555.0,0.028227036924015868,19662.0
2.0,0.58,100.0,heldout,1.0,3.0,3.0,332.0,0.016885362628420303,19662.0
2.0,0.58,100.0,heldout,1.0,3.0,4.0,166.0,0.008442681314210151,19662.0
2.0,0.58,100.0,heldout,1.0,3.0,5.0,61.0,0.0031024310853422846,19662.0
2.0,0.58,100.0,heldout,1.0,3.0,6.0,19.0,0.0009663309937951378,19662.0
2.0,0.58,100.0,heldout,1.0,3.0,7.0,5.0,0.0002542976299460889,19662.0
2.0,0.58,100.0,heldout,1.0,3.0,8.0,3.0,0.00015257857796765334,19662.0
2.0,0.58,100.0,heldout,1.0,4.0,0.0,289.0,0.014698403010883938,19662.0
2.0,0.58,100.0,heldout,1.0,4.0,1.0,300.0,0.015257857796765334,19662.0
2.0,0.58,100.0,heldout,1.0,4.0,2.0,266.0,0.01352863391313193,19662.0
2.0,0.58,100.0,heldout,1.0,4.0,3.0,144.0,0.00732377174244736,19662.0
2.0,0.58,100.0,heldout,1.0,4.0,4.0,65.0,0.0033058691892991557,19662.0
2.0,0.58,100.0,heldout,1.0,4.0,5.0,35.0,0.0017800834096226223,19662.0
2.0,0.58,100.0,heldout,1.0,4.0,6.0,7.0,0.00035601668192452446,19662.0
2.0,0.58,100.0,heldout,1.0,4.0,7.0,4.0,0.00020343810395687112,19662.0
2.0,0.58,100.0,heldout,1.0,4.0,11.0,1.0,5.085952598921778e-05,19662.0
2.0,0.58,100.0,heldout,1.0,5.0,0.0,87.0,0.004424778761061947,19662.0
2.0,0.58,100.0,heldout,1.0,5.0,1.0,111.0,0.0056454073848031736,19662.0
2.0,0.58,100.0,heldout,1.0,5.0,2.0,111.0,0.0056454073848031736,19662.0
2.0,0.58,100.0,heldout,1.0,5.0,3.0,61.0,0.0031024310853422846,19662.0
2.0,0.58,100.0,heldout,1.0,5.0,4.0,34.0,0.0017292238836334045,19662.0
2.0,0.58,100.0,heldout,1.0,5.0,5.0,15.0,0.0007628928898382667,19662.0
2.0,0.58,100.0,heldout,1.0,5.0,6.0,7.0,0.00035601668192452446,19662.0
2.0,0.58,100.0,heldout,1.0,6.0,0.0,45.0,0.0022886786695148,19662.0
2.0,0.58,100.0,heldout,1.0,6.0,1.0,39.0,0.0019835215135794934,19662.0
2.0,0.58,100.0,heldout,1.0,6.0,2.0,32.0,0.001627504831654969,19662.0
2.0,0.58,100.0,heldout,1.0,6.0,3.0,17.0,0.0008646119418167023,19662.0
2.0,0.58,100.0,heldout,1.0,6.0,4.0,15.0,0.0007628928898382667,19662.0
2.0,0.58,100.0,heldout,1.0,6.0,5.0,4.0,0.00020343810395687112,19662.0
2.0,0.58,100.0,heldout,1.0,6.0,6.0,2.0,0.00010171905197843556,19662.0
2.0,0.58,100.0,heldout,1.0,6.0,7.0,1.0,5.085952598921778e-05,19662.0
2.0,0.58,100.0,heldout,1.0,7.0,0.0,6.0,0.0003051571559353067,19662.0
2.0,0.58,100.0,heldout,1.0,7.0,1.0,10.0,0.0005085952598921778,19662.0
2.0,0.58,100.0,heldout,1.0,7.0,2.0,13.0,0.0006611738378598311,19662.0
2.0,0.58,100.0,heldout,1.0,7.0,3.0,5.0,0.0002542976299460889,19662.0
2.0,0.58,100.0,heldout,1.0,7.0,4.0,7.0,0.00035601668192452446,19662.0
2.0,0.58,100.0,heldout,1.0,7.0,5.0,1.0,5.085952598921778e-05,19662.0
2.0,0.58,100.0,heldout,1.0,8.0,0.0,2.0,0.00010171905197843556,19662.0
2.0,0.58,100.0,heldout,1.0,8.0,1.0,1.0,5.085952598921778e-05,19662.0
2.0,0.58,100.0,heldout,1.0,8.0,2.0,5.0,0.0002542976299460889,19662.0
2.0,0.58,100.0,heldout,1.0,9.0,0.0,1.0,5.085952598921778e-05,19662.0
2.0,0.58,100.0,heldout,1.0,9.0,1.0,1.0,5.085952598921778e-05,19662.0
2.0,0.58,100.0,heldout,1.0,9.0,2.0,1.0,5.085952598921778e-05,19662.0
3.0,0.58,20.0,calibration,1.0,0.0,0.0,68907.0,0.5840962262231716,117972.0
3.0,0.58,20.0,calibration,1.0,0.0,1.0,16885.0,0.14312718272132371,117972.0
3.0,0.58,20.0,calibration,1.0,0.0,2.0,3015.0,0.025556911809581934,117972.0
