record,model,held_clone_count,slow_mode_count,fit_parameters_from_macro_observables,state_dependent_memory_allowed,complete_event_clock_closure_allowed,kramers_escape_claim_allowed,thermodynamic_claim_allowed,heldout_state_r_squared,heldout_state_r_squared_standard_error,maximum_heldout_state_r_squared,heldout_velocity_r_squared,heldout_velocity_r_squared_standard_error,maximum_heldout_velocity_r_squared,maximum_held_residual_state_correlation,maximum_held_residual_state_correlation_standard_error,maximum_maximum_held_residual_state_correlation,terminal_diffusion_relative_error,terminal_diffusion_relative_error_standard_error,maximum_terminal_diffusion_relative_error,multi_k_fs_max_relative_error,multi_k_fs_max_relative_error_standard_error,maximum_multi_k_fs_max_relative_error,ngp_max_absolute_error,ngp_max_absolute_error_standard_error,maximum_ngp_max_absolute_error,event_rate_relative_error,event_rate_relative_error_standard_error,maximum_event_rate_relative_error,spectral_radius,spectral_radius_standard_error,maximum_spectral_radius,stationary_covariance_relative_error,stationary_covariance_relative_error_standard_error,maximum_stationary_covariance_relative_error,captured_force_history_variance_fraction,captured_force_history_variance_fraction_standard_error,maximum_captured_force_history_variance_fraction,integrity_gate_pass,numerical_gate_pass,orthogonality_gate_pass,macro_event_gate_pass,hankel_slow_force_bath_allowed
aggregate_model,raw_force_delay_2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998261222408322,2.637018084192535e-05,0.9983304233450403,0.9814433426628044,0.00012155069072628207,0.9817905652502473,0.9981958225892905,0.0008159654032514988,0.9998571119883032,2.5058454360923146,0.07478317703420513,2.6710291889099937,0.7584261226556643,0.004280232760619939,0.7667433776461863,0.26749431045842875,0.03392874267813666,0.35956206439846383,0.9549632975719936,0.04079345684213505,1.0571428571428574,0.9482074096493448,0.00014390612539306755,0.9485116558286397,2.9974975328464523e-15,3.164658233118714e-16,3.849091513834352e-15,1.0,0.0,1.0,,,,,
aggregate_model,hankel_slow_24,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.999498126588725,9.237155159418555e-06,0.9995252689048096,0.9810314370056534,0.0001351303856490046,0.9814149480242292,0.5023966171307895,0.010363846040266602,0.5260099370060523,2.731987022241364,0.0677066704419372,2.897317519008697,0.7911917805619497,0.006314401755308268,0.8041193975966636,0.23781189994119523,0.030807205615972486,0.3276812862220493,1.1842560569973777,0.0854536888491056,1.4014932984635506,0.9859505082263105,3.661437877538931e-05,0.9860601208596506,5.181159762583632e-15,1.4862895159025509e-16,5.438982509844005e-15,0.9991317779171108,8.696564324974933e-06,0.9991519587224823,,,,,
aggregate_model,hankel_slow_32,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.9998317092671546,4.010102658358715e-06,0.9998421489747638,0.9813625658101565,0.00013876290805542177,0.981751259986486,0.8416249163007687,0.024122186089067753,0.8948764224766527,3.2292256765996945,0.050112748611291884,3.3446384467372816,0.8364654389497893,0.00424374278427984,0.8476366249003299,0.23622956192328487,0.027098379478212274,0.3167105473795613,2.533599352701347,0.15564463457100974,2.845983654789147,0.9812784325635384,2.31930861947654e-05,0.9813330389825942,4.943956398453999e-15,2.0054109886685826e-16,5.529429113941545e-15,0.9998708759112469,1.2212652945157337e-06,0.9998739888054737,,,,,
aggregate_model,hankel_slow_48,4.0,48.0,0.0,0.0,0.0,0.0,0.0,0.9999253579075532,1.1598250484239355e-06,0.999928189872334,0.9814352198556094,0.00014066618497923095,0.9818289629432337,0.8937011365531891,0.015630909606700927,0.9246043259277501,4.139059251065316,0.06041431515726411,4.315902234773682,0.9085664022111521,0.0018277500419563069,0.9136179757311598,0.4312113567358472,0.05212018508097942,0.5332644615837563,3.867076964149504,0.21801330790077383,4.5016436744034,0.9694119035498623,0.000530684853404276,0.9704482443967282,5.586703262801363e-15,4.85998447844882e-16,6.823256817109181e-15,0.9999831510239217,4.870444230459555e-08,0.9999832580702963,,,,,
aggregate_model,hankel_slow_64,4.0,64.0,0.0,0.0,0.0,0.0,0.0,0.999930596206372,1.0081621324980844e-06,0.9999329720210566,0.9814379399339965,0.00013995285984948842,0.9818299092463916,0.8896059293410367,0.014174166434125878,0.9173612929150425,4.358411708120748,0.07790207257799735,4.59122950193432,0.9099082398519859,0.003492879377145709,0.9157787977864824,0.27769556940698076,0.04793226813081644,0.40640931453535045,4.058749853883721,0.20812597629820428,4.602735534488395,0.9452286594695164,0.0008565453309088823,0.9465267931203603,6.646939378292543e-15,7.011099456842077e-16,8.680036629635105e-15,1.0,0.0,1.0,,,,,
verdict,hankel_slow_32,4.0,32.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
