inverse_intercept,inverse_slope,amplitude,correlation_length,inverse_space_r_squared,fit_shell_count,fit_wave_number_min,fit_wave_number_max,fit_valid,block_index,temperature,lag,block_size,raw_q0_susceptibility,minimum_q_s4,minimum_q_to_raw_q0_ratio,minimum_q_wavevector_min,all_minimum_q_directions_exceed_raw_q0,xi4_identifiable,uncertainty_scope,independent_replicate_count,xi4_claim_allowed,thermodynamic_claim_allowed
-0.14963468675865116,0.9235589733575932,nan,nan,0.9302134422805023,6.0,0.41730503688538984,1.0221844074625182,False,0.0,0.45,1375.0,2000.0,0.5434783935546875,24.3659522848078,44.83334125840639,20.062941334872644,1.0,0.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
-0.07943059585906796,1.0473195556908963,nan,nan,0.8803316324225047,6.0,0.41730503688538984,1.0221844074625182,False,1.0,0.45,1375.0,2000.0,0.743740234375,27.11089433643893,36.452101262507995,2.0164712030571037,1.0,0.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
0.001604742829485596,0.6387429239696831,623.152807805692,19.95080064903977,0.6738826940805727,6.0,0.41730503688538984,1.0221844074625182,True,2.0,0.45,1375.0,2000.0,1.3750219726562498,11.484705006316156,8.352379259896589,2.878904886079348,1.0,1.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
-0.06797903120096718,0.7524297368628766,nan,nan,0.9309221870265966,6.0,0.41730503688538984,1.0221844074625182,False,3.0,0.45,1375.0,2000.0,1.3251684570312499,17.785444514703943,13.421270647015206,0.8540657107836255,0.0,0.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
-0.03364508052307461,0.7886770329487075,nan,nan,0.6917044593961716,6.0,0.41730503688538984,1.0221844074625182,False,4.0,0.45,1375.0,2000.0,1.1982000732421874,13.522927579613041,11.28603467951859,4.0473490421069895,1.0,0.0,single_trajectory_nonoverlapping_time_blocks,1.0,0.0,0.0
