protocol,model,fold_index,lag_frames,row_coordinate,column_coordinate,held_correlation,simulated_correlation,thermodynamic_claim_allowed
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,13.0,p,u,-0.010945383485463912,-0.054027919487276484,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,13.0,p,p,-0.4298849909378362,-0.4569037963883607,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,14.0,u,u,0.06197535437248259,0.03015842076718073,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,14.0,u,p,-0.05560701148777891,-0.025601603329442935,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,14.0,p,u,0.06133350182505328,0.012257130475830161,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,14.0,p,p,-0.32489686772083815,-0.36211011167114043,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,15.0,u,u,0.07896445945566534,0.03694651040902347,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,15.0,u,p,-0.10718572371120749,-0.0849703747471679,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,15.0,p,u,0.11248844851729692,0.0624319115866805,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,15.0,p,p,-0.21125201637670052,-0.2573998839545457,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,16.0,u,u,0.1037168356806332,0.050951187179217615,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,16.0,u,p,-0.1371716177590393,-0.12401020238462226,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,16.0,p,u,0.14191594836506463,0.08970215407596248,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,16.0,p,p,-0.0998707478059686,-0.1535397104936394,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,17.0,u,u,0.1321819159766731,0.06850406279534786,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,17.0,u,p,-0.14681263386494045,-0.14356544182271308,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,17.0,p,u,0.15089393304610632,0.09887535290415575,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,17.0,p,p,0.00046054332516597303,-0.05361323408498247,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,18.0,u,u,0.16070930571229405,0.08675988791371139,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,18.0,u,p,-0.13891546636194843,-0.14567686053321982,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,18.0,p,u,0.14232754066470654,0.0939042976203312,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,18.0,p,p,0.08303907860185376,0.031247111520979497,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,19.0,u,u,0.18629944826700817,0.10286492515787274,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,19.0,u,p,-0.117255451289518,-0.13298346567725067,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,19.0,p,u,0.11990578330658645,0.0751025537995742,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,19.0,p,p,0.14393722028843198,0.10200107371242435,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,20.0,u,u,0.20669861549680696,0.11452809126203517,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,20.0,u,p,-0.08602961723620581,-0.10909667408539897,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,20.0,p,u,0.08794371551663309,0.04772489566613148,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,20.0,p,p,0.18162377904850305,0.15208153214467993,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,21.0,u,u,0.22048853052891246,0.12088840815712107,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,21.0,u,p,-0.0496527326508407,-0.07698979758042145,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,21.0,p,u,0.05104404863114912,0.02112764874979666,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,21.0,p,p,0.1964357384559886,0.18198621366579054,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,22.0,u,u,0.22710830005450522,0.12207913348236109,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,22.0,u,p,-0.01229649640377545,-0.04160760562197138,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,22.0,p,u,0.013403929373459236,-0.007595315361921617,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,22.0,p,p,0.19123723239450413,0.18859105547160573,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,23.0,u,u,0.22674905939256906,0.11799771128076854,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,23.0,u,p,0.02264107648823355,-0.0062658555809743145,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,23.0,p,u,-0.021406547767479314,-0.03146279730165627,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,23.0,p,p,0.16984777216171273,0.17538943624024297,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,24.0,u,u,0.2201721323490559,0.10966480292367925,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,24.0,u,p,0.052487558564053516,0.024833692641389994,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,24.0,p,u,-0.05075121114617268,-0.051817155576668175,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,24.0,p,p,0.13699968494347728,0.1485218143839918,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,25.0,u,u,0.20856238791958986,0.09871959343695486,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,25.0,u,p,0.07548759354025394,0.05044051056841168,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,25.0,p,u,-0.07297010236437783,-0.05802021883934466,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,25.0,p,p,0.09761991809496783,0.11701066756917076,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,26.0,u,u,0.19335304060581665,0.08644220407251829,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,26.0,u,p,0.09073121146366973,0.06892064154057513,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,26.0,p,u,-0.08734419703117698,-0.06390070992739266,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,26.0,p,p,0.056016605725312286,0.07452641720645205,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,27.0,u,u,0.1760575612857466,0.07330999339415954,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,27.0,u,p,0.09809893339533152,0.07996419392494389,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,27.0,p,u,-0.09378546151851083,-0.0695743478304719,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,27.0,p,p,0.016001269137447576,0.03681338566199668,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,28.0,u,u,0.15812788101623748,0.060133103166142836,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,28.0,u,p,0.09827706018106791,0.08381349110150557,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,28.0,p,u,-0.09289412930761551,-0.062404983734843836,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,28.0,p,p,-0.01980276834313222,0.0023941717766287323,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,29.0,u,u,0.14086560494388686,0.048996910414645954,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,29.0,u,p,0.09235041603505295,0.08191191778018542,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,29.0,p,u,-0.08571018121539838,-0.045766119423149024,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,29.0,p,p,-0.04937653132317711,-0.025251033019448144,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,30.0,u,u,0.12533702496751264,0.041953369769390854,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,30.0,u,p,0.08136872325830084,0.07535964736229617,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,30.0,p,u,-0.07353452301942547,-0.024446020324867757,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,30.0,p,p,-0.07161623361580963,-0.04311943069737997,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,31.0,u,u,0.11236323059557712,0.03809096375169333,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,31.0,u,p,0.06680911659635264,0.06561947295791666,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,31.0,p,u,-0.057958275821496714,-0.010599542921791624,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,31.0,p,p,-0.0861281089399982,-0.05528541243926267,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,32.0,u,u,0.10245985154355068,0.036589672459454145,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,32.0,u,p,0.05010035295050001,0.05395581975333579,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,32.0,p,u,-0.04054389409724348,0.0012106980651253804,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,32.0,p,p,-0.09269750361469453,-0.06535973089213792,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,33.0,u,u,0.095849937533667,0.036947055189385604,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,33.0,u,p,0.03282587655727821,0.04105630849859045,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,33.0,p,u,-0.022738657898714015,0.00862005638567358,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,33.0,p,p,-0.09218093446641458,-0.062486901502907574,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,34.0,u,u,0.09250006522588607,0.038660815404773036,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,34.0,u,p,0.016250191955388595,0.029407022247505875,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,34.0,p,u,-0.005832358118104928,0.012188803174634557,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,34.0,p,p,-0.08536264910813954,-0.05550208326627594,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,35.0,u,u,0.09213485359168384,0.04032976983726798,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,35.0,u,p,0.0014072097023981813,0.018945758694821728,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,35.0,p,u,0.009115421924587147,0.006839348738029587,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,35.0,p,p,-0.07359688056755055,-0.049376952067866645,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,36.0,u,u,0.09431198098832545,0.04086094845755456,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,36.0,u,p,-0.010951550473043878,0.009609782774088336,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,36.0,p,u,0.021386088698206487,-0.0007251353514263266,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,36.0,p,p,-0.05804048034512325,-0.04250327830228224,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,37.0,u,u,0.0984986692413112,0.039906501179129326,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,37.0,u,p,-0.02015392057320281,0.0026427963483635518,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,37.0,p,u,0.030441919195500804,-0.0046308098590778545,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,37.0,p,p,-0.040055187652945634,-0.026100877386246574,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,38.0,u,u,0.10405709082958864,0.037764003775497414,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,38.0,u,p,-0.025961995976887788,-0.001625812727185644,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,38.0,p,u,0.0359726229171407,-0.016463860640565386,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,38.0,p,p,-0.021365278920348667,-0.01577314078617989,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,39.0,u,u,0.11033269408229286,0.03420597365893526,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,39.0,u,p,-0.028292409210121054,-0.003088539018140402,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,39.0,p,u,0.03803033952176863,-0.018524420522741888,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,39.0,p,p,-0.003198476534962642,-0.0007310175428675581,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,40.0,u,u,0.1166985005732363,0.030928892731912856,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,40.0,u,p,-0.027419049431025314,-0.002754483348883602,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,40.0,p,u,0.03679455098022109,-0.017146962186552508,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,1.0,40.0,p,p,0.012859358375550073,0.003985984959705536,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,0.0,u,u,1.0994832851984127,1.0294332673983506,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,0.0,u,p,0.0003935362984534347,0.01876011995042146,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,0.0,p,u,0.0003935362984534347,0.01876011995042146,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,0.0,p,p,0.9974135810688082,1.0056198367454687,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,1.0,u,u,1.0822739162358999,1.0147498456763318,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,1.0,u,p,0.18766419601739087,0.20737335726915584,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,1.0,p,u,-0.18761884464473935,-0.17011827534799825,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,1.0,p,p,0.9450543050536733,0.9496576818554828,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,2.0,u,u,1.0305545411133663,0.9646664329457109,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,2.0,u,p,0.3569910749498546,0.3773199157512545,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,2.0,p,u,-0.357819416872759,-0.3469415214282408,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,2.0,p,p,0.8131379503619264,0.8127611414745853,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,3.0,u,u,0.9491052704531794,0.8829661198388494,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,3.0,u,p,0.4948144702374294,0.5155130446436242,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,3.0,p,u,-0.496516846978487,-0.49967838065262843,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,3.0,p,p,0.6191882449045831,0.6184816909394504,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,4.0,u,u,0.8449440113504122,0.7762259125517358,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,4.0,u,p,0.5915600422392884,0.6126458361737397,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,4.0,p,u,-0.5939528954874028,-0.6026723715315111,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,4.0,p,p,0.3869580164210381,0.3918548012496067,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,5.0,u,u,0.726497232128222,0.6546528723496423,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,5.0,u,p,0.642434721542476,0.6654811896386587,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,5.0,p,u,-0.6452523184496275,-0.6604250133409487,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,5.0,p,p,0.14251645244393615,0.15465254060050238,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,6.0,u,u,0.6026213834020715,0.5260313035035076,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,6.0,u,p,0.6475587261929041,0.6742580205659983,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,6.0,p,u,-0.6505310601460123,-0.6701247045418064,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,6.0,p,p,-0.08961705406245388,-0.06528255325010769,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,7.0,u,u,0.48173117595066,0.3993468455456758,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,7.0,u,p,0.6113915478268807,0.6435020393568047,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,7.0,p,u,-0.6140974175009136,-0.637707228127563,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,7.0,p,p,-0.2886847022085146,-0.2584603434178435,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,8.0,u,u,0.371065403265252,0.28251779911706104,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,8.0,u,p,0.5415949899305761,0.5786969874269988,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,8.0,p,u,-0.54363182653448,-0.5696067857586312,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,8.0,p,p,-0.44088297591411013,-0.4168387777035389,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,9.0,u,u,0.2761967793190758,0.18133418736716436,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,9.0,u,p,0.4479765592466289,0.4882861266602495,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,9.0,p,u,-0.4490239565895257,-0.4736394059102419,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,9.0,p,p,-0.5386557206590962,-0.5223365764160288,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,10.0,u,u,0.20069322289449013,0.0999307164980934,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,10.0,u,p,0.34113299434450683,0.38197062151425415,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,10.0,p,u,-0.340889224721394,-0.3671295857545499,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,10.0,p,p,-0.580461883481474,-0.579645265398493,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,11.0,u,u,0.1461328588120356,0.03963501490550911,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,11.0,u,p,0.2313637199968346,0.26990690916354776,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,11.0,p,u,-0.22960148349899745,-0.25044817366170824,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,11.0,p,p,-0.5705590741841265,-0.5881011756829218,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,12.0,u,u,0.11220688839356875,0.0015478138705757164,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,12.0,u,p,0.12774815514501042,0.1598094304391494,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,12.0,p,u,-0.12438017141125833,-0.14090844417975082,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,12.0,p,p,-0.5173546100997125,-0.5531136986935093,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,13.0,u,u,0.0970527071345913,-0.015944663084995023,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,13.0,u,p,0.03742821304317446,0.05958935872644603,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,13.0,p,u,-0.032476350927905975,-0.03707721983422722,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,13.0,p,p,-0.4319059166064948,-0.48309425478241086,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,14.0,u,u,0.097624240908833,-0.01511214474336277,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,14.0,u,p,-0.03461215702357081,-0.02421576747442905,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,14.0,p,u,0.04100519493748727,0.05000072861612271,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,14.0,p,p,-0.32657412649811385,-0.3835571190316164,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,15.0,u,u,0.11014270892532003,0.0005563554963048029,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,15.0,u,p,-0.08579042203455989,-0.08791792406342817,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,15.0,p,u,0.0934097015727348,0.11505780985491436,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,15.0,p,p,-0.21356995608034973,-0.2692793332082438,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,16.0,u,u,0.13054428528997694,0.02637888301784602,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,16.0,u,p,-0.11574527859121048,-0.12874170695524298,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,16.0,p,u,0.12433359250331444,0.1528785836161453,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,16.0,p,p,-0.10390500044245501,-0.1455805225148441,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,17.0,u,u,0.15487712042110643,0.05703797542590999,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,17.0,u,p,-0.12609363396438464,-0.14604829840203729,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,17.0,p,u,0.13518573723269772,0.1663892291300315,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,17.0,p,p,-0.007022724907304947,-0.03315927327615103,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,18.0,u,u,0.17964094178685014,0.08957670574580968,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,18.0,u,p,-0.11992564849881246,-0.14283613927899425,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,18.0,p,u,0.12916149652688758,0.16890585953079637,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,18.0,p,p,0.07037154413935398,0.06812248541040034,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,19.0,u,u,0.20202040962241766,0.12116265206371937,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,19.0,u,p,-0.10132910379617299,-0.1223429314990184,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,19.0,p,u,0.11023590856924559,0.15823697355078084,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,19.0,p,p,0.12467022276320716,0.14385105500932716,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,20.0,u,u,0.22002851133554188,0.14949690216369235,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,20.0,u,p,-0.07486219190090801,-0.09018324546519872,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,20.0,p,u,0.0832080518592428,0.1351738801988006,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,20.0,p,p,0.15438097762029257,0.18568384332624974,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,21.0,u,u,0.23257380329249405,0.17346076745356584,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,21.0,u,p,-0.044943135320705235,-0.05253895032828176,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,21.0,p,u,0.0525396565500679,0.11414255187860027,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,21.0,p,p,0.16133082055402181,0.20406087995993705,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,22.0,u,u,0.23937185385903959,0.19212511656268888,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,22.0,u,p,-0.01569759087126022,-0.013062012177591375,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,22.0,p,u,0.022330039845845202,0.08004258598615496,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,22.0,p,p,0.14929793089988394,0.2002054621847021,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,23.0,u,u,0.24083485499191512,0.20415784529825654,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,23.0,u,p,0.009852697467472993,0.024120077485626383,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,23.0,p,u,-0.004210740826272482,0.047192260919218354,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,23.0,p,p,0.12337435649776722,0.17887289878492807,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,24.0,u,u,0.23787539697901172,0.20935778915703238,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,24.0,u,p,0.029782062097322714,0.056094195004544975,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,24.0,p,u,-0.024852046533045558,0.012833624027377453,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,24.0,p,p,0.08912288697731001,0.1456663959463841,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,25.0,u,u,0.23169537226173723,0.2087542153840422,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,25.0,u,p,0.04299682817449405,0.08082272038317759,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,25.0,p,u,-0.038616259910976475,-0.013558602171244426,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,25.0,p,p,0.05222337645709333,0.10592136524480061,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,26.0,u,u,0.22358852167175552,0.20276227215807266,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,26.0,u,p,0.049542993175269764,0.09743856506977912,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,26.0,p,u,-0.045469420161773154,-0.04099686552514731,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,26.0,p,p,0.017396635217242547,0.061740332854889626,0.0
