time,wave_number,correlation_size,renewal_chi4,single_particle_chi_R,synthetic_observed_chi4_peak,inferred_correlation_size,model_peak_time
60.20016680567139,1.1,12.0,0.00550387097493393,0.00045865591457782746,0.27986459623999,12.0,12.460383653044202
60.350291909924934,1.1,12.0,0.005418770672774858,0.0004515642227312382,0.27986459623999,12.0,12.460383653044202
60.50041701417848,1.1,12.0,0.005334953963469098,0.00044457949695575813,0.27986459623999,12.0,12.460383653044202
60.65054211843202,1.1,12.0,0.00525240219691178,0.00043770018307598163,0.27986459623999,12.0,12.460383653044202
60.80066722268557,1.1,12.0,0.005171096977906431,0.00043092474815886923,0.27986459623999,12.0,12.460383653044202
60.950792326939116,1.1,12.0,0.005091020163058214,0.0004242516802548512,0.27986459623999,12.0,12.460383653044202
61.100917431192656,1.1,12.0,0.005012153857695444,0.00041767948814128706,0.27986459623999,12.0,12.460383653044202
61.2510425354462,1.1,12.0,0.0049344804128197296,0.00041120670106831083,0.27986459623999,12.0,12.460383653044202
61.40116763969974,1.1,12.0,0.004857982422084455,0.00040483186850703796,0.27986459623999,12.0,12.460383653044202
61.55129274395329,1.1,12.0,0.004782642718801748,0.0003985535599001457,0.27986459623999,12.0,12.460383653044202
61.70141784820684,1.1,12.0,0.004708444372977787,0.00039237036441481556,0.27986459623999,12.0,12.460383653044202
61.85154295246038,1.1,12.0,0.004635370688376615,0.00038628089069805125,0.27986459623999,12.0,12.460383653044202
62.001668056713925,1.1,12.0,0.004563405199612099,0.00038028376663434154,0.27986459623999,12.0,12.460383653044202
62.15179316096747,1.1,12.0,0.004492531669268347,0.00037437763910569557,0.27986459623999,12.0,12.460383653044202
62.30191826522101,1.1,12.0,0.0044227340850482326,0.00036856117375401936,0.27986459623999,12.0,12.460383653044202
62.45204336947456,1.1,12.0,0.004353996656950094,0.0003628330547458411,0.27986459623999,12.0,12.460383653044202
62.602168473728106,1.1,12.0,0.0042863038144725744,0.0003571919845393812,0.27986459623999,12.0,12.460383653044202
62.752293577981646,1.1,12.0,0.004219640203847363,0.0003516366836539469,0.27986459623999,12.0,12.460383653044202
62.902418682235194,1.1,12.0,0.004153990685299939,0.0003461658904416616,0.27986459623999,12.0,12.460383653044202
63.052543786488734,1.1,12.0,0.004089340330338122,0.0003407783608615102,0.27986459623999,12.0,12.460383653044202
63.20266889074228,1.1,12.0,0.00402567441906828,0.00033547286825568996,0.27986459623999,12.0,12.460383653044202
63.35279399499583,1.1,12.0,0.003962978437539235,0.0003302482031282696,0.27986459623999,12.0,12.460383653044202
63.50291909924937,1.1,12.0,0.003901238075113651,0.0003251031729261376,0.27986459623999,12.0,12.460383653044202
63.653044203502915,1.1,12.0,0.003840439221866779,0.0003200366018222316,0.27986459623999,12.0,12.460383653044202
63.80316930775646,1.1,12.0,0.0037805679660125246,0.00031504733050104374,0.27986459623999,12.0,12.460383653044202
63.95329441201,1.1,12.0,0.0037216105913566344,0.0003101342159463862,0.27986459623999,12.0,12.460383653044202
64.10341951626354,1.1,12.0,0.003663553574776881,0.00030529613123140675,0.27986459623999,12.0,12.460383653044202
64.25354462051709,1.1,12.0,0.003606383583730171,0.00030053196531084757,0.27986459623999,12.0,12.460383653044202
64.40366972477064,1.1,12.0,0.0035500874737863525,0.00029584062281552936,0.27986459623999,12.0,12.460383653044202
64.55379482902418,1.1,12.0,0.003494652286188658,0.0002912210238490548,0.27986459623999,12.0,12.460383653044202
64.70391993327773,1.1,12.0,0.0034400652454405533,0.00028667210378671275,0.27986459623999,12.0,12.460383653044202
64.85404503753128,1.1,12.0,0.0033863137569189383,0.0002821928130765782,0.27986459623999,12.0,12.460383653044202
65.00417014178481,1.1,12.0,0.003333385404513458,0.00027778211704278813,0.27986459623999,12.0,12.460383653044202
65.15429524603836,1.1,12.0,0.0032812679482917976,0.00027343899569098315,0.27986459623999,12.0,12.460383653044202
65.3044203502919,1.1,12.0,0.003229949322190869,0.00026916244351590573,0.27986459623999,12.0,12.460383653044202
65.45454545454545,1.1,12.0,0.003179417631733578,0.0002649514693111315,0.27986459623999,12.0,12.460383653044202
65.604670558799,1.1,12.0,0.0031296611517711644,0.00026080509598093036,0.27986459623999,12.0,12.460383653044202
65.75479566305253,1.1,12.0,0.0030806683242508314,0.00025672236035423595,0.27986459623999,12.0,12.460383653044202
65.90492076730608,1.1,12.0,0.003032427756008544,0.000252702313000712,0.27986459623999,12.0,12.460383653044202
66.05504587155963,1.1,12.0,0.0029849282165868157,0.0002487440180489013,0.27986459623999,12.0,12.460383653044202
66.20517097581318,1.1,12.0,0.0029381586360773754,0.00024484655300644793,0.27986459623999,12.0,12.460383653044202
66.35529608006672,1.1,12.0,0.002892108102988318,0.00024100900858235982,0.27986459623999,12.0,12.460383653044202
66.50542118432027,1.1,12.0,0.00284676586213588,0.00023723048851132333,0.27986459623999,12.0,12.460383653044202
66.6555462885738,1.1,12.0,0.0028021213125603624,0.00023351010938003019,0.27986459623999,12.0,12.460383653044202
66.80567139282735,1.1,12.0,0.0027581640054662356,0.0002298470004555196,0.27986459623999,12.0,12.460383653044202
66.9557964970809,1.1,12.0,0.002714883642186078,0.0002262403035155065,0.27986459623999,12.0,12.460383653044202
67.10592160133444,1.1,12.0,0.002672270072168322,0.0002226891726806935,0.27986459623999,12.0,12.460383653044202
67.25604670558799,1.1,12.0,0.0026303132909884707,0.00021919277424903923,0.27986459623999,12.0,12.460383653044202
67.40617180984152,1.1,12.0,0.0025890034383836595,0.0002157502865319716,0.27986459623999,12.0,12.460383653044202
67.55629691409507,1.1,12.0,0.0025483307963104214,0.0002123608996925351,0.27986459623999,12.0,12.460383653044202
67.70642201834862,1.1,12.0,0.002508285787025434,0.00020902381558545282,0.27986459623999,12.0,12.460383653044202
67.85654712260217,1.1,12.0,0.002468858971188966,0.00020573824759908052,0.27986459623999,12.0,12.460383653044202
68.00667222685571,1.1,12.0,0.00243004104599099,0.00020250342049924917,0.27986459623999,12.0,12.460383653044202
68.15679733110926,1.1,12.0,0.0023918228432996524,0.00019931857027497102,0.27986459623999,12.0,12.460383653044202
68.3069224353628,1.1,12.0,0.0023541953278319655,0.00019618294398599713,0.27986459623999,12.0,12.460383653044202
68.45704753961634,1.1,12.0,0.002317149595346471,0.0001930957996122059,0.27986459623999,12.0,12.460383653044202
68.60717264386989,1.1,12.0,0.0022806768708578127,0.0001900564059048177,0.27986459623999,12.0,12.460383653044202
68.75729774812343,1.1,12.0,0.002244768506872789,0.00018706404223939907,0.27986459623999,12.0,12.460383653044202
68.90742285237698,1.1,12.0,0.0022094159816479853,0.00018411799847066544,0.27986459623999,12.0,12.460383653044202
69.05754795663051,1.1,12.0,0.0021746108974685045,0.00018121757478904206,0.27986459623999,12.0,12.460383653044202
69.20767306088406,1.1,12.0,0.0021403449789478557,0.00017836208157898797,0.27986459623999,12.0,12.460383653044202
69.35779816513761,1.1,12.0,0.0021066100713485972,0.00017555083927904978,0.27986459623999,12.0,12.460383653044202
69.50792326939116,1.1,12.0,0.0020733981389236948,0.00017278317824364123,0.27986459623999,12.0,12.460383653044202
69.6580483736447,1.1,12.0,0.0020407012632782705,0.00017005843860652255,0.27986459623999,12.0,12.460383653044202
69.80817347789825,1.1,12.0,0.0020085116417517136,0.00016737597014597613,0.27986459623999,12.0,12.460383653044202
69.95829858215178,1.1,12.0,0.0019768215858197266,0.00016473513215164388,0.27986459623999,12.0,12.460383653044202
70.10842368640533,1.1,12.0,0.0019456235195163638,0.00016213529329303032,0.27986459623999,12.0,12.460383653044202
70.25854879065888,1.1,12.0,0.0019149099778757036,0.00015957583148964197,0.27986459623999,12.0,12.460383653044202
70.40867389491243,1.1,12.0,0.00188467360539302,0.00015705613378275165,0.27986459623999,12.0,12.460383653044202
70.55879899916597,1.1,12.0,0.0018549071545052019,0.00015457559620876682,0.27986459623999,12.0,12.460383653044202
70.7089241034195,1.1,12.0,0.001825603484090372,0.00015213362367419767,0.27986459623999,12.0,12.460383653044202
70.85904920767305,1.1,12.0,0.001796755557986334,0.00014972962983219448,0.27986459623999,12.0,12.460383653044202
71.0091743119266,1.1,12.0,0.0017683564435277918,0.00014736303696064932,0.27986459623999,12.0,12.460383653044202
71.15929941618015,1.1,12.0,0.0017403993101020821,0.00014503327584184018,0.27986459623999,12.0,12.460383653044202
71.3094245204337,1.1,12.0,0.0017128774277232425,0.00014273978564360355,0.27986459623999,12.0,12.460383653044202
71.45954962468724,1.1,12.0,0.0016857841656242668,0.00014048201380202223,0.27986459623999,12.0,12.460383653044202
71.60967472894077,1.1,12.0,0.001659112990867274,0.00013825941590560616,0.27986459623999,12.0,12.460383653044202
71.75979983319432,1.1,12.0,0.0016328574669715198,0.00013607145558095998,0.27986459623999,12.0,12.460383653044202
71.90992493744787,1.1,12.0,0.001607011252558957,0.00013391760437991309,0.27986459623999,12.0,12.460383653044202
72.06005004170142,1.1,12.0,0.0015815681000172104,0.00013179734166810086,0.27986459623999,12.0,12.460383653044202
72.21017514595496,1.1,12.0,0.0015565218541797792,0.0001297101545149816,0.27986459623999,12.0,12.460383653044202
72.3603002502085,1.1,12.0,0.0015318664510233031,0.00012765553758527527,0.27986459623999,12.0,12.460383653044202
72.51042535446204,1.1,12.0,0.001507595916381629,0.0001256329930318024,0.27986459623999,12.0,12.460383653044202
72.66055045871559,1.1,12.0,0.0014837043646766031,0.00012364203038971693,0.27986459623999,12.0,12.460383653044202
72.81067556296914,1.1,12.0,0.001460185997665342,0.00012168216647211183,0.27986459623999,12.0,12.460383653044202
72.96080066722268,1.1,12.0,0.0014370351032038128,0.0001197529252669844,0.27986459623999,12.0,12.460383653044202
73.11092577147623,1.1,12.0,0.0014142460540265383,0.00011785383783554486,0.27986459623999,12.0,12.460383653044202
73.26105087572977,1.1,12.0,0.0013918133065422965,0.00011598444221185804,0.27986459623999,12.0,12.460383653044202
73.41117597998331,1.1,12.0,0.0013697313996455605,0.0001141442833037967,0.27986459623999,12.0,12.460383653044202
73.56130108423686,1.1,12.0,0.0013479949535435667,0.00011233291279529723,0.27986459623999,12.0,12.460383653044202
73.7114261884904,1.1,12.0,0.0013265986685988193,0.00011054988904990161,0.27986459623999,12.0,12.460383653044202
73.86155129274395,1.1,12.0,0.0013055373241868343,0.00010879477701556954,0.27986459623999,12.0,12.460383653044202
74.01167639699749,1.1,12.0,0.0012848057775689888,0.00010706714813074906,0.27986459623999,12.0,12.460383653044202
74.16180150125103,1.1,12.0,0.0012643989627802743,0.00010536658023168951,0.27986459623999,12.0,12.460383653044202
74.31192660550458,1.1,12.0,0.0012443118895317988,0.00010369265746098323,0.27986459623999,12.0,12.460383653044202
74.46205170975813,1.1,12.0,0.0012245396421278797,0.00010204497017732331,0.27986459623999,12.0,12.460383653044202
74.61217681401168,1.1,12.0,0.0012050773783975244,0.00010042311486646038,0.27986459623999,12.0,12.460383653044202
74.76230191826522,1.1,12.0,0.0011859203286401733,9.882669405334777e-05,0.27986459623999,12.0,12.460383653044202
74.91242702251876,1.1,12.0,0.00116706379458553,9.725531621546083e-05,0.27986459623999,12.0,12.460383653044202
75.0625521267723,1.1,12.0,0.001148503148367269,9.570859569727242e-05,0.27986459623999,12.0,12.460383653044202
75.21267723102585,1.1,12.0,0.0011302338315105583,9.418615262587985e-05,0.27986459623999,12.0,12.460383653044202
75.3628023352794,1.1,12.0,0.001112251353933117,9.268761282775975e-05,0.27986459623999,12.0,12.460383653044202
75.51292743953294,1.1,12.0,0.0010945512929597604,9.12126077466467e-05,0.27986459623999,12.0,12.460383653044202
75.66305254378648,1.1,12.0,0.001077129292350172,8.976077436251435e-05,0.27986459623999,12.0,12.460383653044202
75.81317764804002,1.1,12.0,0.001059981061339824,8.8331755111652e-05,0.27986459623999,12.0,12.460383653044202
75.96330275229357,1.1,12.0,0.0010431023736938657,8.692519780782215e-05,0.27986459623999,12.0,12.460383653044202
76.11342785654712,1.1,12.0,0.0010264890667737998,8.554075556448332e-05,0.27986459623999,12.0,12.460383653044202
76.26355296080067,1.1,12.0,0.0010101370406168312,8.417808671806927e-05,0.27986459623999,12.0,12.460383653044202
76.41367806505421,1.1,12.0,0.0009940422570277078,8.283685475230898e-05,0.27986459623999,12.0,12.460383653044202
76.56380316930775,1.1,12.0,0.000978200738682927,8.151672822357725e-05,0.27986459623999,12.0,12.460383653044202
76.7139282735613,1.1,12.0,0.0009626085682471379,8.02173806872615e-05,0.27986459623999,12.0,12.460383653044202
76.86405337781484,1.1,12.0,0.0009472618875016148,7.893849062513456e-05,0.27986459623999,12.0,12.460383653044202
77.01417848206839,1.1,12.0,0.0009321568964846104,7.767974137371753e-05,0.27986459623999,12.0,12.460383653044202
77.16430358632194,1.1,12.0,0.0009172898526435169,7.644082105362641e-05,0.27986459623999,12.0,12.460383653044202
77.31442869057547,1.1,12.0,0.0009026570699986094,7.522142249988412e-05,0.27986459623999,12.0,12.460383653044202
77.46455379482902,1.1,12.0,0.0008882549183182934,7.402124319319112e-05,0.27986459623999,12.0,12.460383653044202
77.61467889908256,1.1,12.0,0.0008740798223056849,7.28399851921404e-05,0.27986459623999,12.0,12.460383653044202
77.76480400333611,1.1,12.0,0.0008601282607963766,7.167735506636472e-05,0.27986459623999,12.0,12.460383653044202
77.91492910758966,1.1,12.0,0.0008463967659672841,7.0533063830607e-05,0.27986459623999,12.0,12.460383653044202
78.0650542118432,1.1,12.0,0.0008328819225563943,6.940682687969952e-05,0.27986459623999,12.0,12.460383653044202
78.21517931609674,1.1,12.0,0.0008195803670933224,6.829836392444353e-05,0.27986459623999,12.0,12.460383653044202
78.36530442035028,1.1,12.0,0.0008064887871404918,6.720739892837433e-05,0.27986459623999,12.0,12.460383653044202
78.51542952460383,1.1,12.0,0.0007936039205448629,6.613366004540524e-05,0.27986459623999,12.0,12.460383653044202
78.66555462885738,1.1,12.0,0.0007809225547000331,6.507687955833609e-05,0.27986459623999,12.0,12.460383653044202
78.81567973311093,1.1,12.0,0.000768441525818594,6.403679381821617e-05,0.27986459623999,12.0,12.460383653044202
78.96580483736446,1.1,12.0,0.000756157718214622,6.301314318455184e-05,0.27986459623999,12.0,12.460383653044202
79.115929941618,1.1,12.0,0.0007440680635961508,6.20056719663459e-05,0.27986459623999,12.0,12.460383653044202
79.26605504587155,1.1,12.0,0.0007321695403675504,6.1014128363962535e-05,0.27986459623999,12.0,12.460383653044202
79.4161801501251,1.1,12.0,0.0007204591729416182,6.003826441180151e-05,0.27986459623999,12.0,12.460383653044202
79.56630525437865,1.1,12.0,0.0007089340310613094,5.9077835921775786e-05,0.27986459623999,12.0,12.460383653044202
79.7164303586322,1.1,12.0,0.0006975912291309718,5.8132602427580983e-05,0.27986459623999,12.0,12.460383653044202
79.86655546288573,1.1,12.0,0.0006864279255569477,5.720232712974564e-05,0.27986459623999,12.0,12.460383653044202
