lag,metric,mean,standard_deviation,standard_error,ci95_low,ci95_high,ci95_critical_value,ci95_method,independent_replicate_count,temperature,independence_class,thermodynamic_claim_allowed
8.0,ngp_3d,0.4001529035090298,0.0011473048001255104,0.0006623967351950133,0.3973028403880587,0.40300296663000096,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
8.0,overlap_mean,0.9342312277489574,0.0016984432383218553,0.0009805966608484229,0.9300120608492161,0.9384503946486987,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
8.0,overlap_chi4,0.4086119425979047,0.07526561974386714,0.04345462581984571,0.22164177818687258,0.5955821070089368,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
8.0,fs_k5,0.8673035852490926,0.001206985186770733,0.0006968532224899735,0.8643052678289986,0.8703019026691865,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
8.0,fs_k7p25,0.7463428154102673,0.0020440227543866954,0.001180117087474879,0.7412651814022285,0.751420449418306,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
8.0,fs_k9,0.64267295478482,0.00256971422520884,0.0014836251996647345,0.6362894307693173,0.6490564788003227,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
16.0,msd,0.03807738706810456,0.0005650312600230923,0.0003262209500748858,0.036673771606710606,0.039481002529498516,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
16.0,ngp_3d,0.582965805254133,0.01285067902272877,0.007419342993041933,0.551042948870973,0.6148886616372929,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
16.0,overlap_mean,0.9212854033160411,0.002538857412867923,0.0014658100107533723,0.9149785318717418,0.9275922747603405,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
16.0,overlap_chi4,0.6283158652263249,0.1042922465696094,0.06021315663135482,0.3692395624698509,0.8873921679827989,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
16.0,fs_k5,0.8584492675003151,0.001780604766674164,0.0010280326413596593,0.8540260000495311,0.8628725349510992,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
16.0,fs_k7p25,0.7327224238207165,0.0029097551274907337,0.0016799479061326691,0.725494191376286,0.739950656265147,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
16.0,fs_k9,0.6267099413880532,0.0035830467194747735,0.002068672988007766,0.617809159908908,0.6356107228671986,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
32.0,msd,0.042496748784390366,0.0008013296554059477,0.00046264789225825394,0.04050613556777769,0.04448736200100304,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
32.0,ngp_3d,0.8746539736305232,0.009322416825560769,0.005382299863735407,0.851495806428621,0.8978121408324254,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
32.0,overlap_mean,0.903907446095423,0.00361294403354259,0.002085934210332867,0.894932395570919,0.9128824966199269,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
32.0,overlap_chi4,1.0358920158761638,0.20950236495922409,0.12095624680507125,0.5154592903605021,1.5563247413918253,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
32.0,fs_k5,0.8465525102492437,0.002446146153079156,0.0014122831399574181,0.8404759463416983,0.8526290741567891,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
32.0,fs_k7p25,0.7152733535718151,0.003913842779908421,0.002259658182546,0.7055508291240172,0.724995878019613,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
32.0,fs_k9,0.6068331291702954,0.004731304483304944,0.002731619917054193,0.5950799172771022,0.6185863410634886,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
64.0,msd,0.04961176584234783,0.0013311682748061893,0.0007685503617960431,0.04630496053009179,0.052918571154603876,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
64.0,ngp_3d,1.298586873386153,0.011295566041651989,0.006521498094796972,1.2705271318054636,1.3266466149668423,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
64.0,overlap_mean,0.8791055984400026,0.005240816789861079,0.0030257869843998047,0.8660866878114447,0.8921245090685604,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
64.0,overlap_chi4,1.757404412073581,0.33143533380356166,0.19135427919043982,0.9340734003346309,2.580735423812531,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
64.0,fs_k5,0.8292919612201034,0.0036883827204783944,0.0021294887565425653,0.8201295106084502,0.8384544118317566,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
64.0,fs_k7p25,0.6913183367563068,0.005569495934063643,0.0032155499767821706,0.6774829418705389,0.7051537316420747,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
64.0,fs_k9,0.5803953987140638,0.006482398220008139,0.00374261435731605,0.5642922288325527,0.5964985685955748,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
128.0,msd,0.061960120013805665,0.0023137549600470396,0.0013358470490219903,0.056212434061587276,0.06770780596602405,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
128.0,ngp_3d,1.7610544845979756,0.034656860392257766,0.0200091476767373,1.674962070723464,1.8471468984724873,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
128.0,overlap_mean,0.841326837798273,0.008971412801072302,0.005179647595710348,0.8190406129306115,0.8636130626659345,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
128.0,overlap_chi4,3.0823300541970755,0.7092982328923663,0.40951352569613353,1.3203355649250157,4.844324543469135,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
128.0,fs_k5,0.8024845047309191,0.0059858175954160915,0.003455913400033479,0.7876149095059282,0.8173540999559101,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
128.0,fs_k7p25,0.6560345992861364,0.008693499085315496,0.005019194037106668,0.634438750360425,0.6776304482118478,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
128.0,fs_k9,0.5425550340904666,0.009773224527358905,0.0056425738117213175,0.5182769984757379,0.5668330697051952,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
256.0,msd,0.0844574114179914,0.0039219640389642416,0.002264346993648037,0.07471471264430529,0.09420011019167751,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
256.0,ngp_3d,2.0967202712060047,0.07670411997189508,0.04428514431372697,1.9061766741300326,2.287263868281977,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
256.0,overlap_mean,0.7834554795719796,0.012693294798508694,0.007328477168822271,0.7519235872754539,0.8149873718685052,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
256.0,overlap_chi4,5.125583827037044,1.4406753285113993,0.831774288730909,1.5467479129589896,8.704419741115098,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
256.0,fs_k5,0.7601625043409174,0.008692588283887739,0.005018668185657173,0.7385689179713807,0.781756090710454,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
256.0,fs_k7p25,0.6037696231110448,0.011681918949978073,0.006744559050421231,0.5747501277007021,0.6327891185213874,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
256.0,fs_k9,0.48842386555666734,0.012504013906268416,0.0072191957947348945,0.4573621730626872,0.5194855580506474,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
512.0,msd,0.1268387882022832,0.007202842233632948,0.004158562902518388,0.1089459361772547,0.1447316402273117,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
512.0,ngp_3d,2.149463125853472,0.12663117296987067,0.0731105418019529,1.8348938535840071,2.464032398122937,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
512.0,overlap_mean,0.6972722854627036,0.019273292479148434,0.011127440601006738,0.6493947727838564,0.7451497981415508,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
512.0,overlap_chi4,7.881127590245607,3.0822830154034433,1.7795569286617896,0.22431211310643473,15.53794306738478,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
512.0,fs_k5,0.6941166148973448,0.013670270520511889,0.007892534364912544,0.6601577803662353,0.7280754494284543,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
512.0,fs_k7p25,0.5284742087058479,0.016996975469934252,0.009813208362976007,0.4862513809537011,0.5706970364579949,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
512.0,fs_k9,0.4141038925142244,0.017366440873308815,0.010026519313070564,0.37096326182033323,0.4572445232081156,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
1024.0,msd,0.20989044349517674,0.013995893320978963,0.00808053277641649,0.1751227170855908,0.2446581699047627,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
1024.0,ngp_3d,1.8820091162644663,0.1535511239587102,0.08865278275193093,1.5005669785426394,2.263451253986293,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
1024.0,overlap_mean,0.5731481250210407,0.030986680058872392,0.017890168073282784,0.49617294452195904,0.6501233055201224,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
1024.0,overlap_chi4,9.996516154353154,5.726964070687413,3.306464247850693,-4.230051268015659,24.22308357672197,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
1024.0,fs_k5,0.5930919602256534,0.022296023247172336,0.012872615023613103,0.5377055680532076,0.6484783523980991,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
1024.0,fs_k7p25,0.42403051321980273,0.02602026532840282,0.015022807191738855,0.3593925908453368,0.48866843559426865,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
1024.0,fs_k9,0.3171132630022935,0.025215972235501795,0.014558448358045092,0.25447331543127844,0.3797532105733085,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
2048.0,msd,0.3739606276113166,0.03595858107673036,0.02076069646432726,0.2846345602942196,0.4632866949284136,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
2048.0,ngp_3d,1.4158127379630752,0.1863820324690127,0.10760771661809405,0.9528141022967139,1.8788113736294365,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
2048.0,overlap_mean,0.4148458343597154,0.05196237040269855,0.030000488539729052,0.2857641504455783,0.5439275182738526,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
2048.0,overlap_chi4,6.362282645908283,4.395505448287277,2.537746253793126,-4.55675820079682,17.281323492613385,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
2048.0,fs_k5,0.45147573149172726,0.04126965247429687,0.023827044965397604,0.3489562314256406,0.5539952315578139,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
2048.0,fs_k7p25,0.2946368171336196,0.042280791497856504,0.024410826352837894,0.18960550848719154,0.3996681257800477,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
2048.0,fs_k9,0.20591774175326696,0.03760912208722138,0.021713636761042765,0.1124915032670645,0.2993439802394694,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
4096.0,msd,0.6910088124868503,0.08485370243704013,0.048990307943761524,0.4802205302734308,0.9017970947002698,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
4096.0,ngp_3d,0.9478556076654451,0.19558861481875417,0.11292313941603375,0.461986553586896,1.433724661743994,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
4096.0,overlap_mean,0.24862857975460964,0.06312656118554334,0.03644613709348883,0.09181350849458936,0.4054436510146299,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
4096.0,overlap_chi4,2.7003409193158383,2.1866508794388113,1.2624634738677296,-2.7316009929344194,8.132282831566096,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
4096.0,fs_k5,0.2837406297458227,0.059156928507403034,0.03415426859818059,0.13678667272373807,0.43069458676790734,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
4096.0,fs_k7p25,0.16315075582917687,0.05180475848987961,0.029909491259435546,0.0344606016115091,0.29184091004684465,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
4096.0,fs_k9,0.1039591889716482,0.041094179408534624,0.023725735543644242,0.001875588165634337,0.20604278977766205,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
8192.0,msd,1.3416875416541068,0.1457949174264689,0.08417473482265109,0.9795128890798694,1.703862194228344,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
8192.0,ngp_3d,0.6312236361633249,0.1532163555911748,0.0884595041448182,0.25061310916802515,1.0118341631586247,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
8192.0,overlap_mean,0.11623097006069238,0.043539658394313195,0.025137633494381074,0.00807246268258456,0.22438947743880022,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
8192.0,overlap_chi4,0.16343404208250867,0.09915326089179939,0.057246161866909576,-0.08287631255109254,0.40974439671610985,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
8192.0,fs_k5,0.12715262784819864,0.050620476911004825,0.029225745971075873,0.0014043921620555955,0.2529008635343417,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
8192.0,fs_k7p25,0.06467065496357298,0.03519059396403811,0.020317298898080226,-0.022747626604675233,0.1520889365318212,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
8192.0,fs_k9,0.038033388056502436,0.023836993398934907,0.013762294555546402,-0.02118098618276236,0.09724776229576723,4.302652729911275,student_t_independent_replicates,3.0,0.45,decorrelated_parent_frames_plus_velocity_seeds,0.0
