particle_identity_correlation,first_mean_event_count,second_mean_event_count,first_event_count_variance,second_event_count_variance,particle_count,replicate,temperature,calibration_time,heldout_time,calibration_event_count,heldout_event_count,permutation_null_mean,permutation_null_standard_deviation,permutation_z_score,permutation_replicates,debye_waller_factor,thermodynamic_claim_allowed
0.3096226494070982,25.104363747329874,25.858712236801953,367.49109172975676,435.039238256222,3277.0,1.0,0.45,5000.0,5000.0,82267.0,84739.0,0.0008452781128153917,0.016654037532213773,18.540691450767852,256.0,0.03194276615977287,0.0
0.16513501027089852,25.227647238327737,23.1235886481538,379.99944313707897,397.3155162030813,3277.0,2.0,0.45,5000.0,5000.0,82671.0,75776.0,-0.0014560439078453603,0.018124150423949378,9.19166141760826,256.0,0.031991325318813324,0.0
0.1555778093041535,24.438510833079036,28.046383887702167,342.3463106294982,312.2645558892491,3277.0,3.0,0.45,5000.0,5000.0,80085.0,91908.0,0.0015395022755045062,0.017912920432528054,8.599284946799125,256.0,0.03186860308051109,0.0
