record,protocol,innovation_block_length,held_clone_count,hyperparameter_selection_uses_held_folds,thermodynamic_claim_allowed,stationary_covariance_rmse,maximum_stationary_covariance_rmse,minimum_stationary_covariance_rmse,stationary_covariance_maximum_error,maximum_stationary_covariance_maximum_error,minimum_stationary_covariance_maximum_error,target_correlation_rmse,maximum_target_correlation_rmse,minimum_target_correlation_rmse,target_correlation_maximum_error,maximum_target_correlation_maximum_error,minimum_target_correlation_maximum_error,marginal_excess_kurtosis_maximum_error,maximum_marginal_excess_kurtosis_maximum_error,minimum_marginal_excess_kurtosis_maximum_error,minimum_terminal_variance_ratio,maximum_minimum_terminal_variance_ratio,minimum_minimum_terminal_variance_ratio,maximum_simulated_absolute_state,maximum_maximum_simulated_absolute_state,minimum_maximum_simulated_absolute_state,innovation_time_count,maximum_innovation_time_count,minimum_innovation_time_count,empirical_block_noise_gate_pass,selected_innovation_block_length,iid_innovation_noise_allowed,colored_orthogonal_noise_required,empirical_block_noise_generation_closed,autonomous_relative_matrix_mori_simulation_allowed,thermal_fdt_adjoint_audit_pass,microscopic_thermal_noise_model_closed,autonomous_single_particle_gle_allowed,complete_event_clock_closure_allowed,kramers_escape_claim_allowed
model_aggregate,discovery_leave_one_clone_out_block_scan,1.0,4.0,1.0,0.0,0.4575183616260754,0.4620518262306315,0.4486114507866107,0.7798272286081586,0.795446369410419,0.7575258380296135,0.05165881302613333,0.0558390502964711,0.04596927101965271,0.16402228016280165,0.1889654725117858,0.13378296413802887,0.24277558879909988,0.2741142279271749,0.2085256466724208,0.2793099003454851,0.28258939222634766,0.2748434736164456,4.804567982595402,5.386569231728276,4.328588950125233,960.0,960.0,960.0,0.0,,,,,,,,,,
model_aggregate,discovery_leave_one_clone_out_block_scan,4.0,4.0,1.0,0.0,0.1964208255714735,0.2015540987726184,0.18649011543689803,0.40732048592208214,0.42090482132032747,0.383809328047907,0.05328226058993313,0.05909289180888642,0.0482359532824419,0.18126529959498977,0.231290991758803,0.15332073261752843,0.2490117288049004,0.287514104533674,0.21960951976076348,0.6622018385403343,0.6926335620017434,0.6299977647760342,5.910911013203549,6.651539889107438,4.991316760055175,960.0,960.0,960.0,0.0,,,,,,,,,,
model_aggregate,discovery_leave_one_clone_out_block_scan,16.0,4.0,1.0,0.0,0.08162548523301255,0.09052080639267325,0.0685571591528358,0.23709624506183136,0.2544780889743108,0.20590694098602458,0.05704295600573968,0.06448853351282816,0.047176345222624934,0.19113194582766543,0.2456724657713687,0.1593066827237859,0.1647151327091596,0.1906771840039001,0.11095455804848076,0.9000683880663758,0.9052232710882784,0.8950662882961112,6.273373588607577,6.768547821853838,5.874063303767015,960.0,960.0,960.0,0.0,,,,,,,,,,
model_aggregate,discovery_leave_one_clone_out_block_scan,40.0,4.0,1.0,0.0,0.056222697160512244,0.06023310310765936,0.04982636904864921,0.22642076471316128,0.23927531418513615,0.19609502742468532,0.05711105295055362,0.06223143291265834,0.05317322012257742,0.20460518772158753,0.24681996433401093,0.16922490145279864,0.10371779382099344,0.15507729002939996,0.030565914164330188,0.9682275529580036,0.9915093283116635,0.9452634569679482,6.355418686067775,6.489679965236598,6.167421047526281,960.0,960.0,960.0,1.0,,,,,,,,,,
model_aggregate,discovery_leave_one_clone_out_block_scan,100.0,4.0,1.0,0.0,0.04747580136781807,0.049370432356999644,0.04366244650103094,0.23121385932727279,0.23892488421192581,0.22082726421697618,0.054491857970872054,0.06252673638312162,0.043570413579227425,0.17271663707675106,0.193845696107394,0.13919752767667012,0.08519176850202248,0.14469436038454253,0.05368395260695058,0.919600833327969,0.9326231670642868,0.8981565973510262,6.526783327692322,6.936038161777638,6.1105579286897,960.0,960.0,960.0,1.0,,,,,,,,,,
model_aggregate,discovery_leave_one_clone_out_block_scan,200.0,4.0,1.0,0.0,0.04101144281457273,0.04252303186004642,0.03880422566584798,0.20653100629163249,0.24297814916383154,0.1786423734233774,0.05389717075352926,0.05885760960665544,0.047792921619189355,0.19142749471945414,0.19991136159622913,0.18338624986224084,0.0813336946494686,0.1408220641897735,0.05601987842740197,0.934584204912353,0.9618548972637143,0.9046961236601059,6.327671201418236,6.979629820261598,6.093716404267223,960.0,960.0,960.0,1.0,,,,,,,,,,
model_aggregate,discovery_leave_one_clone_out_block_scan,400.0,4.0,1.0,0.0,0.03974212142971262,0.043864719548767396,0.0354816949352018,0.21318808948474946,0.24672053482584455,0.19265951062315334,0.051908330373936405,0.05765243337513289,0.04270053822971471,0.17468353771616085,0.20947567124109953,0.12970384019729314,0.07820543838500704,0.12381984485824926,0.03166626182468635,0.9454786880501969,0.9752570743575797,0.9155786890227516,5.897031646868597,6.116425560482482,5.642782873624399,960.0,960.0,960.0,1.0,,,,,,,,,,
verdict,discovery_leave_one_clone_out_block_scan,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
