time,local_variance,renewal_mean,msd,m4,ngp_1d
42.62375614230128,1.0,6.862276835076756,6.489821468061405,139.52891958527943,0.1042756027081242
42.72381167315176,1.0,6.880286806702159,6.5042294453617275,140.12515270259973,0.10408659699156098
42.82386720400223,1.0,6.8982967791124326,6.518637423289946,140.72263138484445,0.10389824160019012
42.9239227348527,1.0,6.916306752281832,6.533045401825466,141.3213556313197,0.10371053345408576
43.02397826570317,1.0,6.934316726185456,6.547453380948365,141.92132544135262,0.10352346948968405
43.12403379655365,1.0,6.9523267007992215,6.561861360639377,142.5225408142907,0.10333704665972454
43.224089327404116,1.0,6.970336676099834,6.576269340879868,143.1250017495013,0.10315126193318447
43.32414485825459,1.0,6.9883466520647675,6.590677321651814,143.72870824637093,0.10296611229521768
43.42420038910506,1.0,7.006356628672223,6.605085302937779,144.33366030430463,0.10278159474709092
43.524255919955536,1.0,7.02436660590113,6.619493284720904,144.93985792272562,0.10259770630611742
43.624311450806005,1.0,7.042376583731103,6.633901266984883,145.54730110107462,0.10241444400559407
43.72436698165648,1.0,7.060386562142427,6.648309249713942,146.15598983880935,0.10223180489473482
43.824422512506956,1.0,7.078396541116032,6.662717232892826,146.7659241354039,0.10204978603860426
43.924478043357425,1.0,7.096406520633472,6.677125216506778,147.37710399034833,0.10186838451805125
44.0245335742079,1.0,7.114416500676911,6.691533200541529,147.98952940314837,0.10168759742964206
44.12458910505837,1.0,7.132426481229094,6.705941184983275,148.60320037332454,0.10150742188559181
44.224644635908845,1.0,7.150436462273333,6.720349169818667,149.21811690041216,0.10132785501369712
44.324700166759314,1.0,7.1684464437934885,6.734757155034791,149.83427898396044,0.10114889395726712
44.42475569760979,1.0,7.186456425773949,6.7491651406191595,150.4516866235325,0.10097053587505544
44.52481122846026,1.0,7.204466408199617,6.763573126559694,151.0703398187047,0.10079277794118968
44.624866759310734,1.0,7.2224763910558885,6.777981112844711,151.69023856906617,0.10061561734510338
44.7249222901612,1.0,7.240486374328635,6.792389099462909,152.31138287421862,0.1004390512914648
44.82497782101168,1.0,7.258496358004202,6.806797086403362,152.93377273377598,0.10026307700010695
44.92503335186215,1.0,7.27650634206937,6.821205073655496,153.55740814736362,0.10008769170595766
45.02508888271262,1.0,7.294516326511365,6.835613061209092,154.18228911461887,0.09991289265896963
45.12514441356309,1.0,7.312526311317821,6.8500210490542575,154.8084156351894,0.09973867712404716
45.22519994441357,1.0,7.33053629647679,6.8644290371814325,155.43578770873427,0.09956504238097752
45.32525547526404,1.0,7.348546281976702,6.878837025581362,156.0644053349224,0.09939198572435837
45.42531100611451,1.0,7.366556267806375,6.8932450142451005,156.69426851343306,0.09921950446352623
45.52536653696499,1.0,7.384566253954996,6.907653003163997,157.32537724395533,0.09904759592248591
45.62542206781546,1.0,7.402576240412098,6.922060992329679,157.95773152618764,0.09887625743983741
45.72547759866593,1.0,7.420586227167567,6.936468981734054,158.5913313598377,0.09870548636870513
45.8255331295164,1.0,7.4385962142116115,6.95087697136929,159.22617674462202,0.09853528007666479
45.92558866036688,1.0,7.456606201534768,6.965284961227815,159.86226768026586,0.09836563594567305
46.025644191217346,1.0,7.474616189127882,6.979692951302306,160.49960416650282,0.09819655137199379
46.12569972206782,1.0,7.492626176982098,6.994100941585678,161.13818620307464,0.09802802376612707
46.22575525291829,1.0,7.510636165088847,7.008508932071078,161.77801378973084,0.09786005055273583
46.325810783768766,1.0,7.528646153439855,7.022916922751884,162.4190869262289,0.0976926291705753
46.425866314619235,1.0,7.5466561420271,7.0373249136216804,163.0614056123332,0.09752575707241862
46.52592184546971,1.0,7.564666130842838,7.051732904674271,163.70496984781573,0.09735943172498662
46.62597737632018,1.0,7.582676119879572,7.066140895903658,164.3497796324552,0.09719365060887464
46.726032907170655,1.0,7.600686109130057,7.080548887304046,164.9958349660374,0.09702841121847983
46.82608843802113,1.0,7.618696098587277,7.094956878869822,165.64313584835418,0.09686371106192992
46.9261439688716,1.0,7.636706088244453,7.109364870595563,166.29168227920417,0.09669954766101219
47.026199499722075,1.0,7.654716078095024,7.12377286247602,166.94147425839182,0.09653591855109722
47.126255030572544,1.0,7.672726068132647,7.138180854506118,167.59251178572777,0.09637282128107283
47.22631056142302,1.0,7.690736058351191,7.152588846680953,168.24479486102857,0.09621025341326672
