model,replicate,realization,temperature,lag,block_size,block_count,particle_window_count,predicted_msd,observed_msd,msd_relative_error,predicted_ngp,observed_ngp,ngp_absolute_error,surrogate_realizations,surrogate_iteration_count,surrogate_base_seed,heldout_path_used_in_prediction,macro_fit_parameter_count,calibration_path_distribution_used,microdynamic_closure_claim_allowed,spatial_facilitation_claim_allowed,thermodynamic_claim_allowed,predicted_fs_k2,observed_fs_k2,absolute_error_fs_k2,predicted_fs_k4,observed_fs_k4,absolute_error_fs_k4,predicted_fs_k7p25,observed_fs_k7p25,absolute_error_fs_k7p25
phase_randomized_cross_spectrum,1.0,0.0,0.58,100.0,10.0,10.0,216282.0,0.598947962915305,0.6244853324897498,0.04089346578026143,0.10213840769553495,0.2825033492140283,0.18036494151849336,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6762763738151522,0.6748742076596806,0.001402166155471507,0.2282597195465845,0.25770578929215066,0.029446069745566156,0.014446548740831787,0.03757140173250425,0.02312485299167246
phase_randomized_cross_spectrum,1.0,0.0,0.58,200.0,10.0,20.0,183512.0,1.1439260029319502,1.1970958003749623,0.044415657816490484,0.11376941233828264,0.17003137790337108,0.056261965565088445,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4820725542450967,0.4733264732392782,0.008746081005818529,0.0754140332866564,0.07641999280253814,0.0010059595158817408,0.002022277307580673,0.0035374896626027496,0.0015152123550220766
phase_randomized_cross_spectrum,1.0,0.0,0.58,400.0,10.0,40.0,117972.0,2.239436692136316,2.302522122507715,0.02739840358306378,0.11588133460940186,0.08241548506967367,0.0334658495397282,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2530996051076471,0.2367746362454057,0.016324968862241412,0.008608409331239948,0.005007075510426834,0.0036013338208131136,0.0016311173591169541,-0.0015893870932790705,0.0032205044523960246
phase_randomized_cross_spectrum,1.0,0.0,0.58,600.0,10.0,60.0,52432.0,3.326272818682902,3.5092386999443375,0.052138340223005564,0.08141223734156644,0.04880248109629837,0.03260975624526807,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12862032757480188,0.10971466137823888,0.018905666196563004,0.001049803332213928,0.003664696471714173,0.002614893139500245,-0.00038756167517236086,-0.002099056579231919,0.0017114949040595582
radial_multivariate_surrogate,1.0,0.0,0.58,10.0,10.0,1.0,245775.0,0.1036537183159931,0.10750766441484316,0.03584810552649276,0.531175288215862,0.5215776650020589,0.009597623213803086,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9343617794358202,0.932042696508698,0.00231908292712224,0.7719042939109254,0.7649719650823928,0.0069323288285325635,0.46670792280937523,0.4560534322972421,0.01065449051213313
radial_multivariate_surrogate,1.0,0.0,0.58,20.0,10.0,2.0,242498.0,0.16078215473364096,0.16660841604263024,0.0349697899264495,0.3000886120716961,0.5385549106326213,0.23846629856092516,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8998550532473181,0.8977103424506039,0.0021447107967141887,0.6670641394747086,0.6706091522002315,0.003545012725522989,0.29800175171292825,0.3302563514537057,0.032254599740777434
radial_multivariate_surrogate,1.0,0.0,0.58,50.0,10.0,5.0,232667.0,0.32698618722757666,0.33915786238642154,0.03588793452465211,0.19095385978000445,0.4228744500577841,0.23192059027777967,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8076649045208536,0.8059051064886428,0.0017597980322108242,0.44456016934967146,0.46632311008109595,0.021762940731424485,0.09297040195605033,0.14432782920476006,0.05135742724870973
radial_multivariate_surrogate,1.0,0.0,0.58,100.0,10.0,10.0,216282.0,0.601828425574569,0.6244853324897498,0.036280927247483,0.14737524414942005,0.2825033492140283,0.13512810506460826,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6772604468915019,0.6748742076596806,0.002386239231821241,0.2353433867016485,0.25770578929215066,0.02236240259050215,0.016837745288333057,0.03757140173250425,0.020733656444171192
radial_multivariate_surrogate,1.0,0.0,0.58,200.0,10.0,20.0,183512.0,1.1498068823545746,1.1970958003749623,0.03950303560130741,0.12362800701476817,0.17003137790337108,0.04640337088860291,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.480855434654788,0.4733264732392782,0.007528961415509849,0.07538237676926451,0.07641999280253814,0.001037616033273625,0.00276205329978209,0.0035374896626027496,0.0007754363628206594
radial_multivariate_surrogate,1.0,0.0,0.58,400.0,10.0,40.0,117972.0,2.225001985429376,2.302522122507715,0.03366748849905088,0.10145499717159812,0.08241548506967367,0.01903951210192445,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2497761216734919,0.2367746362454057,0.013001485428086185,0.009711477820745483,0.005007075510426834,0.004704402310318649,-0.001777850922725858,-0.0015893870932790705,0.00018846382944678755
radial_multivariate_surrogate,1.0,0.0,0.58,600.0,10.0,60.0,52432.0,3.3397925579296373,3.5092386999443375,0.04828572704882916,0.07797394192844176,0.04880248109629837,0.029171460832143392,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1228589098386563,0.10971466137823888,0.013144248460417424,0.0009896028513523402,0.003664696471714173,0.002675093620361833,-0.0017014341860491981,-0.002099056579231919,0.000397622393182721
phase_randomized_cross_spectrum,1.0,1.0,0.58,10.0,10.0,1.0,245775.0,0.1036537183159931,0.10750766441484316,0.03584810552649276,0.03530793183131742,0.5215776650020589,0.4862697331707415,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9333107533365813,0.932042696508698,0.0012680568278833348,0.7595207134209631,0.7649719650823928,0.00545125166142979,0.40887069506635115,0.4560534322972421,0.04718273723089095
phase_randomized_cross_spectrum,1.0,1.0,0.58,20.0,10.0,2.0,242498.0,0.16041977219039566,0.16660841604263024,0.03714484537594476,0.05469740207034457,0.5385549106326213,0.4838575085622767,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.898863558036485,0.8977103424506039,0.0011532155858811066,0.6552477086936046,0.6706091522002315,0.015361443506626937,0.2582136209041943,0.3302563514537057,0.07204273054951138
phase_randomized_cross_spectrum,1.0,1.0,0.58,50.0,10.0,5.0,232667.0,0.3251246851904819,0.33915786238642154,0.04137653509547978,0.08804499143781386,0.4228744500577841,0.33482945861997027,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8068304035928568,0.8059051064886428,0.0009252971042140734,0.433820617425478,0.46632311008109595,0.03250249265561794,0.07791360697321205,0.14432782920476006,0.06641422223154801
phase_randomized_cross_spectrum,1.0,1.0,0.58,100.0,10.0,10.0,216282.0,0.5973647413796486,0.6244853324897498,0.04342870792813436,0.10183840957671064,0.2825033492140283,0.18066493963731767,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6770223708629732,0.6748742076596806,0.0021481632032925857,0.22923341812558437,0.25770578929215066,0.028472371166566285,0.01634149576231876,0.03757140173250425,0.021229905970185488
phase_randomized_cross_spectrum,1.0,1.0,0.58,200.0,10.0,20.0,183512.0,1.1377088345845556,1.1970958003749623,0.04960920067700936,0.10447822019225428,0.17003137790337108,0.0655531577111168,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.48223531338625997,0.4733264732392782,0.008908840146981789,0.0743748698279948,0.07641999280253814,0.0020451229745433452,-0.00039086319027630613,0.0035374896626027496,0.003928352852879056
phase_randomized_cross_spectrum,1.0,1.0,0.58,400.0,10.0,40.0,117972.0,2.2098789394130836,2.302522122507715,0.040235523554376096,0.09799745794622505,0.08241548506967367,0.015581972876551387,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2541105224868666,0.2367746362454057,0.0173358862414609,0.009541718303726208,0.005007075510426834,0.004534642793299374,-0.0019081717923442826,-0.0015893870932790705,0.0003187846990652121
phase_randomized_cross_spectrum,1.0,1.0,0.58,600.0,10.0,60.0,52432.0,3.2938421642610964,3.5092386999443375,0.06137984734029567,0.06966315202295026,0.04880248109629837,0.020860670926651892,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12917102646811413,0.10971466137823888,0.01945636508987525,0.002533108418980706,0.003664696471714173,0.0011315880527334671,-0.0005236461302610418,-0.002099056579231919,0.0015754104489708774
radial_multivariate_surrogate,1.0,1.0,0.58,10.0,10.0,1.0,245775.0,0.1036537183159931,0.10750766441484316,0.03584810552649276,0.531175288215862,0.5215776650020589,0.009597623213803086,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9343834174456533,0.932042696508698,0.002340720936955365,0.7721113912111957,0.7649719650823928,0.007139426128802806,0.4674502080608166,0.4560534322972421,0.011396775763574507
radial_multivariate_surrogate,1.0,1.0,0.58,20.0,10.0,2.0,242498.0,0.16077069626250434,0.16660841604263024,0.03503856479034162,0.30110823110323315,0.5385549106326213,0.23744667952938814,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8998665989496148,0.8977103424506039,0.0021562564990109667,0.6671096421384866,0.6706091522002315,0.0034995100617449815,0.2982337040620264,0.3302563514537057,0.032022647391679315
radial_multivariate_surrogate,1.0,1.0,0.58,50.0,10.0,5.0,232667.0,0.3265941183326404,0.33915786238642154,0.03704394161874558,0.18496932516802977,0.4228744500577841,0.23790512488975435,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8077520421083247,0.8059051064886428,0.0018469356196819664,0.44435493423456696,0.46632311008109595,0.021968175846528992,0.09184916901310482,0.14432782920476006,0.052478660191655244
radial_multivariate_surrogate,1.0,1.0,0.58,100.0,10.0,10.0,216282.0,0.6012614918554184,0.6244853324897498,0.037188768776587056,0.14487832014669055,0.2825033492140283,0.13762502906733776,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6774962996378107,0.6748742076596806,0.0026220919781300145,0.23684497702300628,0.25770578929215066,0.02086081226914438,0.020584219485519455,0.03757140173250425,0.016987182246984794
radial_multivariate_surrogate,1.0,1.0,0.58,200.0,10.0,20.0,183512.0,1.1491951788369925,1.1970958003749623,0.04001402521249009,0.11570842598078768,0.17003137790337108,0.05432295192258341,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4810667599303808,0.4733264732392782,0.007740286691102605,0.07860248157128123,0.07641999280253814,0.0021824887687430933,0.002148130046530329,0.0035374896626027496,0.0013893596160724207
radial_multivariate_surrogate,1.0,1.0,0.58,400.0,10.0,40.0,117972.0,2.2438314986312915,2.302522122507715,0.02548971117484955,0.10236436623622791,0.08241548506967367,0.019948881166554244,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24804284134230326,0.2367746362454057,0.011268205096897549,0.010243417013142382,0.005007075510426834,0.005236341502715548,-0.0012350662185682854,-0.0015893870932790705,0.0003543208747107851
radial_multivariate_surrogate,1.0,1.0,0.58,600.0,10.0,60.0,52432.0,3.359499942933733,3.5092386999443375,0.04266986939730821,0.07689042160892456,0.04880248109629837,0.028087940512626197,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12543654086548794,0.10971466137823888,0.01572187948724907,-0.003998260006879359,0.003664696471714173,0.007662956478593532,0.004469687666840704,-0.002099056579231919,0.006568744246072624
phase_randomized_cross_spectrum,1.0,2.0,0.58,10.0,10.0,1.0,245775.0,0.1036537183159931,0.10750766441484316,0.03584810552649276,0.034614707159727365,0.5215776650020589,0.48696295784233157,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9333072386731204,0.932042696508698,0.0012645421644223998,0.759493370869216,0.7649719650823928,0.005478594213176868,0.40901079364679443,0.4560534322972421,0.047042638650447666
phase_randomized_cross_spectrum,1.0,2.0,0.58,20.0,10.0,2.0,242498.0,0.1604757784307503,0.16660841604263024,0.03680869044641044,0.05826578129235571,0.5385549106326213,0.4802891293402656,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8988431806503324,0.8977103424506039,0.0011328381997285364,0.6553114987129293,0.6706091522002315,0.015297653487302276,0.25876191489704714,0.3302563514537057,0.07149443655665855
phase_randomized_cross_spectrum,1.0,2.0,0.58,50.0,10.0,5.0,232667.0,0.32543925505918114,0.33915786238642154,0.040449032290485465,0.08775228018347603,0.4228744500577841,0.3351221698743081,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8066633993412223,0.8059051064886428,0.0007582928525795563,0.43351429890192633,0.46632311008109595,0.03280881117916962,0.07803646167911538,0.14432782920476006,0.06629136752564468
phase_randomized_cross_spectrum,1.0,2.0,0.58,100.0,10.0,10.0,216282.0,0.5974574011418735,0.6244853324897498,0.04328033012419863,0.10168812941696137,0.2825033492140283,0.18081521979706694,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.677168426573032,0.6748742076596806,0.0022942189133513535,0.22970499815867243,0.25770578929215066,0.028000791133478226,0.013387502911382687,0.03757140173250425,0.024183898821121562
phase_randomized_cross_spectrum,1.0,2.0,0.58,200.0,10.0,20.0,183512.0,1.1395106861109083,1.1970958003749623,0.04810401493850103,0.10590269702985,0.17003137790337108,0.06412868087352108,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.48229419684147895,0.4733264732392782,0.008967723602200772,0.07256372953383192,0.07641999280253814,0.0038562632687062226,0.0008131276722385243,0.0035374896626027496,0.0027243619903642253
phase_randomized_cross_spectrum,1.0,2.0,0.58,400.0,10.0,40.0,117972.0,2.201589380772617,2.302522122507715,0.04383573158687848,0.0875716101521129,0.08241548506967367,0.0051561250824392335,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25155695679114415,0.2367746362454057,0.014782320545738442,0.005860073609793789,0.005007075510426834,0.0008529980993669545,0.0004211320317723787,-0.0015893870932790705,0.0020105191250514493
phase_randomized_cross_spectrum,1.0,2.0,0.58,600.0,10.0,60.0,52432.0,3.2885031085753127,3.5092386999443375,0.06290127581589877,0.0662231831082909,0.04880248109629837,0.017420702011992528,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1299231387649142,0.10971466137823888,0.020208477386675333,-0.0035980854591230634,0.003664696471714173,0.0072627819308372366,-0.0007380305362002853,-0.002099056579231919,0.0013610260430316338
radial_multivariate_surrogate,1.0,2.0,0.58,10.0,10.0,1.0,245775.0,0.1036537183159931,0.10750766441484316,0.03584810552649276,0.531175288215862,0.5215776650020589,0.009597623213803086,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9343665310494262,0.932042696508698,0.0023238345407282646,0.772003021909466,0.7649719650823928,0.007031056827073168,0.4674816692561421,0.4560534322972421,0.011428236958899995
radial_multivariate_surrogate,1.0,2.0,0.58,20.0,10.0,2.0,242498.0,0.16079809924402572,0.16660841604263024,0.034874089416454424,0.30323640603661084,0.5385549106326213,0.23531850459601045,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8998397999184112,0.8977103424506039,0.0021294574678073497,0.6670715112370288,0.6706091522002315,0.0035376409632027483,0.2983531770267156,0.3302563514537057,0.03190317442699009
radial_multivariate_surrogate,1.0,2.0,0.58,50.0,10.0,5.0,232667.0,0.3268402573438591,0.33915786238642154,0.03631820579329026,0.1925221794324783,0.4228744500577841,0.23035227062530583,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8077003382940022,0.8059051064886428,0.001795231805359454,0.44419423412557263,0.46632311008109595,0.02212887595552332,0.09260316161063836,0.14432782920476006,0.0517246675941217
radial_multivariate_surrogate,1.0,2.0,0.58,100.0,10.0,10.0,216282.0,0.6005066107313725,0.6244853324897498,0.038397573987489775,0.15307661291777053,0.2825033492140283,0.12942673629625778,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6779350927389087,0.6748742076596806,0.0030608850792280817,0.2360015787816942,0.25770578929215066,0.021704210510456456,0.018207683562213094,0.03757140173250425,0.019363718170291155
radial_multivariate_surrogate,1.0,2.0,0.58,200.0,10.0,20.0,183512.0,1.144787661630768,1.1970958003749623,0.04369586688701943,0.12220052972605688,0.17003137790337108,0.0478308481773142,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.48239714135437717,0.4733264732392782,0.00907066811509899,0.07512472028475929,0.07641999280253814,0.0012952725177788477,0.001713206298704143,0.0035374896626027496,0.0018242833638986067
radial_multivariate_surrogate,1.0,2.0,0.58,400.0,10.0,40.0,117972.0,2.249623829687804,2.302522122507715,0.022974064962424157,0.08273259342139028,0.08241548506967367,0.00031710835171661067,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24466266356418595,0.2367746362454057,0.007888027318780244,0.008470927185901204,0.005007075510426834,0.0034638516754743696,0.0015750567584336692,-0.0015893870932790705,0.0031644438517127397
radial_multivariate_surrogate,1.0,2.0,0.58,600.0,10.0,60.0,52432.0,3.36344929122043,3.5092386999443375,0.041544454848916335,0.0467557918607473,0.04880248109629837,0.002046689235551069,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11651161316172715,0.10971466137823888,0.00679695178348827,-0.0037736029444893197,0.003664696471714173,0.0074382994162034925,0.001726256669540978,-0.002099056579231919,0.003825313248772897
phase_randomized_cross_spectrum,1.0,3.0,0.58,10.0,10.0,1.0,245775.0,0.1036537183159931,0.10750766441484316,0.03584810552649276,0.033060888752927786,0.5215776650020589,0.48851677624913115,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9333051145661228,0.932042696508698,0.0012624180574247745,0.7594601232522096,0.7649719650823928,0.005511841830183273,0.40874365921319933,0.4560534322972421,0.04730977308404277
phase_randomized_cross_spectrum,1.0,3.0,0.58,20.0,10.0,2.0,242498.0,0.16044573833214093,0.16660841604263024,0.0369889940548529,0.05532232828406802,0.5385549106326213,0.48323258234855326,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8988391012069251,0.8977103424506039,0.0011287587563212353,0.6550902223292525,0.6706091522002315,0.015518929870979026,0.2576346637738774,0.3302563514537057,0.0726216876798283
phase_randomized_cross_spectrum,1.0,3.0,0.58,50.0,10.0,5.0,232667.0,0.3252910224242389,0.33915786238642154,0.04088609317387237,0.08926850898016836,0.4228744500577841,0.33360594107761576,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8066902804907504,0.8059051064886428,0.000785174002107647,0.43331807842185865,0.46632311008109595,0.033005031659237294,0.07869573128315059,0.14432782920476006,0.06563209792160947
phase_randomized_cross_spectrum,1.0,3.0,0.58,100.0,10.0,10.0,216282.0,0.5973707724083335,0.6244853324897498,0.043419050329514985,0.09707170581923985,0.2825033492140283,0.18543164339478846,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6766853806608328,0.6748742076596806,0.0018111730011521887,0.2282029874440969,0.25770578929215066,0.02950280184805376,0.016477072646074464,0.03757140173250425,0.021094329086429785
phase_randomized_cross_spectrum,1.0,3.0,0.58,200.0,10.0,20.0,183512.0,1.131630971608127,1.1970958003749623,0.05468637409498056,0.0978226846207848,0.17003137790337108,0.07220869328258628,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4834497350498066,0.4733264732392782,0.010123261810528417,0.07418063731794979,0.07641999280253814,0.002239355484588354,0.002853579062591837,0.0035374896626027496,0.0006839106000109127
phase_randomized_cross_spectrum,1.0,3.0,0.58,400.0,10.0,40.0,117972.0,2.20532134875299,2.302522122507715,0.042214914160677686,0.09026419946761965,0.08241548506967367,0.007848714397945988,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25292720141558894,0.2367746362454057,0.016152565170183236,0.009222279713698172,0.005007075510426834,0.0042152042032713374,0.0017452984457154055,-0.0015893870932790705,0.003334685538994476
phase_randomized_cross_spectrum,1.0,3.0,0.58,600.0,10.0,60.0,52432.0,3.304759205006541,3.5092386999443375,0.05826890457495526,0.05755494469896827,0.04880248109629837,0.008752463602669902,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12623330521213483,0.10971466137823888,0.016518643833895952,0.005171015779085815,0.003664696471714173,0.001506319307371642,0.001018343109603234,-0.002099056579231919,0.003117399688835153
radial_multivariate_surrogate,1.0,3.0,0.58,10.0,10.0,1.0,245775.0,0.1036537183159931,0.10750766441484316,0.03584810552649276,0.531175288215862,0.5215776650020589,0.009597623213803086,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9343584329821814,0.932042696508698,0.0023157364734833763,0.7718717355977655,0.7649719650823928,0.006899770515372605,0.46684563608021723,0.4560534322972421,0.01079220378297513
radial_multivariate_surrogate,1.0,3.0,0.58,20.0,10.0,2.0,242498.0,0.16075165102204297,0.16660841604263024,0.03515287618537044,0.29571935171863806,0.5385549106326213,0.24283555891398323,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8998399344892282,0.8977103424506039,0.002129592038624284,0.6667948150300641,0.6706091522002315,0.0038143371701674367,0.2977010163764306,0.3302563514537057,0.032555335077275094
radial_multivariate_surrogate,1.0,3.0,0.58,50.0,10.0,5.0,232667.0,0.32692385904790905,0.33915786238642154,0.036071707883845505,0.1831880620070847,0.4228744500577841,0.23968638805069942,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8076070910336051,0.8059051064886428,0.0017019845449622872,0.4439993577666628,0.46632311008109595,0.02232375231443312,0.09326173181420677,0.14432782920476006,0.05106609739055329
radial_multivariate_surrogate,1.0,3.0,0.58,100.0,10.0,10.0,216282.0,0.601328061563111,0.6244853324897498,0.03708216946315368,0.14167773783671622,0.2825033492140283,0.1408256113773121,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6772563038901906,0.6748742076596806,0.00238209623051,0.23410094546977275,0.25770578929215066,0.023604843822377902,0.016474461849664883,0.03757140173250425,0.021096939882839366
radial_multivariate_surrogate,1.0,3.0,0.58,200.0,10.0,20.0,183512.0,1.1466167334548754,1.1970958003749623,0.042167942535823455,0.11463040514021339,0.17003137790337108,0.055400972763157696,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4807081244406449,0.4733264732392782,0.007381651201366746,0.07375912457085203,0.07641999280253814,0.0026608682316861115,0.0032474766370539847,0.0035374896626027496,0.0002900130255487649
radial_multivariate_surrogate,1.0,3.0,0.58,400.0,10.0,40.0,117972.0,2.225632748149037,2.302522122507715,0.033393544238756956,0.10636048570492229,0.08241548506967367,0.023945000635248626,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.251850476250984,0.2367746362454057,0.015075840005578295,0.009040533261944327,0.005007075510426834,0.004033457751517493,0.0001773870029835509,-0.0015893870932790705,0.0017667740962626214
