replicate,temperature,threshold,half_window,event_definition,independence_class,thermodynamic_claim_allowed,event_count,event_rate,particles_with_two_events,exchange_interval_count,exchange_mean,exchange_cv2,stationary_persistence_mean,persistence_exchange_ratio,jump_squared_mean,count_fano,jump_correlation_lag1_over_q,jump_correlation_lag2_over_q,uncorrelated_diffusion,correlated_diffusion
1.0,0.45,0.2,5.0,candelier_phop_contiguous_peak_recursive_ABA_removal,decorrelated_parent_frames_plus_velocity_seeds,0.0,5732.0,0.00017491608178211778,1493.0,3448.0,1731.3926914153133,1.3341719164678103,2020.6840983396212,1.1670859582339053,0.27339650779486235,1.863190891878752,0.09553881261550963,0.029644144351945904,7.970240986065259e-06,9.965717654822972e-06
2.0,0.45,0.2,5.0,candelier_phop_contiguous_peak_recursive_ABA_removal,decorrelated_parent_frames_plus_velocity_seeds,0.0,5251.0,0.00016023802258162954,1414.0,2934.0,1691.9130879345603,1.36496914029751,2000.661120515351,1.182484570148755,0.27553300045894225,1.601390484524592,0.10618650957864594,0.014613399096639435,7.3584771915873546e-06,9.136283937053201e-06
3.0,0.45,0.2,5.0,candelier_phop_contiguous_peak_recursive_ABA_removal,decorrelated_parent_frames_plus_velocity_seeds,0.0,5987.0,0.0001826975892584681,1616.0,3437.0,1751.631073610707,1.2986195182858937,2013.1666873188228,1.1493097591429466,0.27131778657432876,1.4566386054944906,0.11384414119714441,0.006565236914594126,8.261517588345572e-06,1.0251045978489332e-05
