replicate,temperature,block_size,first_count,second_count,heldout_probability,hybrid_probability
3.0,0.45,20.0,0.0,5.0,3.308933016165976e-05,1.787767307920694e-05
3.0,0.45,20.0,0.0,6.0,1.2255307467281393e-06,1.4497661281577908e-06
3.0,0.45,20.0,1.0,0.0,0.04465711488002667,0.044862625209408535
3.0,0.45,20.0,1.0,1.0,0.015473551208189487,0.014226725053580337
3.0,0.45,20.0,1.0,2.0,0.00464353599935292,0.003429246200147882
3.0,0.45,20.0,1.0,3.0,0.0009804245973825114,0.00055609138902015
3.0,0.45,20.0,1.0,4.0,0.00012500413616627022,6.764305242266364e-05
3.0,0.45,20.0,1.0,5.0,1.715743045419395e-05,6.582507863082635e-06
3.0,0.45,20.0,1.0,6.0,2.4510614934562785e-06,5.33799730537484e-07
3.0,0.45,20.0,2.0,0.0,0.010953793814256109,0.00933968777412737
3.0,0.45,20.0,2.0,1.0,0.0045332382321473874,0.003429246200147882
3.0,0.45,20.0,2.0,2.0,0.0013873008052962537,0.0008295990435687125
3.0,0.45,20.0,2.0,3.0,0.000343148609083879,0.00013453741805923743
3.0,0.45,20.0,2.0,4.0,4.289357613548488e-05,1.6365172469267543e-05
3.0,0.45,20.0,2.0,5.0,6.127653733640696e-06,1.5925342605457287e-06
3.0,0.45,20.0,2.0,6.0,0.0,1.2914445027738042e-07
3.0,0.45,20.0,3.0,0.0,0.0019461428258042853,0.0015103816736731948
3.0,0.45,20.0,3.0,1.0,0.0009399820827404829,0.00055609138902015
3.0,0.45,20.0,3.0,2.0,0.0003259911786296851,0.00013453741805923743
3.0,0.45,20.0,3.0,3.0,8.088502928405719e-05,2.181817437370734e-05
3.0,0.45,20.0,3.0,4.0,9.804245973825114e-06,2.6539694194032936e-06
3.0,0.45,20.0,3.0,5.0,1.2255307467281393e-06,2.582641421069097e-07
3.0,0.45,20.0,3.0,6.0,0.0,2.0943587516611605e-08
3.0,0.45,20.0,4.0,0.0,0.00022304659590452136,0.00018371438199324267
3.0,0.45,20.0,4.0,1.0,0.00013848497438027975,6.764305242266364e-05
3.0,0.45,20.0,4.0,2.0,5.147229136258185e-05,1.6365172469267543e-05
3.0,0.45,20.0,4.0,3.0,1.3480838214009532e-05,2.6539694194032936e-06
3.0,0.45,20.0,4.0,4.0,0.0,3.2282965388220424e-07
3.0,0.45,20.0,4.0,5.0,0.0,3.1415329429744544e-08
3.0,0.45,20.0,4.0,6.0,0.0,2.5475844068308196e-09
3.0,0.45,20.0,5.0,0.0,2.8187207174747203e-05,1.7877673079206938e-05
3.0,0.45,20.0,5.0,1.0,2.3285084187834646e-05,6.582507863082635e-06
3.0,0.45,20.0,5.0,2.0,3.676592240184418e-06,1.5925342605457287e-06
3.0,0.45,20.0,5.0,3.0,2.4510614934562785e-06,2.582641421069097e-07
3.0,0.45,20.0,5.0,4.0,0.0,3.1415329429744544e-08
3.0,0.45,20.0,5.0,5.0,0.0,3.0571012027896986e-09
3.0,0.45,20.0,5.0,6.0,0.0,2.479115608750159e-10
3.0,0.45,20.0,6.0,0.0,1.2255307467281393e-06,1.4497661281577908e-06
3.0,0.45,20.0,6.0,1.0,2.4510614934562785e-06,5.33799730537484e-07
3.0,0.45,20.0,6.0,2.0,0.0,1.2914445027738042e-07
3.0,0.45,20.0,6.0,3.0,0.0,2.0943587516611605e-08
3.0,0.45,20.0,6.0,4.0,0.0,2.5475844068308196e-09
3.0,0.45,20.0,6.0,5.0,0.0,2.479115608750159e-10
3.0,0.45,20.0,6.0,6.0,0.0,2.0104058694361324e-11
3.0,0.45,50.0,0.0,0.0,0.7384001750800652,0.7625804002204144
3.0,0.45,50.0,0.0,1.0,0.05868572820052832,0.052150039216345104
3.0,0.45,50.0,0.0,2.0,0.023040906470872903,0.020317602693701788
3.0,0.45,50.0,0.0,3.0,0.007820037420281546,0.007582212792939468
3.0,0.45,50.0,0.0,4.0,0.002345702986533014,0.002141042711948523
3.0,0.45,50.0,0.0,5.0,0.0007212805503925431,0.0004837510320927658
3.0,0.45,50.0,0.0,6.0,0.00019110852189887893,9.10833039908772e-05
3.0,0.45,50.0,0.0,7.0,3.698874617397657e-05,1.4699714118290901e-05
3.0,0.45,50.0,0.0,8.0,3.0823955144980473e-06,2.07580739552605e-06
3.0,0.45,50.0,0.0,9.0,3.0823955144980473e-06,2.605629717251216e-07
3.0,0.45,50.0,1.0,0.0,0.05832817032084655,0.052150039216345104
3.0,0.45,50.0,1.0,1.0,0.020719862648455874,0.02151668221162452
3.0,0.45,50.0,1.0,2.0,0.010692830039793726,0.011731516471448433
3.0,0.45,50.0,1.0,3.0,0.004598934107631086,0.004414569733904028
3.0,0.45,50.0,1.0,4.0,0.0017107295105464162,0.0012467813295844446
3.0,0.45,50.0,1.0,5.0,0.0006380558715010958,0.00028170095160165014
3.0,0.45,50.0,1.0,6.0,0.00021268529050036527,5.3040207504036964e-05
3.0,0.45,50.0,1.0,7.0,3.0823955144980475e-05,8.56003080655763e-06
3.0,0.45,50.0,1.0,8.0,3.0823955144980473e-06,1.2087973352180614e-06
3.0,0.45,50.0,1.0,9.0,0.0,1.5173268317515322e-07
3.0,0.45,50.0,2.0,0.0,0.023244344574829774,0.020317602693701788
3.0,0.45,50.0,2.0,1.0,0.010588028592300793,0.011731516471448433
3.0,0.45,50.0,2.0,2.0,0.0062233565437715575,0.0064999025539554155
3.0,0.45,50.0,2.0,3.0,0.0029991708356066,0.002446720942678795
3.0,0.45,50.0,2.0,4.0,0.0012082990416832345,0.0006910177702164255
3.0,0.45,50.0,2.0,5.0,0.00039454662585575005,0.00015613033699108742
3.0,0.45,50.0,2.0,6.0,0.00013254300712341603,2.9397080295452575e-05
3.0,0.45,50.0,2.0,7.0,2.157676860148633e-05,4.744323689647095e-06
3.0,0.45,50.0,2.0,8.0,6.1647910289960945e-06,6.699655600620028e-07
3.0,0.45,50.0,2.0,9.0,0.0,8.409653885017529e-08
3.0,0.45,50.0,3.0,0.0,0.00771831836830311,0.007582212792939471
3.0,0.45,50.0,3.0,1.0,0.00456194536145711,0.004414569733904028
3.0,0.45,50.0,3.0,2.0,0.0030916427010415416,0.002446720942678795
3.0,0.45,50.0,3.0,3.0,0.0014518082873285804,0.0009210112935622771
3.0,0.45,50.0,3.0,4.0,0.0006349734759865977,0.000260117631308923
3.0,0.45,50.0,3.0,5.0,0.00020343810395687112,5.8771648564332804e-05
3.0,0.45,50.0,3.0,6.0,6.164791028996095e-05,1.106584988754224e-05
3.0,0.45,50.0,3.0,7.0,2.7741559630482425e-05,1.785890749692002e-06
3.0,0.45,50.0,3.0,8.0,3.0823955144980473e-06,2.5219301518947954e-07
3.0,0.45,50.0,3.0,9.0,0.0,3.165619393579298e-08
3.0,0.45,50.0,4.0,0.0,0.0022532311210980726,0.002141042711948523
3.0,0.45,50.0,4.0,1.0,0.0017816246073798713,0.0012467813295844446
3.0,0.45,50.0,4.0,2.0,0.001236040601313717,0.0006910177702164255
3.0,0.45,50.0,4.0,3.0,0.000656550244588084,0.000260117631308923
3.0,0.45,50.0,4.0,4.0,0.00029590996939181255,7.346400936974841e-05
3.0,0.45,50.0,4.0,5.0,9.247186543494142e-05,1.6598647770670978e-05
3.0,0.45,50.0,4.0,6.0,2.4659164115984378e-05,3.1252848789084415e-06
3.0,0.45,50.0,4.0,7.0,0.0,5.043821678512433e-07
3.0,0.45,50.0,4.0,8.0,0.0,7.122589091194337e-08
3.0,0.45,50.0,4.0,9.0,0.0,8.94053554284232e-09
3.0,0.45,50.0,5.0,0.0,0.0007521045055375236,0.00048375103209276593
3.0,0.45,50.0,5.0,1.0,0.0005764079612111348,0.0002817009516016502
3.0,0.45,50.0,5.0,2.0,0.00042845297651522855,0.00015613033699108742
3.0,0.45,50.0,5.0,3.0,0.00018494373086988284,5.8771648564332804e-05
3.0,0.45,50.0,5.0,4.0,0.0001109662385219297,1.6598647770670978e-05
3.0,0.45,50.0,5.0,5.0,4.9318328231968756e-05,3.750341291998021e-06
3.0,0.45,50.0,5.0,6.0,9.247186543494142e-06,7.061349269268707e-07
3.0,0.45,50.0,5.0,7.0,3.0823955144980473e-06,1.139614080119474e-07
3.0,0.45,50.0,5.0,8.0,3.0823955144980473e-06,1.6092961513311013e-08
3.0,0.45,50.0,5.0,9.0,0.0,2.020047661842928e-09
3.0,0.45,50.0,6.0,0.0,0.00020035570844237309,9.10833039908772e-05
3.0,0.45,50.0,6.0,1.0,0.00021268529050036527,5.3040207504036964e-05
3.0,0.45,50.0,6.0,2.0,0.00011404863403642775,2.9397080295452575e-05
3.0,0.45,50.0,6.0,3.0,5.85655147754629e-05,1.106584988754224e-05
3.0,0.45,50.0,6.0,4.0,3.698874617397657e-05,3.1252848789084415e-06
3.0,0.45,50.0,6.0,5.0,2.4659164115984378e-05,7.061349269268707e-07
3.0,0.45,50.0,6.0,6.0,3.0823955144980473e-06,1.3295497561513137e-07
3.0,0.45,50.0,6.0,7.0,0.0,2.145728195209874e-08
3.0,0.45,50.0,6.0,8.0,0.0,3.0300714834901526e-09
3.0,0.45,50.0,6.0,9.0,0.0,3.8034570643684367e-10
3.0,0.45,50.0,7.0,0.0,3.390635065947852e-05,1.4699714118290905e-05
3.0,0.45,50.0,7.0,1.0,2.4659164115984378e-05,8.56003080655763e-06
3.0,0.45,50.0,7.0,2.0,2.4659164115984378e-05,4.744323689647095e-06
3.0,0.45,50.0,7.0,3.0,1.2329582057992189e-05,1.785890749692002e-06
3.0,0.45,50.0,7.0,4.0,1.8494373086988284e-05,5.043821678512433e-07
3.0,0.45,50.0,7.0,5.0,0.0,1.139614080119474e-07
3.0,0.45,50.0,7.0,6.0,0.0,2.145728195209874e-08
3.0,0.45,50.0,7.0,7.0,0.0,3.462938838066796e-09
3.0,0.45,50.0,7.0,8.0,0.0,4.890159082460305e-10
3.0,0.45,50.0,7.0,9.0,0.0,6.138307366480176e-11
3.0,0.45,50.0,8.0,0.0,3.0823955144980473e-06,2.07580739552605e-06
3.0,0.45,50.0,8.0,1.0,3.0823955144980473e-06,1.2087973352180614e-06
3.0,0.45,50.0,8.0,2.0,6.1647910289960945e-06,6.699655600620028e-07
3.0,0.45,50.0,8.0,3.0,3.0823955144980473e-06,2.5219301518947954e-07
3.0,0.45,50.0,8.0,4.0,0.0,7.122589091194337e-08
3.0,0.45,50.0,8.0,5.0,0.0,1.6092961513311013e-08
3.0,0.45,50.0,8.0,6.0,3.0823955144980473e-06,3.0300714834901526e-09
3.0,0.45,50.0,8.0,7.0,0.0,4.890159082460305e-10
3.0,0.45,50.0,8.0,8.0,0.0,6.90559578728192e-11
3.0,0.45,50.0,8.0,9.0,0.0,8.668157574473173e-12
3.0,0.45,50.0,9.0,0.0,0.0,2.605629717251216e-07
3.0,0.45,50.0,9.0,1.0,0.0,1.5173268317515322e-07
3.0,0.45,50.0,9.0,2.0,3.0823955144980473e-06,8.409653885017529e-08
3.0,0.45,50.0,9.0,3.0,0.0,3.165619393579298e-08
3.0,0.45,50.0,9.0,4.0,0.0,8.94053554284232e-09
3.0,0.45,50.0,9.0,5.0,0.0,2.020047661842928e-09
3.0,0.45,50.0,9.0,6.0,0.0,3.8034570643684367e-10
3.0,0.45,50.0,9.0,7.0,0.0,6.138307366480176e-11
3.0,0.45,50.0,9.0,8.0,0.0,8.668157574473173e-12
3.0,0.45,50.0,9.0,9.0,0.0,1.088058989410832e-12
