replicate,temperature,lag,observed_msd,event_msd,residual_msd,factorized_msd,msd_relative_error,observed_ngp,event_ngp,residual_ngp,factorized_ngp,ngp_absolute_error,oracle_uses_heldout_events_and_residual,prediction_claim_allowed,thermodynamic_claim_allowed,observed_fs_k2,event_fs_k2,residual_fs_k2,factorized_fs_k2,absolute_error_fs_k2,observed_fs_k4,event_fs_k4,residual_fs_k4,factorized_fs_k4,absolute_error_fs_k4,observed_fs_k7p25,event_fs_k7p25,residual_fs_k7p25,factorized_fs_k7p25,absolute_error_fs_k7p25
2.0,0.45,2000.0,0.36910935757374946,0.320440883496678,0.04957443990164803,0.370015323398326,0.0024544645265340836,1.4610780150924505,1.936943182924204,0.22641948206728912,1.456755530323076,0.004322484769374579,1.0,0.0,0.0,0.8104709161674711,0.8371204212323203,0.9676086779367591,0.8100049840624683,0.0004659321050027865,0.5549820507443882,0.6301874636442314,0.87780246122169,0.5531801066179606,0.001801944126427646,0.3160569281530073,0.4700004931631797,0.6593692922429225,0.30990389253083034,0.00615303562217695
2.0,0.45,3000.0,0.5301632669221416,0.47787136289252347,0.050657242352927276,0.5285286052454508,0.0030833174961004683,1.2025005240998379,1.4744654565255741,0.22369255921046216,1.2074228253548758,0.0049223012550378975,1.0,0.0,0.0,0.7455484747220237,0.7718617194642364,0.9669128711182151,0.7463230312734072,0.0007745565513834762,0.46169348900261253,0.5286955062190132,0.8753128928772802,0.4627739929997825,0.0010805039971699681,0.23579108311797856,0.36225558776565725,0.6535469566990816,0.23675103693148233,0.0009599538135037777
2.0,0.45,4096.0,0.7294317138734395,0.6733869351244666,0.049656927685959064,0.7230438628104257,0.008757298238505462,0.9957359535614498,1.1630869262073933,0.206343098620287,1.0097899289153252,0.014053975353875314,1.0,0.0,0.0,0.6737605013156561,0.699206540119184,0.9675416389280158,0.6765114417761028,0.0027509404604466603,0.3704142757035953,0.4274114443422522,0.8774377699295914,0.37502694456605146,0.0046126688624561485,0.1721538423942501,0.26674382421989745,0.6579483480342694,0.17550365849382507,0.003349816099574965
3.0,0.45,20.0,0.03866044037131416,0.004945763015601675,0.036410914347506235,0.04135667736310791,0.06974149714534428,0.6419226922887225,35.93577523237661,0.32626833027864155,0.7668269002919084,0.12490420800318591,1.0,0.0,0.0,0.9747526499316178,0.9968889132417504,0.9761103622185,0.9730735981960118,0.0016790517356060075,0.9046771457221343,0.9893296083714297,0.9087670340624774,0.8990701339098964,0.005607011812237883,0.7304498160104799,0.9750774040989648,0.7367941300680869,0.7184313077021452,0.012018508308334619
3.0,0.45,50.0,0.045750912068992254,0.010265589051765547,0.03922302197850451,0.04948861103027006,0.08169670925120287,1.1228684515765317,21.058783507537264,0.3267411892619918,1.111376337525598,0.011492114050933644,1.0,0.0,0.0,0.9704322165352199,0.9936304655284546,0.9742971997763119,0.9680913801768065,0.002340836358413423,0.8910635232783097,0.9788478268794006,0.902196505471072,0.8831130887985481,0.007950434479761626,0.7043476499989816,0.9529302832857874,0.7205890160419818,0.6866710951895125,0.01767655480946906
3.0,0.45,100.0,0.05540089470450596,0.01832976386639069,0.04168152072704231,0.060011284593432995,0.08321869012256333,1.5964413482030482,13.829817835730532,0.3170300293169721,1.4431619382409648,0.15327940996208334,1.0,0.0,0.0,0.9646970714243157,0.9887836007086168,0.9727122993594138,0.9618019698141592,0.002895101610156492,0.8740162579309299,0.9639491396930016,0.8964602753618817,0.8641421112040371,0.009874146726892796,0.6747745281405475,0.9236485002708964,0.7065425889073944,0.6525970026218313,0.022177525518716212
3.0,0.45,200.0,0.07285567028420428,0.033505525474251965,0.04461804194356858,0.07812356741782055,0.07230593189338053,2.006573587126997,9.132616725997648,0.2975219527181827,1.7768703209611636,0.2297032661658336,1.0,0.0,0.0,0.9546221933346735,0.9799128303704072,0.9708178137126156,0.9513168316091398,0.00330536172553364,0.8460657068347636,0.9383684336240375,0.889577523708354,0.8347514675093582,0.011314239325405318,0.6306365153228131,0.877285550581868,0.6894377729419797,0.6048337962273416,0.025802719095471494
3.0,0.45,500.0,0.11857975523185577,0.07610073674332667,0.047647231231542984,0.12374796797486964,0.043584275687773344,2.230446682360617,5.3082993044668685,0.2634041543340133,2.0465566251073097,0.18389005725330732,1.0,0.0,0.0,0.929634477820554,0.9562109188368442,0.9688590495359728,0.9264336019801841,0.0032008758403698767,0.7841594923782068,0.8764504150138825,0.8824189856615736,0.7733964861992154,0.010763006178991397,0.5456403358533444,0.7768064186883412,0.6714015519800427,0.5215490350954112,0.0240913007579332
3.0,0.45,1000.0,0.1933172065804373,0.14724509207030453,0.04968665155919833,0.19693174362950286,0.018697440921078057,2.0058142569821085,3.4105019444182227,0.2422555567813216,1.9220604713842833,0.0837537855978252,1.0,0.0,0.0,0.8916786392571548,0.919283876396298,0.967544223700346,0.889447804548101,0.0022308347090538305,0.7006338289017832,0.7898950864901464,0.8776472868255558,0.6932492795349148,0.007384549366868387,0.44524292208770105,0.6510230469965069,0.6595220138460826,0.4293640310153491,0.015878891072351964
3.0,0.45,2000.0,0.34519623733814575,0.2960430328862854,0.05012908023247355,0.34617211311875895,0.0028270174325719655,1.4078996840713125,1.911301919676002,0.23246858228616563,1.4027063451104915,0.00519333896082097,1.0,0.0,0.0,0.8200723469711048,0.8473779698342884,0.9672562993160196,0.8196316792238355,0.0004406677472692522,0.5618252586984304,0.6401534932723731,0.8765723101366767,0.5611408264398277,0.0006844322586027074,0.30430992093585757,0.46180369300889307,0.656580778816055,0.3032114284159094,0.0010984925199481466
3.0,0.45,3000.0,0.49486775000533356,0.4429034759783628,0.04962499966045704,0.49252847563881985,0.0047270697403265505,1.1371745890047973,1.4217639044598482,0.23593813113355755,1.1520910450052861,0.014916456000488854,1.0,0.0,0.0,0.7567070690360636,0.7835229797679325,0.9675782255723894,0.7581197744590473,0.0014127054229837732,0.45692487258872894,0.5254204347884153,0.8777125467580384,0.4611681079368558,0.0042432353481268725,0.2147617568997582,0.3366935547406003,0.6592882746920299,0.2219781128048569,0.007216355905098698
3.0,0.45,4096.0,0.6482497131488524,0.5936183102006779,0.048522391281270665,0.6421407014819486,0.009423855565210304,0.9361418770855077,1.1284188969814446,0.22504044619877672,0.965612398398886,0.02947052131337835,1.0,0.0,0.0,0.696845596301149,0.7232481272175358,0.9682766527394865,0.7003042757222979,0.003458679421148969,0.37247094414872756,0.43283156515119264,0.8801193428538887,0.3809434326872878,0.008472488538560252,0.15241811219329582,0.24848165716689782,0.6644616735107296,0.16510653775783632,0.0126884255645405
