model,replicate,realization,temperature,calibration_time,block_size,radial_bin_count,required_realizations_per_replicate,surrogate_base_seed,surrogate_seed,scheduled_return_fraction_absolute_error,scheduled_return_given_return_absolute_error,scheduled_return_given_escape_absolute_error,radial_mean_relative_error,radial_standard_deviation_relative_error,lag_one_cosine_mean_absolute_error,lag_one_cosine_quantile_maximum_absolute_error,geometric_return_fraction_absolute_error,return_closure_quantile_maximum_error_over_dw,geometric_return_quality_required,unsupported_tuple_count,active_particle_count,non_propagating_particle_count,return_holding_time_mean_relative_error,return_holding_time_quantile_maximum_relative_error,escape_holding_time_mean_relative_error,escape_holding_time_quantile_maximum_relative_error,calibration_events_only,external_cage_channel_used,calibration_cage_residual_transfer,heldout_events_used_in_calibration,heldout_cage_residual_used_in_prediction,macro_fit_parameter_count,microdynamic_closure_claim_allowed,spatial_facilitation_claim_allowed,thermodynamic_claim_allowed
anchor_aware_semi_markov,1.0,11.0,0.45,5000.0,20.0,8.0,16.0,84031.0,2155533.0,0.06081320810449403,0.04535549502096331,0.06189419812841984,0.003722778585187436,0.0854924678108524,0.019228846396034338,0.03576574910128705,0.024146608198605868,0.013598747552749202,1.0,0.0,2940.0,172.0,0.09008092046311145,0.1428571428571429,0.1632615387348063,0.23076923076923073,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
state_schedule_without_anchor_geometry,1.0,11.0,0.45,5000.0,20.0,8.0,16.0,84031.0,2155533.0,0.06081320810449403,0.04535549502096331,0.06189419812841984,0.003722778585187436,0.0854924678108524,0.0001128221215733749,0.0023490672522780143,0.033840246242657746,1.1790369085501358,0.0,0.0,2940.0,172.0,0.09008092046311145,0.1428571428571429,0.1632615387348063,0.23076923076923073,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anchor_aware_semi_markov,1.0,12.0,0.45,5000.0,20.0,8.0,16.0,84031.0,2252942.0,0.06117769783138388,0.050694681278644294,0.05925902679792411,0.007826373100289441,0.08262270133180738,0.018274207025923167,0.03455384539350759,0.022276023150176738,0.014633859182775655,1.0,0.0,2940.0,172.0,0.11385429470502628,0.1428571428571429,0.1561653449122532,0.23076923076923073,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
state_schedule_without_anchor_geometry,1.0,12.0,0.45,5000.0,20.0,8.0,16.0,84031.0,2252942.0,0.06117769783138388,0.050694681278644294,0.05925902679792411,0.007826373100289441,0.08262270133180738,0.0008813274453899345,0.0029541693640383615,0.035901307855662035,1.1992899006879487,0.0,0.0,2940.0,172.0,0.11385429470502628,0.1428571428571429,0.1561653449122532,0.23076923076923073,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anchor_aware_semi_markov,1.0,13.0,0.45,5000.0,20.0,8.0,16.0,84031.0,2350351.0,0.06223765129964243,0.050066205859214896,0.0611764805377632,0.008916686718094757,0.08029462987498304,0.019013836607165158,0.035730161586467246,0.021474891423511555,0.01359874755274909,1.0,0.0,2940.0,172.0,0.1051439131339198,0.1428571428571429,0.1701856582512331,0.23076923076923073,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
state_schedule_without_anchor_geometry,1.0,13.0,0.45,5000.0,20.0,8.0,16.0,84031.0,2350351.0,0.06223765129964243,0.050066205859214896,0.0611764805377632,0.008916686718094757,0.08029462987498304,0.000929957628203526,0.0029601820466806927,0.035684714331197964,1.1907263269133332,0.0,0.0,2940.0,172.0,0.1051439131339198,0.1428571428571429,0.1701856582512331,0.23076923076923073,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anchor_aware_semi_markov,1.0,14.0,0.45,5000.0,20.0,8.0,16.0,84031.0,2447760.0,0.0622076661042284,0.04970076639461596,0.06135418728826458,0.009708717892283447,0.08278680504845592,0.019877993502728675,0.03571152976058556,0.02154043495917607,0.01460188109665328,1.0,0.0,2940.0,172.0,0.12076702494973279,0.1428571428571429,0.1595788288529988,0.23076923076923073,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
state_schedule_without_anchor_geometry,1.0,14.0,0.45,5000.0,20.0,8.0,16.0,84031.0,2447760.0,0.0622076661042284,0.04970076639461596,0.06135418728826458,0.009708717892283447,0.08278680504845592,0.0011656885644418524,0.0030239465622124984,0.03641710881630966,1.2201844177156957,0.0,0.0,2940.0,172.0,0.12076702494973279,0.1428571428571429,0.1595788288529988,0.23076923076923073,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anchor_aware_semi_markov,1.0,15.0,0.45,5000.0,20.0,8.0,16.0,84031.0,2545169.0,0.0603944895955843,0.04666320807767149,0.06056964359817185,0.009333068937935174,0.07996088234240317,0.015868994895450017,0.03317400621539479,0.02314683767976977,0.01160990923958477,1.0,0.0,2940.0,172.0,0.11197840141250526,0.1428571428571429,0.162916891869201,0.23076923076923073,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
state_schedule_without_anchor_geometry,1.0,15.0,0.45,5000.0,20.0,8.0,16.0,84031.0,2545169.0,0.0603944895955843,0.04666320807767149,0.06056964359817185,0.009333068937935174,0.07996088234240317,0.0019448608450212124,0.0036256214301086387,0.034558403767569135,1.1967181646047405,0.0,0.0,2940.0,172.0,0.11197840141250526,0.1428571428571429,0.162916891869201,0.23076923076923073,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
