protocol_id,jump_displacement_threshold,reference_threshold,event_clock_ready,threshold_prediction_pass,stable_threshold_window_count,total_jump_event_count,particles_with_jump_count,exchange_interval_count,persistence_mean,exchange_mean,jump_variance_from_event_clock,diffusion_z,max_tau_alpha_z,late_ngp_z,chi4_peak_z,fit_parameters_from_macro_observables,thermodynamic_claim_allowed,primary_blocker,robustness_stage,benchmark_id,target_protocol,real_benchmark_closed_loop_ready,scope_note
synthetic_event_clock_threshold_robustness,0.05,1.0,1.0,0.0,0.0,7.0,3.0,4.0,2.6666666666666665,1.0,0.8657142857142855,1.4530890850377693,0.5102408739849696,2.0485105437896576,0.5449506130378329,0.0,0.0,threshold_macro_signature_mismatch,event_clock_threshold_prediction_failed,synthetic_particle_cage_jump_events,event_clock_threshold_robustness,0.0,synthetic_threshold_robustness_canary_not_glassbench_claim
synthetic_event_clock_threshold_robustness,0.9,1.0,1.0,1.0,2.0,4.0,3.0,1.0,3.0,2.0,1.5074999999999996,0.0,0.0,0.0,0.0,0.0,0.0,none,event_clock_threshold_prediction_passed,synthetic_particle_cage_jump_events,event_clock_threshold_robustness,0.0,synthetic_threshold_robustness_canary_not_glassbench_claim
synthetic_event_clock_threshold_robustness,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,3.0,2.0,1.5074999999999996,0.0,0.0,0.0,0.0,0.0,0.0,none,event_clock_threshold_prediction_passed,synthetic_particle_cage_jump_events,event_clock_threshold_robustness,0.0,synthetic_threshold_robustness_canary_not_glassbench_claim
synthetic_event_clock_threshold_robustness,1.35,1.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,jump_displacement_threshold,event_clock_threshold_event_clock_incomplete,synthetic_particle_cage_jump_events,event_clock_threshold_robustness,0.0,synthetic_threshold_robustness_canary_not_glassbench_claim
