replicate,temperature,block_size,block_lag,lag_time,heldout_identity_correlation,single_mode_prediction,two_mode_prediction,hmm_prediction,static_prediction,poisson_prediction
1.0,0.45,20.0,23.0,460.0,0.06399542467611355,0.028516742795661246,0.0486818885152407,0.010994983838694416,0.05173194582231816,0.0
1.0,0.45,20.0,24.0,480.0,0.060160247983971384,0.026003431731449332,0.04612981630644818,0.009582602144310514,0.05173194582231816,0.0
1.0,0.45,20.0,25.0,500.0,0.05978722716253791,0.0237116302747951,0.043711534797960236,0.008351650643903832,0.05173194582231816,0.0
1.0,0.45,20.0,26.0,520.0,0.06111850452257274,0.021621815770131125,0.04142002891850858,0.007278823374633378,0.05173194582231816,0.0
1.0,0.45,20.0,27.0,540.0,0.056929684127716866,0.019716186182880707,0.03924865202999176,0.006343808185724599,0.05173194582231816,0.0
1.0,0.45,20.0,28.0,560.0,0.055791038546586916,0.017978508453254608,0.037191106261841425,0.0055289021626099616,0.05173194582231816,0.0
1.0,0.45,20.0,29.0,580.0,0.052718545464615435,0.016393980215321804,0.03524142405772826,0.004818676452497672,0.05173194582231816,0.0
1.0,0.45,20.0,30.0,600.0,0.05353463587611631,0.014949103703411458,0.03339395077733833,0.004199684145413516,0.05173194582231816,0.0
1.0,0.45,50.0,1.0,50.0,0.3448526730329156,0.32292595510849775,0.34165918292997133,0.3297506320188556,0.12001680989491832,0.0
1.0,0.45,50.0,2.0,100.0,0.2603708713273364,0.26708678549232934,0.2477842792885953,0.24697195035823097,0.12001680989491832,0.0
1.0,0.45,50.0,3.0,150.0,0.21359006047361645,0.22090311991384545,0.20510354803320152,0.18497354770880534,0.12001680989491832,0.0
1.0,0.45,50.0,4.0,200.0,0.18040036553150288,0.18270536409249738,0.17886742366610314,0.13853886363351292,0.12001680989491832,0.0
1.0,0.45,50.0,5.0,250.0,0.16618301520877635,0.15111262385606447,0.15883922713258422,0.10376087270099668,0.12001680989491832,0.0
1.0,0.45,50.0,6.0,300.0,0.1472113250966482,0.12498278417870558,0.1419026333380444,0.07771334643074147,0.12001680989491832,0.0
1.0,0.45,50.0,7.0,350.0,0.13698916811184833,0.10337122036832402,0.12702014874416853,0.05820463972838604,0.12001680989491832,0.0
1.0,0.45,50.0,8.0,400.0,0.12651455338137194,0.08549664876370396,0.11377064087418107,0.04359328534295484,0.12001680989491832,0.0
1.0,0.45,50.0,9.0,450.0,0.11604281884892048,0.0707128824036217,0.10192411295930516,0.032649880419506845,0.12001680989491832,0.0
1.0,0.45,50.0,10.0,500.0,0.10996262657015542,0.0584854706018749,0.09131718509938391,0.02445364424868648,0.12001680989491832,0.0
1.0,0.45,50.0,11.0,550.0,0.1052451667820065,0.0483723779211634,0.08181584468697453,0.018314943557467083,0.12001680989491832,0.0
1.0,0.45,50.0,12.0,600.0,0.09530523801139779,0.04000800406781448,0.0733036058017775,0.013717266600507727,0.12001680989491832,0.0
2.0,0.45,20.0,1.0,20.0,0.2574560708669135,0.21511968971829556,0.25364293996276566,0.22756951306366557,0.05325557575368396,0.0
2.0,0.45,20.0,2.0,40.0,0.19856114685199092,0.19616020685684177,0.1974045912158732,0.19765710707615144,0.05325557575368396,0.0
2.0,0.45,20.0,3.0,60.0,0.17639199135941686,0.17887170999785237,0.1649621022964109,0.1716764756919935,0.05325557575368396,0.0
2.0,0.45,20.0,4.0,80.0,0.15923831983803047,0.16310692749679806,0.1449466998373504,0.1491108148955587,0.05325557575368396,0.0
2.0,0.45,20.0,5.0,100.0,0.14516300429745632,0.14873156743324678,0.13149938971226685,0.12951125091074142,0.05325557575368396,0.0
2.0,0.45,20.0,6.0,120.0,0.13846320493772774,0.13562317364837057,0.12159652341883151,0.11248791125052468,0.05325557575368396,0.0
2.0,0.45,20.0,7.0,140.0,0.1312363298479866,0.12367008260510301,0.11367374689753287,0.0977021694140432,0.05325557575368396,0.0
2.0,0.45,20.0,8.0,160.0,0.1228832504353808,0.11277047218498529,0.10691798238499603,0.08485990896346983,0.05325557575368396,0.0
2.0,0.45,20.0,9.0,180.0,0.11372048549763172,0.10283149431889997,0.10090312172243103,0.0737056729904436,0.05325557575368396,0.0
2.0,0.45,20.0,10.0,200.0,0.1078643595239298,0.09376848406302818,0.09540256412976528,0.0640175825938345,0.05325557575368396,0.0
2.0,0.45,20.0,11.0,220.0,0.10385833101177756,0.08550423838256277,0.09029274352979143,0.05560292328773372,0.05325557575368396,0.0
2.0,0.45,20.0,12.0,240.0,0.09716607585032824,0.07796835849951368,0.08550347208827203,0.048294311544956066,0.05325557575368396,0.0
2.0,0.45,20.0,13.0,260.0,0.09686118149352249,0.07109665020241172,0.08099237225861065,0.04194636522133726,0.05325557575368396,0.0
2.0,0.45,20.0,14.0,280.0,0.09327341992456768,0.06483057700946232,0.07673170362494776,0.036432811629252354,0.05325557575368396,0.0
2.0,0.45,20.0,15.0,300.0,0.0870808509783889,0.05911676152693412,0.0727015679541361,0.03164397573445506,0.05325557575368396,0.0
2.0,0.45,20.0,16.0,320.0,0.08433718917850701,0.05390653075511447,0.0688863968070067,0.027484598511710565,0.05325557575368396,0.0
2.0,0.45,20.0,17.0,340.0,0.08153955723269447,0.049155501468532606,0.06527312891679178,0.023871942062179415,0.05325557575368396,0.0
2.0,0.45,20.0,18.0,360.0,0.07886946363338118,0.0448232021385213,0.06185025778128404,0.02073414379974451,0.05325557575368396,0.0
2.0,0.45,20.0,19.0,380.0,0.07637503556605796,0.04087272817747366,0.058607327757246384,0.01800878696792695,0.05325557575368396,0.0
2.0,0.45,20.0,20.0,400.0,0.07622311657349935,0.03727042756800153,0.05553466164174338,0.015641659052261985,0.05325557575368396,0.0
2.0,0.45,20.0,21.0,420.0,0.07436819754907477,0.03398561419903505,0.05262320804553851,0.013585673390603337,0.05325557575368396,0.0
2.0,0.45,20.0,22.0,440.0,0.07113733278641782,0.030990306466923787,0.049864451054209294,0.011799932530140165,0.05325557575368396,0.0
2.0,0.45,20.0,23.0,460.0,0.06877634290719076,0.028258988914819337,0.047250352556124434,0.010248914699522048,0.05325557575368396,0.0
2.0,0.45,20.0,24.0,480.0,0.06705601849996855,0.02576839487987004,0.04477331196457717,0.008901767213480108,0.05325557575368396,0.0
2.0,0.45,20.0,25.0,500.0,0.06635426670035308,0.02349730829671327,0.04242613544534721,0.007731692754422552,0.05325557575368396,0.0
2.0,0.45,20.0,26.0,520.0,0.06034402321492026,0.021426382968933087,0.04020201056171169,0.0067154163229819885,0.05325557575368396,0.0
2.0,0.45,20.0,27.0,540.0,0.06125749846840072,0.019537977768951602,0.03809448420597944,0.005832722254150283,0.05325557575368396,0.0
2.0,0.45,20.0,28.0,560.0,0.05841312796606329,0.0178160063625081,0.036097442694995124,0.005066052089374118,0.05325557575368396,0.0
2.0,0.45,20.0,29.0,580.0,0.05842448359729305,0.016245800177607694,0.03420509342725038,0.004400155305524788,0.05325557575368396,0.0
2.0,0.45,20.0,30.0,600.0,0.05529231382395886,0.014813983450643716,0.03241194776818254,0.00382178595307928,0.05325557575368396,0.0
2.0,0.45,50.0,1.0,50.0,0.3558513925131523,0.32579743798009864,0.34316907024196497,0.3291514272103241,0.12329011064361797,0.0
2.0,0.45,50.0,2.0,100.0,0.26959654193174226,0.26533540598217753,0.24453586404293082,0.24380589098894395,0.12329011064361797,0.0
2.0,0.45,50.0,3.0,150.0,0.23083250467840763,0.21609401873819384,0.2016032874757605,0.18058956324357817,0.12329011064361797,0.0
2.0,0.45,50.0,4.0,200.0,0.19878986357675502,0.17599093027773105,0.17414059547242494,0.13376457074199746,0.12329011064361797,0.0
2.0,0.45,50.0,5.0,250.0,0.17568851133276883,0.1433302398690911,0.15240727791121012,0.09908081100820272,0.12329011064361797,0.0
2.0,0.45,50.0,6.0,300.0,0.16185016392156393,0.11673077486726972,0.13386206338479828,0.07339018886382137,0.12329011064361797,0.0
2.0,0.45,50.0,7.0,350.0,0.14680162011557668,0.095067682950635,0.11768579561473383,0.054360877415723444,0.12329011064361797,0.0
2.0,0.45,50.0,8.0,400.0,0.13854505823414262,0.0774248637677517,0.10349074312981175,0.0402656681929329,0.12329011064361797,0.0
2.0,0.45,50.0,9.0,450.0,0.12692670404443787,0.06305622839853667,0.09101408540847923,0.02982519988822722,0.12329011064361797,0.0
2.0,0.45,50.0,10.0,500.0,0.11794672253369674,0.05135414834923489,0.08004305107790183,0.022091836253914053,0.12329011064361797,0.0
2.0,0.45,50.0,11.0,550.0,0.10905657404832537,0.04182375983553794,0.07039483198883155,0.01636365324955951,0.12329011064361797,0.0
2.0,0.45,50.0,12.0,600.0,0.10240764421423154,0.03406203671970382,0.061909669320547756,0.012120728426292693,0.12329011064361797,0.0
3.0,0.45,20.0,1.0,20.0,0.24720092177471936,0.2135701442302422,0.25346620125914254,0.22949243347059062,0.04946029460241234,0.0
3.0,0.45,20.0,2.0,40.0,0.186348661723079,0.19629569062056412,0.1981367993489216,0.20101585194979552,0.04946029460241234,0.0
3.0,0.45,20.0,3.0,60.0,0.15835745351539243,0.18041846764248226,0.1674273266815737,0.17607278864939266,0.04946029460241234,0.0
3.0,0.45,20.0,4.0,80.0,0.1360864887036057,0.16582546139222967,0.14882660789630076,0.15422478676217277,0.04946029460241234,0.0
3.0,0.45,20.0,5.0,100.0,0.12504311272624055,0.15241279900700702,0.13627601187251853,0.13508779541852106,0.04946029460241234,0.0
3.0,0.45,20.0,6.0,120.0,0.11409034887307987,0.1400850092990535,0.12683655344246375,0.11832541872258971,0.04946029460241234,0.0
3.0,0.45,20.0,7.0,140.0,0.10368240042469212,0.1287543431927506,0.11907778433691316,0.10364300248219614,0.04946029460241234,0.0
3.0,0.45,20.0,8.0,160.0,0.09904464589954026,0.1183401491276384,0.11229897592832981,0.09078245468717505,0.04946029460241234,0.0
3.0,0.45,20.0,9.0,180.0,0.09041799189311735,0.10876829898146846,0.10615262234930217,0.07951770868896542,0.04946029460241234,0.0
3.0,0.45,20.0,10.0,200.0,0.08500822493755993,0.09997066042702057,0.10046242138841661,0.06965074933181371,0.04946029460241234,0.0
3.0,0.45,20.0,11.0,220.0,0.08048009820372506,0.09188461196692448,0.09513526471653934,0.06100813218171044,0.04946029460241234,0.0
3.0,0.45,20.0,12.0,240.0,0.07535124909759329,0.08445259719450972,0.09011867225004663,0.05343793466699999,0.04946029460241234,0.0
3.0,0.45,20.0,13.0,260.0,0.07114614193258784,0.07762171510791699,0.08538019481007365,0.04680708553687929,0.04946029460241234,0.0
3.0,0.45,20.0,14.0,280.0,0.0666322363628239,0.07134334356133125,0.08089743710275232,0.04099902569418916,0.04946029460241234,0.0
3.0,0.45,20.0,15.0,300.0,0.06626299993717001,0.06557279317306669,0.07665321549927505,0.03591165928390023,0.04946029460241234,0.0
3.0,0.45,20.0,16.0,320.0,0.058628308936411966,0.0602689892270245,0.07263319893069575,0.03145555902089939,0.04946029460241234,0.0
3.0,0.45,20.0,17.0,340.0,0.05922411508648534,0.055394179303302024,0.06882475105435637,0.027552394209778876,0.04946029460241234,0.0
3.0,0.45,20.0,18.0,360.0,0.0556838402045137,0.05091366455687062,0.0652163540151922,0.024133553823878325,0.04946029460241234,0.0
3.0,0.45,20.0,19.0,380.0,0.05274259156498333,0.04679555273156694,0.06179731421032203,0.02113894043964125,0.04946029460241234,0.0
3.0,0.45,20.0,20.0,400.0,0.050048252449214174,0.043010531151353795,0.05855760519279158,0.01851591382569488,0.04946029460241234,0.0
3.0,0.45,20.0,21.0,420.0,0.051702907960191044,0.039531658073004926,0.05548777764594073,0.01621836561673841,0.04946029460241234,0.0
3.0,0.45,20.0,22.0,440.0,0.05051821082940119,0.03633417091506405,0.05257890251733332,0.014205908806573917,0.04946029460241234,0.0
3.0,0.45,20.0,23.0,460.0,0.048764354662926356,0.03339530999805432,0.049822530881375074,0.012443167812940137,0.04946029460241234,0.0
3.0,0.45,20.0,24.0,480.0,0.047852606663556896,0.030694156541322612,0.04721066255146547,0.01089915663469128,0.04946029460241234,0.0
3.0,0.45,20.0,25.0,500.0,0.04693719277758512,0.02821148376338199,0.04473571954990339,0.009546734170377333,0.04946029460241234,0.0
3.0,0.45,20.0,26.0,520.0,0.0436214508024487,0.02592962002588623,0.04239052252137153,0.008362127123648932,0.04946029460241234,0.0
3.0,0.45,20.0,27.0,540.0,0.04224527780998903,0.0238323230470966,0.04016826913349934,0.007324512108971962,0.04946029460241234,0.0
3.0,0.45,20.0,28.0,560.0,0.04107341023430359,0.021904664289493732,0.0380625139725683,0.00641564961177804,0.04946029460241234,0.0
3.0,0.45,20.0,29.0,580.0,0.04078036077415757,0.020132922698606844,0.0360671496685374,0.0056195633686903475,0.04946029460241234,0.0
3.0,0.45,20.0,30.0,600.0,0.036760445755492824,0.018504487036694363,0.034176389094337206,0.0049222595318721635,0.04946029460241234,0.0
3.0,0.45,50.0,1.0,50.0,0.3299701716241673,0.3284845293578092,0.3442198242691012,0.33546891963275993,0.11511062813676136,0.0
3.0,0.45,50.0,2.0,100.0,0.2326228175768337,0.2716841915065663,0.25532490113674816,0.2527992812184003,0.11511062813676136,0.0
3.0,0.45,50.0,3.0,150.0,0.18880333053019185,0.2247055593725539,0.210360479806264,0.19050192981960817,0.11511062813676136,0.0
3.0,0.45,50.0,4.0,200.0,0.1585120040156805,0.18585029969147832,0.18209637797511358,0.14355652077049277,0.11511062813676136,0.0
3.0,0.45,50.0,5.0,250.0,0.1354797073362248,0.1537137487468463,0.1609402775296872,0.10817987342828332,0.11511062813676136,0.0
3.0,0.45,50.0,6.0,300.0,0.11919981327327207,0.12713413211080224,0.14342984359376845,0.08152109672307453,0.11511062813676136,0.0
3.0,0.45,50.0,7.0,350.0,0.10496633436670885,0.10515056512079587,0.12824193579717608,0.06143184494792889,0.11511062813676136,0.0
3.0,0.45,50.0,8.0,400.0,0.09570725867583703,0.08696831575950391,0.11480774241951254,0.0462931894369152,0.11511062813676136,0.0
3.0,0.45,50.0,9.0,450.0,0.09300008882127675,0.07193007414991938,0.10283139502586992,0.034885154272326115,0.11511062813676136,0.0
3.0,0.45,50.0,10.0,500.0,0.0836864669284523,0.05949219002378454,0.09212190710183683,0.026288402320224478,0.11511062813676136,0.0
3.0,0.45,50.0,11.0,550.0,0.07815037476856324,0.049205019119670346,0.0825338484305722,0.01981014878578902,0.11511062813676136,0.0
3.0,0.45,50.0,12.0,600.0,0.06828891452191208,0.04069666800968618,0.07394582313734246,0.014928331898404508,0.11511062813676136,0.0
