replicate,temperature,threshold,half_window,event_definition,independence_class,thermodynamic_claim_allowed,event_count,event_rate,particles_with_two_events,exchange_interval_count,exchange_mean,exchange_cv2,stationary_persistence_mean,persistence_exchange_ratio,jump_squared_mean,count_fano,jump_correlation_lag1_over_q,jump_correlation_lag2_over_q,uncorrelated_diffusion,correlated_diffusion
1.0,0.58,0.2,5.0,candelier_phop_contiguous_peak_recursive_ABA_removal,decorrelated_parent_frames_plus_velocity_seeds,0.0,25575.0,0.005202929508696979,3262.0,22302.0,161.0061877858488,1.09543549946718,168.68904076017336,1.04771774973359,0.28467688917916545,1.184188337150035,0.06467366707523564,0.0039251164990803285,0.00024685896452572326,0.00028072741388748297
2.0,0.58,0.2,5.0,candelier_phop_contiguous_peak_recursive_ABA_removal,decorrelated_parent_frames_plus_velocity_seeds,0.0,25513.0,0.005190316346251653,3258.0,22242.0,161.30294038305908,1.1110692155673627,170.2608359115868,1.0555346077836814,0.2846835721946893,1.1861477908173235,0.06899175251121328,0.006199026680079129,0.0002462662997119014,0.00028330020963968983
3.0,0.58,0.2,5.0,candelier_phop_contiguous_peak_recursive_ABA_removal,decorrelated_parent_frames_plus_velocity_seeds,0.0,26240.0,0.005338215847828298,3258.0,22965.0,156.23936424994557,1.064430907854746,161.27268629058173,1.032215453927373,0.28359658466830134,1.1489262282575528,0.058725614755142104,-0.001910987827370287,0.00025231663044438435,0.00028098718089712466
4.0,0.58,0.2,5.0,candelier_phop_contiguous_peak_recursive_ABA_removal,decorrelated_parent_frames_plus_velocity_seeds,0.0,24388.0,0.004961448479300173,3251.0,21115.0,168.12024627042388,1.0876070119572272,175.48450248305636,1.0438035059786135,0.2869463318592969,1.196912076850954,0.06518091597106557,0.0026729438309892307,0.00023727824030734523,0.00026947872921113096
5.0,0.58,0.2,5.0,candelier_phop_contiguous_peak_recursive_ABA_removal,decorrelated_parent_frames_plus_velocity_seeds,0.0,24975.0,0.005080866646322856,3250.0,21702.0,158.00705004147082,1.0773264716361184,164.1161138781401,1.0386632358180594,0.2852393129837176,1.1720133438290288,0.06458728288552647,0.005617133650179337,0.00024154381859316945,0.0002754587042974491
