replicate,temperature,block_size,first_count,second_count,heldout_probability,two_clock_probability,single_clock_probability,hmm_probability,poisson_probability
2.0,0.45,20.0,3.0,0.0,0.0015159815337027083,0.0014194814829900906,0.001321325058189,0.001493611795025306,0.00013996168051357843
2.0,0.45,20.0,3.0,1.0,0.0007549269399845338,0.0007338354429739188,0.0007813954101044723,0.0006165404671406131,1.4123615611520345e-05
2.0,0.45,20.0,3.0,2.0,0.0002610380490530937,0.0003456380875803216,0.00037715650222553673,0.0001507418544004863,7.126111847543475e-07
2.0,0.45,20.0,3.0,3.0,7.475737555041649e-05,0.00013780935072692078,0.00015194001726549707,2.4654880872023925e-05,2.3970004782759297e-08
2.0,0.45,20.0,3.0,4.0,1.2255307467281392e-05,4.949177529591391e-05,5.4835462749087285e-05,3.024549859802454e-06,6.047068249604802e-10
2.0,0.45,20.0,3.0,5.0,1.2255307467281393e-06,1.656876313393555e-05,1.839028619854449e-05,2.968308824418825e-07,1.2204264370169756e-11
2.0,0.45,20.0,3.0,6.0,0.0,5.27576293525829e-06,5.852769914325283e-06,2.4275947044034597e-08,2.0525658422262307e-13
2.0,0.45,20.0,4.0,0.0,0.0002218210651577932,0.00029561321822211737,0.00026533284475419976,0.00018321803601041868,3.530903902880086e-06
2.0,0.45,20.0,4.0,1.0,0.00010539564421861998,0.00018082767462871465,0.00019186363953282428,7.563430611233226e-05,3.5630559237717376e-07
2.0,0.45,20.0,4.0,2.0,4.657016837566929e-05,0.00010442628999437884,0.00011426104581782156,1.849233202550782e-05,1.797750358706947e-08
2.0,0.45,20.0,4.0,3.0,9.804245973825114e-06,4.949177529591391e-05,5.4835462749087285e-05,3.024549859802454e-06,6.047068249604802e-10
2.0,0.45,20.0,4.0,4.0,1.2255307467281393e-06,2.060996691068715e-05,2.2971045469339788e-05,3.7103816912196136e-07,1.5255330462712194e-11
2.0,0.45,20.0,4.0,5.0,1.2255307467281393e-06,7.85050450458336e-06,8.770552748145023e-06,3.641387719368894e-08,3.0788487633393464e-13
2.0,0.45,20.0,4.0,6.0,0.0,2.8024382075513607e-06,3.1306592956706106e-06,2.9780639640661025e-09,5.178140700112441e-15
2.0,0.45,20.0,5.0,0.0,1.715743045419395e-05,6.583410143307839e-05,5.660517313963454e-05,1.79810915988553e-05,7.126111847543475e-08
2.0,0.45,20.0,5.0,1.0,1.715743045419395e-05,4.4293249443175396e-05,4.6667327777523465e-05,7.422789603149459e-06,7.191001434827789e-09
2.0,0.45,20.0,5.0,2.0,0.0,3.0183241997189386e-05,3.302087058793207e-05,1.8148469972161144e-06,3.6282409497628813e-10
2.0,0.45,20.0,5.0,3.0,0.0,1.656876313393554e-05,1.839028619854449e-05,2.968308824418825e-07,1.2204264370169756e-11
2.0,0.45,20.0,5.0,4.0,0.0,7.85050450458336e-06,8.770552748145023e-06,3.641387719368894e-08,3.0788487633393464e-13
2.0,0.45,20.0,5.0,5.0,0.0,3.3536808489469017e-06,3.755950760428033e-06,3.573676679720299e-09,6.213768840134931e-15
2.0,0.45,20.0,5.0,6.0,0.0,1.3271172423506094e-06,1.486044118641263e-06,2.922687326726904e-10,1.0450584554629127e-16
2.0,0.45,20.0,6.0,0.0,1.2255307467281393e-06,1.5431210164813075e-05,1.2636618008720817e-05,1.4705613327255916e-06,1.1985002391379647e-09
2.0,0.45,20.0,6.0,1.0,1.2255307467281393e-06,1.0820194014745092e-05,1.128066772000625e-05,6.070636780035609e-07,1.2094136499209603e-10
2.0,0.45,20.0,6.0,2.0,1.2255307467281393e-06,8.461060006260525e-06,9.23338721602318e-06,1.4842501977769207e-07,6.102132185084877e-12
2.0,0.45,20.0,6.0,3.0,1.2255307467281393e-06,5.27576293525829e-06,5.852769914325283e-06,2.4275947044034597e-08,2.0525658422262307e-13
2.0,0.45,20.0,6.0,4.0,0.0,2.8024382075513603e-06,3.1306592956706106e-06,2.9780639640661025e-09,5.178140700112441e-15
2.0,0.45,20.0,6.0,5.0,0.0,1.3271172423506094e-06,1.486044118641263e-06,2.922687326726904e-10,1.0450584554629127e-16
2.0,0.45,20.0,6.0,6.0,0.0,5.767218541442942e-07,6.454547990038205e-07,2.3902837260808444e-11,1.7576244038566668e-18
2.0,0.45,50.0,0.0,0.0,0.7836928947700995,0.7384644260154625,0.7415273158091726,0.7613805433699486,0.6037754360697605
2.0,0.45,50.0,0.0,1.0,0.04901933586706245,0.0728993767468338,0.07144721163731546,0.05182308778488399,0.15231833712335419
2.0,0.45,50.0,0.0,2.0,0.019240312801496812,0.0177622299174829,0.017072461455377004,0.01943248229798069,0.019213166384383296
2.0,0.45,50.0,0.0,3.0,0.0062942516406050125,0.005403625836987936,0.0050601454523111055,0.007287574246858518,0.0016156766129217287
2.0,0.45,50.0,0.0,4.0,0.0018771788683293108,0.0018606594440514208,0.0016869326920600836,0.002072484674031626,0.00010189929910501392
2.0,0.45,50.0,0.0,5.0,0.0005024304688631817,0.0006986994450514123,0.0006104849831162956,0.0004716221647046297,5.1413591433082736e-06
2.0,0.45,50.0,0.0,6.0,0.00010171905197843556,0.0002799783506699506,0.00023512553968820104,8.943718243232401e-05,2.1617399132155338e-07
2.0,0.45,50.0,0.0,7.0,3.390635065947852e-05,0.00011785439105378491,9.50220533506346e-05,1.4537685532655805e-05,7.790801707373529e-09
2.0,0.45,50.0,0.0,8.0,0.0,5.148719074669316e-05,3.984792318630117e-05,2.067666472608806e-06,2.4567949647172605e-10
2.0,0.45,50.0,0.0,9.0,0.0,2.3129077871872828e-05,1.718671644843249e-05,2.6140457166842097e-07,6.886572967420766e-12
2.0,0.45,50.0,0.0,10.0,3.0823955144980473e-06,1.0609798304007354e-05,7.571648791259586e-06,2.9743247228220653e-08,1.7373203350309496e-13
2.0,0.45,50.0,1.0,0.0,0.04910872533698289,0.0728993767468338,0.07144721163731546,0.051823087784884,0.15231833712335419
2.0,0.45,50.0,1.0,1.0,0.0162627187344917,0.022638497883506113,0.023318232816047484,0.022604737772198673,0.03842633276876659
2.0,0.45,50.0,1.0,2.0,0.008683108164341,0.008197613627554026,0.008489400175257079,0.01241144209554939,0.004847029838765186
2.0,0.45,50.0,1.0,3.0,0.0037605225276876176,0.0029536635428891282,0.0030437518732859066,0.004703655945029036,0.0004075971964200556
2.0,0.45,50.0,1.0,4.0,0.001306935698147172,0.0010636654986861745,0.001081562363288083,0.0013379607303582056,2.5706795716541364e-05
2.0,0.45,50.0,1.0,5.0,0.00043770016305872273,0.00038544199634916033,0.0003832373714042386,0.00030447273236850056,1.2970439479293202e-06
2.0,0.45,50.0,1.0,6.0,0.00016028456675389846,0.00014140399401633486,0.00013607678805112105,5.7739411510560454e-05,5.45356119516147e-08
2.0,0.45,50.0,1.0,7.0,3.698874617397657e-05,5.2809314322949764e-05,4.862927013032664e-05,9.385329306169326e-06,1.9654359717738084e-09
2.0,0.45,50.0,1.0,8.0,9.247186543494142e-06,2.0176316629963772e-05,1.756511588756931e-05,1.3348569618012605e-06,6.19791567067869e-11
2.0,0.45,50.0,1.0,9.0,0.0,7.917527803640497e-06,6.439866280902798e-06,1.6875918672627701e-07,1.7373203350309494e-12
2.0,0.45,50.0,1.0,10.0,0.0,3.199576998354561e-06,2.4062635927839318e-06,1.9201830254140137e-08,4.3828504552134153e-14
2.0,0.45,50.0,2.0,0.0,0.019120099376431388,0.0177622299174829,0.017072461455377004,0.019432482297980697,0.019213166384383296
2.0,0.45,50.0,2.0,1.0,0.00879099200734843,0.008197613627554026,0.008489400175257079,0.01241144209554939,0.004847029838765186
2.0,0.45,50.0,2.0,2.0,0.005332544240081622,0.004104794335087293,0.004350043290068181,0.006941337333324636,0.0006113957946300835
2.0,0.45,50.0,2.0,3.0,0.0024566692250549437,0.0018727321896876,0.002004002284757732,0.0026316895479304016,5.141359143308273e-05
2.0,0.45,50.0,2.0,4.0,0.0010141081242698575,0.0008045481675292888,0.0008628419355779008,0.000748594001411925,3.2426098698233006e-06
2.0,0.45,50.0,2.0,5.0,0.000391464230341252,0.00033257790602129355,0.00035526002981052507,0.000170353658292063,1.6360683585484413e-07
2.0,0.45,50.0,2.0,6.0,0.0001171310295509258,0.00013408678232964549,0.00014179106687908845,3.230542171426961e-05,6.87902590120833e-09
2.0,0.45,50.0,2.0,7.0,2.7741559630482425e-05,5.32175613211432e-05,5.533874004687795e-05,5.251127665809131e-06,2.479166268271476e-10
2.0,0.45,50.0,2.0,8.0,9.247186543494142e-06,2.093767239639157e-05,2.1248174141638816e-05,7.46857578819182e-07,7.817941507639272e-12
2.0,0.45,50.0,2.0,9.0,3.0823955144980473e-06,8.21289224143466e-06,8.063165333970693e-06,9.442141083926273e-08,2.1914252276067075e-13
2.0,0.45,50.0,2.0,10.0,0.0,3.2281683348422866e-06,3.0352333958443282e-06,1.0743497515383828e-08,5.528450259123409e-15
2.0,0.45,50.0,3.0,0.0,0.006183285402083083,0.005403625836987936,0.0050601454523111055,0.0072875742468585195,0.0016156766129217287
2.0,0.45,50.0,3.0,1.0,0.00377285210974561,0.0029536635428891282,0.0030437518732859066,0.004703655945029036,0.0004075971964200556
2.0,0.45,50.0,3.0,2.0,0.002542976299460889,0.0018727321896876,0.002004002284757732,0.0026316895479304016,5.141359143308273e-05
2.0,0.45,50.0,3.0,3.0,0.0013439244443211487,0.0010399889530731492,0.0011340659554890844,0.0009977691985223575,4.3234798264310666e-06
2.0,0.45,50.0,3.0,4.0,0.000588737543269127,0.0005257664993223983,0.0005790185676144082,0.0002838192613328659,2.726780597580735e-07
2.0,0.45,50.0,3.0,5.0,0.00021885008152936137,0.00024907747550633917,0.00027539804377908197,6.45872790546545e-05,1.375805180241666e-08
2.0,0.45,50.0,3.0,6.0,5.24007237464668e-05,0.0001126415139981593,0.00012444143242465198,1.2248162489433789e-05,5.784721292633443e-10
2.0,0.45,50.0,3.0,7.0,2.157676860148633e-05,4.9230968607109004e-05,5.410018092621964e-05,1.9908938342479856e-06,2.084784402037139e-11
2.0,0.45,50.0,3.0,8.0,3.0823955144980473e-06,2.097595839801207e-05,2.282435380295008e-05,2.831609214938862e-07,6.574275682820123e-13
2.0,0.45,50.0,3.0,9.0,0.0,8.769137744339406e-06,9.4021699931384e-06,3.579859729651548e-08,1.8428167530411363e-14
2.0,0.45,50.0,3.0,10.0,0.0,3.61543805359191e-06,3.7989847617224e-06,4.0732513705399255e-09,4.648993097060231e-16
2.0,0.45,50.0,4.0,0.0,0.0018432725176698323,0.0018606594440514208,0.0016869326920600836,0.0020724846740316264,0.00010189929910501392
2.0,0.45,50.0,4.0,1.0,0.0013593364218936388,0.0010636654986861745,0.001081562363288083,0.0013379607303582056,2.5706795716541364e-05
2.0,0.45,50.0,4.0,2.0,0.0010171905197843556,0.0008045481675292889,0.0008628419355779008,0.000748594001411925,3.2426098698233006e-06
2.0,0.45,50.0,4.0,3.0,0.0005486664015806524,0.0005257664993223983,0.0005790185676144082,0.0002838192613328659,2.726780597580735e-07
2.0,0.45,50.0,4.0,4.0,0.0002465916411598438,0.000306383119171982,0.0003424371649656139,8.073347379956034e-05,1.7197564753020823e-08
2.0,0.45,50.0,4.0,5.0,9.247186543494142e-05,0.00016433846469453173,0.00018515198410571078,1.8372098416923506e-05,8.677081938950165e-10
2.0,0.45,50.0,4.0,6.0,2.4659164115984378e-05,8.290390954146085e-05,9.370331921719565e-05,3.484036639666789e-06,3.648372703564994e-11
2.0,0.45,50.0,4.0,7.0,1.5411977572490238e-05,3.9914391270420006e-05,4.508149055608616e-05,5.663173614973521e-07,1.3148551365640247e-12
2.0,0.45,50.0,4.0,8.0,0.0,1.8530077832872445e-05,2.0840004878395865e-05,8.05462065234375e-08,4.146337694342557e-14
2.0,0.45,50.0,4.0,9.0,0.0,8.357805757179936e-06,9.327766070852772e-06,1.018304784389807e-08,1.162248274265058e-15
2.0,0.45,50.0,4.0,10.0,0.0,3.683513467631348e-06,4.065379742814438e-06,1.1586519226681765e-09,2.932078946651407e-17
2.0,0.45,50.0,5.0,0.0,0.000517842446435672,0.0006986994450514123,0.0006104849831162956,0.00047162216470462986,5.1413591433082736e-06
2.0,0.45,50.0,5.0,1.0,0.00048085370026169536,0.0003854419963491604,0.0003832373714042386,0.00030447273236850056,1.2970439479293202e-06
2.0,0.45,50.0,5.0,2.0,0.0003575578796817735,0.00033257790602129355,0.00035526002981052475,0.000170353658292063,1.6360683585484413e-07
2.0,0.45,50.0,5.0,3.0,0.00020343810395687112,0.00024907747550633917,0.00027539804377908175,6.45872790546545e-05,1.375805180241666e-08
2.0,0.45,50.0,5.0,4.0,7.397749234795314e-05,0.00016433846469453173,0.00018515198410571078,1.8372098416923506e-05,8.677081938950165e-10
2.0,0.45,50.0,5.0,5.0,2.7741559630482425e-05,9.854914848254204e-05,0.00011220291850760536,4.180843265580358e-06,4.378047244277993e-11
2.0,0.45,50.0,5.0,6.0,1.2329582057992189e-05,5.496721618861209e-05,6.290720943518938e-05,7.928441700796162e-07,1.8407971911896347e-12
2.0,0.45,50.0,5.0,7.0,0.0,2.898207274879791e-05,3.320819221539026e-05,1.2887390831830882e-07,6.634140310948092e-14
2.0,0.45,50.0,5.0,8.0,3.0823955144980473e-06,1.461366262289478e-05,1.6709557672427753e-05,1.8329482973015982e-08,2.0920468936771046e-15
2.0,0.45,50.0,5.0,9.0,3.0823955144980473e-06,7.107079429844653e-06,8.085612473062379e-06,2.317303447603395e-09,5.864157893302814e-17
2.0,0.45,50.0,5.0,10.0,0.0,3.355250847550557e-06,3.7876023022904925e-06,2.6366841599199144e-10,1.4793890668209855e-18
2.0,0.45,50.0,6.0,0.0,0.00013870779815241212,0.0002799783506699506,0.00023512553968820104,8.943718243232404e-05,2.1617399132155338e-07
2.0,0.45,50.0,6.0,1.0,0.00012021342506542384,0.00014140399401633486,0.00013607678805112105,5.7739411510560454e-05,5.45356119516147e-08
2.0,0.45,50.0,6.0,2.0,8.630707440594533e-05,0.00013408678232964549,0.00014179106687908845,3.230542171426961e-05,6.87902590120833e-09
2.0,0.45,50.0,6.0,3.0,9.247186543494142e-05,0.00011264151399815919,0.00012444143242465176,1.2248162489433789e-05,5.784721292633443e-10
2.0,0.45,50.0,6.0,4.0,2.4659164115984378e-05,8.290390954146084e-05,9.370331921719582e-05,3.484036639666789e-06,3.648372703564994e-11
2.0,0.45,50.0,6.0,5.0,6.1647910289960945e-06,5.4967216188612074e-05,6.290720943518938e-05,7.928441700796162e-07,1.8407971911896347e-12
2.0,0.45,50.0,6.0,6.0,6.1647910289960945e-06,3.360982380006928e-05,3.870693885008345e-05,1.503528924904525e-07,7.739830362772773e-14
2.0,0.45,50.0,6.0,7.0,3.0823955144980473e-06,1.9280220298161188e-05,2.2247940044187737e-05,2.4439310539751275e-08,2.7893958582361392e-15
2.0,0.45,50.0,6.0,8.0,0.0,1.0506856222738161e-05,1.2107454762729642e-05,3.475955158465389e-09,8.796236839954222e-17
2.0,0.45,50.0,6.0,9.0,0.0,5.490198061608588e-06,6.3001171449325184e-06,4.3944735835073503e-10,2.4656484447016425e-18
2.0,0.45,50.0,6.0,10.0,0.0,2.7703339672562135e-06,3.1578137487642236e-06,5.000138803920431e-11,6.220250917666448e-20
2.0,0.45,50.0,7.0,0.0,4.9318328231968756e-05,0.00011785439105378491,9.50220533506346e-05,1.4537685532655812e-05,7.790801707373529e-09
2.0,0.45,50.0,7.0,1.0,2.7741559630482425e-05,5.2809314322949764e-05,4.862927013032664e-05,9.385329306169328e-06,1.9654359717738084e-09
2.0,0.45,50.0,7.0,2.0,3.390635065947852e-05,5.32175613211432e-05,5.533874004687795e-05,5.251127665809131e-06,2.479166268271476e-10
2.0,0.45,50.0,7.0,3.0,9.247186543494142e-06,4.9230968607108936e-05,5.410018092621964e-05,1.9908938342479856e-06,2.084784402037139e-11
2.0,0.45,50.0,7.0,4.0,1.5411977572490238e-05,3.991439127042005e-05,4.508149055608616e-05,5.663173614973521e-07,1.3148551365640247e-12
2.0,0.45,50.0,7.0,5.0,0.0,2.898207274879791e-05,3.320819221539026e-05,1.2887390831830882e-07,6.634140310948092e-14
2.0,0.45,50.0,7.0,6.0,3.0823955144980473e-06,1.9280220298161188e-05,2.2247940044187737e-05,2.4439310539751275e-08,2.7893958582361392e-15
2.0,0.45,50.0,7.0,7.0,0.0,1.1959478944333424e-05,1.3831303909312955e-05,3.972520180789509e-09,1.0052842102804824e-16
2.0,0.45,50.0,7.0,8.0,0.0,7.008644000598682e-06,8.095010360892389e-06,5.650037464053468e-10,3.1701194289021116e-18
2.0,0.45,50.0,7.0,9.0,0.0,3.919011780593305e-06,4.5076997254256576e-06,7.143055433595305e-11,8.886072739523496e-20
2.0,0.45,50.0,7.0,10.0,0.0,2.106880178986262e-06,2.4074463579696604e-06,8.12754200778889e-12,2.2417470840681934e-21
2.0,0.45,50.0,8.0,0.0,9.247186543494142e-06,5.148719074669316e-05,3.984792318630117e-05,2.0676664726088067e-06,2.4567949647172605e-10
2.0,0.45,50.0,8.0,1.0,0.0,2.0176316629963772e-05,1.756511588756931e-05,1.3348569618012605e-06,6.19791567067869e-11
2.0,0.45,50.0,8.0,2.0,1.2329582057992189e-05,2.0937672396391576e-05,2.124817414163885e-05,7.46857578819182e-07,7.817941507639272e-12
2.0,0.45,50.0,8.0,3.0,0.0,2.0975958398012043e-05,2.282435380295008e-05,2.831609214938862e-07,6.574275682820123e-13
2.0,0.45,50.0,8.0,4.0,3.0823955144980473e-06,1.8530077832872458e-05,2.0840004878395865e-05,8.05462065234375e-08,4.146337694342557e-14
2.0,0.45,50.0,8.0,5.0,0.0,1.461366262289478e-05,1.6709557672427753e-05,1.8329482973015982e-08,2.0920468936771046e-15
2.0,0.45,50.0,8.0,6.0,0.0,1.0506856222738165e-05,1.2107454762729642e-05,3.475955158465389e-09,8.796236839954222e-17
2.0,0.45,50.0,8.0,7.0,0.0,7.0086440005986825e-06,8.095010360892389e-06,5.650037464053468e-10,3.1701194289021116e-18
2.0,0.45,50.0,8.0,8.0,0.0,4.3964820654530235e-06,5.070177935096772e-06,8.035937362780951e-11,9.996831831963934e-20
2.0,0.45,50.0,8.0,9.0,0.0,2.6204459220931637e-06,3.00842387832865e-06,1.015942750971833e-11,2.8021838550852417e-21
2.0,0.45,50.0,8.0,10.0,0.0,1.495966955817086e-06,1.705564444397139e-06,1.155964343661286e-12,7.069250579302777e-23
2.0,0.45,50.0,9.0,0.0,3.0823955144980473e-06,2.3129077871872828e-05,1.718671644843249e-05,2.61404571668421e-07,6.886572967420766e-12
2.0,0.45,50.0,9.0,1.0,0.0,7.917527803640499e-06,6.439866280902798e-06,1.6875918672627701e-07,1.7373203350309494e-12
2.0,0.45,50.0,9.0,2.0,0.0,8.21289224143466e-06,8.063165333970707e-06,9.442141083926273e-08,2.1914252276067075e-13
2.0,0.45,50.0,9.0,3.0,0.0,8.7691377443394e-06,9.4021699931384e-06,3.579859729651548e-08,1.8428167530411363e-14
2.0,0.45,50.0,9.0,4.0,3.0823955144980473e-06,8.357805757179945e-06,9.327766070852772e-06,1.018304784389807e-08,1.162248274265058e-15
2.0,0.45,50.0,9.0,5.0,0.0,7.107079429844645e-06,8.085612473062365e-06,2.317303447603395e-09,5.864157893302814e-17
2.0,0.45,50.0,9.0,6.0,0.0,5.490198061608582e-06,6.3001171449324964e-06,4.3944735835073503e-10,2.4656484447016425e-18
2.0,0.45,50.0,9.0,7.0,0.0,3.919011780593305e-06,4.5076997254256576e-06,7.143055433595305e-11,8.886072739523496e-20
2.0,0.45,50.0,9.0,8.0,0.0,2.6204459220931646e-06,3.008423878328645e-06,1.015942750971833e-11,2.8021838550852417e-21
2.0,0.45,50.0,9.0,9.0,0.0,1.6588203425652103e-06,1.8948971085968134e-06,1.2844048262902701e-12,7.854722865891975e-23
2.0,0.45,50.0,9.0,10.0,0.0,1.0024536208309277e-06,1.1365333674472436e-06,1.4614270150535127e-13,1.981561776155494e-24
2.0,0.45,50.0,10.0,0.0,0.0,1.0609798304007354e-05,7.571648791259586e-06,2.9743247228220666e-08,1.7373203350309496e-13
2.0,0.45,50.0,10.0,1.0,3.0823955144980473e-06,3.199576998354561e-06,2.4062635927839318e-06,1.9201830254140137e-08,4.3828504552134153e-14
2.0,0.45,50.0,10.0,2.0,0.0,3.2281683348422883e-06,3.0352333958443236e-06,1.0743497515383828e-08,5.528450259123409e-15
2.0,0.45,50.0,10.0,3.0,0.0,3.6154380535919083e-06,3.7989847617224e-06,4.0732513705399255e-09,4.648993097060231e-16
2.0,0.45,50.0,10.0,4.0,0.0,3.683513467631348e-06,4.065379742814438e-06,1.1586519226681765e-09,2.932078946651407e-17
2.0,0.45,50.0,10.0,5.0,0.0,3.3552508475505528e-06,3.787602302290479e-06,2.6366841599199144e-10,1.4793890668209855e-18
2.0,0.45,50.0,10.0,6.0,0.0,2.7703339672562093e-06,3.157813748764212e-06,5.000138803920431e-11,6.220250917666448e-20
2.0,0.45,50.0,10.0,7.0,0.0,2.1068801789862614e-06,2.4074463579696604e-06,8.12754200778889e-12,2.2417470840681934e-21
2.0,0.45,50.0,10.0,8.0,0.0,1.4959669558170868e-06,1.705564444397136e-06,1.155964343661286e-12,7.069250579302777e-23
2.0,0.45,50.0,10.0,9.0,0.0,1.0024536208309277e-06,1.1365333674472436e-06,1.4614270150535127e-13,1.981561776155494e-24
2.0,0.45,50.0,10.0,10.0,0.0,6.394140683360448e-07,7.190182983952187e-07,1.6628471620563232e-14,4.9990141469804964e-26
3.0,0.45,20.0,0.0,0.0,0.855255014565433,0.8655563236060101,0.8671705841008183,0.8664989465039624,0.8224166929293081
3.0,0.45,20.0,0.0,1.0,0.04476863817797893,0.047618473849132,0.04652749392071329,0.04344259416684328,0.08039455703783172
3.0,0.45,20.0,0.0,2.0,0.010849623700784216,0.007363726415057045,0.006995712657181246,0.008984520488238184,0.003929446506179281
3.0,0.45,20.0,0.0,3.0,0.0018836407577211502,0.001400927748588241,0.0012904851370392678,0.0014527509424377763,0.00012803976134568928
3.0,0.45,20.0,0.0,4.0,0.00025123380307926857,0.00029437910225693794,0.00026236311167849967,0.00017670409385384968,3.1291010947114816e-06
3.0,0.45,20.0,0.0,5.0,3.308933016165976e-05,6.590770785052069e-05,5.675699096213763e-05,1.719548497904755e-05,6.11764568007248e-08
3.0,0.45,20.0,0.0,6.0,1.2255307467281393e-06,1.5463944733127734e-05,1.2864332825362496e-05,1.394444990259148e-06,9.9670766816927e-10
3.0,0.45,20.0,1.0,0.0,0.04465711488002667,0.047618473849132,0.04652749392071329,0.04344259416684329,0.08039455703783172
3.0,0.45,20.0,1.0,1.0,0.015473551208189487,0.010996551334399897,0.011798150120578412,0.015322296624261138,0.007858893012358563
3.0,0.45,20.0,1.0,2.0,0.00464353599935292,0.002826607091388278,0.003047624715538007,0.003703262168526386,0.0003841192840370677
3.0,0.45,20.0,1.0,3.0,0.0009804245973825114,0.0007146707078112774,0.0007678735580788905,0.000600554213315182,1.2516404378845926e-05
3.0,0.45,20.0,1.0,4.0,0.00012500413616627022,0.00017873937240899483,0.00019071824582307786,7.30515767137422e-05,3.0588228400362404e-07
3.0,0.45,20.0,1.0,5.0,1.715743045419395e-05,4.4415666197764584e-05,4.6950490096606117e-05,7.108824447712532e-06,5.98024600901562e-09
3.0,0.45,20.0,1.0,6.0,2.4510614934562785e-06,1.0997630214995155e-05,1.1491118324193428e-05,5.764806749131631e-07,9.743220458387059e-11
3.0,0.45,20.0,2.0,0.0,0.010953793814256109,0.007363726415057045,0.006995712657181246,0.008984520488238184,0.003929446506179281
3.0,0.45,20.0,2.0,1.0,0.0045332382321473874,0.002826607091388278,0.003047624715538007,0.003703262168526386,0.0003841192840370677
3.0,0.45,20.0,2.0,2.0,0.0013873008052962537,0.0010391688338795228,0.0011378775156429387,0.0008981338184166494,1.8774606568268886e-05
3.0,0.45,20.0,2.0,3.0,0.000343148609083879,0.00034120867724741664,0.0003750869857624125,0.00014565811905413047,6.117645680072481e-07
3.0,0.45,20.0,2.0,4.0,4.289357613548488e-05,0.00010463543984073457,0.00011501527562786719,1.7717911131697057e-05,1.4950615022539046e-08
3.0,0.45,20.0,2.0,5.0,6.127653733640696e-06,3.068540809705675e-05,3.3655194791859464e-05,1.7241725327230623e-06,2.9229661375161176e-10
3.0,0.45,20.0,2.0,6.0,0.0,8.72219966760623e-06,9.531271726258767e-06,1.3981948111734936e-07,4.7621959744273884e-12
3.0,0.45,20.0,3.0,0.0,0.0019461428258042853,0.001400927748588241,0.0012904851370392678,0.0014527509424377765,0.00012803976134568928
3.0,0.45,20.0,3.0,1.0,0.0009399820827404829,0.0007146707078112773,0.0007678735580788905,0.000600554213315182,1.2516404378845926e-05
3.0,0.45,20.0,3.0,2.0,0.0003259911786296851,0.00034120867724741664,0.0003750869857624125,0.00014565811905413047,6.117645680072481e-07
3.0,0.45,20.0,3.0,3.0,8.088502928405719e-05,0.0001380150984007548,0.0001529562041418321,2.362265962797732e-05,1.99341533633854e-08
3.0,0.45,20.0,3.0,4.0,9.804245973825114e-06,5.027326157152328e-05,5.589492198630174e-05,2.873469698239667e-06,4.871610229193529e-10
3.0,0.45,20.0,3.0,5.0,1.2255307467281393e-06,1.7061893779540533e-05,1.8985714804579346e-05,2.7962424531898795e-07,9.524391948854777e-12
3.0,0.45,20.0,3.0,6.0,0.0,5.503953898397245e-06,6.120931169519829e-06,2.267575671605752e-08,1.5517463721371883e-13
3.0,0.45,20.0,4.0,0.0,0.00022304659590452136,0.00029437910225693794,0.00026236311167849967,0.00017670409385384968,3.1291010947114816e-06
3.0,0.45,20.0,4.0,1.0,0.00013848497438027975,0.00017873937240899483,0.00019071824582307786,7.30515767137422e-05,3.0588228400362404e-07
3.0,0.45,20.0,4.0,2.0,5.147229136258185e-05,0.00010463543984073458,0.00011501527562786719,1.7717911131697057e-05,1.4950615022539046e-08
3.0,0.45,20.0,4.0,3.0,1.3480838214009532e-05,5.027326157152328e-05,5.589492198630174e-05,2.873469698239667e-06,4.871610229193529e-10
3.0,0.45,20.0,4.0,4.0,0.0,2.1214203459668073e-05,2.3715304316495613e-05,3.4952999532042644e-07,1.1905489936068472e-11
3.0,0.45,20.0,4.0,5.0,0.0,8.183288214950947e-06,9.17264361061489e-06,3.401360425628043e-08,2.3276195582057823e-13
3.0,0.45,20.0,4.0,6.0,0.0,2.956269622948739e-06,3.3173651642534484e-06,2.7582880528542245e-09,3.792237052566577e-15
3.0,0.45,20.0,5.0,0.0,2.8187207174747203e-05,6.590770785052069e-05,5.675699096213763e-05,1.719548497904755e-05,6.11764568007248e-08
3.0,0.45,20.0,5.0,1.0,2.3285084187834646e-05,4.4415666197764584e-05,4.6950490096606117e-05,7.108824447712532e-06,5.98024600901562e-09
3.0,0.45,20.0,5.0,2.0,3.676592240184418e-06,3.0685408097056746e-05,3.3655194791859464e-05,1.7241725327230623e-06,2.9229661375161176e-10
3.0,0.45,20.0,5.0,3.0,2.4510614934562785e-06,1.7061893779540533e-05,1.8985714804579346e-05,2.7962424531898795e-07,9.524391948854777e-12
3.0,0.45,20.0,5.0,4.0,0.0,8.183288214950947e-06,9.17264361061489e-06,3.401360425628043e-08,2.3276195582057823e-13
3.0,0.45,20.0,5.0,5.0,0.0,3.5363161966246565e-06,3.97997027734125e-06,3.309945612657274e-09,4.550684463079892e-15
3.0,0.45,20.0,5.0,6.0,0.0,1.4145584363808734e-06,1.5956608937598184e-06,2.684156424647078e-10,7.41413010326016e-17
3.0,0.45,20.0,6.0,0.0,1.2255307467281393e-06,1.5463944733127734e-05,1.2864332825362496e-05,1.3944449902591481e-06,9.9670766816927e-10
3.0,0.45,20.0,6.0,1.0,2.4510614934562785e-06,1.0997630214995155e-05,1.1491118324193428e-05,5.764806749131631e-07,9.743220458387059e-11
