model,lag,independent_replicate_count,predicted_msd,observed_msd,ensemble_msd_relative_error,ensemble_msd_mc_relative_se,predicted_ngp,observed_ngp,ensemble_ngp_absolute_error,ensemble_ngp_mc_se,replicate_first_aggregation,heldout_path_used_in_prediction,microdynamic_closure_claim_allowed,spatial_facilitation_claim_allowed,thermodynamic_claim_allowed,predicted_fs_k2,observed_fs_k2,ensemble_absolute_error_fs_k2,ensemble_fs_k2_mc_se,predicted_fs_k4,observed_fs_k4,ensemble_absolute_error_fs_k4,ensemble_fs_k4_mc_se,predicted_fs_k7p25,observed_fs_k7p25,ensemble_absolute_error_fs_k7p25,ensemble_fs_k7p25_mc_se,temperature,calibration_time,block_size,surrogate_realizations_per_replicate,surrogate_base_seed
radial_recoil_markov_surrogate,20.0,5.0,0.16040357387022736,0.16644706753509889,0.036308802277920216,0.00041092906110328414,0.5491895306524265,0.5344887762388694,0.014700754413557116,0.001105046145281788,1.0,0.0,0.0,0.0,0.0,0.9012913702333343,0.8977986067917458,0.0034927634415884423,3.799648361262184e-05,0.6803245717258996,0.6708725623542008,0.009452009371698766,9.856661459720965e-05,0.3430444662177571,0.33086790404330846,0.012176562174448624,0.00014405791603105267,0.58,750.0,20.0,16.0,781031.0
radial_recoil_markov_surrogate,100.0,5.0,0.6254018599367773,0.6277432713959149,0.003729886986969966,0.0006934848734801893,0.3213231200273573,0.27259878318412567,0.04872433684323163,0.002442741124012192,1.0,0.0,0.0,0.0,0.0,0.6750123085595355,0.6729530928901382,0.002059215669397374,0.00016462982061418127,0.2530945334837098,0.2550264768632297,0.001931943379519907,0.00021822753413863679,0.03198743292819109,0.03791104562476884,0.005923612696577749,0.00014725525750076209,0.58,750.0,20.0,16.0,781031.0
radial_recoil_markov_surrogate,200.0,5.0,1.2175269234277226,1.2114563032671688,0.005011010421244189,0.0009945518215411487,0.23827851118617902,0.16461288054797313,0.07366563063820589,0.0027436612486831423,1.0,0.0,0.0,0.0,0.0,0.47272736016521055,0.4684955850761498,0.004231775089060752,0.00030892890220314193,0.07922745191164221,0.07669663841520627,0.0025308134964359408,0.0002620825910156886,0.002470097633666542,0.0029394292791792066,0.0004693316455126645,0.00017774112437745092,0.58,750.0,20.0,16.0,781031.0
radial_recoil_markov_surrogate,400.0,5.0,2.4005750205367216,2.3739410739101037,0.011219295592181266,0.001497462160391943,0.18155184251948683,0.09624093789673074,0.08531090462275609,0.0030966634014398227,1.0,0.0,0.0,0.0,0.0,0.2398817471789346,0.22856523099152498,0.011316516187409614,0.0004901164871140713,0.009852202846620983,0.00533568134770505,0.004516521498915933,0.0003204146704048729,0.000125196367559848,-0.00020390029128960173,0.00032909665884944974,0.00020304090371062162,0.58,750.0,20.0,16.0,781031.0
radial_recoil_markov_surrogate,600.0,5.0,3.580484369332434,3.5487077013310584,0.008954433747658808,0.0017987709602170863,0.16114110403638363,0.06492829891012106,0.09621280512626257,0.0031686635042362777,1.0,0.0,0.0,0.0,0.0,0.12691468418926938,0.10992628341556979,0.01698840077369959,0.0005997721085086086,0.0017453803672797489,0.001625518978447396,0.00011986138883235279,0.0004161703250370537,-0.00031403222608772597,0.002668049891866133,0.002982082117953859,0.00033883625568518366,0.58,750.0,20.0,16.0,781031.0
