block_index,lag,origin_count,particle_count,msd,ngp_3d,overlap_mean,overlap_chi4,fs_k5,fs_k7p25,fs_k9,temperature,block_size,origin_stride,overlap_radius
2.0,8.0,374.0,3277.0,0.09174319445955584,0.4883516232338303,0.6714942419945201,3.193485492922705,0.702941755771919,0.5003679186967774,0.36409875651567736,0.58,2999.0,8.0,0.3
2.0,16.0,373.0,3277.0,0.13541199214781885,0.559601097184744,0.5407433890115607,5.120535361402819,0.610006275340518,0.39162303206648574,0.2629080090330736,0.58,2999.0,8.0,0.3
2.0,32.0,371.0,3277.0,0.22041078553211302,0.5221962576518915,0.37760607090009846,5.204502240537618,0.47080900725912267,0.25512444508048293,0.15097827515266948,0.58,2999.0,8.0,0.3
2.0,64.0,367.0,3277.0,0.3880797638903813,0.3996706783160986,0.21020006502258745,2.7383596175117444,0.2895182681950749,0.11614274077307632,0.05516958633226752,0.58,2999.0,8.0,0.3
2.0,128.0,359.0,3277.0,0.7212677826365489,0.26383143813375143,0.08863667853011152,0.7022127228772093,0.11353564913943652,0.026725370940465242,0.009007135097381205,0.58,2999.0,8.0,0.3
2.0,256.0,343.0,3277.0,1.3903147397882711,0.15403959682556523,0.029942767464019485,0.09439307724110987,0.0199879191582537,0.001918585503622404,0.0001897758953301507,0.58,2999.0,8.0,0.3
2.0,512.0,311.0,3277.0,2.7346168718134014,0.08004046274826293,0.009507951257276919,0.013302575332866872,0.00021135074379652336,-0.00011399200600855557,0.00023352853419429128,0.58,2999.0,8.0,0.3
2.0,1024.0,247.0,3277.0,5.511177837751631,0.044778068761491374,0.0031899424154856752,0.0037819900136996853,-0.0020907011729355825,-3.001847591145966e-05,0.0008578498371773681,0.58,2999.0,8.0,0.3
3.0,1.0,375.0,3277.0,0.045937033728769054,0.16477969211603427,0.8772340555386023,0.4579418931949954,0.8281862990803464,0.6768908791995039,0.5529475636554674,0.58,2999.0,8.0,0.3
3.0,2.0,375.0,3277.0,0.055635511238637574,0.2501699507056785,0.8247437697080662,0.9849226889092328,0.7980276403723605,0.629958954877337,0.4988751396378941,0.58,2999.0,8.0,0.3
3.0,4.0,375.0,3277.0,0.06855636969701788,0.38150824366009206,0.7637522123893805,2.051196666870105,0.7618588841396693,0.5784362241674802,0.44361508168652247,0.58,2999.0,8.0,0.3
3.0,8.0,374.0,3277.0,0.09323088134601829,0.5055600568020748,0.6673207691265816,3.8492177054714305,0.6997817017322461,0.4966595090427725,0.3606731420818385,0.58,2999.0,8.0,0.3
3.0,16.0,373.0,3277.0,0.13859988976931373,0.5636941876893622,0.5351229341555941,6.223684022678317,0.6046622992924221,0.38695242112492795,0.2597359112073014,0.58,2999.0,8.0,0.3
3.0,32.0,371.0,3277.0,0.22653306264338277,0.5189163256297187,0.37112127570496645,6.747392362476036,0.4634738380287098,0.2501641104859619,0.14817092350191183,0.58,2999.0,8.0,0.3
3.0,64.0,367.0,3277.0,0.4013752112464387,0.39161421340180147,0.20599272112876554,4.515808276444158,0.2812848579403279,0.11341158904109754,0.05442318721784217,0.58,2999.0,8.0,0.3
3.0,128.0,359.0,3277.0,0.7498251472286236,0.24983266749263833,0.08595826572133118,1.277661078143926,0.10799392603369727,0.025767455297294576,0.008464968394193513,0.58,2999.0,8.0,0.3
3.0,256.0,343.0,3277.0,1.4486071072941944,0.14684402559062448,0.028086913740168026,0.12489862516597129,0.01572710034346902,0.0007376490176234072,-0.00021232911151054622,0.58,2999.0,8.0,0.3
3.0,512.0,311.0,3277.0,2.821542666127864,0.08466898577657411,0.00912920314733792,0.011621313084922475,0.0003164422254906115,0.00022460598777569632,0.00028053743373062805,0.58,2999.0,8.0,0.3
3.0,1024.0,247.0,3277.0,5.56338837878674,0.039579294851533886,0.00293790978467271,0.002495287105346263,-0.0008697441956986518,0.000739865105967459,0.0002708337044342402,0.58,2999.0,8.0,0.3
4.0,1.0,375.0,3277.0,0.04577402304881874,0.16016025124039324,0.8782862374122674,0.4327244219306277,0.8286527545075377,0.6775665935894681,0.5536887617736049,0.58,2999.0,8.0,0.3
4.0,2.0,375.0,3277.0,0.055272200063938765,0.24502140384556848,0.8265926151968264,0.9998034169463937,0.7990487428267793,0.631409489140517,0.5004304404775055,0.58,2999.0,8.0,0.3
4.0,4.0,375.0,3277.0,0.06801177545343991,0.37484817038731033,0.7666149933882616,1.4579639079103517,0.763318295312343,0.580547080044063,0.44596926712250706,0.58,2999.0,8.0,0.3
4.0,8.0,374.0,3277.0,0.09216265505496164,0.499017633092671,0.6704678042881924,3.1337243878057808,0.7023208569329199,0.4999407628193503,0.36400713481016234,0.58,2999.0,8.0,0.3
4.0,16.0,373.0,3277.0,0.136199297265746,0.5623819165283583,0.5405445868965681,4.6090089369884275,0.608873275904843,0.3908049471593668,0.2624698610068695,0.58,2999.0,8.0,0.3
4.0,32.0,371.0,3277.0,0.22141128665452742,0.5257097472780119,0.37669800216653354,4.580717674887329,0.47009595559362266,0.2549684235046228,0.15105877362430506,0.58,2999.0,8.0,0.3
4.0,64.0,367.0,3277.0,0.3900147270651538,0.39893131553154326,0.21012606233354592,2.5123756736189184,0.28836078947196425,0.11652067182910582,0.055856882299830095,0.58,2999.0,8.0,0.3
4.0,128.0,359.0,3277.0,0.7240781785350034,0.2495982858536756,0.08689583770739424,0.5401433953319797,0.11066747723547296,0.025988969267182718,0.00853632098192732,0.58,2999.0,8.0,0.3
4.0,256.0,343.0,3277.0,1.3923948513555877,0.1439136969204966,0.02999347871150727,0.08197288608027563,0.018122035288759653,0.002876432338796013,0.0006482167866641789,0.58,2999.0,8.0,0.3
4.0,512.0,311.0,3277.0,2.734383196103657,0.07663402302617817,0.009589391913041005,0.014767226196542138,0.0007819041557910871,0.0008880286651873852,-0.0008038934250128761,0.58,2999.0,8.0,0.3
4.0,1024.0,247.0,3277.0,5.431931610660282,0.04963302291651872,0.0034493877707343166,0.0033582442723086234,0.00011889406588160971,0.00014168883014635972,-0.0002902708034790062,0.58,2999.0,8.0,0.3
5.0,1.0,375.0,3277.0,0.045813757907711875,0.1623381237458581,0.877887498728512,0.4028392451090088,0.8285504377646401,0.6774369258530588,0.5535671626806572,0.58,2999.0,8.0,0.3
5.0,2.0,375.0,3277.0,0.05522386607190918,0.2459687227796159,0.8269645000508596,1.0134435783406233,0.7992449129972595,0.6317858950622647,0.5009334695541944,0.58,2999.0,8.0,0.3
5.0,4.0,375.0,3277.0,0.06832138831634962,0.3729280572542102,0.7644788932967145,1.8284637553317735,0.7623724893744078,0.5791349432871294,0.4444356034809585,0.58,2999.0,8.0,0.3
5.0,8.0,374.0,3277.0,0.09271598448572713,0.5004301469821737,0.6688033107103634,3.38908588925613,0.7010159326632233,0.4981716976268962,0.36207625004918365,0.58,2999.0,8.0,0.3
5.0,16.0,373.0,3277.0,0.13747768026668555,0.5581469292151002,0.5356129854596297,5.535081631376134,0.6061267835110161,0.3875660235820981,0.2594856655489373,0.58,2999.0,8.0,0.3
5.0,32.0,371.0,3277.0,0.22401173484866194,0.5111801675861565,0.3704500944671142,5.3025214078638365,0.465114308920863,0.24935671948352944,0.14590758716693797,0.58,2999.0,8.0,0.3
5.0,64.0,367.0,3277.0,0.39627894443126294,0.3871479567523295,0.20309331240193607,2.9610481885605098,0.2817217345617496,0.1114117244095944,0.052470867362758786,0.58,2999.0,8.0,0.3
5.0,128.0,359.0,3277.0,0.7398314513364322,0.24519498194196543,0.08340565586262998,0.5197210247839366,0.10568943992756147,0.022870002164612074,0.00639370088976041,0.58,2999.0,8.0,0.3
5.0,256.0,343.0,3277.0,1.4284870648850474,0.1374010385422184,0.027705244877496746,0.05595931560934555,0.015537227413444182,0.002289945089535358,0.00038604921274623156,0.58,2999.0,8.0,0.3
5.0,512.0,311.0,3277.0,2.804257952468133,0.07554128879522137,0.00876615444091971,0.013524808971371139,0.0001373510834076606,0.0005655266573719219,-0.00034336745825182437,0.58,2999.0,8.0,0.3
5.0,1024.0,247.0,3277.0,5.612511698724476,0.04082696033115418,0.002974973406851087,0.00285691001442215,0.0013793625899588186,7.16133941990881e-05,0.0009343173145525596,0.58,2999.0,8.0,0.3
6.0,1.0,375.0,3277.0,0.045601473527739605,0.16173532311697758,0.8794889634828605,0.39850047346828066,0.8292766337708793,0.678643451377349,0.5550053060892292,0.58,2999.0,8.0,0.3
6.0,2.0,375.0,3277.0,0.054995896199840216,0.24923941021683071,0.8284878445732887,0.8661143153968738,0.8000130277427419,0.6330201162220436,0.5023554239463498,0.58,2999.0,8.0,0.3
6.0,4.0,375.0,3277.0,0.06811578716456139,0.381608036634818,0.7666223171600041,1.680091652392093,0.7631708484049377,0.5804859338085296,0.4460352647694006,0.58,2999.0,8.0,0.3
6.0,8.0,374.0,3277.0,0.09163140020752629,0.4935470384295484,0.6727972793689285,3.2284883447009296,0.7035637000523364,0.5016426872801822,0.36580353848562563,0.58,2999.0,8.0,0.3
6.0,16.0,373.0,3277.0,0.13565375899197643,0.5609135368786555,0.5423689849065834,5.027455206174992,0.610020576754067,0.392600333012886,0.2644832409370159,0.58,2999.0,8.0,0.3
6.0,32.0,371.0,3277.0,0.2206407273922488,0.5111738983982437,0.3767531114103278,5.1567178681432555,0.4701579894703742,0.2546562924543827,0.15082288644773792,0.58,2999.0,8.0,0.3
6.0,64.0,367.0,3277.0,0.3870614077097717,0.39404919796527693,0.21256149914481162,2.7768854224111803,0.2907985986477683,0.11857930802036082,0.057383378645946205,0.58,2999.0,8.0,0.3
6.0,128.0,359.0,3277.0,0.7188183582289217,0.255954682761504,0.09146724490689308,0.636752810962052,0.11806602810740578,0.03102406136435775,0.010935972019209294,0.58,2999.0,8.0,0.3
6.0,256.0,343.0,3277.0,1.390454526873581,0.14671734463943364,0.03067229769103683,0.06828197496474601,0.020845451946585415,0.0027997707885247455,0.001014297106776783,0.58,2999.0,8.0,0.3
6.0,512.0,311.0,3277.0,2.725421190463595,0.07724542776131771,0.00974442352280878,0.012792641290774667,0.0008290881080179259,-0.0007354952145656941,-9.420507467336621e-05,0.58,2999.0,8.0,0.3
6.0,1024.0,247.0,3277.0,5.3740100219178135,0.04242037855862568,0.003157820609597748,0.0032394306041270884,0.00031578144402248935,-0.00032227313124747684,0.000400232581214668,0.58,2999.0,8.0,0.3
7.0,1.0,375.0,3277.0,0.04600509355884267,0.16175676566426156,0.8770062048621706,0.38827223056318444,0.8279157420596387,0.6763710176527424,0.5522328785467389,0.58,2999.0,8.0,0.3
7.0,2.0,375.0,3277.0,0.055602311374419636,0.24805615072509002,0.8247942223578476,1.022821391381006,0.7981065297117969,0.6300655085579504,0.49900910594746795,0.58,2999.0,8.0,0.3
7.0,4.0,375.0,3277.0,0.0692676656691868,0.3751707642435347,0.7600496388973655,1.8629618450479772,0.7596425094768983,0.5749750171970578,0.4396217938023276,0.58,2999.0,8.0,0.3
7.0,8.0,374.0,3277.0,0.09458893906339577,0.4889190487967374,0.6602793085497854,3.6309758943125288,0.6959464029771497,0.49115960626777894,0.35477824227116894,0.58,2999.0,8.0,0.3
7.0,16.0,373.0,3277.0,0.14157640163391655,0.5423960561431442,0.5232545297020995,5.217128365070809,0.5972785804820832,0.37719241291732497,0.2499376168361504,0.58,2999.0,8.0,0.3
7.0,32.0,371.0,3277.0,0.23213424545404127,0.49023716685191765,0.3564202680283311,5.7600905081922065,0.45223172021196223,0.2374516303343859,0.13717731717895104,0.58,2999.0,8.0,0.3
7.0,64.0,367.0,3277.0,0.4112748474705862,0.3632415372956235,0.1924211268530814,2.8746255133263934,0.26751028320837006,0.10181889522930285,0.046052114694850876,0.58,2999.0,8.0,0.3
7.0,128.0,359.0,3277.0,0.7679474057929975,0.23357910324876863,0.07799017886969449,0.529570743225015,0.09737633337708346,0.020927717854117716,0.006633838361902118,0.58,2999.0,8.0,0.3
7.0,256.0,343.0,3277.0,1.4781171325187463,0.12883167583673494,0.02498996895937851,0.04340972530193715,0.011826392876551201,0.0007234389086356668,-0.000595427214781393,0.58,2999.0,8.0,0.3
7.0,512.0,311.0,3277.0,2.897246613292171,0.0743715600516357,0.008193126212410968,0.008611021870357588,-0.000424677379966795,-9.378456133571669e-05,0.00020538937955452612,0.58,2999.0,8.0,0.3
7.0,1024.0,247.0,3277.0,5.771980183079256,0.04612454509562092,0.0028131289233388392,0.002962858954365793,0.0008789478814629244,0.000977440227097553,3.2479552243718615e-05,0.58,2999.0,8.0,0.3
8.0,1.0,375.0,3277.0,0.045941203559088956,0.1609963427135963,0.8774212185942427,0.41079859003831426,0.8281242503235384,0.6767305579516777,0.5527096846194288,0.58,2999.0,8.0,0.3
8.0,2.0,375.0,3277.0,0.0553496693796662,0.2441100960852307,0.8261515613874477,0.9620445930898859,0.7988198771633733,0.6310802034835866,0.5000950248597927,0.58,2999.0,8.0,0.3
8.0,4.0,375.0,3277.0,0.06845194027829364,0.3705122112020782,0.7637221035499948,1.894435184484454,0.7618240178238973,0.5780975641021021,0.4431542522586848,0.58,2999.0,8.0,0.3
8.0,8.0,374.0,3277.0,0.09273905641404469,0.48626251326422487,0.6677744252193623,3.621100928811676,0.7003571151647832,0.4969601754691215,0.3607711143511972,0.58,2999.0,8.0,0.3
8.0,16.0,373.0,3277.0,0.13734068964382715,0.5526440261410575,0.5356661629801011,6.168605218867959,0.6059991234512362,0.3873173130486917,0.2593345973393216,0.58,2999.0,8.0,0.3
8.0,32.0,371.0,3277.0,0.22279262569061903,0.5116534203798837,0.37250723206009045,7.424413539552596,0.4664962558000928,0.25072990199668055,0.1474021051107624,0.58,2999.0,8.0,0.3
8.0,64.0,367.0,3277.0,0.38988404986449865,0.3886205784827115,0.20760913941524575,4.217040554776339,0.28660917971542493,0.11446970519147306,0.0539216744000531,0.58,2999.0,8.0,0.3
8.0,128.0,359.0,3277.0,0.7200872571918199,0.24678876180920506,0.08726134627857023,0.8133443667972677,0.11261625029520643,0.026362671730249292,0.008602175784431116,0.58,2999.0,8.0,0.3
8.0,256.0,343.0,3277.0,1.3796428615052145,0.1388499830992016,0.029729246421965623,0.08560565921855454,0.016472371303683512,0.002839427877341829,0.0007995439434304513,0.58,2999.0,8.0,0.3
8.0,512.0,311.0,3277.0,2.6771542304661233,0.07171053635233804,0.009635508910883318,0.010757991022421034,-0.00014311079598583953,0.0011820838082437727,-0.0006431505698701344,0.58,2999.0,8.0,0.3
8.0,1024.0,247.0,3277.0,5.242966102218866,0.03887104009217768,0.0033209005471826086,0.0029596477741446704,0.000586226756278589,-5.4537073117910594e-05,-4.481860359067476e-05,0.58,2999.0,8.0,0.3
9.0,1.0,375.0,3277.0,0.046102698375558485,0.1668817240855034,0.8764756382870512,0.4003860094259657,0.8276591595317561,0.676060385444829,0.5519899158297029,0.58,2999.0,8.0,0.3
9.0,2.0,375.0,3277.0,0.056004765654880356,0.25127278205986214,0.8230397721493237,1.0021378491167394,0.7968943428533811,0.6282175660278588,0.4968861314609028,0.58,2999.0,8.0,0.3
9.0,4.0,375.0,3277.0,0.06941117070166707,0.3692773530128992,0.7593636456108229,1.9195493026819925,0.7591569614841943,0.57432899076014,0.43904641615129164,0.58,2999.0,8.0,0.3
9.0,8.0,374.0,3277.0,0.09460433893236937,0.48282442065194653,0.6593515981586132,3.374451697323998,0.6956117147141373,0.4906215756555318,0.3542257262456781,0.58,2999.0,8.0,0.3
9.0,16.0,373.0,3277.0,0.14137812831667187,0.5356067258308459,0.5233306144621584,5.427847697291522,0.5974165627065923,0.37760503404315243,0.2505989924589154,0.58,2999.0,8.0,0.3
9.0,32.0,371.0,3277.0,0.2318071196973763,0.4934219500348507,0.3581549754188097,5.790813154484486,0.45309503592248174,0.2388421894080151,0.13845773263099168,0.58,2999.0,8.0,0.3
9.0,64.0,367.0,3277.0,0.41195088814071,0.3702154277549443,0.193745691837836,3.0026696363020116,0.2684458794919325,0.10373949288147209,0.047813613362164525,0.58,2999.0,8.0,0.3
9.0,128.0,359.0,3277.0,0.7760295484164873,0.23892969128673647,0.07734671378043816,0.6257296909099984,0.09536692750053495,0.019584735359389028,0.005772611217335649,0.58,2999.0,8.0,0.3
9.0,256.0,343.0,3277.0,1.5066188334407402,0.13954102339468144,0.025526440577538837,0.06349227675949021,0.012587109601829481,0.0005038670120964316,-0.0002049743790150301,0.58,2999.0,8.0,0.3
9.0,512.0,311.0,3277.0,2.944339036032884,0.08051801736007724,0.008398199670901253,0.011167784576621398,8.151250306476994e-05,0.00040025293393159886,0.00024315525734830914,0.58,2999.0,8.0,0.3
9.0,1024.0,247.0,3277.0,5.825247862715819,0.04664715839663347,0.0026352235368826285,0.0025489968455556307,4.525758440917527e-05,-0.0008320404802023278,0.0007177356150958908,0.58,2999.0,8.0,0.3
