radius,t=2.0,t=11.3,t=80.0,gaussian_t=2.0,gaussian_t=11.3,gaussian_t=80.0
1.3724088634739098,0.5972585318954856,0.37782249126442363,0.038068653384884375,0.5960544999670473,0.331799369805708,0.03393677781969325
1.3895639742673338,0.5972301706172736,0.3808586181052873,0.03893287788281869,0.5962940244771141,0.33614065844182617,0.03472114349939801
1.4067190850607576,0.5968368755646677,0.3837376782273786,0.03980342615623659,0.5961707661699003,0.3403848574281311,0.035511929648831556
1.4238741958541814,0.5960838547295143,0.386459201251882,0.04068015330322972,0.5956893525207506,0.3445294270154858,0.03630902363831136
1.4410293066476054,0.594976793627606,0.38902291149886137,0.04156291369859309,0.5948548895123292,0.34857193061436176,0.03711231206787158
1.4581844174410292,0.593521833843378,0.3914287237040968,0.042451561025959164,0.5936729418409671,0.3525100360451346,0.037921680787198736
1.475339528234453,0.5917255510587306,0.39367673849680535,0.04334594830997298,0.5921495125716326,0.3563415166619025,0.03873701491566947
1.492494639027877,0.5895949326341894,0.39576723765448824,0.04424592794849957,0.5902910223047719,0.3600642523499053,0.039558198862485884
1.5096497498213008,0.5871373548101945,0.39770067915128055,0.04515135174485367,0.5881042879180969,0.36367623039679187,0.040385116346904275
1.5268048606147246,0.5843605595956847,0.39947769201624317,0.04606207094004313,0.5855965009460345,0.3671755462381536,0.041217650418552916
1.5439599714081487,0.5812726314103226,0.40109907101807085,0.04697793624501604,0.5827752056590115,0.3705604040779039,0.04205568347783421
1.5611150822015725,0.5778819735456984,0.40256577119266806,0.04789879787290301,0.5796482769040262,0.3738291173842492,0.04289909729640708
1.5782701929949963,0.5741972845096679,0.403878902229971,0.04882450557124524,0.5762238977670718,0.37698010926215625,0.04374777303774507
1.5954253037884203,0.570227534316627,0.4050397227362904,0.049754908654199285,0.5725105371169237,0.38001191270337464,0.0446015912777658
1.612580414581844,0.5659819407849993,0.4060496343882846,0.050689856034709414,0.5685169270885977,0.3829231707152279,0.04546043202552716
1.629735525375268,0.5614699459015613,0.40691017599448054,0.051629196256639046,0.5642520405634336,0.38571263632953495,0.04632417474398606
1.646890636168692,0.5567011923104056,0.4076230174800275,0.052572777526851855,0.5597250687012705,0.3883791724931686,0.04719269837081511
1.6640457469621157,0.5516854999824207,0.40818995381007944,0.05352044774723412,0.554945398578557,0.39092175184189826,0.0480658813392728
1.6812008577555395,0.546432843119087,0.40861289886691105,0.05447205454664957,0.5499225909845052,0.39333945635929995,0.04894360159912289
1.6983559685489633,0.5409533273422362,0.40889387929550763,0.05542744531281759,0.544666358425541,0.3956314769226516,0.04982573663759833
1.7155110793423873,0.5352571672191361,0.4090350283320146,0.05638646722410718,0.5391865433863554,0.3977971127378533,0.05071216350040545
1.7326661901358111,0.5293546641699146,0.40903857962900425,0.05734896728123705,0.5334930968938137,0.3998357706655407,0.05160275881276375
1.749821300929235,0.5232561848018941,0.4089068610911048,0.05831479233887451,0.5275960574278478,0.4017469644406741,0.05249739880047726
1.766976411722659,0.5169721397129002,0.40864228873406677,0.05928378913712396,0.5215055302212639,0.4035303137879978,0.05339595931103244
1.7841315225160828,0.5105129628030524,0.40824736057986477,0.06025580433289715,0.5152316669881191,0.4051855434358741,0.05429831583471867
1.8012866333095066,0.5038890911319297,0.4077246505999291,0.06123068453115733,0.5087846461180107,0.40671248203109656,0.055204343525766676
1.8184417441029306,0.49711094535536143,0.4070768027180908,0.0622082763160287,0.5021746533712474,0.40811106095738464,0.05611391722350058
1.8355968548963544,0.4901889107734239,0.4063065248842698,0.06318842628176363,0.49541186310747337,0.4093813130603523,0.05702691147349881
1.8527519656897782,0.48313331901852835,0.4054165832294072,0.06417098106355933,0.4885064200778837,0.4105233712818316,0.057943200548760135
1.8699070764832022,0.47595443040980395,0.40440979631156526,0.0651557873682172,0.48146842180872357,0.41153746720650825,0.05886265847086963
1.887062187276626,0.46866241699727806,0.4032890294625543,0.06614269200463575,0.4743079016013062,0.4124239295239052,0.059785159031160814
1.9042172980700498,0.4612673463166801,0.40205718924386724,0.0671315419141311,0.4670348121713236,0.4131831824088165,0.060710575811869234
1.9213724088634738,0.4537791658730419,0.40071721802011623,0.06812218420057606,0.45965900994777625,0.41381574382335784,0.06163878220727318
1.9385275196568976,0.4462076883686321,0.3992720886575807,0.06911446616035213,0.452190240049411,0.4143222237438585,0.06256965144481735
1.9556826304503214,0.43856257768817497,0.39772479935488797,0.07010823531210586,0.44463812195414065,0.41470332231586954,0.06350305660621491
1.9728377412437454,0.43085333565175604,0.3960783686122566,0.07110333942630295,0.43701213587454085,0.41495982794061254,0.0644388706485238
1.9899928520371692,0.4230892895433252,0.39433583034515307,0.07209962655457319,0.42932160985016926,0.41509261529622943,0.06537696642519272
2.0071479628305933,0.415279580420267,0.3925002291476257,0.0730969450588395,0.4215757075651506,0.4151026432972335,0.06631721670707301
2.024303073624017,0.40743315220714516,0.39057461571000857,0.07409514364022358,0.4137834168972228,0.4149909529955865,0.06725949420339154
2.041458184417441,0.3995587415744219,0.38856204239511855,0.07509407136772257,0.40595353920223437,0.41475866542685513,0.06820367158268092
2.058613295210865,0.3916648686007404,0.3864655589765136,0.07609357770664928,0.3980946793359575,0.41440697940491306,0.0691496214936624
2.0757684060042885,0.38375982821520177,0.38428820854182655,0.07709351254683021,0.3902152364130052,0.41393716926867374,0.07009721658607734
2.0929235167977125,0.375851682414031,0.382033023563661,0.07809372623055465,0.3823233953006403,0.4133505825843396,0.07104632953146363
2.1100786275911365,0.36794825324404934,0.3797030221400086,0.07909406958026922,0.37442711884335217,0.4126486378066614,0.07199683304387164
2.12723373838456,0.3600571165434997,0.3773012044056369,0.08009439392601095,0.3665341408122148,0.411832821902694,0.07294859990051715
2.144388849177984,0.3521855964290007,0.37483054911541175,0.08109455113257416,0.3586519595712918,0.4109046879415296,0.07390150296236596
2.161543959971408,0.34434076051572654,0.3722940104000363,0.08209439362640442,0.3507878324516717,0.4098658526534734,0.07485541519464639
2.1786990707648317,0.3365294158563296,0.36969451469422854,0.08309377442221462,0.34294877082212044,0.4087179939621093,0.07581020968728629
2.1958541815582557,0.32875810558265767,0.36703495783692874,0.08409254714931638,0.33514153584384765,0.4074628484926829,0.07676575967526943
2.2130092923516798,0.32103310623294495,0.36431820234269285,0.08509056607766362,0.32737263489547075,0.40610220906019523,0.07772193855890822
2.2301644031451033,0.31336042574588646,0.3615470748430372,0.08608768614360097,0.3196483186529397,0.4046379221405753,0.07867861992402836
2.2473195139385274,0.30574580210185615,0.358724363696111,0.08708376297531253,0.3119745788079734,0.40307188532825544,0.07963567756206161
2.2644746247319514,0.2981947025904691,0.35585281676271857,0.08807865291796692,0.3043571464074237,0.40140604478344116,0.0805929854900426
2.281629735525375,0.29071232368273414,0.3529351393463585,0.08907221305855197,0.2968014907949504,0.39964239267231194,0.0815504179705064
2.298784846318799,0.2833035914852071,0.34997399229464776,0.09006430125039636,0.28931281913545537,0.3977829646033488,0.0825078495312822
2.315939957112223,0.2759731627528029,0.3469719902591809,0.09105477613737148,0.281896076501881,0.39582983706292735,0.08346515498517998
2.3330950679056466,0.26872542643628505,0.34393170011060886,0.09204349717777142,0.27455594650321724,0.39378512485325656,0.08442220944956606
2.3502501786990706,0.26156450573990847,0.34085563950546016,0.09303032466786473,0.2672968524319155,0.39165097853569036,0.08537888836582423
2.3674052894924946,0.2544942606642457,0.3377462756009973,0.09401511976511447,0.26012295890833154,0.3894295818823651,0.08633506751869804
2.384560400285918,0.24751829100887182,0.3346060239141826,0.09499774451106315,0.25303817399933926,0.38712314933906006,0.08729062305551151
2.4017155110793422,0.24063993980932924,0.3314372473206381,0.09597806185387772,0.2460461517878724,0.3847339235020994,0.08824543150526405
2.4188706218727662,0.2338622971826211,0.3282422551893109,0.09695593567055166,0.2391502953698399,0.3822641726120482,0.08919936979759616
2.43602573266619,0.2271882045553961,0.32502330264840396,0.09793123078875941,0.23235376025463328,0.3797161880668743,0.09015231528162261
2.453180843459614,0.22062025924899162,0.32178258997799875,0.09890381300836096,0.22565945814530924,0.3770922819571736,0.09110414574462952
2.470335954253038,0.2141608193955785,0.31852226212468676,0.09987354912255247,0.21907006107445684,0.37439478462597664,0.09205473943063155
2.4874910650464614,0.20781200915980286,0.31524440833342776,0.10084030693865956,0.21258800587176988,0.3716260422555671,0.09300397505878658
2.5046461758398855,0.20157572424055217,0.3119510618917856,0.10180395529857096,0.20621549893942215,0.3687884144836648,0.09395173184166382
2.5218012866333095,0.1954536376277653,0.3086441999816241,0.10276436409880871,0.19995452131149505,0.3658842720512376,0.09489788950336252
2.538956397426733,0.1894472055895653,0.30532574363331716,0.10372140431023255,0.1938068339739154,0.36291599448411516,0.09584232829747752
2.556111508220157,0.18355767386541505,0.3019975577774914,0.10467494799737594,0.1877739834216354,0.35988596781049476,0.09678492902490941
2.573266619013581,0.17778608404147356,0.2986614513893236,0.10562486833741073,0.1818573074301234,0.35679658231633476,0.09772557305151469
2.5904217298070047,0.1721332800848567,0.29531917772041083,0.10657103963873839,0.17605794101861386,0.35365023034054144,0.09866414232559433
2.6075768406004287,0.166599915014085,0.2919724346132627,0.10751333735920562,0.17037682258300682,0.3504493041117607,0.09960051939521668
2.6247319513938527,0.161186457683625,0.28862286489349315,0.10845163812394204,0.16481470017679217,0.3471961936284974,0.10053458742537189
2.6418870621872763,0.15589319966108534,0.28527205683484014,0.10938581974281757,0.15937213791889687,0.3438932845841853,0.10146623021495534
2.6590421729807003,0.15072026217633513,0.281921544692205,0.11031576122751877,0.15404952250792844,0.34054295633874215,0.10239533221357669
2.6761972837741244,0.14566760312253518,0.27857280929796596,0.11124134280824079,0.14884706982288842,0.3371475799380462,0.10332177853819159
2.693352394567548,0.14073502408983316,0.27522727871691227,0.11216244594999504,0.1437648315910668,0.3337095161826779,0.10424545498955393
2.710507505360972,0.13592217741325632,0.27188632895523,0.11307895336853008,0.13880270210449727,0.3302311137471748,0.10516624806848515
2.727662616154396,0.13122857321713893,0.26855128471907536,0.11399074904586383,0.1339604249670452,0.32671470735095587,0.1060840449919582
2.7448177269478196,0.12665358643923877,0.26522342021837925,0.11489771824542806,0.1292375998549121,0.3231626159819745,0.1069987337089935
2.7619728377412436,0.12219646381853254,0.26190396001163885,0.11579974752682139,0.12463368927407815,0.31957714117406666,0.10791020291636451
2.7791279485346676,0.11785633083152565,0.2585940798875861,0.11669672476017205,0.12014802529895327,0.31596056533887257,0.10881834207410965
2.796283059328091,0.11363219856275479,0.25529490777973635,0.11758853914010801,0.11577981627726498,0.31231515015310984,0.10972304142084896
2.813438170121515,0.10952297049602254,0.2520075247099695,0.1184750811993351,0.11152815348698884,0.30864313500189255,0.11062419198890269
2.8305932809149392,0.10552744921375434,0.24873296575742357,0.11935624282182135,0.10739201773190367,0.3049467354786985,0.11152168561920907
2.847748391708363,0.1016443429927172,0.2454722210491295,0.12023191725558804,0.10337028586313088,0.30122814194249453,0.11241541497603945
2.864903502501787,0.0978722722851901,0.24222623676895694,0.12110199912510651,0.09946173721480803,0.2974895181324476,0.11330527356150863
2.882058613295211,0.0942097760755125,0.23899591618159285,0.12196638444330107,0.09566505994282253,0.2937329998405604,0.11419115572987733
2.8992137240886344,0.09065531810276486,0.23578212066842086,0.1228249706231573,0.09197885725630797,0.2899606936424843,0.11507295670164573
2.9163688348820584,0.08720729294115256,0.23258567077232115,0.1236776564889364,0.08840165353238104,0.28617467568668237,0.11595057257743517
2.9335239456754825,0.08386403193046606,0.22940734724856435,0.12452434228699549,0.08493190030535389,0.2823769905420328,0.11682390035165634
2.950679056468906,0.08062380894977246,0.22624789211912086,0.12536492969621388,0.08156798212241034,0.2785696501038802,0.11769283792596165
2.96783416726233,0.07748484602826253,0.22310800972786088,0.1261993218380262,0.07830822225847342,0.2747546325584697,0.11855728412248064
2.984989278055754,0.07444531878792317,0.21998836779427064,0.12702742328606303,0.07515088828371397,0.27093388140562147,0.11941713869683526
3.0021443888491777,0.07150336171342872,0.21688959846345812,0.12784914007539758,0.07209419747786068,0.26710930453942433,0.12027230235093438
3.0192994996426017,0.06865707324534703,0.21381229935036739,0.1286643797114039,0.06913632208615839,0.26328277338666395,0.12112267674554539
3.0364546104360257,0.06590452069343652,0.21075703457627157,0.1294730511782212,0.06627539441249909,0.25945612210262575,0.12196816451264073
3.0536097212294493,0.06324374496745952,0.20772433579574828,0.130275064946831,0.0635095117458937,0.25563114682384613,0.12280866926751842
3.0707648320228733,0.060672765123566195,0.20471470321248758,0.13107033298274368,0.0608367411170896,0.2518096049773225,0.12364409562069477
3.0879199428162973,0.05818958272490609,0.2017286065824164,0.13185876875329924,0.05825512388274221,0.24799321464562918,0.12447434918956715
3.105075053609721,0.05579218601569151,0.19876648620275544,0.13264028723458074,0.05576268013513474,0.2441836539873238,0.12529933660984655
3.122230164403145,0.053478553908487894,0.1958287538857535,0.13341480491794336,0.05335741293600124,0.24038256071197484,0.12611896554675742
3.139385275196569,0.051246659785020965,0.19291579391597236,0.13418223981616034,0.051037312373544225,0.2365915316090819,0.1269331447060039
3.1565403859899925,0.04909447511127884,0.1900279639901108,0.1349425114691864,0.04880035944224831,0.2328121221301091,0.12774178384450122
3.1736954967834166,0.04701997286814838,0.18716559613847786,0.13569554094954245,0.04664452974557899,0.22904584602280104,0.12854479378087116
3.1908506075768406,0.04502113079925826,0.1843289976273337,0.13644125086732029,0.044567797022115496,0.22529417501690338,0.12934208640569972
3.208005718370264,0.043095934478100624,0.1815184518414267,0.13717956537481277,0.04256813649610018,0.22155853856036262,0.13013357469155656
3.225160829163688,0.041242380196884046,0.1787342191461547,0.13791041017076747,0.04064352805379799,0.21784032360503963,0.13091917270277542
3.242315939957112,0.03945847767991337,0.17597653772888083,0.13863371250427026,0.0387919592474422,0.21414087444092852,0.1316987956049932
3.259471050750536,0.03774225262461398,0.17324562441902172,0.1393494011782569,0.03701142812889866,0.2104614925778361,0.1324723596744485
3.27662616154396,0.03609174907361104,0.17054167548661828,0.14005740655265714,0.035299945915515656,0.20680343667344014,0.13323978230703737
3.293781272337384,0.03450503162153992,0.16786486741918108,0.14075766054717326,0.033655539490932425,0.2031679225066143,0.13400098202712618
3.3109363831308074,0.032980187460504636,0.16521535767668014,0.1414500966436957,0.032076253743901884,0.1995561229948754,0.13475587849612067
3.3280914939242314,0.03151532826831627,0.162593285424623,0.14213464988835725,0.030560153748441482,0.19596916825477925,0.13550439252079047
3.345246604717655,0.030108591943834428,0.15999877224523393,0.14281125689322954,0.029105326788861734,0.1924081457040716,0.13624644606134845
3.362401715511079,0.028758144193900548,0.15743192282680948,0.14347985583766376,0.02770988423343085,0.18887410020436995,0.13698196223928447
3.379556826304503,0.027462179976496758,0.1548928256313882,0.14414038646927882,0.026371963260625585,0.18536803424313844,0.1377108653449527
3.3967119370979266,0.0262189248048845,0.1523815535409228,0.14479279010459897,0.02508972844208191,0.18189090815369494,0.13843308084491243
3.4138670478913506,0.025026635917578498,0.14989816448219606,0.14543700962934597,0.023861373186507107,0.17844364037197608,0.13914853538902183
3.4310221586847747,0.023883603319091066,0.14744270203076718,0.14607298949838432,0.02268512104893837,0.1750271077287724,0.13985715681728403
3.4481772694781982,0.022788150696441876,0.14501519599427645,0.14670067573532786,0.02155922690983777,0.17164214577613285,0.1405588741664458
3.4653323802716223,0.02173863621647101,0.1426156629754723,0.14732001593180802,0.02048197802860023,0.16828954914662983,0.1412536176763483
3.4824874910650463,0.02073345320901709,0.1402441069153626,0.14793095924640573,0.01945169497611864,0.16497007194417015,0.14194131879602942
3.49964260185847,0.019771030741029975,0.13790051961691419,0.14853345640325313,0.01846673245110007,0.16168442816503056,0.14262191018957826
3.516797712651894,0.018849834086679295,0.13558488124975918,0.1491274596903071,0.01752547998486127,0.15843329214779314,0.14329532574174134
3.533952823445318,0.017968365098498675,0.13329716083638207,0.1497129229572966,0.016626362539350167,0.15521729905085968,0.1439615005632806
3.5511079342387415,0.017125162484567445,0.13103731672028465,0.15028980161334987,0.01576784100314238,0.15203704535621884,0.1446203709960829
3.5682630450321655,0.016318801996683716,0.1288052970166384,0.15085805262430266,0.01494841259015151,0.14889308939814888,0.14527187461802202
3.5854181558255895,0.015547896534421348,0.1266010400459513,0.15141763450969226,0.014166611145768535,0.14578595191553897,0.14591595024757237
3.602573266619013,0.014811096169891116,0.1244244747512796,0.15196850733944084,0.01342100736510832,0.14271611662652325,0.14655253794817544
3.619728377412437,0.014107088097944604,0.12227552109952794,0.1525106327302317,0.012710208927994843,0.1396840308241259,0.14718157903235862
3.636883488205861,0.01343459651646859,0.12015409046738217,0.1530439738415807,0.012032860555257926,0.13669010599162892,0.14780301606560708
3.6540385989992847,0.012792382441317338,0.11806008601242293,0.1535684953716096,0.011387643990845926,0.13373471843638451,0.14841679286998918
3.6711937097927088,0.012179243460324394,0.11599340302996607,0.15408416355252214,0.010773277914182703,0.13081820994080637,0.14902285452753594
3.688348820586133,0.011594013430721596,0.11395392929617737,0.15459094614578867,0.010188517787111375,0.12794088842929177,0.14962114738337434
3.7055039313795564,0.01103556212417339,0.11194154539800062,0.15508881243704206,0.009632155639674737,0.12510302864983794,0.15021161904861605
3.7226590421729804,0.010502794823510889,0.10995612505043488,0.15557773323068905,0.009103019798883427,0.12230487286913753,0.15079421840300153
3.7398141529664044,0.009994651875120908,0.10799753540168901,0.156057680844242,0.008599974564517202,0.11954663157995546,0.15136889559730052
3.756969263759828,0.009510108200813043,0.10606563732673183,0.15652862910237383,0.008121919835894503,0.11682848421960684,0.15193560205546916
3.774124374553252,0.009048172772852461,0.10416028570974586,0.15699055333069975,0.007667790693430192,0.11415057989837986,0.15249429047656524
