model,temperature,segment_length,tau_L,replicate,lag,block_size,block_count,realization_count,particle_window_count,predicted_msd,observed_msd,msd_relative_error,predicted_msd_mc_se,predicted_ngp,observed_ngp,ngp_absolute_error,predicted_ngp_mc_se,heldout_path_used_in_prediction,macro_fit_parameter_count,microdynamic_closure_claim_allowed,spatial_facilitation_claim_allowed,thermodynamic_claim_allowed,predicted_fs_k2,observed_fs_k2,absolute_error_fs_k2,predicted_fs_k2_mc_se,predicted_fs_k4,observed_fs_k4,absolute_error_fs_k4,predicted_fs_k4_mc_se,predicted_fs_k7p25,observed_fs_k7p25,absolute_error_fs_k7p25,predicted_fs_k7p25_mc_se,segment_splice_base_seed,source_ensemble_directory,source_heldout_factorization,source_stationarity_control
within_particle_segment_shuffle,0.45,25.0,500.0,1.0,3000.0,20.0,150.0,64.0,330977.0,0.6357009023020254,0.5507382500974113,0.15427047638254,0.004391741691574959,0.7714751408191542,1.3301724324025965,0.5586972915834423,0.010838056203303198,0.0,0.0,0.0,0.0,0.0,0.6939004044876114,0.7425593344166428,0.048658929929031425,0.0018581561549476915,0.3392998137027856,0.44897180267658227,0.10967198897379665,0.003096103094117181,0.09579976774232385,0.22221602781950803,0.12641626007718418,0.0022721674196777724,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
within_particle_segment_shuffle,0.45,50.0,1000.0,1.0,20.0,20.0,1.0,64.0,819250.0,0.03929389062211697,0.039439034265083064,0.0036802027653755065,1.092773074023848e-19,0.6731497960577879,0.6894572448102572,0.016307448752469256,1.6770417779938923e-17,0.0,0.0,0.0,0.0,0.0,0.9743614743712827,0.9742726065504118,8.886782087091927e-05,1.5242519673255183e-17,0.9034047335541044,0.9031194881740169,0.00028524538008756206,1.3987495347505254e-17,0.7279313603012416,0.7273620752980499,0.0005692850031917551,9.890652812036248e-18,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
within_particle_segment_shuffle,0.45,50.0,1000.0,1.0,100.0,20.0,5.0,64.0,806142.0,0.05875535917766214,0.0570676716703697,0.02957344250946048,6.43048927756625e-05,1.509422963582252,1.6297339342658397,0.12031097068358765,0.0027540652627549267,0.0,0.0,0.0,0.0,0.0,0.962624605630529,0.9637263303218477,0.0011017246913187506,4.0622603962692404e-05,0.8672458877162821,0.8712844740845151,0.004038586368233066,0.00013942509670058278,0.6607135377546949,0.6701586799370863,0.009445142182391453,0.00030189438194784003,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
within_particle_segment_shuffle,0.45,50.0,1000.0,1.0,200.0,20.0,10.0,64.0,789757.0,0.07942583796543931,0.07543971565197483,0.05283851190338007,0.00015862784290106413,1.7640514855314378,2.0528096750212144,0.2887581894897766,0.006535414970132909,0.0,0.0,0.0,0.0,0.0,0.950584357307657,0.9531991465279716,0.0026147892203145506,9.890233480116202e-05,0.8329631145518339,0.8424536039827798,0.009490489430945881,0.00032942742191000626,0.6043163129654612,0.6251232912663965,0.020806978300935364,0.0006739390190397537,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
within_particle_segment_shuffle,0.45,50.0,1000.0,1.0,500.0,20.0,25.0,64.0,740602.0,0.1383386552887681,0.12726889615088294,0.08697929716276831,0.0005481570715317176,1.719127201823064,2.240207131422164,0.5210799295991,0.012482243388903783,0.0,0.0,0.0,0.0,0.0,0.9179023455672475,0.9252086699236458,0.0073063243563983304,0.00032530047508717554,0.7482531974565398,0.7741688168233672,0.025915619366827403,0.0009812044949658156,0.48123747560994473,0.533395281820343,0.05215780621039828,0.001752700478858465,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
within_particle_segment_shuffle,0.45,50.0,1000.0,1.0,1000.0,20.0,50.0,64.0,658677.0,0.23908238024279146,0.21371648432894896,0.11868946840244532,0.0014526169759132746,1.3703891922450058,2.035011317785304,0.6646221255402984,0.015884145991385722,0.0,0.0,0.0,0.0,0.0,0.8657192062706384,0.8825336715723144,0.016814465301676074,0.0007981802728691531,0.6278689851853003,0.6840225543370759,0.056153569151775606,0.002126916786718225,0.32943864413607393,0.43196745142274323,0.1025288072866693,0.0033487171685997394,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
within_particle_segment_shuffle,0.45,50.0,1000.0,1.0,2000.0,20.0,100.0,64.0,494827.0,0.4252620832009251,0.38494087781746295,0.10474648889480198,0.003072050910987281,1.045635682545346,1.5320813966552245,0.4864457141098786,0.014106554426501999,0.0,0.0,0.0,0.0,0.0,0.7805425131534988,0.8061233874084176,0.02558087425491884,0.0014175629781759283,0.4730081074776711,0.5436221107653332,0.0706140032876621,0.002988112086483165,0.19084910824351925,0.29754222992878293,0.10669312168526368,0.003367708994550803,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
within_particle_segment_shuffle,0.45,50.0,1000.0,1.0,3000.0,20.0,150.0,64.0,330977.0,0.5918592201453774,0.5507382500974113,0.07466517904048398,0.004142459384470942,0.9242984260784712,1.3301724324025965,0.4058740063241253,0.01182982217887197,0.0,0.0,0.0,0.0,0.0,0.7152959297774655,0.7425593344166428,0.027263404639177313,0.0016761879832219507,0.38326975766817994,0.44897180267658227,0.06570204500840232,0.0029783557062164445,0.1352496921930609,0.22221602781950803,0.08696633562644712,0.002789274089687324,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
within_particle_segment_shuffle,0.45,125.0,2500.0,1.0,20.0,20.0,1.0,64.0,819250.0,0.03929389062211697,0.039439034265083064,0.0036802027653755065,0.0,0.6731497960577877,0.6894572448102572,0.016307448752469478,0.0,0.0,0.0,0.0,0.0,0.0,0.9743614743712826,0.9742726065504118,8.886782087080825e-05,0.0,0.9034047335541044,0.9031194881740169,0.00028524538008756206,1.3987495347505254e-17,0.7279313603012418,0.7273620752980499,0.0005692850031919772,1.3987495347505254e-17,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
within_particle_segment_shuffle,0.45,125.0,2500.0,1.0,100.0,20.0,5.0,64.0,806142.0,0.057482493953625806,0.0570676716703697,0.007268954052518151,0.0,1.5659102881257683,1.6297339342658397,0.06382364614007141,0.0,0.0,0.0,0.0,0.0,0.0,0.9634307590959218,0.9637263303218477,0.0002955712259259391,1.3987495347505254e-17,0.8700289011078643,0.8712844740845151,0.0012555729766507984,0.0,0.6668290676671776,0.6701586799370863,0.0033296122699086883,1.3987495347505254e-17,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
within_particle_segment_shuffle,0.45,125.0,2500.0,1.0,200.0,20.0,10.0,64.0,789757.0,0.07622037669994909,0.07543971565197483,0.010348144093963452,0.0,1.8973868538065517,2.0528096750212144,0.15542282121466267,0.0,0.0,0.0,0.0,0.0,0.0,0.9525895653140832,0.9531991465279716,0.0006095812138883216,0.0,0.8396527551862566,0.8424536039827798,0.002800848796523203,0.0,0.6180938388082032,0.6251232912663965,0.007029452458193308,1.3987495347505254e-17,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
within_particle_segment_shuffle,0.45,125.0,2500.0,1.0,500.0,20.0,25.0,64.0,740602.0,0.12665828477855254,0.12726889615088294,0.004797805204552863,0.0,1.9912317057822564,2.240207131422164,0.2489754256399077,2.797499069501051e-17,0.0,0.0,0.0,0.0,0.0,0.9249288368236863,0.9252086699236458,0.00027983309995949224,0.0,0.7698065719351862,0.7741688168233672,0.004362244888181044,1.3987495347505254e-17,0.5202396921644427,0.533395281820343,0.013155589655900357,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
within_particle_segment_shuffle,0.45,125.0,2500.0,1.0,1000.0,20.0,50.0,64.0,658677.0,0.21081021379801257,0.21371648432894896,0.013598719537530446,0.0,1.6368097697951955,2.035011317785304,0.39820154799010865,5.594998139002102e-17,0.0,0.0,0.0,0.0,0.0,0.8815274770288141,0.8825336715723144,0.0010061945435003716,1.3987495347505254e-17,0.6710244950426272,0.6840225543370759,0.01299805929444875,1.3987495347505254e-17,0.3979272856181023,0.43196745142274323,0.03404016580464092,6.993747673752627e-18,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
within_particle_segment_shuffle,0.45,125.0,2500.0,1.0,2000.0,20.0,100.0,64.0,494827.0,0.38255267458302417,0.38494087781746295,0.006204078007977287,6.993747673752627e-18,1.0906459171951555,1.5320813966552245,0.441435479460069,2.797499069501051e-17,0.0,0.0,0.0,0.0,0.0,0.7996443398428261,0.8061233874084176,0.006479047565591478,0.0,0.5128773675773673,0.5436221107653332,0.03074474318796583,0.0,0.24207153649136795,0.29754222992878293,0.05547069343741498,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
within_particle_segment_shuffle,0.45,125.0,2500.0,1.0,3000.0,20.0,150.0,64.0,330977.0,0.5485696739621836,0.5507382500974113,0.003937580392943674,1.3987495347505254e-17,0.8423220948238405,1.3301724324025965,0.48785033757875607,1.3987495347505254e-17,0.0,0.0,0.0,0.0,0.0,0.7292017846113337,0.7425593344166428,0.013357549805309121,1.3987495347505254e-17,0.4045847279548952,0.44897180267658227,0.04438707472168707,6.993747673752627e-18,0.15534028506423733,0.22221602781950803,0.0668757427552707,3.4968738368763135e-18,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
within_particle_segment_shuffle,0.45,250.0,5000.0,1.0,20.0,20.0,1.0,64.0,819250.0,0.03929389062211697,0.039439034265083064,0.0036802027653755065,0.0,0.6731497960577877,0.6894572448102572,0.016307448752469478,0.0,0.0,0.0,0.0,0.0,0.0,0.9743614743712828,0.9742726065504118,8.886782087103029e-05,0.0,0.9034047335541044,0.9031194881740169,0.00028524538008756206,1.3987495347505254e-17,0.7279313603012418,0.7273620752980499,0.0005692850031919772,1.3987495347505254e-17,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
within_particle_segment_shuffle,0.45,250.0,5000.0,1.0,100.0,20.0,5.0,64.0,806142.0,0.056742089318291174,0.0570676716703697,0.0057051977511739516,8.742184592190784e-19,1.5842593389778372,1.6297339342658397,0.04547459528800246,0.0,0.0,0.0,0.0,0.0,0.0,0.963891491108379,0.9637263303218477,0.00016516078653128208,0.0,0.8715664994708164,0.8712844740845151,0.0002820253863012878,1.3987495347505254e-17,0.6700101719709759,0.6701586799370863,0.00014850796611043382,1.3987495347505254e-17,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
within_particle_segment_shuffle,0.45,250.0,5000.0,1.0,200.0,20.0,10.0,64.0,789757.0,0.07441420880152318,0.07543971565197483,0.01359372634942857,1.7484369184381568e-18,1.9594241106350694,2.0528096750212144,0.09338556438614498,0.0,0.0,0.0,0.0,0.0,0.0,0.9537049456303189,0.9531991465279716,0.0005057991023473818,0.0,0.843307417963394,0.8424536039827798,0.0008538139806142375,0.0,0.6252300175680904,0.6251232912663965,0.00010672630169383801,1.3987495347505254e-17,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
within_particle_segment_shuffle,0.45,250.0,5000.0,1.0,500.0,20.0,25.0,64.0,740602.0,0.1221321991098382,0.12726889615088294,0.04036097739823996,0.0,2.1227481773417103,2.240207131422164,0.11745895408045381,0.0,0.0,0.0,0.0,0.0,0.0,0.9276561217551443,0.9252086699236458,0.002447451831498526,1.3987495347505254e-17,0.778239440156132,0.7741688168233672,0.004070623332764756,0.0,0.5352750895245925,0.533395281820343,0.0018798077042494477,1.3987495347505254e-17,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
within_particle_segment_shuffle,0.45,250.0,5000.0,1.0,1000.0,20.0,50.0,64.0,658677.0,0.2034054689171925,0.21371648432894896,0.0482462335281818,0.0,1.9318147653329767,2.035011317785304,0.1031965524523275,0.0,0.0,0.0,0.0,0.0,0.0,0.8869026396620665,0.8825336715723144,0.004368968089752068,0.0,0.6899705989020689,0.6840225543370759,0.0059480445649929825,0.0,0.43156064533345123,0.43196745142274323,0.000406806089292,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
within_particle_segment_shuffle,0.45,250.0,5000.0,1.0,2000.0,20.0,100.0,64.0,494827.0,0.36255536563125806,0.38494087781746295,0.05815311772843201,6.993747673752627e-18,1.530692726450921,1.5320813966552245,0.0013886702043035548,0.0,0.0,0.0,0.0,0.0,0.0,0.8161346559575015,0.8061233874084176,0.010011268549083852,1.3987495347505254e-17,0.5656971380538441,0.5436221107653332,0.022075027288510962,0.0,0.3121963487636597,0.29754222992878293,0.014654118834876773,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
within_particle_segment_shuffle,0.45,250.0,5000.0,1.0,3000.0,20.0,150.0,64.0,330977.0,0.5190956281188335,0.5507382500974113,0.05745491977900763,0.0,1.3154707032548973,1.3301724324025965,0.014701729147699183,0.0,0.0,0.0,0.0,0.0,0.0,0.7552627377733745,0.7425593344166428,0.012703403356731702,0.0,0.4759574245800681,0.44897180267658227,0.026985621903485857,0.0,0.23712336107040596,0.22221602781950803,0.014907333250897936,3.4968738368763135e-18,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
cross_particle_segment_splice,0.45,1.0,20.0,2.0,20.0,20.0,1.0,64.0,819250.0,0.03962103310354124,0.038152024480352674,0.03850408053562315,0.0,0.6476841419232741,0.6641054641430317,0.016421322219757672,1.4835979218054374e-17,0.0,0.0,0.0,0.0,0.0,0.9741442483697627,0.975085284203826,0.0009410358340633529,1.296675522930326e-17,0.90256018345735,0.9059230562568693,0.003362872799519301,1.0490621510628939e-17,0.7256924666048734,0.7335770580014349,0.007884591396561502,5.2453107553144695e-18,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
cross_particle_segment_splice,0.45,1.0,20.0,2.0,100.0,20.0,5.0,64.0,806142.0,0.19808854486574,0.052775278088095054,2.753434411753947,3.7839862368871206e-05,0.12987924929151182,1.6163795842344126,1.486500334942901,0.0003317682982850744,0.0,0.0,0.0,0.0,0.0,0.8772473529164999,0.9663158180281514,0.08906846511165145,2.107918080975534e-05,0.5989656232424894,0.8792594732386941,0.28029384999620477,5.453897181771051e-05,0.2012525535573081,0.6847219017867405,0.48346934822943244,7.760078052243354e-05,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
cross_particle_segment_splice,0.45,1.0,20.0,2.0,200.0,20.0,10.0,64.0,789757.0,0.39620203146392197,0.06724485325845257,4.891930939920967,0.00011996667290131106,0.06476867591527011,2.1053026915279753,2.0405340156127054,0.0003600514738963771,0.0,0.0,0.0,0.0,0.0,0.7695522717987966,0.9579937366175421,0.18844146481874546,5.8641538624496584e-05,0.3587223577205683,0.8562828584879376,0.4975605007673693,0.0001128151989675891,0.04055442195324577,0.6480499865399985,0.6074955645867527,0.00010246555295762019,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
cross_particle_segment_splice,0.45,1.0,20.0,2.0,500.0,20.0,25.0,64.0,740602.0,0.9903682413512841,0.1073797564638258,8.223044212108269,0.0004757102796908158,0.025795711446405085,2.3654625478366693,2.3396668363902644,0.0004529241552642639,0.0,0.0,0.0,0.0,0.0,0.5195547622756745,0.9359506294503632,0.4163958671746887,0.00016433311236218842,0.07709171874316198,0.8005729633027215,0.7234812445595595,0.00018295298911722672,0.0003251205548075207,0.5679871984961697,0.5676620779413623,0.0001357512008420549,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
cross_particle_segment_splice,0.45,1.0,20.0,2.0,1000.0,20.0,50.0,64.0,658677.0,1.9812849441300284,0.171315127140714,10.565148841191649,0.001495497588989815,0.013029552720711147,2.1878435702506227,2.1748140175299118,0.0005555108520180965,0.0,0.0,0.0,0.0,0.0,0.26985778995559795,0.9031995585846249,0.6333417686290269,0.00029837675328728454,0.005929820503469968,0.7283672041708552,0.7224373836673852,0.00019625122874237456,4.1744806591285644e-05,0.4797847508304132,0.4797430060238219,9.698484687406574e-05,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
cross_particle_segment_splice,0.45,1.0,20.0,2.0,2000.0,20.0,100.0,64.0,494827.0,3.964750134031552,0.30417451341716534,12.034458704283445,0.004411685768575656,0.007051047735951624,1.7285262993440798,1.7214752516081282,0.0007348918842535018,0.0,0.0,0.0,0.0,0.0,0.07310048769183278,0.8413429351086408,0.768242447416808,0.00040124862278168234,0.00013372368180931935,0.6109579893966665,0.6108242657148572,0.00018912220011038308,0.00014990729865314975,0.3600406540179815,0.35989074671932836,0.0001440284101574334,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
cross_particle_segment_splice,0.45,1.0,20.0,2.0,3000.0,20.0,150.0,64.0,330977.0,5.949894060208244,0.43061894250681476,12.817074617227467,0.009067807107968192,0.005499344067308691,1.4125656124190522,1.4070662683517434,0.0010177076770005553,0.0,0.0,0.0,0.0,0.0,0.019137857626749702,0.7881757849378997,0.7690379273111501,0.0005233845103284003,0.0003148511268978419,0.5238939683641092,0.5235791172372113,0.00024176851883368146,-0.00021378469046434288,0.28726954685338274,0.2874833315438471,0.0001553802249054389,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
cross_particle_segment_splice,0.45,2.0,40.0,2.0,20.0,20.0,1.0,64.0,819250.0,0.03962103310354124,0.038152024480352674,0.03850408053562315,0.0,0.6476841419232742,0.6641054641430317,0.01642132221975756,3.4968738368763135e-18,0.0,0.0,0.0,0.0,0.0,0.9741442483697627,0.975085284203826,0.0009410358340633529,1.2848334892853078e-17,0.90256018345735,0.9059230562568693,0.003362872799519301,8.565556595235386e-18,0.7256924666048734,0.7335770580014349,0.007884591396561502,4.625929269271485e-18,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
cross_particle_segment_splice,0.45,2.0,40.0,2.0,100.0,20.0,5.0,64.0,806142.0,0.12980496884541615,0.052775278088095054,1.459579059512285,2.1520675512394645e-05,0.2906456598549666,1.6163795842344126,1.325733924379446,0.00044868356289376037,0.0,0.0,0.0,0.0,0.0,0.918052726498382,0.9663158180281514,0.048263091529769375,1.2596410834747069e-05,0.7177208939018496,0.8792594732386941,0.16153857933684457,3.701765907168573e-05,0.3599271158577222,0.6847219017867405,0.32479478592901834,6.110257099160691e-05,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
