time,log10_time,renewal_mean,effective_shape,poisson_alpha_decay,gamma_exchange_alpha_decay,poisson_ngp,gamma_exchange_ngp,gamma_exchange_local_beta,poisson_scattering_susceptibility,gamma_exchange_scattering_susceptibility
0.03606446766138692,-1.4429204739391428,3.0991027965637796e-07,0.4000000123964112,0.9999998810915242,0.9999998810915418,7.865526058137284e-05,7.865532152142081e-05,2.991003075016806,4.293399358257233e-08,4.293400412969106e-08
0.03643293618837965,-1.4385058268633346,3.1947730015094434e-07,0.40000001277909203,0.9999998774207851,0.999999877420804,7.949302933885072e-05,7.949309282929324e-05,2.990911379481986,4.4232618900963416e-08,4.423262978114906e-08
0.0368051693364576,-1.4340911797875262,3.293393488798535e-07,0.400000013173574,0.9999998736368477,0.9999998736368677,8.03400702784618e-05,8.034013642631189e-05,2.9908187838848335,4.557021449080878e-08,4.557022570406133e-08
0.037181205568531044,-1.429676532711718,3.3950551108316574e-07,0.4000000135802204,0.999999869736226,0.9999998697362472,8.119649310223132e-05,8.119656201906948e-05,2.9907251711940717,4.6947936982455474e-08,4.6947949194908745e-08
0.03756108374048362,-1.4252618856359098,3.4998515126130613e-07,0.4000000139994061,0.999999865715327,0.9999998657153495,8.206240895614059e-05,8.20624807576782e-05,2.9906305913574442,4.8366977423164315e-08,4.83669904127737e-08
0.037944843105187205,-1.4208472385601016,3.607879218593679e-07,0.4000000144315169,0.9999998615704471,0.999999861570471,8.293793047764453e-05,8.293800528535516e-05,2.99053508224938,4.982856161017679e-08,4.98285754879646e-08
0.03833252331655791,-1.4164325914842935,3.719237718527446e-07,0.4000000148769509,0.9999998572977691,0.9999998572977945,8.382317176436338e-05,8.382324970388731e-05,2.990438604181236,5.133395120093809e-08,5.133396574485971e-08
0.0387241644336536,-1.4120179444084853,3.834029559397767e-07,0.4000000153361183,0.9999998528933582,0.9999998528933853,8.471824841760345e-05,8.471832962050976e-05,2.9903411258643473,5.28844442682086e-08,5.288445970030864e-08
0.03911980692481311,-1.407603297332677,3.952360442052716e-07,0.4000000158094418,0.9999998483531592,0.999999848353188,8.56232776309529e-05,8.562336223427582e-05,2.9902426654261944,5.448137763153227e-08,5.448139395181073e-08
0.039519491671837916,-1.403188650256869,4.07433930899731e-07,0.40000001629735726,0.9999998436729919,0.9999998436730224,8.653837801997355e-05,8.653846616675222e-05,2.9901432095838345,5.61261261911028e-08,5.612614351058198e-08
0.03992325997421645,-1.3987740031810607,4.2000784562915006e-07,0.4000000168003139,0.9999998388485475,0.99999983884858,8.746366991752019e-05,8.74637617559333e-05,2.990042751514011,5.7820105925365795e-08,5.78201242440457e-08
0.04033115355339154,-1.3943593561052525,4.329693625289288e-07,0.40000001731877455,0.9999998338753854,0.9999998338754199,8.839927516057777e-05,8.83993708459474e-05,2.9899412525857088,5.956477311386266e-08,5.9564792875832495e-08
0.04074321455707154,-1.3899447090294443,4.463304115223665e-07,0.40000001785321654,0.9999998287489282,0.9999998287489649,8.93453172645664e-05,8.93454169584968e-05,2.9898387346454456,6.136162722381044e-08,6.136164809600331e-08
0.041159485563585424,-1.3855300619536361,4.60103288643654e-07,0.4000000184041316,0.9999998234644579,0.9999998234644969,9.030192133052672e-05,9.03020252010806e-05,2.9897351742589535,6.321221102112418e-08,6.321223322558467e-08
0.04158000958628244,-1.381115414877828,4.7430066782094824e-07,0.40000001897202675,0.999999818017112,0.9999998180171533,9.126921418345368e-05,9.126932240603035e-05,2.9896305243196366,6.511811212472907e-08,6.511813588350179e-08
0.042004830077976674,-1.3767007678020198,4.889356122572686e-07,0.4000000195574245,0.9999998124018781,0.999999812401922,9.224732435897387e-05,9.224743711651234e-05,2.989524825965077,6.708096433882815e-08,6.708098965191311e-08
0.04243399093543705,-1.3722861207262114,5.040215859600239e-07,0.4000000201608635,0.9999998066135902,0.999999806613637,9.323638205671614e-05,9.32364995395718e-05,2.9894180678711564,6.910244931823684e-08,6.910247585256712e-08
0.04286753650392312,-1.3678714736504032,5.195724667331203e-07,0.4000000207828987,0.9999998006469237,0.9999998006469735,9.423651930062782e-05,9.423664170747357e-05,2.989310232453363,7.118429701247209e-08,7.118432532315921e-08
0.04330551158176738,-1.363456826574595,5.356025579862644e-07,0.40000002142410235,0.9999997944963906,0.9999997944964434,9.524786980974476e-05,9.524799734711878e-05,2.989201282923432,7.33282878861985e-08,7.332831786222016e-08
0.043747961425004214,-1.3590421794987868,5.521266028199468e-07,0.40000002208506413,0.9999997881563341,0.9999997881563902,9.627056921357457e-05,9.627070209749448e-05,2.989091246547332,7.55362540294513e-08,7.553628600387441e-08
0.04419493175204623,-1.3546275324229786,5.691597963893014e-07,0.4000000227663919,0.999999781620924,0.9999997816209836,9.730475488867185e-05,9.730489334363166e-05,2.988980092221823,7.781008060092631e-08,7.781011468477317e-08
0.04464646874840833,-1.3502128853471704,5.867178005036777e-07,0.40000002346871205,0.999999774884151,0.9999997748842144,9.835056611917636e-05,9.835071037926942e-05,2.9888677821510328,8.015170760433676e-08,8.015174379760737e-08
0.0451026190714801,-1.3457982382713622,6.048167574555785e-07,0.4000000241926703,0.9999997679398218,0.9999997679398891,9.940814404951759e-05,9.940829435879482e-05,2.9887543293439194,8.256313055454712e-08,8.256316885724146e-08
0.0455634298553469,-1.341383591195554,6.234733051448116e-07,0.40000002493893216,0.9999997607815525,0.999999760781624,0.00010047763178433478,0.0001004777883971048,2.988639735531706,8.504640358619753e-08,8.504644399831562e-08
