temperature,model,segment_length,lag,independent_replicate_count,predicted_msd,observed_msd,ensemble_msd_relative_error,ensemble_msd_mc_relative_se,predicted_ngp,observed_ngp,ensemble_ngp_absolute_error,ensemble_ngp_mc_se,heldout_path_used_in_prediction,macro_fit_parameter_count,microdynamic_closure_claim_allowed,spatial_facilitation_claim_allowed,thermodynamic_claim_allowed,predicted_fs_k2,observed_fs_k2,ensemble_absolute_error_fs_k2,ensemble_fs_k2_mc_se,predicted_fs_k4,observed_fs_k4,ensemble_absolute_error_fs_k4,ensemble_fs_k4_mc_se,predicted_fs_k7p25,observed_fs_k7p25,ensemble_absolute_error_fs_k7p25,ensemble_fs_k7p25_mc_se,segment_splice_base_seed,source_ensemble_directory,source_heldout_factorization,source_stationarity_control
0.58,cross_particle_segment_splice,4.0,20.0,5.0,0.16000069220057642,0.16644706753509889,0.03872928150664545,6.807669527449963e-18,0.5504273935473988,0.5344887762388694,0.015938617308529412,2.0934566115783667e-17,0.0,0.0,0.0,0.0,0.0,0.9015313774584957,0.8977986067917458,0.0037327706667498184,6.076918826651447e-18,0.6809993915055563,0.6708725623542008,0.010126829151355543,2.2662332591841974e-18,0.3437745371036036,0.33086790404330846,0.012906633060295158,2.090826456354819e-18,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
0.58,cross_particle_segment_splice,4.0,100.0,5.0,0.6452023588626694,0.6277432713959149,0.02781246452539543,0.0005127042420000651,0.2195013713804932,0.27259878318412567,0.05309741180363248,0.00038965951086069597,0.0,0.0,0.0,0.0,0.0,0.6632074676896241,0.6729530928901382,0.00974562520051403,0.00013825803469969246,0.23392956570913243,0.2550264768632297,0.021096911154097286,0.00019198028794636872,0.025242346928609254,0.03791104562476884,0.012668698696159584,9.316833390260153e-05,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
0.58,cross_particle_segment_splice,4.0,200.0,5.0,1.2490896487143104,1.2114563032671688,0.031064550446969097,0.0008364854869717704,0.12125806762478927,0.16461288054797313,0.043354812923183855,0.00048775147682895314,0.0,0.0,0.0,0.0,0.0,0.45279861831430085,0.4684955850761498,0.01569696676184895,0.0002946825390928888,0.06237134267052267,0.07669663841520627,0.014325295744683601,0.00018027824764364875,0.0011127600044067282,0.0029394292791792066,0.0018266692747724784,8.45898640148476e-05,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
0.58,cross_particle_segment_splice,4.0,400.0,5.0,2.4593092352870216,2.3739410739101037,0.035960522489426605,0.001229948724829774,0.06278614882164937,0.09624093789673074,0.03345478907508137,0.000647159723621225,0.0,0.0,0.0,0.0,0.0,0.21086909887574817,0.22856523099152498,0.017696132115776808,0.0004157431866434846,0.004637596609037775,0.00533568134770505,0.0006980847386672748,0.00016327627649863842,-7.392756219337386e-05,-0.00020390029128960173,0.00012997272909622787,0.00010948598919285796,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
0.58,cross_particle_segment_splice,4.0,600.0,5.0,3.6687242385255985,3.5487077013310584,0.033819786608382474,0.0010717043626934145,0.04179840385236843,0.06492829891012106,0.023129895057752627,0.0008163569224523221,0.0,0.0,0.0,0.0,0.0,0.09813169213280985,0.10992628341556979,0.011794591282759934,0.00035489589530416396,3.478719597721589e-05,0.001625518978447396,0.0015907317824701802,0.00023204955333984257,-0.00020659536276595907,0.002668049891866133,0.002874645254632092,0.00014417253111154916,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
0.58,cross_particle_segment_splice,8.0,20.0,5.0,0.16000069220057642,0.16644706753509889,0.03872928150664545,7.40918369748587e-18,0.5504273935473986,0.5344887762388694,0.01593861730852919,2.2951856030935176e-17,0.0,0.0,0.0,0.0,0.0,0.9015313774584957,0.8977986067917458,0.0037327706667498184,7.046005543709292e-18,0.6809993915055563,0.6708725623542008,0.010126829151355543,1.946976953027262e-18,0.3437745371036036,0.33086790404330846,0.012906633060295158,2.001177521276498e-18,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
0.58,cross_particle_segment_splice,8.0,100.0,5.0,0.6139582275988115,0.6277432713959149,0.021959683879127168,0.00042152227903167924,0.2616153361983816,0.27259878318412567,0.01098344698574405,0.00028980076173485536,0.0,0.0,0.0,0.0,0.0,0.6782548789006325,0.6729530928901382,0.005301786010494358,0.00011106714902021696,0.2601458349641269,0.2550264768632297,0.005119358100897198,0.00014528638569173309,0.038595347101383154,0.03791104562476884,0.0006843014766143157,6.230394439009717e-05,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
0.58,cross_particle_segment_splice,8.0,200.0,5.0,1.1836961464554654,1.2114563032671688,0.022914699223436474,0.0009865997281157737,0.14397546898266805,0.16461288054797313,0.020637411565305075,0.00048658125911105475,0.0,0.0,0.0,0.0,0.0,0.47443431199757524,0.4684955850761498,0.005938726921425441,0.00036808396272369114,0.07799473564666842,0.07669663841520627,0.001298097231462153,0.0002527132583824264,0.002498124330067371,0.0029394292791792066,0.00044130494911183557,9.003268728141911e-05,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
0.58,cross_particle_segment_splice,8.0,400.0,5.0,2.3183803285118354,2.3739410739101037,0.023404433247685708,0.0014656893924673263,0.07489320557042842,0.09624093789673074,0.021347732326302327,0.0006440980877042844,0.0,0.0,0.0,0.0,0.0,0.23291954853726393,0.22856523099152498,0.0043543175457389505,0.0005358171244449268,0.007191910844675487,0.00533568134770505,0.001856229496970437,0.00017552111752076652,0.0001232754839745165,-0.00020390029128960173,0.0003271757752641182,0.00010489207740925568,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
0.58,cross_particle_segment_splice,8.0,600.0,5.0,3.4576011762595016,3.5487077013310584,0.025673155621519395,0.00108249021761483,0.04984480153537495,0.06492829891012106,0.01508349737474611,0.0007622680027734553,0.0,0.0,0.0,0.0,0.0,0.11378764810541211,0.10992628341556979,0.003861364689842328,0.000384746534202992,0.000621220331591485,0.001625518978447396,0.001004298646855911,0.00022546421572640197,-0.0003456254141002091,0.002668049891866133,0.003013675305966342,0.00015209031605961816,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
0.58,cross_particle_segment_splice,16.0,20.0,5.0,0.16000069220057642,0.16644706753509889,0.03872928150664545,7.220623930405333e-18,0.5504273935473988,0.5344887762388694,0.015938617308529412,2.1725691886744613e-17,0.0,0.0,0.0,0.0,0.0,0.9015313774584957,0.8977986067917458,0.0037327706667498184,6.513954206906458e-18,0.6809993915055563,0.6708725623542008,0.010126829151355543,2.1270653148131406e-18,0.3437745371036036,0.33086790404330846,0.012906633060295158,2.0464929443141987e-18,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
0.58,cross_particle_segment_splice,16.0,100.0,5.0,0.6015606308917825,0.6277432713959149,0.04170915356194904,0.00043074231932046776,0.2787984873957447,0.27259878318412567,0.006199704211619028,0.0002385118043474561,0.0,0.0,0.0,0.0,0.0,0.6842013129496769,0.6729530928901382,0.011248220059538738,0.00011567744703020564,0.27014117312198727,0.2550264768632297,0.015114696258757554,0.00014922677776193892,0.04356469218218355,0.03791104562476884,0.00565364655741471,5.6811256494925683e-05,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
0.58,cross_particle_segment_splice,16.0,200.0,5.0,1.1513714782648763,1.2114563032671688,0.049597187154212796,0.0010144603039257986,0.16044112353564274,0.16461288054797313,0.004171757012330385,0.0004505823330827097,0.0,0.0,0.0,0.0,0.0,0.48588057133527035,0.4684955850761498,0.01738498625912055,0.00038897290920505756,0.08691906323538104,0.07669663841520627,0.01022242482017477,0.00025212508920609137,0.004468834842714002,0.0029394292791792066,0.0015294055635347958,5.785700743207773e-05,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
0.58,cross_particle_segment_splice,16.0,400.0,5.0,2.2675501993472587,2.3739410739101037,0.044816139596763116,0.0016288885651604185,0.08541771158856862,0.09624093789673074,0.010823226308162126,0.000689560178722864,0.0,0.0,0.0,0.0,0.0,0.24212670487765325,0.22856523099152498,0.013561473886128272,0.0006597801067539436,0.008239727535485224,0.00533568134770505,0.0029040461877801746,0.00016814812949029798,2.31010703636469e-05,-0.00020390029128960173,0.00022700136165324864,0.00010220657602855667,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
0.58,cross_particle_segment_splice,16.0,600.0,5.0,3.3537606763511834,3.5487077013310584,0.054934652664335726,0.0010339591835966013,0.05828791330391385,0.06492829891012106,0.006640385606207208,0.0007890653465679502,0.0,0.0,0.0,0.0,0.0,0.12248928216212347,0.10992628341556979,0.012562998746553686,0.0004113504355877775,0.0006610861069840155,0.001625518978447396,0.0009644328714633806,0.00023288484828751054,7.812048055490857e-05,0.002668049891866133,0.0025899294113112246,0.00015729181176760897,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
0.58,cross_particle_segment_splice,32.0,20.0,5.0,0.16000069220057642,0.16644706753509889,0.03872928150664545,7.665378883612863e-18,0.5504273935473988,0.5344887762388694,0.015938617308529412,2.196081315270056e-17,0.0,0.0,0.0,0.0,0.0,0.9015313774584957,0.8977986067917458,0.0037327706667498184,5.840930859081785e-18,0.6809993915055563,0.6708725623542008,0.010126829151355543,1.8831241921335726e-18,0.3437745371036036,0.33086790404330846,0.012906633060295158,2.21161720295625e-18,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
0.58,cross_particle_segment_splice,32.0,100.0,5.0,0.5907202932278712,0.6277432713959149,0.05897789726318459,5.245873147487209e-05,0.2922087453032634,0.27259878318412567,0.019609962119137736,0.00012111528845732134,0.0,0.0,0.0,0.0,0.0,0.6892779801003982,0.6729530928901382,0.016324887210260042,1.3607231592138572e-05,0.2783677970487216,0.2550264768632297,0.0233413201854919,2.391734756771466e-05,0.04748867923787225,0.03791104562476884,0.00957763361310341,2.5995383365021563e-05,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
0.58,cross_particle_segment_splice,32.0,200.0,5.0,1.1102061994618926,1.2114563032671688,0.08357718188614438,7.276696335524111e-05,0.17482503763676185,0.16461288054797313,0.010212157088788726,0.00015160078528014573,0.0,0.0,0.0,0.0,0.0,0.4995230918652219,0.4684955850761498,0.031027506789072123,2.788776467323849e-05,0.09692229709439143,0.07669663841520627,0.02022565867918516,4.204917773034474e-05,0.005433577595473497,0.0029394292791792066,0.0024941483162942905,3.201214692538739e-05,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
0.58,cross_particle_segment_splice,32.0,400.0,5.0,2.142538129290596,2.3739410739101037,0.09747627991387553,9.462200354915808e-05,0.09419477086370537,0.09624093789673074,0.0020461670330253756,0.00016890447251001174,0.0,0.0,0.0,0.0,0.0,0.2623590701100095,0.22856523099152498,0.03379383911848449,5.155609048104215e-05,0.011812519631411698,0.00533568134770505,0.006476838283706648,6.37744977854113e-05,0.0012878199975542776,-0.00020390029128960173,0.0014917202888438794,5.7177153305328533e-05,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
0.58,cross_particle_segment_splice,32.0,600.0,5.0,3.233446876006018,3.5487077013310584,0.08883820586485369,0.00018256576576603499,0.04863389016770353,0.06492829891012106,0.016294408742417527,0.00026603517978195763,0.0,0.0,0.0,0.0,0.0,0.12997345440179808,0.10992628341556979,0.020047170986228297,0.00011465227977706496,0.002370105797538405,0.001625518978447396,0.000744586819091009,0.00014788816595804572,-0.00016740490024943024,0.002668049891866133,0.0028354547921155635,0.00011872783715277488,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T058,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T058_block20_nonlinear_path_stationarity.csv
