lag,independent_replicate_count,predicted_msd,observed_msd,ensemble_msd_relative_error,predicted_ngp,observed_ngp,ensemble_ngp_absolute_error,predicted_fs_k2,observed_fs_k2,ensemble_absolute_error_fs_k2,predicted_fs_k4,observed_fs_k4,ensemble_absolute_error_fs_k4,predicted_fs_k7p25,observed_fs_k7p25,ensemble_absolute_error_fs_k7p25
20.0,3.0,0.04273255885728216,0.03949186469853002,0.08205979088327942,0.830151523777627,0.6751140847848851,0.15503743899274192,0.9722241918793394,0.9742347768868321,0.002010585007492738,0.8962996975468545,0.9029575283359126,0.006657830789058128,0.7128964824796872,0.7268548226920929,0.013958340212405718
100.0,3.0,0.06695037956953208,0.057100198209926144,0.17250695563949203,1.4227855292381897,1.591737265317109,0.16895173607891922,0.9575978588936521,0.9636844599785942,0.006086601084942078,0.8509541096904231,0.87093838803019,0.019984278339766903,0.6283987359666524,0.6685948251395887,0.04019608917293627
200.0,3.0,0.08997420688096103,0.07520056123369138,0.1964565876225235,1.61128400709353,2.006542528897479,0.39525852180394927,0.9442552989606944,0.9533016497076988,0.009046350747004439,0.8131986916263942,0.8424183294324846,0.02921963780609038,0.5675099262406604,0.623679630548327,0.056169704307666546
500.0,3.0,0.14745583389652453,0.1262955126161884,0.16754610549499294,1.6359698447065105,2.164410449673618,0.5284406049671075,0.9126849155884513,0.9255414798411173,0.012856564252666014,0.7329309383110193,0.7737458591055776,0.040814920794558285,0.4562545255472102,0.5291930232489127,0.07293849770170252
1000.0,3.0,0.23000597414085575,0.2096882357573943,0.09689498464267077,1.4620205409277773,1.9242521838872673,0.46223164295948993,0.8705700040948253,0.8837103017827217,0.013140297687896374,0.6397469838891827,0.6839386458670308,0.044191661977848073,0.34971088856392235,0.4252107551608982,0.07549986659697583
2000.0,3.0,0.37622923517654566,0.3804918087436149,0.01120279982148431,1.174778474637271,1.444557669873739,0.2697791952364681,0.8022837498967063,0.8061750197934496,0.0038912698967433768,0.513266503058338,0.5420765220261176,0.02881001896777957,0.23683125552331838,0.2894792740466868,0.052648018523368395
3000.0,3.0,0.5027007204330366,0.5428630069869955,0.07398236025856342,0.9646103779308725,1.188746539691488,0.22413616176061557,0.7421339639005796,0.7409790220423944,0.00115494185818521,0.4229215096073493,0.44362214992805216,0.020700640320702846,0.17293912819108348,0.2129683136864647,0.04002918549538123
