block_index,diffusion,alpha_relaxation_time,diffusion_alpha_product,ngp_peak,ngp_peak_time,overlap_chi4_peak,overlap_chi4_peak_time,temperature,block_size,diffusion_lag
0.0,3.312785734426777e-05,1076.210728764815,0.03565255549489124,2.017690582944843,256.0,41.370887818831264,1024.0,0.45,9999.0,8192.0
1.0,2.145127709056372e-05,1961.4179825332692,0.04207492063373563,2.5097409570983857,512.0,16.681300970684493,2048.0,0.45,9999.0,8192.0
2.0,3.528317710042638e-05,888.0755973901847,0.03133412858128484,1.9588582425432919,256.0,11.213611573138348,1024.0,0.45,9999.0,8192.0
3.0,2.2593350108225155e-05,1640.172468108671,0.03705699080985096,2.3557056172617297,512.0,11.8953672818809,2048.0,0.45,9999.0,8192.0
4.0,2.772796265155516e-05,1365.9193408505596,0.03787416046814116,2.268800927959779,512.0,6.226537426622322,1024.0,0.45,9999.0,8192.0
5.0,2.995068491716588e-05,1236.1620674843884,0.03702390058977726,2.057782442950978,512.0,11.082267590311025,2048.0,0.45,9999.0,8192.0
6.0,3.103802155891206e-05,1038.2435677739502,0.032225026239969645,1.910529024319978,256.0,8.728968799063411,512.0,0.45,9999.0,8192.0
7.0,2.8842013150261705e-05,1063.7087630908197,0.030679502133114035,1.7910585245714108,256.0,10.279228495223574,512.0,0.45,9999.0,8192.0
