model,replicate,realization,temperature,lag,block_size,block_count,particle_window_count,predicted_msd,observed_msd,msd_relative_error,predicted_ngp,observed_ngp,ngp_absolute_error,surrogate_realizations,surrogate_iteration_count,surrogate_base_seed,heldout_path_used_in_prediction,macro_fit_parameter_count,calibration_path_distribution_used,microdynamic_closure_claim_allowed,spatial_facilitation_claim_allowed,thermodynamic_claim_allowed,predicted_fs_k2,observed_fs_k2,absolute_error_fs_k2,predicted_fs_k4,observed_fs_k4,absolute_error_fs_k4,predicted_fs_k7p25,observed_fs_k7p25,absolute_error_fs_k7p25
radial_multivariate_surrogate,1.0,1.0,0.58,20.0,20.0,1.0,121249.0,0.1606402341972408,0.16660841604263024,0.03582161085945601,0.5601949371167014,0.5385549106326213,0.021640026484080144,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9012074153646729,0.8977103424506039,0.003497072914068977,0.6805421205463017,0.6706091522002315,0.009932968346070159,0.3446032476842831,0.3302563514537057,0.014346896230577388
radial_multivariate_surrogate,1.0,1.0,0.58,100.0,20.0,5.0,108141.0,0.5990292090887072,0.6244853324897498,0.04076336476879616,0.18104734194251315,0.2825033492140283,0.10145600727151516,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6799724879586597,0.6748742076596806,0.005098280298979074,0.24390992614781368,0.25770578929215066,0.013795863144336978,0.023673616068874255,0.03757140173250425,0.013897785663629994
radial_multivariate_surrogate,1.0,1.0,0.58,200.0,20.0,10.0,91756.0,1.1419476258490786,1.1970958003749623,0.0460683050668208,0.13493376026480863,0.17003137790337108,0.03509761763856245,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.485460553424021,0.4733264732392782,0.012134080184742824,0.07988551175105804,0.07641999280253814,0.0034655189485199023,0.0002920106767234396,0.0035374896626027496,0.00324547898587931
radial_multivariate_surrogate,1.0,1.0,0.58,400.0,20.0,20.0,58986.0,2.2258053095342647,2.302522122507715,0.0333185997318004,0.09523635839733258,0.08241548506967367,0.01282087332765891,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25003721320624295,0.2367746362454057,0.013262576960837241,0.007807567472671926,0.005007075510426834,0.002800491962245092,0.0007542954951498611,-0.0015893870932790705,0.0023436825884289316
radial_multivariate_surrogate,1.0,1.0,0.58,600.0,20.0,30.0,26216.0,3.3088430524358547,3.5092386999443375,0.05710516286955958,0.0738107442002347,0.04880248109629837,0.025008263103936335,8.0,240.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12618314857165056,0.10971466137823888,0.01646848719341168,-0.006094438059834572,0.003664696471714173,0.009759134531548745,0.0017663213052597228,-0.002099056579231919,0.003865377884491642
phase_randomized_cross_spectrum,1.0,2.0,0.58,20.0,20.0,1.0,121249.0,0.16064023419724083,0.16660841604263024,0.03582161085945579,0.054653494993987195,0.5385549106326213,0.4839014156386341,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8987241602341258,0.8977103424506039,0.001013817783521942,0.6548236087898419,0.6706091522002315,0.015785543410389624,0.2581517089097799,0.3302563514537057,0.07210464254392579
phase_randomized_cross_spectrum,1.0,2.0,0.58,100.0,20.0,5.0,108141.0,0.598979269942154,0.6244853324897498,0.04084333325477174,0.11017867008929416,0.2825033492140283,0.17232467912473415,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6765885060379019,0.6748742076596806,0.001714298378221235,0.22965705672070813,0.25770578929215066,0.028048732571442525,0.014728397589919869,0.03757140173250425,0.022843004142584382
phase_randomized_cross_spectrum,1.0,2.0,0.58,200.0,20.0,10.0,91756.0,1.1483035476471137,1.1970958003749623,0.04075885381317479,0.11772254825626693,0.17003137790337108,0.05230882964710415,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.48080136681392,0.4733264732392782,0.007474893574641817,0.07584010604780293,0.07641999280253814,0.0005798867547352066,0.0015222921248582257,0.0035374896626027496,0.002015197537744524
phase_randomized_cross_spectrum,1.0,2.0,0.58,400.0,20.0,20.0,58986.0,2.2466818107400974,2.302522122507715,0.024251802500295128,0.10269431067873303,0.08241548506967367,0.02027882560905936,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2489185946733891,0.2367746362454057,0.012143958427983381,0.012255456692344232,0.005007075510426834,0.007248381181917398,0.0011395092126628961,-0.0015893870932790705,0.002728896305941967
phase_randomized_cross_spectrum,1.0,2.0,0.58,600.0,20.0,30.0,26216.0,3.338393768375159,3.5092386999443375,0.04868432904603737,0.06507993169281545,0.04880248109629837,0.016277450596517085,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12588026775143094,0.10971466137823888,0.01616560637319206,-0.0005573536661421197,0.003664696471714173,0.004222050137856293,-0.00022456521110960173,-0.002099056579231919,0.0018744913681223174
