replicate,temperature,block_size,calibration_horizon,scoring_horizon,calibration_point_count,heldout_point_count,calibration_bic_single,calibration_bic_two_mode,calibration_bic_gain_two_over_one,fast_amplitude,fast_time,slow_amplitude,slow_time,slow_amplitude_fraction,time_scale_ratio,maximum_candidate_time,single_mode_heldout_rmse,two_mode_heldout_rmse,hmm_heldout_rmse,static_heldout_rmse,poisson_heldout_rmse,two_mode_late_signed_error,two_mode_late_absolute_error,finite_recovery_enforced,thermodynamic_claim_allowed,minimum_bic_gain,maximum_heldout_rmse,maximum_late_absolute_error,two_mode_calibration_selected,two_mode_heldout_transfer_pass,primary_failure
1.0,0.45,20.0,300.0,600.0,15.0,30.0,-121.34092521757141,-182.84636656276743,61.50544134519602,0.19379256570234388,27.512660081663434,0.1679721097620309,371.4197032219919,0.464313187976177,13.499956097285363,6000.0,0.02576972485031589,0.010858993084759768,0.04191652375673288,0.06380711332591929,0.1063532918534867,0.020140685098777977,0.020140685098777977,1.0,0.0,6.0,0.05,0.05,1.0,1.0,none
1.0,0.45,50.0,300.0,600.0,6.0,12.0,-46.98844230976507,-74.43272285914077,27.444280549375698,0.33206905267096903,40.365138827210174,0.2739380182071993,455.1337987844413,0.4520376599075554,11.275417650183709,6000.0,0.03549123938225807,0.013437785235263828,0.06662579168752293,0.08504873071026828,0.18135109693183882,0.022001632209620287,0.022001632209620287,1.0,0.0,6.0,0.05,0.05,1.0,1.0,none
2.0,0.45,20.0,300.0,600.0,15.0,30.0,-121.87978940520196,-179.06974731069855,57.189957905496584,0.19272104347451682,30.09605419787056,0.16303261701424757,371.4197032219919,0.45827389882723796,12.34114282158196,6000.0,0.030515034781458977,0.017608640736886446,0.04861572520951016,0.0674885230345444,0.1122988650021568,0.02288036605577632,0.02288036605577632,1.0,0.0,6.0,0.05,0.05,1.0,1.0,none
2.0,0.45,50.0,300.0,600.0,6.0,12.0,-47.03661052494072,-74.11289815322019,27.076287628279466,0.37815864905913615,34.52446246599275,0.28916348078929355,389.27773345215934,0.433319184027318,11.275417650183702,6000.0,0.04903968561574909,0.030975688091043552,0.07926184985609204,0.09057884367234297,0.19199032548329714,0.040497974893683786,0.040497974893683786,1.0,0.0,6.0,0.05,0.05,1.0,1.0,none
3.0,0.45,20.0,300.0,600.0,15.0,30.0,-122.49099067640707,-183.02822532334852,60.53723464694146,0.18736628812443382,27.512660081663434,0.1719077871056258,371.4197032219919,0.4784864785903224,13.499956097285363,6000.0,0.017320126377566507,0.01026281264468288,0.02710942964440309,0.057373076323969714,0.09414691748844137,0.0025840566611556176,0.0025840566611556176,1.0,0.0,6.0,0.05,0.05,1.0,1.0,none
3.0,0.45,50.0,300.0,600.0,6.0,12.0,-48.38377159981688,-70.33033005509148,21.946558455274598,0.2787706881914612,47.193911683487805,0.2763353084272002,455.1337987844413,0.4978063831240378,9.643909193983669,6000.0,0.023566681092871848,0.018484936147596668,0.0409152207185777,0.07812049305678939,0.15888436516959087,-0.005656908615430389,0.005656908615430389,1.0,0.0,6.0,0.05,0.05,1.0,1.0,none
