record,model,held_clone_count,include_smooth_cage_position,include_smooth_cage_velocity,fit_parameters_from_macro_observables,thermodynamic_claim_allowed,heldout_state_r_squared,heldout_state_r_squared_standard_error,maximum_heldout_state_r_squared,heldout_velocity_r_squared,heldout_velocity_r_squared_standard_error,maximum_heldout_velocity_r_squared,maximum_held_residual_state_correlation,maximum_held_residual_state_correlation_standard_error,maximum_maximum_held_residual_state_correlation,maximum_held_residual_lag_correlation,maximum_held_residual_lag_correlation_standard_error,maximum_maximum_held_residual_lag_correlation,maximum_held_velocity_residual_lag_correlation,maximum_held_velocity_residual_lag_correlation_standard_error,maximum_maximum_held_velocity_residual_lag_correlation,maximum_held_force_residual_lag_correlation,maximum_held_force_residual_lag_correlation_standard_error,maximum_maximum_held_force_residual_lag_correlation,terminal_diffusion_relative_error,terminal_diffusion_relative_error_standard_error,maximum_terminal_diffusion_relative_error,multi_k_fs_max_relative_error,multi_k_fs_max_relative_error_standard_error,maximum_multi_k_fs_max_relative_error,ngp_max_absolute_error,ngp_max_absolute_error_standard_error,maximum_ngp_max_absolute_error,event_rate_relative_error,event_rate_relative_error_standard_error,maximum_event_rate_relative_error,normalized_trapezoidal_kinematic_error,normalized_trapezoidal_kinematic_error_standard_error,maximum_normalized_trapezoidal_kinematic_error,maximum_jacobian_gram_condition_number,maximum_jacobian_gram_condition_number_standard_error,maximum_maximum_jacobian_gram_condition_number,spectral_radius,spectral_radius_standard_error,maximum_spectral_radius,stationary_covariance_relative_error,stationary_covariance_relative_error_standard_error,maximum_stationary_covariance_relative_error,captured_force_history_variance_fraction,captured_force_history_variance_fraction_standard_error,maximum_captured_force_history_variance_fraction,maximum_held_cage_position_residual_lag_correlation,maximum_held_cage_position_residual_lag_correlation_standard_error,maximum_maximum_held_cage_position_residual_lag_correlation,maximum_held_cage_velocity_residual_lag_correlation,maximum_held_cage_velocity_residual_lag_correlation_standard_error,maximum_maximum_held_cage_velocity_residual_lag_correlation,integrity_gate_pass,numerical_gate_pass,residual_memory_gate_pass,macro_event_gate_pass,every_fold_lag_improves,baseline_maximum_residual_lag_correlation,primary_maximum_residual_lag_correlation,primary_to_baseline_lag_ratio,smooth_cage_hankel_bath_allowed,autonomous_single_particle_gle_allowed,complete_event_clock_closure_allowed,kramers_escape_claim_allowed
aggregate_model,hankel_slow_16,4.0,0.0,0.0,0.0,0.0,0.9978631018384527,1.2822438889193656e-05,0.9978984608491184,0.9782648728255623,0.00011228909555836628,0.978599844547131,0.2456402832934522,0.01142883050958374,0.2709995196857439,0.8562456293077567,0.0006156931832195842,0.8572946298744828,0.328956150665935,0.003488862039824509,0.3358618289479305,0.8562456293077567,0.0006156931832195842,0.8572946298744828,2.9839898802091342,0.09151529209295012,3.255067436766751,0.8194146456205182,0.008863558246529209,0.8440300932331178,0.2519431795407031,0.0354527974457136,0.3492607096316297,0.4839932527535665,0.0976849195308644,0.7522589081399151,0.03973165570347287,0.00014218814362711418,0.04009322311569671,3.440363573093273,0.08153822190595794,3.671121377136978,0.9904896158195632,4.946667410357959e-05,0.9906045351791992,5.835527702512764e-15,6.553446802386664e-16,7.537182137594277e-15,0.9896540434886135,5.291120158243954e-05,0.9897447832486934,,,,,,,,,,,,,,,,,,
aggregate_model,hankel_slow_16_position,4.0,1.0,0.0,0.0,0.0,0.9978861150409543,1.1842062545599751e-05,0.9979191083567648,0.978318449779852,0.00011238650398001015,0.9786539698178438,0.2477438365009748,0.011288923204499528,0.2730458802138602,0.9507700015991225,0.00016089306481774363,0.9511953999279461,0.32710103880930363,0.0033488914214895075,0.33398514055090517,0.8576131472907916,0.0005852541618486467,0.8589164637346475,2.399638287168724,0.050819939789613605,2.5370798264094208,0.7609903164783635,0.004452781043152738,0.7687305810065354,0.26504929206462857,0.03307880291469876,0.3635871466333871,0.24408097091967634,0.03939649893353697,0.32991958156260215,0.03973165570347287,0.00014218814362711418,0.04009322311569671,3.440363573093273,0.08153822190595794,3.671121377136978,0.9904866050230708,5.008627318261121e-05,0.9906042193529352,6.455958915598367e-14,1.9511452348848486e-14,1.193340451473667e-13,0.9896540434886135,5.291120158243954e-05,0.9897447832486934,0.9507700015991225,0.00016089306481774363,0.9511953999279461,,,,,,,,,,,,,,,
aggregate_model,hankel_slow_16_position_velocity,4.0,1.0,1.0,0.0,0.0,0.9979812645138031,1.100181937376407e-05,0.9980109997315172,0.9785288671860154,0.00011949692061736948,0.9788849227341907,0.2575364691795295,0.010932800389616205,0.2814411673448885,0.8546819462577844,0.0005926394946924855,0.855891298943807,0.3156572558379813,0.0030925042295838717,0.3213125783182056,0.8546819462577844,0.0005926394946924855,0.855891298943807,3.6343894465728868,0.08152349661378126,3.8497307145377198,0.8761927728218634,0.005717058394771495,0.8832386821933031,0.25519827166668463,0.029202279717669314,0.3408989329618912,1.8430823824100058,0.13279274154705592,2.232693036940177,0.03973165570347287,0.00014218814362711418,0.04009322311569671,3.440363573093273,0.08153822190595794,3.671121377136978,0.9904464476084195,5.067342989644198e-05,0.9905630873381672,4.97701239603527e-15,7.476746350199299e-16,6.555688889062183e-15,0.9896540434886135,5.291120158243954e-05,0.9897447832486934,0.5106622610027424,0.0005890696898725031,0.5114450450289454,0.5255321187495693,0.0006671387845926368,0.5266579990470982,,,,,,,,,,,,
verdict,hankel_slow_16_position_velocity,4.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.8572946298744828,0.855891298943807,0.9983630704290295,0.0,0.0,0.0,0.0
