block_index,lag,origin_count,particle_count,msd,ngp_3d,overlap_mean,overlap_chi4,fs_k5,fs_k7p25,fs_k9,replicate,temperature,independence_class,thermodynamic_claim_allowed
3.0,8.0,374.0,3277.0,0.09306869996620226,0.49703338180092027,0.666614991212453,3.0624246264486428,0.6999874688539408,0.496742057996,0.36058186854082264,4.0,0.58,decorrelated_parent_frames_plus_velocity_seeds,0.0
3.0,16.0,372.0,3277.0,0.13771193135572293,0.5617461060061673,0.5354129957573311,4.414831728003466,0.6059484653647131,0.38754644093232155,0.25944925925552137,4.0,0.58,decorrelated_parent_frames_plus_velocity_seeds,0.0
3.0,32.0,368.0,3277.0,0.22427652247521893,0.5154284219529219,0.37081652757691946,4.300286987524177,0.4650463579842999,0.2498046315387721,0.14654232974606263,4.0,0.58,decorrelated_parent_frames_plus_velocity_seeds,0.0
3.0,64.0,360.0,3277.0,0.3948549659727155,0.39007208066575183,0.20506899942359205,2.3807123347536328,0.2829160678258754,0.11235844315981092,0.052712773808576176,4.0,0.58,decorrelated_parent_frames_plus_velocity_seeds,0.0
3.0,128.0,344.0,3277.0,0.7392777730886863,0.25217328515144577,0.08493215575788973,0.418057482328859,0.1084461117636953,0.024894087956721718,0.007521731923636018,4.0,0.58,decorrelated_parent_frames_plus_velocity_seeds,0.0
3.0,256.0,312.0,3277.0,1.438711974582833,0.15627359858770973,0.029112188289789752,0.05494288071464957,0.01986022674273682,0.002726421003298926,0.0012147800793671389,4.0,0.58,decorrelated_parent_frames_plus_velocity_seeds,0.0
3.0,512.0,248.0,3277.0,2.844700578001609,0.07187563354672233,0.008922155393898826,0.010265786603696116,0.0007476786478163536,0.0006878564360488158,5.759466649670863e-05,4.0,0.58,decorrelated_parent_frames_plus_velocity_seeds,0.0
3.0,1024.0,120.0,3277.0,5.634365600502831,0.02815940694263941,0.002960024412572475,0.002444308819041807,-0.0018231004362166663,0.0006669737029364148,-0.0009424790663689678,4.0,0.58,decorrelated_parent_frames_plus_velocity_seeds,0.0
4.0,1.0,375.0,3277.0,0.04582294591879086,0.1596283107845995,0.878231716000407,0.4374493331977081,0.8285283165021279,0.677404395434761,0.5535160227964264,5.0,0.58,decorrelated_parent_frames_plus_velocity_seeds,0.0
4.0,2.0,375.0,3277.0,0.055456970834873956,0.25124414989684407,0.8259334757400062,0.9720021190112905,0.7986142808890339,0.6308953495491055,0.49997127251190254,5.0,0.58,decorrelated_parent_frames_plus_velocity_seeds,0.0
4.0,4.0,375.0,3277.0,0.0688442657453816,0.37649542157564553,0.7625258874987285,2.1038043717492285,0.7609362467907065,0.577104273031715,0.44224542491095714,5.0,0.58,decorrelated_parent_frames_plus_velocity_seeds,0.0
4.0,8.0,374.0,3277.0,0.09350660618927918,0.4956804064128304,0.6654327112152598,3.5229282703186438,0.6989079820567449,0.49551553330466175,0.3596071260589928,5.0,0.58,decorrelated_parent_frames_plus_velocity_seeds,0.0
4.0,16.0,372.0,3277.0,0.1393782837550619,0.5526186035054879,0.5308815760546789,5.635565475544683,0.6023576659339301,0.38370162920449324,0.2563783792207617,5.0,0.58,decorrelated_parent_frames_plus_velocity_seeds,0.0
4.0,32.0,368.0,3277.0,0.2283086001939849,0.5053088352090298,0.36547130195963967,6.329521450467774,0.45944069255597436,0.24516313345109658,0.14346058088878735,5.0,0.58,decorrelated_parent_frames_plus_velocity_seeds,0.0
4.0,64.0,360.0,3277.0,0.40499862840679135,0.38756785624459145,0.20073915844437665,3.9334644002154944,0.2761238372322056,0.10836258070203238,0.05077721148538575,5.0,0.58,decorrelated_parent_frames_plus_velocity_seeds,0.0
4.0,128.0,344.0,3277.0,0.7643415594437605,0.2434245012292393,0.07948722952785801,0.8890947633241367,0.09820241567652742,0.019914959934616405,0.0047894914693714825,5.0,0.58,decorrelated_parent_frames_plus_velocity_seeds,0.0
4.0,256.0,312.0,3277.0,1.4937403272752947,0.14643701528947384,0.02668071172038215,0.0705583853063519,0.013194749125931344,0.0016121662779118176,0.000559779556010744,5.0,0.58,decorrelated_parent_frames_plus_velocity_seeds,0.0
4.0,512.0,248.0,3277.0,2.975435460207526,0.08228181900929599,0.00813957494561312,0.01086820207659286,0.00024978301492373456,-0.0011863520673845742,0.0004982907219814157,5.0,0.58,decorrelated_parent_frames_plus_velocity_seeds,0.0
4.0,1024.0,120.0,3277.0,5.878212301463387,0.04829119169259943,0.003181263350625572,0.0030447690977520084,0.00447488252606519,-0.0009337631658739856,0.000766258938673744,5.0,0.58,decorrelated_parent_frames_plus_velocity_seeds,0.0
