temperature,model_code,lag,replicate_count,predicted_msd,observed_msd,msd_relative_error,predicted_fourth_moment,observed_fourth_moment,predicted_ngp,observed_ngp,ngp_absolute_error,maximum_count_tail_probability,predicted_fs_k2,observed_fs_k2,absolute_error_fs_k2,predicted_fs_k4,observed_fs_k4,absolute_error_fs_k4,predicted_fs_k7p25,observed_fs_k7p25,absolute_error_fs_k7p25
0.45,hcc,200.0,3.0,0.08070551252607717,0.07520056123369137,0.07320359319232672,0.030150209768376984,0.028383001374182756,1.7773792638457144,2.011392781175742,0.23401351733002773,1.4724721334569146e-05,0.9498325817148919,0.9533016497076988,0.0034690679928068846,0.8305096745082429,0.8424183294324846,0.011908654924241757,0.5977787254272197,0.6236796305483269,0.02590090512110721
0.45,hcc,500.0,3.0,0.13020931795895221,0.1262955126161884,0.030989266852717412,0.08501404748423425,0.08409026771246454,2.0085540315100183,2.163159893849566,0.15460586233954787,2.1680792605671684e-06,0.9229706134149493,0.9255414798411173,0.0025708664261679948,0.7646119255137429,0.7737458591055776,0.009133933591834675,0.5093075710080315,0.5291930232489127,0.01988545224088123
0.45,hcc,1000.0,3.0,0.20993978914353795,0.2096882357573943,0.0011996542640317909,0.20821599138966418,0.2133528256573274,1.8344958021342066,1.911397588989531,0.07690178685532434,1.2181922392717759e-05,0.8829212282896618,0.8837103017827217,0.0007890734930598997,0.6794821102476085,0.6839386458670308,0.004456535619422275,0.41508869634928997,0.4252107551608982,0.010122058811608214
0.45,hcc,2000.0,3.0,0.3703087948209905,0.3804918087436149,0.026762767787955055,0.5550962980496755,0.5843678384835524,1.4287987354652785,1.4218482813129847,0.0069504541522937835,0.0002507807478298041,0.8103924431250064,0.8061750197934495,0.0042174233315568355,0.550687004553701,0.5420765220261176,0.008610482527583452,0.29812250920581773,0.2894792740466868,0.008643235159130958
0.45,hcc,3000.0,3.0,0.5289976238931499,0.5428630069869955,0.025541219267825044,1.026334245792606,1.0655669393941465,1.2005570287762342,1.1694592246975226,0.031097804078711544,0.00031974634267317725,0.7469768512774068,0.7409790220423944,0.005997829235012353,0.45656390417685766,0.44362214992805216,0.012941754248805504,0.22420320382519976,0.2129683136864647,0.011234890138735049
0.45,hcc,4096.0,3.0,0.6917624874615184,0.7020352157102732,0.014632781972855224,1.617950306743225,1.6170913307904564,1.0286279921457435,0.9686476986099484,0.05998029353579515,0.0009235019192780358,0.687511100993189,0.681698915318509,0.005812185674680004,0.37771174958615045,0.36547921475070194,0.012232534835448505,0.17041436620863373,0.1585948106586421,0.011819555549991645
0.45,chc,20.0,3.0,0.04194008864616403,0.03949186469853002,0.06199312102183763,0.005227311352781424,0.004358074301659739,0.7830804192368324,0.6766043934790436,0.1064760257577888,1.1102230246251565e-16,0.9727114027386262,0.9742347768868319,0.0015233741482056917,0.8978870362983029,0.9029575283359126,0.005070492037609675,0.716104879657998,0.7268548226920929,0.010749943034094933
0.45,chc,50.0,3.0,0.05024164736595047,0.04695635520102237,0.06996480350452261,0.008925000872518983,0.007866374695904966,1.1214449942137037,1.1406078866688234,0.019162892455119707,1.9719363872905404e-06,0.9676334103623669,0.9696913070864693,0.0020578967241023927,0.8816809074158165,0.8886703237343586,0.006989416318542108,0.6839986260695946,0.6995204967944827,0.015521870724888087
0.45,chc,100.0,3.0,0.061075516956100605,0.057100198209926144,0.06962005160751628,0.0153025824094162,0.01411335245273373,1.4613970408144596,1.5972048553147098,0.13580781450025015,9.956187795312488e-07,0.9611816903992851,0.9636844599785942,0.002502769579309061,0.8623230328953354,0.8709383880301901,0.008615355134854674,0.6489576392386984,0.6685948251395887,0.019637185900890253
0.45,chc,200.0,3.0,0.07958789897059021,0.07520056123369137,0.05834182172211255,0.02955845086237667,0.028383001374182756,1.7998762695278074,2.011392781175742,0.21151651164793472,1.5232470345072358e-06,0.950520993975624,0.9533016497076988,0.002780655732074866,0.832651212763391,0.8424183294324846,0.009767116669093578,0.600780325148425,0.6236796305483269,0.022899305399901815
